"3PuttAvoidance25_RANKTHISWEEK_2012","3PuttAvoidance25_RANKLASTWEEK_2012","3PuttAvoidance25_PLAYERNAME_2012","3PuttAvoidance25_ROUNDS_2012","3PuttAvoidance25_Pct_2012","3PuttAvoidance25_TOTAL3PUTTS_2012","3PuttAvoidance25_ATTEMPTS_2012","3PuttAvoidance25_2PUTTORBETTERPct_2012","stat_name","year"
40,40,"Graeme McDowell",55,8.02,13,162,91.9,"3PuttAvoidance25",2012
41,41,"Tim Herron",88,8.04,30,373,91.9,"3PuttAvoidance25",2012
42,42,"Daniel Summerhays",81,8.07,26,322,91.9,"3PuttAvoidance25",2012
43,43,"Rod Pampling",88,8.16,27,331,91.8,"3PuttAvoidance25",2012
44,44,"Zach Johnson",95,8.17,25,306,91.8,"3PuttAvoidance25",2012
45,45,"John Mallinger",74,8.21,23,280,91.7,"3PuttAvoidance25",2012
46,46,"Davis Love III",64,8.22,18,219,91.7,"3PuttAvoidance25",2012
47,47,"Rickie Fowler",84,8.24,22,267,91.7,"3PuttAvoidance25",2012
47,47,"Freddie Jacobson",61,8.24,14,170,91.7,"3PuttAvoidance25",2012
47,47,"Billy Mayfair",90,8.24,30,364,91.7,"3PuttAvoidance25",2012
50,50,"Kevin Na",80,8.3,19,229,91.7,"3PuttAvoidance25",2012
51,51,"Aaron Baddeley",73,8.33,18,216,91.6,"3PuttAvoidance25",2012
51,51,"Brandt Snedeker",81,8.33,24,288,91.6,"3PuttAvoidance25",2012
51,51,"Camilo Villegas",79,8.33,28,336,91.6,"3PuttAvoidance25",2012
54,54,"Bubba Watson",68,8.37,19,227,91.6,"3PuttAvoidance25",2012
55,55,"Matt Every",80,8.39,23,274,91.6,"3PuttAvoidance25",2012
56,56,"Bryce Molder",83,8.41,28,333,91.5,"3PuttAvoidance25",2012
56,56,"Pat Perez",81,8.41,26,309,91.5,"3PuttAvoidance25",2012
58,58,"Jimmy Walker",101,8.42,34,404,91.5,"3PuttAvoidance25",2012
59,59,"John Daly",50,8.5,13,153,91.5,"3PuttAvoidance25",2012
59,59,"Scott Stallings",78,8.5,26,306,91.5,"3PuttAvoidance25",2012
61,61,"Brendon Todd",78,8.52,23,270,91.4,"3PuttAvoidance25",2012
62,62,"Justin Rose",69,8.54,21,246,91.4,"3PuttAvoidance25",2012
63,63,"Tommy Gainey",98,8.55,33,386,91.4,"3PuttAvoidance25",2012
64,64,"Ernie Els",80,8.57,24,280,91.4,"3PuttAvoidance25",2012
64,64,"Michael Thompson",80,8.57,27,315,91.4,"3PuttAvoidance25",2012
66,66,"Charles Howell III",98,8.62,33,383,91.3,"3PuttAvoidance25",2012
67,67,"YE Yang",64,8.65,16,185,91.3,"3PuttAvoidance25",2012
68,68,"Phil Mickelson",79,8.66,22,254,91.3,"3PuttAvoidance25",2012
68,68,"Ted Potter Jr",77,8.66,24,277,91.3,"3PuttAvoidance25",2012
70,70,"Stuart Appleby",75,8.78,26,296,91.2,"3PuttAvoidance25",2012
71,71,"Tim Clark",60,8.79,16,182,91.2,"3PuttAvoidance25",2012
72,72,"Nathan Green",73,8.82,24,272,91.1,"3PuttAvoidance25",2012
73,73,"Kevin Streelman",89,8.83,28,317,91.1,"3PuttAvoidance25",2012
74,74,"Spencer Levin",81,8.87,25,282,91.1,"3PuttAvoidance25",2012
75,75,"Bud Cauley",99,9,35,389,91,"3PuttAvoidance25",2012
76,76,"Bo Van Pelt",84,9.02,24,266,90.9,"3PuttAvoidance25",2012
77,77,"Ryan Palmer",81,9.03,27,299,90.9,"3PuttAvoidance25",2012
78,78,"Chris DiMarco",83,9.09,26,286,90.9,"3PuttAvoidance25",2012
79,79,"Stephen Gangluff",57,9.14,17,186,90.8,"3PuttAvoidance25",2012
80,80,"Gavin Coles",72,9.16,25,273,90.8,"3PuttAvoidance25",2012
81,81,"Marco Dawson",60,9.2,16,174,90.8,"3PuttAvoidance25",2012
82,82,"David Hearn",95,9.22,38,412,90.7,"3PuttAvoidance25",2012
83,83,"Brendon de Jonge",115,9.28,44,474,90.7,"3PuttAvoidance25",2012
84,84,"Mathew Goggin",65,9.33,25,268,90.6,"3PuttAvoidance25",2012
85,85,"Vaughn Taylor",81,9.39,23,245,90.6,"3PuttAvoidance25",2012
86,86,"Ryan Moore",89,9.46,35,370,90.5,"3PuttAvoidance25",2012
87,87,"Billy Hurley III",70,9.49,24,253,90.5,"3PuttAvoidance25",2012
88,88,"Tom Gillis",75,9.54,29,304,90.4,"3PuttAvoidance25",2012
88,88,"Brian Harman",101,9.54,35,367,90.4,"3PuttAvoidance25",2012
90,90,"Sean OHair",84,9.56,35,366,90.4,"3PuttAvoidance25",2012
90,90,"Kevin Stadler",85,9.56,28,293,90.4,"3PuttAvoidance25",2012
92,92,"Hunter Haas",69,9.59,21,219,90.4,"3PuttAvoidance25",2012
93,93,"Jason Kokrak",79,9.6,29,302,90.4,"3PuttAvoidance25",2012
93,93,"Cameron Tringale",88,9.6,36,375,90.4,"3PuttAvoidance25",2012
95,95,"Erik Compton",81,9.63,26,270,90.3,"3PuttAvoidance25",2012
96,96,"Colt Knost",79,9.64,27,280,90.3,"3PuttAvoidance25",2012
97,97,"Dustin Johnson",70,9.68,21,217,90.3,"3PuttAvoidance25",2012
97,97,"Tom Pernice Jr",62,9.68,21,217,90.3,"3PuttAvoidance25",2012
99,99,"JB Holmes",90,9.71,34,350,90.2,"3PuttAvoidance25",2012
99,99,"Vijay Singh",99,9.71,34,350,90.2,"3PuttAvoidance25",2012
101,101,"Louis Oosthuizen",65,9.73,22,226,90.2,"3PuttAvoidance25",2012
101,101,"Webb Simpson",77,9.73,25,257,90.2,"3PuttAvoidance25",2012
103,103,"Ian Poulter",57,9.74,15,154,90.2,"3PuttAvoidance25",2012
104,104,"Derek Lamely",64,9.75,27,277,90.2,"3PuttAvoidance25",2012
105,105,"Rory McIlroy",60,9.76,16,164,90.2,"3PuttAvoidance25",2012
106,106,"Harris English",98,9.78,44,450,90.2,"3PuttAvoidance25",2012
107,107,"Charlie Beljan",61,9.81,21,214,90.1,"3PuttAvoidance25",2012
108,108,"Angel Cabrera",54,9.82,16,163,90.1,"3PuttAvoidance25",2012
108,108,"Billy Horschel",63,9.82,22,224,90.1,"3PuttAvoidance25",2012
110,110,"Rocco Mediate",70,9.83,23,234,90.1,"3PuttAvoidance25",2012
111,111,"Jason Dufner",83,9.85,26,264,90.1,"3PuttAvoidance25",2012
112,112,"George McNeill",85,9.9,29,293,90.1,"3PuttAvoidance25",2012
113,113,"Geoff Ogilvy",73,9.91,21,212,90,"3PuttAvoidance25",2012
113,113,"Jhonattan Vegas",77,9.91,34,343,90,"3PuttAvoidance25",2012
115,115,"Danny Lee",74,9.96,24,241,90,"3PuttAvoidance25",2012
116,116,"Will Claxton",99,10.03,40,399,89.9,"3PuttAvoidance25",2012
117,117,"Jason Bohn",81,10.04,27,269,89.9,"3PuttAvoidance25",2012
118,118,"Steve Wheatcroft",56,10.05,21,209,89.9,"3PuttAvoidance25",2012
119,119,"Gary Christian",91,10.06,34,338,89.9,"3PuttAvoidance25",2012
119,119,"Jeff Maggert",83,10.06,33,328,89.9,"3PuttAvoidance25",2012
121,121,"Sangmoon Bae",81,10.08,24,238,89.9,"3PuttAvoidance25",2012
121,121,"Tommy Biershenk",74,10.08,26,258,89.9,"3PuttAvoidance25",2012
121,121,"Alexandre Rocha",62,10.08,24,238,89.9,"3PuttAvoidance25",2012
124,124,"Lee Westwood",60,10.18,17,167,89.8,"3PuttAvoidance25",2012
125,125,"JJ Killeen",101,10.19,33,324,89.8,"3PuttAvoidance25",2012
126,126,"David Toms",60,10.2,20,196,89.8,"3PuttAvoidance25",2012
127,127,"Blake Adams",107,10.26,44,429,89.7,"3PuttAvoidance25",2012
128,128,"Kyle Reifers",86,10.31,37,359,89.6,"3PuttAvoidance25",2012
129,129,"Garth Mulroy",59,10.36,20,193,89.6,"3PuttAvoidance25",2012
130,130,"Mark Wilson",84,10.42,32,307,89.5,"3PuttAvoidance25",2012
131,131,"Matt Jones",53,10.43,22,211,89.5,"3PuttAvoidance25",2012
132,132,"Jerry Kelly",84,10.44,33,316,89.5,"3PuttAvoidance25",2012
133,133,"Ken Duke",104,10.46,39,373,89.5,"3PuttAvoidance25",2012
134,134,"Chad Campbell",84,10.51,35,333,89.4,"3PuttAvoidance25",2012
135,135,"Adam Scott",59,10.56,19,180,89.4,"3PuttAvoidance25",2012
136,136,"John Rollins",81,10.67,35,328,89.3,"3PuttAvoidance25",2012
137,137,"Matt Bettencourt",80,10.75,23,214,89.2,"3PuttAvoidance25",2012
138,138,"Boo Weekley",74,10.85,28,258,89.1,"3PuttAvoidance25",2012
139,139,"Roland Thatcher",55,10.87,20,184,89.1,"3PuttAvoidance25",2012
140,140,"Johnson Wagner",88,10.99,40,364,89,"3PuttAvoidance25",2012
141,141,"Henrik Stenson",51,11,23,209,89,"3PuttAvoidance25",2012
142,142,"Keegan Bradley",90,11.01,36,327,88.9,"3PuttAvoidance25",2012
143,143,"Roberto Castro",92,11.02,39,354,88.9,"3PuttAvoidance25",2012
144,144,"Miguel Angel Carballo",73,11.03,29,263,88.9,"3PuttAvoidance25",2012
145,145,"Jonathan Byrd",69,11.07,27,244,88.9,"3PuttAvoidance25",2012
146,146,"Chez Reavie",83,11.19,32,286,88.8,"3PuttAvoidance25",2012
147,147,"Sung Kang",75,11.2,28,250,88.8,"3PuttAvoidance25",2012
148,148,"Robert Allenby",76,11.3,34,301,88.7,"3PuttAvoidance25",2012
149,149,"Bill Haas",79,11.34,33,291,88.6,"3PuttAvoidance25",2012
149,149,"John Merrick",83,11.34,39,344,88.6,"3PuttAvoidance25",2012
151,151,"Padraig Harrington",67,11.38,19,167,88.6,"3PuttAvoidance25",2012
152,152,"Troy Kelly",68,11.4,26,228,88.6,"3PuttAvoidance25",2012
153,153,"Robert Garrigus",89,11.48,35,305,88.5,"3PuttAvoidance25",2012
154,154,"Heath Slocum",93,11.49,40,348,88.5,"3PuttAvoidance25",2012
155,155,"Stephen Ames",54,11.52,19,165,88.4,"3PuttAvoidance25",2012
156,156,"Scott Piercy",95,11.58,41,354,88.4,"3PuttAvoidance25",2012
157,157,"Jason Day",57,11.65,24,206,88.3,"3PuttAvoidance25",2012
157,157,"DA Points",88,11.65,41,352,88.3,"3PuttAvoidance25",2012
159,159,"Ryuji Imada",78,11.82,35,296,88.1,"3PuttAvoidance25",2012
160,160,"DJ Trahan",73,11.87,33,278,88.1,"3PuttAvoidance25",2012
161,161,"Martin Laird",77,11.93,29,243,88,"3PuttAvoidance25",2012
162,162,"Nick Watney",97,11.96,39,326,88,"3PuttAvoidance25",2012
163,163,"Bill Lunde",83,11.97,34,284,88,"3PuttAvoidance25",2012
163,163,"Kyle Stanley",86,11.97,34,284,88,"3PuttAvoidance25",2012
165,165,"Greg Owen",90,12.08,43,356,87.9,"3PuttAvoidance25",2012
166,166,"KJ Choi",71,12.13,29,239,87.8,"3PuttAvoidance25",2012
167,167,"Rory Sabbatini",84,12.3,30,244,87.7,"3PuttAvoidance25",2012
168,168,"Troy Matteson",100,12.4,48,387,87.6,"3PuttAvoidance25",2012
169,169,"Patrick Sheehan",58,12.42,20,161,87.5,"3PuttAvoidance25",2012
170,170,"Scott Brown",65,12.44,27,217,87.5,"3PuttAvoidance25",2012
171,171,"Nick OHern",78,12.55,34,271,87.4,"3PuttAvoidance25",2012
172,172,"Charley Hoffman",88,12.58,41,326,87.4,"3PuttAvoidance25",2012
173,173,"Bobby Gates",87,12.78,45,352,87.2,"3PuttAvoidance25",2012
174,174,"Chris Kirk",93,12.96,46,355,87,"3PuttAvoidance25",2012
175,175,"Kevin Chappell",91,13,42,323,87,"3PuttAvoidance25",2012
176,176,"Cameron Beckman",81,13.02,41,315,86.9,"3PuttAvoidance25",2012
177,177,"Mark Anderson",75,13.09,39,298,86.9,"3PuttAvoidance25",2012
178,178,"Trevor Immelman",76,13.18,34,258,86.8,"3PuttAvoidance25",2012
179,179,"Graham DeLaet",79,13.23,41,310,86.7,"3PuttAvoidance25",2012
180,180,"Josh Teater",97,13.3,48,361,86.7,"3PuttAvoidance25",2012
181,181,"Marc Leishman",84,13.46,44,327,86.5,"3PuttAvoidance25",2012
182,182,"Kris Blanks",65,13.83,35,253,86.1,"3PuttAvoidance25",2012
183,183,"Andres Romero",68,14.16,32,226,85.8,"3PuttAvoidance25",2012
184,184,"Scott Dunlap",57,14.49,30,207,85.5,"3PuttAvoidance25",2012
185,185,"Justin Leonard",79,14.67,38,259,85.3,"3PuttAvoidance25",2012
186,186,"Gary Woodland",70,14.86,37,249,85.1,"3PuttAvoidance25",2012
187,187,"Ricky Barnes",92,14.88,54,363,85.1,"3PuttAvoidance25",2012
188,188,"Brendan Steele",77,15.09,48,318,84.9,"3PuttAvoidance25",2012
189,189,"Harrison Frazar",56,15.5,31,200,84.5,"3PuttAvoidance25",2012
190,190,"Kyle Thompson",51,17.99,25,139,82,"3PuttAvoidance25",2012
191,191,"Robert Karlsson",54,20,30,150,80,"3PuttAvoidance25",2012
