"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2014","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2014","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2014","AveragePuttingDistanceGIR2Putts_ROUNDS_2014","AveragePuttingDistanceGIR2Putts_AVG_2014","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2014","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2014","stat_name","year"
19,19,"Louis Oosthuizen",50,NA,6080.917,233,"AveragePuttingDistanceGIR2Putts",2014
21,21,"Sangmoon Bae",76,NA,12759,490,"AveragePuttingDistanceGIR2Putts",2014
21,21,"Jonathan Byrd",76,NA,13811.75,531,"AveragePuttingDistanceGIR2Putts",2014
21,21,"Derek Ernst",80,NA,13274.5,510,"AveragePuttingDistanceGIR2Putts",2014
21,21,"Billy Horschel",92,NA,16388.083,631,"AveragePuttingDistanceGIR2Putts",2014
21,21,"Charles Howell III",106,NA,20827.333,800,"AveragePuttingDistanceGIR2Putts",2014
21,21,"Hunter Mahan",88,NA,15780,606,"AveragePuttingDistanceGIR2Putts",2014
27,27,"Billy Hurley III",86,NA,16116.667,621,"AveragePuttingDistanceGIR2Putts",2014
27,27,"Webb Simpson",87,NA,15527.667,600,"AveragePuttingDistanceGIR2Putts",2014
29,29,"Martin Flores",85,NA,14579.667,565,"AveragePuttingDistanceGIR2Putts",2014
29,29,"Richard Lee",80,NA,11612.417,450,"AveragePuttingDistanceGIR2Putts",2014
29,29,"William McGirt",96,NA,17553.167,679,"AveragePuttingDistanceGIR2Putts",2014
29,29,"Pat Perez",84,NA,15554.25,603,"AveragePuttingDistanceGIR2Putts",2014
29,29,"Brendan Steele",89,NA,14685.667,568,"AveragePuttingDistanceGIR2Putts",2014
29,29,"Andrew Svoboda",77,NA,14771.417,571,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Erik Compton",88,NA,15345.833,596,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Justin Hicks",103,NA,21027.917,817,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Trevor Immelman",84,NA,14461.917,561,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Michael Putnam",106,NA,19753.583,768,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Michael Thompson",74,NA,12292.583,477,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Cameron Tringale",111,NA,21930,851,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Jimmy Walker",98,NA,15337.25,595,"AveragePuttingDistanceGIR2Putts",2014
35,35,"Charlie Wi",72,NA,12867.917,500,"AveragePuttingDistanceGIR2Putts",2014
43,43,"Stuart Appleby",92,NA,16453.75,641,"AveragePuttingDistanceGIR2Putts",2014
43,43,"John Senden",99,NA,18478.333,720,"AveragePuttingDistanceGIR2Putts",2014
43,43,"Lee Westwood",57,NA,8090.417,315,"AveragePuttingDistanceGIR2Putts",2014
46,46,"Morgan Hoffmann",103,NA,17396.833,681,"AveragePuttingDistanceGIR2Putts",2014
46,46,"Troy Matteson",62,NA,9909,387,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Gonzalo Fdez Castano",83,NA,13072.417,512,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Rickie Fowler",91,NA,12629.917,496,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Bill Haas",107,NA,18125.5,711,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Matt Kuchar",91,NA,16202.833,636,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Jamie Lovemark",64,NA,9725.083,381,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Bryce Molder",77,NA,13439.333,527,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Ryan Palmer",85,NA,13188.417,517,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Ian Poulter",57,NA,7738.833,303,"AveragePuttingDistanceGIR2Putts",2014
48,48,"Patrick Reed",92,NA,15147.75,594,"AveragePuttingDistanceGIR2Putts",2014
57,57,"Stewart Cink",91,NA,15159.25,596,"AveragePuttingDistanceGIR2Putts",2014
57,57,"Freddie Jacobson",91,NA,16092.833,634,"AveragePuttingDistanceGIR2Putts",2014
57,57,"Matt Jones",83,NA,11841.917,466,"AveragePuttingDistanceGIR2Putts",2014
57,57,"Robert Streb",75,NA,12883.083,507,"AveragePuttingDistanceGIR2Putts",2014
61,61,"Brian Davis",93,NA,15214.667,601,"AveragePuttingDistanceGIR2Putts",2014
61,61,"Will Ma Kenzie",82,NA,14805.5,585,"AveragePuttingDistanceGIR2Putts",2014
61,61,"Heath Slocum",71,NA,13575.417,536,"AveragePuttingDistanceGIR2Putts",2014
64,64,"Robert Allenby",83,NA,15193.25,602,"AveragePuttingDistanceGIR2Putts",2014
64,64,"KJ Choi",80,NA,12879.667,510,"AveragePuttingDistanceGIR2Putts",2014
64,64,"Scott Langley",95,NA,15932.25,630,"AveragePuttingDistanceGIR2Putts",2014
64,64,"Andrew Loupe",65,NA,8962.333,355,"AveragePuttingDistanceGIR2Putts",2014
64,64,"Sean OHair",77,NA,13858.75,549,"AveragePuttingDistanceGIR2Putts",2014
64,64,"Charl Schwartzel",64,NA,10398.917,412,"AveragePuttingDistanceGIR2Putts",2014
64,64,"Josh Teater",90,NA,16390.583,650,"AveragePuttingDistanceGIR2Putts",2014
71,71,"Charley Hoffman",93,NA,15715.583,625,"AveragePuttingDistanceGIR2Putts",2014
71,71,"Kevin Kisner",85,NA,14528.083,577,"AveragePuttingDistanceGIR2Putts",2014
71,71,"Ben Martin",80,NA,12918.167,513,"AveragePuttingDistanceGIR2Putts",2014
71,71,"Brendon Todd",108,NA,17807.333,708,"AveragePuttingDistanceGIR2Putts",2014
75,75,"Briny Baird",50,NA,9082.667,362,"AveragePuttingDistanceGIR2Putts",2014
75,75,"Scott Brown",100,NA,16769.583,668,"AveragePuttingDistanceGIR2Putts",2014
75,75,"Chad Collins",78,NA,11649.833,464,"AveragePuttingDistanceGIR2Putts",2014
75,75,"Brendon de Jonge",109,NA,19665.083,784,"AveragePuttingDistanceGIR2Putts",2014
75,75,"DA Points",75,NA,10925.083,436,"AveragePuttingDistanceGIR2Putts",2014
75,75,"Nicholas Thompson",85,NA,14850.5,592,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Jason Bohn",81,NA,15239,610,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Angel Cabrera",69,NA,12116,485,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Paul Casey",56,NA,8464.917,339,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Jim Furyk",84,NA,14770.833,591,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Tommy Gainey",73,NA,11689.25,467,"AveragePuttingDistanceGIR2Putts",2014
81,81,"John Huh",87,NA,14605.25,584,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Spencer Levin",59,NA,10217.667,409,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Graeme McDowell",66,NA,9167.583,367,"AveragePuttingDistanceGIR2Putts",2014
81,81,"Jim Renner",61,NA,10062.25,403,"AveragePuttingDistanceGIR2Putts",2014
90,90,"Davis Love III",74,NA,12804.333,514,"AveragePuttingDistanceGIR2Putts",2014
90,90,"Carl Pettersson",91,NA,17848.25,716,"AveragePuttingDistanceGIR2Putts",2014
90,90,"John Rollins",84,NA,14467.667,580,"AveragePuttingDistanceGIR2Putts",2014
93,93,"Chesson Hadley",84,NA,13580.667,546,"AveragePuttingDistanceGIR2Putts",2014
93,93,"Jerry Kelly",80,NA,13356.833,537,"AveragePuttingDistanceGIR2Putts",2014
93,93,"Wes Roach",67,NA,8992.083,362,"AveragePuttingDistanceGIR2Putts",2014
93,93,"Kevin Stadler",90,NA,14826.167,598,"AveragePuttingDistanceGIR2Putts",2014
93,93,"David Toms",64,NA,11408.917,459,"AveragePuttingDistanceGIR2Putts",2014
98,98,"Ben Crane",81,NA,15605.167,630,"AveragePuttingDistanceGIR2Putts",2014
98,98,"Matt Every",85,NA,12045.583,487,"AveragePuttingDistanceGIR2Putts",2014
98,98,"Brian Gay",81,NA,11155.333,451,"AveragePuttingDistanceGIR2Putts",2014
98,98,"David Hearn",97,NA,16801.833,679,"AveragePuttingDistanceGIR2Putts",2014
98,98,"Chris Kirk",105,NA,16487.833,666,"AveragePuttingDistanceGIR2Putts",2014
98,98,"DH Lee",54,NA,8570.25,346,"AveragePuttingDistanceGIR2Putts",2014
98,98,"Shawn Stefani",60,NA,11828.917,478,"AveragePuttingDistanceGIR2Putts",2014
98,98,"Tyrone Van Aswegen",79,NA,12812.083,518,"AveragePuttingDistanceGIR2Putts",2014
106,106,"Bud Cauley",56,NA,9577.667,388,"AveragePuttingDistanceGIR2Putts",2014
106,106,"James Hahn",82,NA,14926.583,606,"AveragePuttingDistanceGIR2Putts",2014
106,106,"Brooks Koepka",56,NA,8397.417,341,"AveragePuttingDistanceGIR2Putts",2014
106,106,"Seung Yul Noh",92,NA,15261.167,618,"AveragePuttingDistanceGIR2Putts",2014
106,106,"Scott Stallings",77,NA,12331.417,500,"AveragePuttingDistanceGIR2Putts",2014
106,106,"Chris Stroud",88,NA,13942.25,565,"AveragePuttingDistanceGIR2Putts",2014
106,106,"Bo Van Pelt",83,NA,14502.75,588,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Ricky Barnes",92,NA,15430.333,628,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Jim Herman",62,NA,9848.25,401,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Jeff Overton",80,NA,12764,519,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Brandt Snedeker",89,NA,12767.75,520,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Brian Stuard",91,NA,14101.417,574,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Nick Watney",80,NA,11833.333,481,"AveragePuttingDistanceGIR2Putts",2014
113,113,"Mike Weir",69,NA,9279.333,378,"AveragePuttingDistanceGIR2Putts",2014
120,120,"Keegan Bradley",89,NA,13838.25,565,"AveragePuttingDistanceGIR2Putts",2014
120,120,"Jason Kokrak",65,NA,12221.5,498,"AveragePuttingDistanceGIR2Putts",2014
120,120,"Camilo Villegas",95,NA,16925.417,691,"AveragePuttingDistanceGIR2Putts",2014
123,123,"George McNeill",79,NA,13766.25,563,"AveragePuttingDistanceGIR2Putts",2014
123,123,"Kevin Na",94,NA,15088.333,619,"AveragePuttingDistanceGIR2Putts",2014
123,123,"Geoff Ogilvy",84,NA,14136.083,579,"AveragePuttingDistanceGIR2Putts",2014
123,123,"Will Wilcox",51,NA,8723.5,357,"AveragePuttingDistanceGIR2Putts",2014
127,127,"Zach Johnson",97,NA,17571.833,722,"AveragePuttingDistanceGIR2Putts",2014
127,127,"Marc Leishman",81,NA,13791.667,567,"AveragePuttingDistanceGIR2Putts",2014
127,127,"Rory Sabbatini",82,NA,12368.667,508,"AveragePuttingDistanceGIR2Putts",2014
130,130,"Woody Austin",63,NA,10662.25,440,"AveragePuttingDistanceGIR2Putts",2014
130,130,"Phil Mickelson",71,NA,9074.25,374,"AveragePuttingDistanceGIR2Putts",2014
130,130,"Tim Wilkinson",86,NA,13062,539,"AveragePuttingDistanceGIR2Putts",2014
133,133,"Jason Day",54,NA,6375.25,264,"AveragePuttingDistanceGIR2Putts",2014
133,133,"Ken Duke",80,NA,13201.083,546,"AveragePuttingDistanceGIR2Putts",2014
133,133,"Sergio Garcia",61,NA,8244.75,341,"AveragePuttingDistanceGIR2Putts",2014
133,133,"Danny Lee",84,NA,12913.5,534,"AveragePuttingDistanceGIR2Putts",2014
133,133,"John Merrick",87,NA,15230.167,631,"AveragePuttingDistanceGIR2Putts",2014
133,133,"Adam Scott",68,NA,11107.583,459,"AveragePuttingDistanceGIR2Putts",2014
133,133,"Kevin Streelman",79,NA,10813.75,448,"AveragePuttingDistanceGIR2Putts",2014
140,140,"Roberto Castro",76,NA,11289.917,468,"AveragePuttingDistanceGIR2Putts",2014
140,140,"Graham DeLaet",80,NA,13660.25,567,"AveragePuttingDistanceGIR2Putts",2014
140,140,"Harris English",95,NA,15228.5,633,"AveragePuttingDistanceGIR2Putts",2014
140,140,"Brad Fritsch",50,NA,7770.333,323,"AveragePuttingDistanceGIR2Putts",2014
140,140,"Gary Woodland",93,NA,14839.5,616,"AveragePuttingDistanceGIR2Putts",2014
145,145,"Luke Guthrie",85,NA,13833,576,"AveragePuttingDistanceGIR2Putts",2014
145,145,"David Lingmerth",80,NA,12376.083,515,"AveragePuttingDistanceGIR2Putts",2014
145,145,"Justin Rose",70,NA,10304.25,430,"AveragePuttingDistanceGIR2Putts",2014
145,145,"YE Yang",79,NA,11430.75,476,"AveragePuttingDistanceGIR2Putts",2014
149,149,"Charlie Beljan",76,NA,13243.583,554,"AveragePuttingDistanceGIR2Putts",2014
149,149,"Jason Dufner",57,NA,8197.583,343,"AveragePuttingDistanceGIR2Putts",2014
149,149,"Robert Garrigus",80,NA,13735.667,575,"AveragePuttingDistanceGIR2Putts",2014
149,149,"Bronson La Cassie",51,NA,6777.833,283,"AveragePuttingDistanceGIR2Putts",2014
149,149,"Boo Weekley",73,NA,12057.083,505,"AveragePuttingDistanceGIR2Putts",2014
154,154,"Kevin Chappell",100,NA,17184.25,720,"AveragePuttingDistanceGIR2Putts",2014
154,154,"Ryo Ishikawa",75,NA,11401.75,478,"AveragePuttingDistanceGIR2Putts",2014
154,154,"Russell Knox",92,NA,17133.75,718,"AveragePuttingDistanceGIR2Putts",2014
154,154,"Ted Potter Jr",68,NA,12381.667,520,"AveragePuttingDistanceGIR2Putts",2014
154,154,"Vijay Singh",83,NA,15216.5,639,"AveragePuttingDistanceGIR2Putts",2014
159,159,"Brian Harman",111,NA,19302.75,814,"AveragePuttingDistanceGIR2Putts",2014
159,159,"JB Holmes",86,NA,13248.5,558,"AveragePuttingDistanceGIR2Putts",2014
161,161,"Steven Bowditch",93,NA,14011.917,592,"AveragePuttingDistanceGIR2Putts",2014
161,161,"Troy Merritt",62,NA,10400.167,440,"AveragePuttingDistanceGIR2Putts",2014
161,161,"Bubba Watson",76,NA,11245.917,476,"AveragePuttingDistanceGIR2Putts",2014
164,164,"Tim Clark",75,NA,11529.583,489,"AveragePuttingDistanceGIR2Putts",2014
164,164,"Ernie Els",85,NA,11083.917,470,"AveragePuttingDistanceGIR2Putts",2014
166,166,"Chad Campbell",57,NA,10289,438,"AveragePuttingDistanceGIR2Putts",2014
166,166,"Rory McIlroy",66,NA,8879.917,378,"AveragePuttingDistanceGIR2Putts",2014
166,166,"Ryan Moore",86,NA,12010.083,511,"AveragePuttingDistanceGIR2Putts",2014
169,169,"Martin Kaymer",65,NA,9082,389,"AveragePuttingDistanceGIR2Putts",2014
169,169,"Mark Wilson",69,NA,11120.75,477,"AveragePuttingDistanceGIR2Putts",2014
171,171,"Kyle Stanley",87,NA,14222.417,613,"AveragePuttingDistanceGIR2Putts",2014
172,172,"Jordan Spieth",102,NA,12990.667,562,"AveragePuttingDistanceGIR2Putts",2014
173,173,"Lucas Glover",68,NA,9422.583,409,"AveragePuttingDistanceGIR2Putts",2014
173,173,"Dustin Johnson",58,NA,7879,343,"AveragePuttingDistanceGIR2Putts",2014
175,175,"Jeff Maggert",54,NA,8193.667,362,"AveragePuttingDistanceGIR2Putts",2014
175,175,"John Peterson",62,NA,10625.667,468,"AveragePuttingDistanceGIR2Putts",2014
177,177,"Hideki Matsuyama",82,NA,10896.5,484,"AveragePuttingDistanceGIR2Putts",2014
