"GIRPuttingAvg2530_RANKTHISWEEK_2008","GIRPuttingAvg2530_RANKLASTWEEK_2008","GIRPuttingAvg2530_PLAYERNAME_2008","GIRPuttingAvg2530_ROUNDS_2008","GIRPuttingAvg2530_PctMADE_2008","GIRPuttingAvg2530_ATTEMPTS_2008","GIRPuttingAvg2530_PUTTSMADE_2008","stat_name","year"
73,73,"Stuart Appleby",87,0.92,76,7,"GIRPuttingAvg2530",2008
74,74,"Aaron Baddeley",76,0.91,55,5,"GIRPuttingAvg2530",2008
74,74,"Paul Casey",55,0.91,33,3,"GIRPuttingAvg2530",2008
74,74,"Brian Davis",108,0.91,110,10,"GIRPuttingAvg2530",2008
74,74,"Sergio Garcia",72,0.91,66,6,"GIRPuttingAvg2530",2008
74,74,"Mathias Gronberg",87,0.91,88,8,"GIRPuttingAvg2530",2008
74,74,"Kent Jones",68,0.91,55,5,"GIRPuttingAvg2530",2008
80,80,"Rich Beem",90,0.9,78,7,"GIRPuttingAvg2530",2008
80,80,"Jeff Overton",103,0.9,100,9,"GIRPuttingAvg2530",2008
82,82,"Alex Cejka",75,0.89,56,5,"GIRPuttingAvg2530",2008
82,82,"Paul Claxton",63,0.89,56,5,"GIRPuttingAvg2530",2008
84,84,"Ben Curtis",80,0.88,68,6,"GIRPuttingAvg2530",2008
84,84,"Freddie Jacobson",78,0.88,57,5,"GIRPuttingAvg2530",2008
84,84,"Chris Riley",51,0.88,34,3,"GIRPuttingAvg2530",2008
84,84,"Mark Wilson",107,0.88,113,10,"GIRPuttingAvg2530",2008
88,88,"Todd Demsey",80,0.87,69,6,"GIRPuttingAvg2530",2008
88,88,"Steve Lowery",74,0.87,69,6,"GIRPuttingAvg2530",2008
88,88,"Vaughn Taylor",103,0.87,92,8,"GIRPuttingAvg2530",2008
88,88,"Bo Van Pelt",101,0.87,104,9,"GIRPuttingAvg2530",2008
92,92,"Brian Gay",102,0.86,81,7,"GIRPuttingAvg2530",2008
93,93,"Ryuji Imada",80,0.85,59,5,"GIRPuttingAvg2530",2008
93,93,"Rocco Mediate",87,0.85,71,6,"GIRPuttingAvg2530",2008
95,95,"Mark Hensby",71,0.83,72,6,"GIRPuttingAvg2530",2008
95,95,"Sean OHair",81,0.83,84,7,"GIRPuttingAvg2530",2008
97,97,"Daniel Chopra",84,0.82,49,4,"GIRPuttingAvg2530",2008
97,97,"Jim Furyk",95,0.82,73,6,"GIRPuttingAvg2530",2008
97,97,"Robert Gamez",79,0.82,73,6,"GIRPuttingAvg2530",2008
97,97,"Brenden Pappas",66,0.82,61,5,"GIRPuttingAvg2530",2008
97,97,"Carl Pettersson",110,0.82,98,8,"GIRPuttingAvg2530",2008
97,97,"Ted Purdy",68,0.82,73,6,"GIRPuttingAvg2530",2008
97,97,"Mike Weir",88,0.82,73,6,"GIRPuttingAvg2530",2008
104,104,"Chad Campbell",94,0.81,111,9,"GIRPuttingAvg2530",2008
104,104,"Richard Johnson",77,0.81,62,5,"GIRPuttingAvg2530",2008
104,104,"Joe Ogilvie",100,0.81,86,7,"GIRPuttingAvg2530",2008
104,104,"Brandt Snedeker",85,0.81,62,5,"GIRPuttingAvg2530",2008
108,108,"Greg Kraft",63,0.8,50,4,"GIRPuttingAvg2530",2008
108,108,"George McNeill",97,0.8,88,7,"GIRPuttingAvg2530",2008
108,108,"Bob Sowards",61,0.8,50,4,"GIRPuttingAvg2530",2008
108,108,"Marc Turnesa",87,0.8,75,6,"GIRPuttingAvg2530",2008
112,112,"Ken Duke",116,0.79,114,9,"GIRPuttingAvg2530",2008
112,112,"Travis Perkins",53,0.79,38,3,"GIRPuttingAvg2530",2008
114,114,"Charley Hoffman",94,0.78,90,7,"GIRPuttingAvg2530",2008
114,114,"Andres Romero",69,0.78,51,4,"GIRPuttingAvg2530",2008
116,116,"Steve Elkington",84,0.75,80,6,"GIRPuttingAvg2530",2008
117,117,"Michael Allen",91,0.74,95,7,"GIRPuttingAvg2530",2008
117,117,"Phil Mickelson",80,0.74,68,5,"GIRPuttingAvg2530",2008
117,117,"Bubba Watson",97,0.74,68,5,"GIRPuttingAvg2530",2008
120,120,"Brad Adamonis",87,0.73,82,6,"GIRPuttingAvg2530",2008
120,120,"Shane Bertsch",96,0.73,82,6,"GIRPuttingAvg2530",2008
123,123,"Tommy Armour III",77,0.72,69,5,"GIRPuttingAvg2530",2008
123,123,"Charles Warren",79,0.72,69,5,"GIRPuttingAvg2530",2008
125,125,"Bob Estes",90,0.71,84,6,"GIRPuttingAvg2530",2008
125,125,"Retief Goosen",59,0.71,42,3,"GIRPuttingAvg2530",2008
125,125,"Nathan Green",95,0.71,85,6,"GIRPuttingAvg2530",2008
125,125,"Billy Mayfair",103,0.71,98,7,"GIRPuttingAvg2530",2008
125,125,"Ryan Palmer",69,0.71,70,5,"GIRPuttingAvg2530",2008
125,125,"Kenny Perry",97,0.71,112,8,"GIRPuttingAvg2530",2008
131,131,"Michael Letzig",88,0.7,86,6,"GIRPuttingAvg2530",2008
132,132,"Lucas Glover",91,0.69,87,6,"GIRPuttingAvg2530",2008
132,132,"Jay Williamson",96,0.69,72,5,"GIRPuttingAvg2530",2008
132,132,"Dean Wilson",109,0.69,101,7,"GIRPuttingAvg2530",2008
135,135,"James Driscoll",85,0.68,74,5,"GIRPuttingAvg2530",2008
135,135,"Johnson Wagner",83,0.68,74,5,"GIRPuttingAvg2530",2008
137,137,"Bill Haas",99,0.67,104,7,"GIRPuttingAvg2530",2008
137,137,"Brandt Jobe",52,0.67,45,3,"GIRPuttingAvg2530",2008
137,137,"Charlie Wi",97,0.67,90,6,"GIRPuttingAvg2530",2008
140,140,"Robert Allenby",108,0.66,106,7,"GIRPuttingAvg2530",2008
140,140,"Scott Verplank",82,0.66,76,5,"GIRPuttingAvg2530",2008
142,142,"Brad Elder",67,0.65,62,4,"GIRPuttingAvg2530",2008
142,142,"Charles Howell III",101,0.65,93,6,"GIRPuttingAvg2530",2008
142,142,"Rod Pampling",83,0.65,62,4,"GIRPuttingAvg2530",2008
142,142,"Kevin Streelman",114,0.65,124,8,"GIRPuttingAvg2530",2008
146,146,"Billy Andrade",71,0.64,78,5,"GIRPuttingAvg2530",2008
146,146,"Marco Dawson",64,0.64,47,3,"GIRPuttingAvg2530",2008
146,146,"Tom Pernice Jr",104,0.64,110,7,"GIRPuttingAvg2530",2008
149,149,"Cliff Kresge",84,0.63,80,5,"GIRPuttingAvg2530",2008
150,150,"Nick Flanagan",89,0.6,84,5,"GIRPuttingAvg2530",2008
150,150,"Martin Laird",98,0.6,84,5,"GIRPuttingAvg2530",2008
152,152,"Heath Slocum",104,0.59,101,6,"GIRPuttingAvg2530",2008
153,153,"Olin Browne",77,0.58,86,5,"GIRPuttingAvg2530",2008
153,153,"Mathew Goggin",91,0.58,103,6,"GIRPuttingAvg2530",2008
153,153,"Zach Johnson",85,0.58,86,5,"GIRPuttingAvg2530",2008
156,156,"Will Ma Kenzie",62,0.57,53,3,"GIRPuttingAvg2530",2008
156,156,"Chris Stroud",81,0.57,87,5,"GIRPuttingAvg2530",2008
158,158,"Nicholas Thompson",113,0.56,89,5,"GIRPuttingAvg2530",2008
159,159,"Jerry Kelly",89,0.55,91,5,"GIRPuttingAvg2530",2008
160,160,"JJ Henry",108,0.54,111,6,"GIRPuttingAvg2530",2008
160,160,"DJ Trahan",94,0.54,74,4,"GIRPuttingAvg2530",2008
160,160,"Ron Whittaker",54,0.54,37,2,"GIRPuttingAvg2530",2008
163,163,"Tag Ridings",88,0.53,75,4,"GIRPuttingAvg2530",2008
163,163,"Boo Weekley",86,0.53,76,4,"GIRPuttingAvg2530",2008
165,165,"Jason Allred",63,0.52,58,3,"GIRPuttingAvg2530",2008
166,166,"Jason Day",81,0.51,79,4,"GIRPuttingAvg2530",2008
166,166,"Harrison Frazar",73,0.51,79,4,"GIRPuttingAvg2530",2008
166,166,"Chez Reavie",102,0.51,99,5,"GIRPuttingAvg2530",2008
166,166,"Kevin Sutherland",98,0.51,98,5,"GIRPuttingAvg2530",2008
170,170,"Jonathan Byrd",88,0.5,80,4,"GIRPuttingAvg2530",2008
170,170,"David Duval",51,0.5,40,2,"GIRPuttingAvg2530",2008
170,170,"Jin Park",85,0.5,60,3,"GIRPuttingAvg2530",2008
173,173,"Steve Flesch",95,0.49,82,4,"GIRPuttingAvg2530",2008
173,173,"Justin Leonard",101,0.49,61,3,"GIRPuttingAvg2530",2008
175,175,"Kyle Thompson",70,0.48,63,3,"GIRPuttingAvg2530",2008
175,175,"Nick Watney",96,0.48,105,5,"GIRPuttingAvg2530",2008
177,177,"John Riegger",73,0.47,64,3,"GIRPuttingAvg2530",2008
178,178,"Vijay Singh",82,0.46,65,3,"GIRPuttingAvg2530",2008
179,179,"Cameron Beckman",87,0.45,88,4,"GIRPuttingAvg2530",2008
179,179,"Frank Lickliter II",107,0.45,111,5,"GIRPuttingAvg2530",2008
181,181,"Steve Allan",58,0.44,45,2,"GIRPuttingAvg2530",2008
182,182,"Dudley Hart",74,0.43,69,3,"GIRPuttingAvg2530",2008
182,182,"Stephen Leaney",53,0.43,47,2,"GIRPuttingAvg2530",2008
182,182,"Tom Scherrer",56,0.43,47,2,"GIRPuttingAvg2530",2008
185,185,"Briny Baird",113,0.41,98,4,"GIRPuttingAvg2530",2008
186,186,"Jeff Gove",50,0.39,51,2,"GIRPuttingAvg2530",2008
187,187,"Ernie Els",51,0.36,28,1,"GIRPuttingAvg2530",2008
188,188,"Brett Rumford",72,0.34,58,2,"GIRPuttingAvg2530",2008
189,189,"Ian Poulter",51,0.33,30,1,"GIRPuttingAvg2530",2008
190,190,"John Senden",93,0.32,95,3,"GIRPuttingAvg2530",2008
191,191,"John Rollins",94,0.31,65,2,"GIRPuttingAvg2530",2008
192,192,"Kevin Stadler",90,0.29,70,2,"GIRPuttingAvg2530",2008
193,193,"Alejandro Canizares",52,0.27,37,1,"GIRPuttingAvg2530",2008
194,194,"Shigeki Maruyama",50,0.26,39,1,"GIRPuttingAvg2530",2008
195,195,"YE Yang",89,0.25,81,2,"GIRPuttingAvg2530",2008
196,196,"Angel Cabrera",55,0.23,44,1,"GIRPuttingAvg2530",2008
197,197,"John Huston",56,0,54,NA,"GIRPuttingAvg2530",2008
