"Back9Par4ScoringAverage_RANKTHISWEEK_2013","Back9Par4ScoringAverage_RANKLASTWEEK_2013","Back9Par4ScoringAverage_PLAYERNAME_2013","Back9Par4ScoringAverage_ROUNDS_2013","Back9Par4ScoringAverage_AVG_2013","Back9Par4ScoringAverage_TOTALSTROKES_2013","Back9Par4ScoringAverage_TOTALHOLES_2013","stat_name","year"
24,24,"Rory Sabbatini",86,4.03,1766,438,"Back9Par4ScoringAverage",2013
24,24,"Chris Stroud",88,4.03,1884,468,"Back9Par4ScoringAverage",2013
24,24,"Daniel Summerhays",83,4.03,1738,431,"Back9Par4ScoringAverage",2013
24,24,"Bubba Watson",76,4.03,1588,394,"Back9Par4ScoringAverage",2013
31,31,"Angel Cabrera",73,4.04,1598,396,"Back9Par4ScoringAverage",2013
31,31,"Jason Dufner",78,4.04,1752,434,"Back9Par4ScoringAverage",2013
31,31,"Harris English",95,4.04,2063,511,"Back9Par4ScoringAverage",2013
31,31,"Matt Every",89,4.04,1891,468,"Back9Par4ScoringAverage",2013
31,31,"Brian Gay",79,4.04,1703,422,"Back9Par4ScoringAverage",2013
31,31,"Brian Harman",89,4.04,1797,445,"Back9Par4ScoringAverage",2013
31,31,"Chris Kirk",89,4.04,1919,475,"Back9Par4ScoringAverage",2013
31,31,"Troy Matteson",68,4.04,1378,341,"Back9Par4ScoringAverage",2013
31,31,"Ryan Moore",72,4.04,1568,388,"Back9Par4ScoringAverage",2013
31,31,"Ryan Palmer",79,4.04,1719,425,"Back9Par4ScoringAverage",2013
31,31,"Rod Pampling",46,4.04,881,218,"Back9Par4ScoringAverage",2013
31,31,"Charl Schwartzel",69,4.04,1519,376,"Back9Par4ScoringAverage",2013
31,31,"Kevin Streelman",86,4.04,1883,466,"Back9Par4ScoringAverage",2013
31,31,"Camilo Villegas",79,4.04,1636,405,"Back9Par4ScoringAverage",2013
45,45,"Erik Compton",74,4.05,1603,396,"Back9Par4ScoringAverage",2013
45,45,"James Driscoll",76,4.05,1503,371,"Back9Par4ScoringAverage",2013
45,45,"Bob Estes",66,4.05,1425,352,"Back9Par4ScoringAverage",2013
45,45,"Tommy Gainey",84,4.05,1831,452,"Back9Par4ScoringAverage",2013
45,45,"Zach Johnson",84,4.05,1838,454,"Back9Par4ScoringAverage",2013
45,45,"Matt Jones",83,4.05,1792,443,"Back9Par4ScoringAverage",2013
45,45,"Cameron Percy",68,4.05,1414,349,"Back9Par4ScoringAverage",2013
45,45,"Ted Potter Jr",65,4.05,1353,334,"Back9Par4ScoringAverage",2013
45,45,"Patrick Reed",83,4.05,1802,445,"Back9Par4ScoringAverage",2013
45,45,"Tag Ridings",69,4.05,1372,339,"Back9Par4ScoringAverage",2013
45,45,"John Rollins",77,4.05,1564,386,"Back9Par4ScoringAverage",2013
45,45,"DJ Trahan",48,4.05,964,238,"Back9Par4ScoringAverage",2013
45,45,"Tiger Woods",61,4.05,1362,336,"Back9Par4ScoringAverage",2013
58,58,"Keegan Bradley",88,4.06,1957,482,"Back9Par4ScoringAverage",2013
58,58,"Kevin Chappell",80,4.06,1713,422,"Back9Par4ScoringAverage",2013
58,58,"KJ Choi",85,4.06,1850,456,"Back9Par4ScoringAverage",2013
58,58,"Jason Day",86,4.06,1786,440,"Back9Par4ScoringAverage",2013
58,58,"Ken Duke",87,4.06,1913,471,"Back9Par4ScoringAverage",2013
58,58,"Rickie Fowler",75,4.06,1675,413,"Back9Par4ScoringAverage",2013
58,58,"Jim Furyk",80,4.06,1706,420,"Back9Par4ScoringAverage",2013
58,58,"Luke Guthrie",82,4.06,1772,436,"Back9Par4ScoringAverage",2013
58,58,"JJ Henry",83,4.06,1737,428,"Back9Par4ScoringAverage",2013
58,58,"Jerry Kelly",75,4.06,1643,405,"Back9Par4ScoringAverage",2013
58,58,"Ben Kohles",75,4.06,1515,373,"Back9Par4ScoringAverage",2013
58,58,"Richard Lee",81,4.06,1624,400,"Back9Par4ScoringAverage",2013
58,58,"Marc Leishman",77,4.06,1738,428,"Back9Par4ScoringAverage",2013
58,58,"Jeff Maggert",63,4.06,1361,335,"Back9Par4ScoringAverage",2013
58,58,"Bryce Molder",82,4.06,1713,422,"Back9Par4ScoringAverage",2013
58,58,"Jeff Overton",78,4.06,1655,408,"Back9Par4ScoringAverage",2013
58,58,"Jin Park",52,4.06,1055,260,"Back9Par4ScoringAverage",2013
58,58,"Henrik Stenson",65,4.06,1452,358,"Back9Par4ScoringAverage",2013
58,58,"Josh Teater",86,4.06,1791,441,"Back9Par4ScoringAverage",2013
58,58,"Nicholas Thompson",99,4.06,2164,533,"Back9Par4ScoringAverage",2013
58,58,"Nick Watney",88,4.06,1863,459,"Back9Par4ScoringAverage",2013
58,58,"Boo Weekley",100,4.06,2209,544,"Back9Par4ScoringAverage",2013
58,58,"Gary Woodland",94,4.06,1939,478,"Back9Par4ScoringAverage",2013
81,81,"Sangmoon Bae",83,4.07,1805,443,"Back9Par4ScoringAverage",2013
81,81,"Luke Donald",60,4.07,1286,316,"Back9Par4ScoringAverage",2013
81,81,"Derek Ernst",58,4.07,1279,314,"Back9Par4ScoringAverage",2013
81,81,"Sergio Garcia",65,4.07,1414,347,"Back9Par4ScoringAverage",2013
81,81,"Freddie Jacobson",63,4.07,1369,336,"Back9Par4ScoringAverage",2013
81,81,"Dustin Johnson",71,4.07,1578,388,"Back9Par4ScoringAverage",2013
81,81,"Jason Kokrak",78,4.07,1674,411,"Back9Par4ScoringAverage",2013
81,81,"Justin Leonard",86,4.07,1850,454,"Back9Par4ScoringAverage",2013
81,81,"David Lingmerth",68,4.07,1461,359,"Back9Par4ScoringAverage",2013
81,81,"David Lynn",70,4.07,1493,367,"Back9Par4ScoringAverage",2013
81,81,"Henrik Norlander",70,4.07,1472,362,"Back9Par4ScoringAverage",2013
81,81,"Kevin Stadler",83,4.07,1706,419,"Back9Par4ScoringAverage",2013
81,81,"Brendan Steele",86,4.07,1742,428,"Back9Par4ScoringAverage",2013
81,81,"Robert Streb",75,4.07,1519,373,"Back9Par4ScoringAverage",2013
81,81,"Cameron Tringale",80,4.07,1694,416,"Back9Par4ScoringAverage",2013
81,81,"Charlie Wi",75,4.07,1507,370,"Back9Par4ScoringAverage",2013
97,97,"Chad Campbell",78,4.08,1626,399,"Back9Par4ScoringAverage",2013
97,97,"Russell Henley",80,4.08,1737,426,"Back9Par4ScoringAverage",2013
97,97,"Justin Hicks",79,4.08,1618,397,"Back9Par4ScoringAverage",2013
97,97,"John Huh",88,4.08,1973,484,"Back9Par4ScoringAverage",2013
97,97,"Martin Laird",68,4.08,1494,366,"Back9Par4ScoringAverage",2013
97,97,"Rory McIlroy",56,4.08,1232,302,"Back9Par4ScoringAverage",2013
97,97,"Brian Stuard",78,4.08,1608,394,"Back9Par4ScoringAverage",2013
97,97,"Michael Thompson",66,4.08,1477,362,"Back9Par4ScoringAverage",2013
97,97,"Lee Williams",62,4.08,1278,313,"Back9Par4ScoringAverage",2013
106,106,"Scott Brown",65,4.09,1387,339,"Back9Par4ScoringAverage",2013
106,106,"Brad Fritsch",81,4.09,1662,406,"Back9Par4ScoringAverage",2013
106,106,"Fabian Gomez",65,4.09,1382,338,"Back9Par4ScoringAverage",2013
106,106,"Tim Herron",45,4.09,981,240,"Back9Par4ScoringAverage",2013
106,106,"Charley Hoffman",84,4.09,1832,448,"Back9Par4ScoringAverage",2013
106,106,"Steve LeBrun",66,4.09,1324,324,"Back9Par4ScoringAverage",2013
106,106,"William McGirt",75,4.09,1604,392,"Back9Par4ScoringAverage",2013
106,106,"George McNeill",68,4.09,1492,365,"Back9Par4ScoringAverage",2013
106,106,"Eric Meierdierks",48,4.09,965,236,"Back9Par4ScoringAverage",2013
106,106,"Greg Owen",73,4.09,1515,370,"Back9Par4ScoringAverage",2013
106,106,"Pat Perez",69,4.09,1474,360,"Back9Par4ScoringAverage",2013
106,106,"Ian Poulter",59,4.09,1235,302,"Back9Par4ScoringAverage",2013
106,106,"Andres Romero",63,4.09,1248,305,"Back9Par4ScoringAverage",2013
106,106,"John Senden",79,4.09,1701,416,"Back9Par4ScoringAverage",2013
106,106,"Shawn Stefani",63,4.09,1388,339,"Back9Par4ScoringAverage",2013
106,106,"Darron Stiles",51,4.09,1060,259,"Back9Par4ScoringAverage",2013
106,106,"Bo Van Pelt",72,4.09,1563,382,"Back9Par4ScoringAverage",2013
106,106,"Mark Wilson",56,4.09,1140,279,"Back9Par4ScoringAverage",2013
124,124,"Ricky Barnes",74,4.1,1522,371,"Back9Par4ScoringAverage",2013
124,124,"Charlie Beljan",62,4.1,1346,328,"Back9Par4ScoringAverage",2013
124,124,"Jonas Blixt",76,4.1,1707,416,"Back9Par4ScoringAverage",2013
124,124,"Steven Bowditch",67,4.1,1405,343,"Back9Par4ScoringAverage",2013
124,124,"Greg Chalmers",77,4.1,1548,378,"Back9Par4ScoringAverage",2013
124,124,"Brian Davis",91,4.1,1978,482,"Back9Par4ScoringAverage",2013
124,124,"Ernie Els",63,4.1,1393,340,"Back9Par4ScoringAverage",2013
124,124,"Graeme McDowell",53,4.1,1115,272,"Back9Par4ScoringAverage",2013
124,124,"Alistair Presnell",59,4.1,1227,299,"Back9Par4ScoringAverage",2013
124,124,"Dicky Pride",71,4.1,1454,355,"Back9Par4ScoringAverage",2013
124,124,"Vijay Singh",61,4.1,1328,324,"Back9Par4ScoringAverage",2013
124,124,"Aaron Watkins",46,4.1,952,232,"Back9Par4ScoringAverage",2013
136,136,"Justin Bolli",59,4.11,1189,289,"Back9Par4ScoringAverage",2013
136,136,"Stewart Cink",71,4.11,1587,386,"Back9Par4ScoringAverage",2013
136,136,"Ben Crane",62,4.11,1282,312,"Back9Par4ScoringAverage",2013
136,136,"Jim Herman",59,4.11,1211,295,"Back9Par4ScoringAverage",2013
136,136,"Trevor Immelman",73,4.11,1468,357,"Back9Par4ScoringAverage",2013
136,136,"Martin Kaymer",61,4.11,1363,332,"Back9Par4ScoringAverage",2013
136,136,"Doug LaBelle II",72,4.11,1543,375,"Back9Par4ScoringAverage",2013
136,136,"Carl Pettersson",82,4.11,1788,435,"Back9Par4ScoringAverage",2013
136,136,"DA Points",87,4.11,1904,463,"Back9Par4ScoringAverage",2013
136,136,"Mike Weir",60,4.11,1242,302,"Back9Par4ScoringAverage",2013
146,146,"Robert Allenby",58,4.12,1194,290,"Back9Par4ScoringAverage",2013
146,146,"Stephen Ames",49,4.12,1063,258,"Back9Par4ScoringAverage",2013
146,146,"Jason Bohn",70,4.12,1515,368,"Back9Par4ScoringAverage",2013
146,146,"Will Claxton",67,4.12,1356,329,"Back9Par4ScoringAverage",2013
146,146,"Nicolas Colsaerts",50,4.12,1087,264,"Back9Par4ScoringAverage",2013
146,146,"Tom Gillis",69,4.12,1421,345,"Back9Par4ScoringAverage",2013
146,146,"Scott Langley",79,4.12,1652,401,"Back9Par4ScoringAverage",2013
146,146,"Seung Yul Noh",71,4.12,1443,350,"Back9Par4ScoringAverage",2013
146,146,"Johnson Wagner",64,4.12,1314,319,"Back9Par4ScoringAverage",2013
146,146,"Casey Wittenberg",72,4.12,1516,368,"Back9Par4ScoringAverage",2013
156,156,"Tim Clark",64,4.13,1408,341,"Back9Par4ScoringAverage",2013
156,156,"Ben Curtis",59,4.13,1271,308,"Back9Par4ScoringAverage",2013
156,156,"Robert Garrigus",69,4.13,1418,343,"Back9Par4ScoringAverage",2013
156,156,"Peter Hanson",45,4.13,984,238,"Back9Par4ScoringAverage",2013
156,156,"Ryo Ishikawa",72,4.13,1516,367,"Back9Par4ScoringAverage",2013
156,156,"Brandt Jobe",62,4.13,1314,318,"Back9Par4ScoringAverage",2013
156,156,"Colt Knost",69,4.13,1392,337,"Back9Par4ScoringAverage",2013
156,156,"Scott Piercy",78,4.13,1676,406,"Back9Par4ScoringAverage",2013
156,156,"Andrew Svoboda",46,4.13,958,232,"Back9Par4ScoringAverage",2013
165,165,"Geoff Ogilvy",57,4.14,1246,301,"Back9Par4ScoringAverage",2013
166,166,"Aaron Baddeley",68,4.15,1411,340,"Back9Par4ScoringAverage",2013
166,166,"Bud Cauley",67,4.15,1379,332,"Back9Par4ScoringAverage",2013
166,166,"Scott Gardiner",61,4.15,1275,307,"Back9Par4ScoringAverage",2013
166,166,"Bobby Gates",49,4.15,984,237,"Back9Par4ScoringAverage",2013
166,166,"David Mathis",71,4.15,1455,351,"Back9Par4ScoringAverage",2013
166,166,"Scott Stallings",79,4.15,1777,428,"Back9Par4ScoringAverage",2013
172,172,"Lucas Glover",65,4.16,1416,340,"Back9Par4ScoringAverage",2013
172,172,"Padraig Harrington",52,4.16,1136,273,"Back9Par4ScoringAverage",2013
172,172,"YE Yang",56,4.16,1264,304,"Back9Par4ScoringAverage",2013
175,175,"James Hahn",78,4.17,1584,380,"Back9Par4ScoringAverage",2013
175,175,"Robert Karlsson",56,4.17,1167,280,"Back9Par4ScoringAverage",2013
175,175,"Luke List",65,4.17,1296,311,"Back9Par4ScoringAverage",2013
178,178,"Sean OHair",56,4.18,1229,294,"Back9Par4ScoringAverage",2013
178,178,"Kyle Stanley",71,4.18,1607,384,"Back9Par4ScoringAverage",2013
180,180,"Michael Bradley",56,4.2,1130,269,"Back9Par4ScoringAverage",2013
