"Percentageofpotentialmoneywon_RANKTHISWEEK_2005","Percentageofpotentialmoneywon_RANKLASTWEEK_2005","Percentageofpotentialmoneywon_PLAYERNAME_2005","Percentageofpotentialmoneywon_EVENTS_2005","Percentageofpotentialmoneywon_Pct_2005","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2005","Percentageofpotentialmoneywon_POTENTIALMONEY_2005","stat_name","year"
76,76,"Tom Pernice Jr",32,5.37,1608056,29962584,"Percentageofpotentialmoneywon",2005
77,77,"Richard Johnson",16,5.35,689363,12888000,"Percentageofpotentialmoneywon",2005
78,78,"Justin Rose",28,5.33,1365190,25623000,"Percentageofpotentialmoneywon",2005
79,79,"Michael Putnam",5,5.27,229733,4356000,"Percentageofpotentialmoneywon",2005
79,79,"Bo Van Pelt",33,5.27,1606081,30484584,"Percentageofpotentialmoneywon",2005
81,81,"David Howell",12,5.16,696949,13494000,"Percentageofpotentialmoneywon",2005
82,82,"Yasuharu Imano",1,5.08,66000,1300000,"Percentageofpotentialmoneywon",2005
83,83,"Loren Roberts",18,5.04,874330,17365000,"Percentageofpotentialmoneywon",2005
84,84,"Trevor Immelman",14,4.92,726867,14769584,"Percentageofpotentialmoneywon",2005
85,85,"Bernhard Langer",19,4.86,952450,19585584,"Percentageofpotentialmoneywon",2005
86,86,"Pat Perez",28,4.82,1258087,26092584,"Percentageofpotentialmoneywon",2005
87,87,"Arron Oberholser",21,4.73,921796,19476000,"Percentageofpotentialmoneywon",2005
88,88,"Jerry Kelly",31,4.71,1352486,28733584,"Percentageofpotentialmoneywon",2005
89,89,"Billy Andrade",26,4.7,1120834,23823000,"Percentageofpotentialmoneywon",2005
90,90,"Scott Drummond",1,4.51,56946,1261584,"Percentageofpotentialmoneywon",2005
90,90,"Nick Flanagan",1,4.51,56946,1261584,"Percentageofpotentialmoneywon",2005
90,90,"Tadahiro Takayama",1,4.51,56946,1261584,"Percentageofpotentialmoneywon",2005
93,93,"Ian Poulter",20,4.48,946890,21145584,"Percentageofpotentialmoneywon",2005
94,94,"Craig Stadler",6,4.45,256110,5760000,"Percentageofpotentialmoneywon",2005
94,94,"Bob Tway",26,4.45,1072387,24085584,"Percentageofpotentialmoneywon",2005
96,96,"Carlos Franco",25,4.43,1029266,23218000,"Percentageofpotentialmoneywon",2005
97,97,"Joe Durant",25,4.42,1039699,23500584,"Percentageofpotentialmoneywon",2005
97,97,"Robert Gamez",28,4.42,1115364,25254000,"Percentageofpotentialmoneywon",2005
97,97,"Scott McCarron",24,4.42,977517,22140000,"Percentageofpotentialmoneywon",2005
100,100,"Aaron Baddeley",27,4.31,1006005,23346000,"Percentageofpotentialmoneywon",2005
101,101,"Ryan Palmer",32,4.28,1280001,29918000,"Percentageofpotentialmoneywon",2005
102,102,"Woody Austin",30,4.27,1177094,27587000,"Percentageofpotentialmoneywon",2005
103,103,"Jeff Sluman",28,4.25,1087506,25605000,"Percentageofpotentialmoneywon",2005
104,104,"Brian Davis",23,4.1,854459,20863584,"Percentageofpotentialmoneywon",2005
105,105,"Joey Sindelar",29,4.05,1060237,26179000,"Percentageofpotentialmoneywon",2005
106,106,"Dudley Hart",29,3.99,1051338,26361000,"Percentageofpotentialmoneywon",2005
107,107,"Bob Estes",25,3.96,891477,22518000,"Percentageofpotentialmoneywon",2005
108,108,"Robert Allenby",31,3.95,1184457,30011584,"Percentageofpotentialmoneywon",2005
109,109,"Stephen Ames",24,3.89,959664,24671584,"Percentageofpotentialmoneywon",2005
110,110,"Nick Price",16,3.85,626735,16295584,"Percentageofpotentialmoneywon",2005
111,111,"Joey Snyder III",31,3.82,1042695,27297000,"Percentageofpotentialmoneywon",2005
112,112,"Kevin Na",32,3.81,1095203,28755000,"Percentageofpotentialmoneywon",2005
113,113,"Michael Harris",2,3.79,65430,1728000,"Percentageofpotentialmoneywon",2005
113,113,"Freddie Jacobson",23,3.79,868525,22910584,"Percentageofpotentialmoneywon",2005
113,113,"Craig Parry",15,3.79,629886,16630584,"Percentageofpotentialmoneywon",2005
116,116,"JL Lewis",30,3.74,1031158,27549000,"Percentageofpotentialmoneywon",2005
117,117,"Harrison Frazar",31,3.71,999082,26919000,"Percentageofpotentialmoneywon",2005
118,118,"Paul Goydos",15,3.7,486361,13149000,"Percentageofpotentialmoneywon",2005
119,119,"Charles Warren",31,3.67,1007276,27459000,"Percentageofpotentialmoneywon",2005
119,119,"Dean Wilson",27,3.67,821902,22419000,"Percentageofpotentialmoneywon",2005
121,121,"James Driscoll",26,3.65,849890,23301000,"Percentageofpotentialmoneywon",2005
122,122,"Doug Barron",24,3.61,731990,20259000,"Percentageofpotentialmoneywon",2005
123,123,"Kevin Sutherland",26,3.57,845875,23679000,"Percentageofpotentialmoneywon",2005
124,124,"Angel Cabrera",11,3.56,451027,12685584,"Percentageofpotentialmoneywon",2005
125,125,"Brett Quigley",31,3.54,998154,28197000,"Percentageofpotentialmoneywon",2005
125,125,"Tjaart van der Walt",19,3.54,544057,15381000,"Percentageofpotentialmoneywon",2005
125,125,"Simon Yates",1,3.54,46000,1300000,"Percentageofpotentialmoneywon",2005
128,128,"Rory Sabbatini",26,3.53,920987,26100584,"Percentageofpotentialmoneywon",2005
129,129,"Corey Pavin",23,3.49,736506,21105000,"Percentageofpotentialmoneywon",2005
130,130,"Kirk Triplett",18,3.48,598145,17212000,"Percentageofpotentialmoneywon",2005
131,131,"Steve Lowery",32,3.34,950274,28449000,"Percentageofpotentialmoneywon",2005
131,131,"DJ Trahan",28,3.34,806304,24147000,"Percentageofpotentialmoneywon",2005
133,133,"Rocco Mediate",24,3.3,696249,21123000,"Percentageofpotentialmoneywon",2005
134,134,"Tag Ridings",31,3.28,891811,27153000,"Percentageofpotentialmoneywon",2005
135,135,"John Senden",29,3.27,855324,26181000,"Percentageofpotentialmoneywon",2005
136,136,"Marc Cayeux",1,3.25,42250,1300000,"Percentageofpotentialmoneywon",2005
136,136,"JJ Henry",32,3.25,942346,28953000,"Percentageofpotentialmoneywon",2005
138,138,"Jesper Parnevik",24,3.19,732844,23004000,"Percentageofpotentialmoneywon",2005
139,139,"Nick Faldo",5,3.16,184649,5851584,"Percentageofpotentialmoneywon",2005
140,140,"Jeff Maggert",25,3.12,743780,23872000,"Percentageofpotentialmoneywon",2005
141,141,"Kenneth Ferrie",3,3.11,120250,3861584,"Percentageofpotentialmoneywon",2005
142,142,"John Rollins",30,3.09,852147,27621000,"Percentageofpotentialmoneywon",2005
143,143,"Lee Westwood",15,3.08,501267,16249584,"Percentageofpotentialmoneywon",2005
144,144,"Craig Barlow",26,3.07,720362,23463000,"Percentageofpotentialmoneywon",2005
145,145,"Ryuji Imada",25,3.02,650221,21510000,"Percentageofpotentialmoneywon",2005
146,146,"Steve Flesch",30,2.99,869106,29055584,"Percentageofpotentialmoneywon",2005
147,147,"JP Hayes",22,2.98,531704,17847000,"Percentageofpotentialmoneywon",2005
148,148,"Peter Tomasulo",2,2.97,55027,1854000,"Percentageofpotentialmoneywon",2005
149,149,"Jay Delsing",11,2.95,230850,7830000,"Percentageofpotentialmoneywon",2005
150,150,"Marcel Siem",1,2.94,29150,990000,"Percentageofpotentialmoneywon",2005
151,151,"Hank Kuehne",30,2.93,786817,26883000,"Percentageofpotentialmoneywon",2005
152,152,"Robert Damron",28,2.91,739835,25443000,"Percentageofpotentialmoneywon",2005
152,152,"Richard Green",11,2.91,365807,12559584,"Percentageofpotentialmoneywon",2005
154,154,"Daniel Chopra",34,2.89,893367,30880584,"Percentageofpotentialmoneywon",2005
155,155,"Rich Beem",26,2.86,701242,24535584,"Percentageofpotentialmoneywon",2005
156,156,"Niclas Fasth",3,2.85,107500,3770000,"Percentageofpotentialmoneywon",2005
157,157,"Jay Haas",16,2.84,485109,17081000,"Percentageofpotentialmoneywon",2005
158,158,"Bill Haas",6,2.82,159586,5652000,"Percentageofpotentialmoneywon",2005
159,159,"Stephen Leaney",29,2.8,758057,27049000,"Percentageofpotentialmoneywon",2005
160,160,"Jyoti Randhawa",2,2.79,72500,2600000,"Percentageofpotentialmoneywon",2005
161,161,"Mark Wilson",25,2.78,573218,20619000,"Percentageofpotentialmoneywon",2005
162,162,"Marco Dawson",23,2.67,526264,19701000,"Percentageofpotentialmoneywon",2005
163,163,"Mathias Gronberg",19,2.66,401139,15057000,"Percentageofpotentialmoneywon",2005
164,164,"Kazuhiko Hosokawa",1,2.65,34500,1300000,"Percentageofpotentialmoneywon",2005
165,165,"Ben Curtis",24,2.62,594669,22699584,"Percentageofpotentialmoneywon",2005
166,166,"Jonathan Byrd",31,2.61,726022,27772000,"Percentageofpotentialmoneywon",2005
167,167,"Neil Cheetham",1,2.54,33000,1300000,"Percentageofpotentialmoneywon",2005
168,168,"Miguel Angel Jimenez",9,2.53,281398,11101584,"Percentageofpotentialmoneywon",2005
169,169,"Warren Abery",1,2.5,32500,1300000,"Percentageofpotentialmoneywon",2005
170,170,"John Huston",31,2.49,657969,26379000,"Percentageofpotentialmoneywon",2005
171,171,"Tommy Armour III",29,2.45,636642,25956000,"Percentageofpotentialmoneywon",2005
172,172,"Brett Wetterich",28,2.43,576029,23661000,"Percentageofpotentialmoneywon",2005
173,173,"Omar Uresti",27,2.41,538237,22329000,"Percentageofpotentialmoneywon",2005
173,173,"Jay Williamson",16,2.41,382653,15885000,"Percentageofpotentialmoneywon",2005
175,175,"Brian Gay",33,2.4,689861,28791000,"Percentageofpotentialmoneywon",2005
176,176,"Thomas Levet",20,2.37,485343,20475584,"Percentageofpotentialmoneywon",2005
176,176,"Brenden Pappas",15,2.37,279340,11790000,"Percentageofpotentialmoneywon",2005
178,178,"Hidemichi Tanaka",34,2.35,686113,29241000,"Percentageofpotentialmoneywon",2005
179,179,"Matt Kuchar",21,2.32,402785,17388000,"Percentageofpotentialmoneywon",2005
180,180,"Per Ulrik Johansson",7,2.31,126640,5472000,"Percentageofpotentialmoneywon",2005
181,181,"Darron Stiles",26,2.3,499826,21753000,"Percentageofpotentialmoneywon",2005
182,182,"Steve Stricker",21,2.29,397639,17352000,"Percentageofpotentialmoneywon",2005
183,183,"Nick Watney",31,2.28,605369,26523000,"Percentageofpotentialmoneywon",2005
184,184,"Kent Jones",32,2.26,629943,27873000,"Percentageofpotentialmoneywon",2005
184,184,"Shingo Katayama",5,2.26,131020,5800000,"Percentageofpotentialmoneywon",2005
186,186,"Michael Allen",30,2.22,591829,26703000,"Percentageofpotentialmoneywon",2005
187,187,"Todd Fischer",35,2.19,664097,30303000,"Percentageofpotentialmoneywon",2005
188,188,"Stephen Dodd",4,2.18,109500,5031584,"Percentageofpotentialmoneywon",2005
189,189,"Briny Baird",33,2.17,624190,28719000,"Percentageofpotentialmoneywon",2005
189,189,"Patrick Sheehan",35,2.17,675037,31149000,"Percentageofpotentialmoneywon",2005
191,191,"Brendan Jones",28,2.12,498816,23499000,"Percentageofpotentialmoneywon",2005
192,192,"Scott Gutschewski",27,2.11,485486,23032584,"Percentageofpotentialmoneywon",2005
193,193,"Hiroyuki Fujita",1,2.08,26243,1261584,"Percentageofpotentialmoneywon",2005
193,193,"Soren Hansen",1,2.08,26243,1261584,"Percentageofpotentialmoneywon",2005
193,193,"Simon Khan",1,2.08,26243,1261584,"Percentageofpotentialmoneywon",2005
196,196,"Phillip Price",25,2.02,419415,20727000,"Percentageofpotentialmoneywon",2005
197,197,"Neal Lancaster",31,1.96,532185,27153000,"Percentageofpotentialmoneywon",2005
197,197,"Hunter Mahan",34,1.96,589566,30033000,"Percentageofpotentialmoneywon",2005
199,199,"Andrew Magee",29,1.94,488779,25245000,"Percentageofpotentialmoneywon",2005
200,200,"Jimmy Walker",9,1.92,155850,8100000,"Percentageofpotentialmoneywon",2005
201,201,"Steve Schneiter",1,1.91,22300,1170000,"Percentageofpotentialmoneywon",2005
202,202,"Nick Dougherty",6,1.9,128217,6740000,"Percentageofpotentialmoneywon",2005
203,203,"Gavin Coles",22,1.87,359522,19219000,"Percentageofpotentialmoneywon",2005
203,203,"Spike McRoy",12,1.87,173919,9306000,"Percentageofpotentialmoneywon",2005
205,205,"Todd Hamilton",31,1.85,559494,30171584,"Percentageofpotentialmoneywon",2005
205,205,"Bob Heintz",24,1.85,355488,19215000,"Percentageofpotentialmoneywon",2005
207,207,"Thongchai Jaidee",4,1.84,92653,5031584,"Percentageofpotentialmoneywon",2005
208,208,"Tom Scherrer",2,1.83,27333,1494000,"Percentageofpotentialmoneywon",2005
208,208,"Duffy Waldorf",28,1.83,462724,25246584,"Percentageofpotentialmoneywon",2005
210,210,"Charl Schwartzel",4,1.82,77000,4235584,"Percentageofpotentialmoneywon",2005
211,211,"Lee Janzen",26,1.8,422748,23535000,"Percentageofpotentialmoneywon",2005
212,212,"Alex Cejka",31,1.78,510082,28688584,"Percentageofpotentialmoneywon",2005
212,212,"Carl Paulson",13,1.78,198214,11151000,"Percentageofpotentialmoneywon",2005
214,214,"Cameron Beckman",31,1.77,474107,26757000,"Percentageofpotentialmoneywon",2005
215,215,"Brian Bateman",32,1.76,505516,28773000,"Percentageofpotentialmoneywon",2005
216,216,"Shaun Micheel",29,1.75,487401,27901584,"Percentageofpotentialmoneywon",2005
217,217,"Craig Bowden",15,1.72,199911,11628000,"Percentageofpotentialmoneywon",2005
217,217,"Mike Springer",5,1.72,59268,3438000,"Percentageofpotentialmoneywon",2005
219,219,"Tom Gillis",28,1.71,421050,24669000,"Percentageofpotentialmoneywon",2005
220,220,"Paul Casey",10,1.68,195192,11619584,"Percentageofpotentialmoneywon",2005
221,221,"Frank Lickliter II",33,1.67,486580,29088000,"Percentageofpotentialmoneywon",2005
222,222,"John Cook",26,1.66,374185,22599000,"Percentageofpotentialmoneywon",2005
223,223,"Scott Hoch",2,1.65,31130,1890000,"Percentageofpotentialmoneywon",2005
223,223,"Peter Jacobsen",11,1.65,180583,10935000,"Percentageofpotentialmoneywon",2005
223,223,"Chris Smith",32,1.65,454375,27513000,"Percentageofpotentialmoneywon",2005
226,226,"Brent Geiberger",21,1.64,309558,18884000,"Percentageofpotentialmoneywon",2005
227,227,"Glen Day",27,1.63,370220,22644000,"Percentageofpotentialmoneywon",2005
227,227,"Dan Forsman",17,1.63,214134,13140000,"Percentageofpotentialmoneywon",2005
227,227,"Steve Webster",2,1.63,39586,2431584,"Percentageofpotentialmoneywon",2005
230,230,"Erik Compton",1,1.61,15895,990000,"Percentageofpotentialmoneywon",2005
230,230,"Stephen Gangluff",1,1.61,14161,882000,"Percentageofpotentialmoneywon",2005
232,232,"Simon Dyson",2,1.59,38548,2431584,"Percentageofpotentialmoneywon",2005
233,233,"Hunter Haas",28,1.57,371925,23643000,"Percentageofpotentialmoneywon",2005
234,234,"Roland Thatcher",26,1.55,326299,21105000,"Percentageofpotentialmoneywon",2005
235,235,"Paul Lawrie",1,1.52,19153,1261584,"Percentageofpotentialmoneywon",2005
236,236,"Soren Kjeldsen",1,1.51,17667,1170000,"Percentageofpotentialmoneywon",2005
236,236,"Scott Piercy",4,1.51,47140,3114000,"Percentageofpotentialmoneywon",2005
238,238,"Steve Allan",32,1.5,418428,27837000,"Percentageofpotentialmoneywon",2005
239,239,"Gavin Flint",1,1.47,7932,540000,"Percentageofpotentialmoneywon",2005
239,239,"Steve Marino",1,1.47,14542,990000,"Percentageofpotentialmoneywon",2005
241,241,"Paul Gow",27,1.46,324458,22185000,"Percentageofpotentialmoneywon",2005
241,241,"Scott Hend",28,1.46,356247,24400584,"Percentageofpotentialmoneywon",2005
243,243,"Peter Hanson",3,1.44,51891,3601584,"Percentageofpotentialmoneywon",2005
243,243,"David Peoples",12,1.44,127907,8856000,"Percentageofpotentialmoneywon",2005
243,243,"DA Points",33,1.44,400540,27909000,"Percentageofpotentialmoneywon",2005
246,246,"Jose Coceres",22,1.42,269704,18945000,"Percentageofpotentialmoneywon",2005
246,246,"Franklin Langham",31,1.42,380435,26757000,"Percentageofpotentialmoneywon",2005
248,248,"John Bickerton",1,1.39,17522,1261584,"Percentageofpotentialmoneywon",2005
248,248,"Spencer Levin",7,1.39,78082,5607000,"Percentageofpotentialmoneywon",2005
248,248,"Larry Mize",18,1.39,206968,14931000,"Percentageofpotentialmoneywon",2005
248,248,"Tino Schuster",1,1.39,17522,1261584,"Percentageofpotentialmoneywon",2005
248,248,"Esteban Toledo",7,1.39,76887,5544000,"Percentageofpotentialmoneywon",2005
253,253,"Matt Gogel",28,1.38,344150,24993000,"Percentageofpotentialmoneywon",2005
254,254,"Will Ma Kenzie",25,1.36,275528,20295000,"Percentageofpotentialmoneywon",2005
255,255,"DJ Brigman",26,1.34,294849,22023000,"Percentageofpotentialmoneywon",2005
255,255,"SK Ho",3,1.34,50169,3731584,"Percentageofpotentialmoneywon",2005
255,255,"Kevin Streelman",2,1.34,21694,1620000,"Percentageofpotentialmoneywon",2005
258,258,"Chris Anderson",25,1.33,270347,20295000,"Percentageofpotentialmoneywon",2005
259,259,"Tom Byrum",27,1.31,323953,24778584,"Percentageofpotentialmoneywon",2005
260,260,"Keiichiro Fukabori",1,1.3,15223,1170000,"Percentageofpotentialmoneywon",2005
260,260,"Jonathan Lomas",1,1.3,15223,1170000,"Percentageofpotentialmoneywon",2005
260,260,"Robert Rock",1,1.3,16383,1261584,"Percentageofpotentialmoneywon",2005
260,260,"David Smail",1,1.3,16383,1261584,"Percentageofpotentialmoneywon",2005
260,260,"Kevin Stadler",33,1.3,367775,28287000,"Percentageofpotentialmoneywon",2005
260,260,"Charlie Wi",23,1.3,250080,19269000,"Percentageofpotentialmoneywon",2005
266,266,"Brad Fabel",1,1.28,6925,540000,"Percentageofpotentialmoneywon",2005
266,266,"Wayne Levi",1,1.28,6925,540000,"Percentageofpotentialmoneywon",2005
268,268,"Ben Portie",1,1.26,6780,540000,"Percentageofpotentialmoneywon",2005
269,269,"Paul Azinger",22,1.25,246489,19647000,"Percentageofpotentialmoneywon",2005
269,269,"Steve Collins",1,1.25,11250,9e+05,"Percentageofpotentialmoneywon",2005
269,269,"David Frost",10,1.25,111257,8875584,"Percentageofpotentialmoneywon",2005
269,269,"Patrik Sjoland",1,1.25,15769,1261584,"Percentageofpotentialmoneywon",2005
273,273,"Jason Knutzon",1,1.24,8920,720000,"Percentageofpotentialmoneywon",2005
274,274,"Charley Hoffman",1,1.23,10656,864000,"Percentageofpotentialmoneywon",2005
275,275,"Kelly Grunewald",1,1.21,11935,990000,"Percentageofpotentialmoneywon",2005
276,276,"Paul Sheehan",1,1.18,11715,990000,"Percentageofpotentialmoneywon",2005
277,277,"Graeme Storm",1,1.17,14806,1261584,"Percentageofpotentialmoneywon",2005
278,278,"John Mallinger",1,1.16,13553,1170000,"Percentageofpotentialmoneywon",2005
279,279,"Kevin Johnson",1,1.14,11330,990000,"Percentageofpotentialmoneywon",2005
280,280,"Paul Claxton",29,1.12,269700,24111000,"Percentageofpotentialmoneywon",2005
280,280,"Ryan Dillon",1,1.12,6060,540000,"Percentageofpotentialmoneywon",2005
282,282,"Casey Martin",1,1.11,10547,954000,"Percentageofpotentialmoneywon",2005
282,282,"Chris Riley",25,1.11,268735,24318584,"Percentageofpotentialmoneywon",2005
284,284,"Dennis Paulson",24,1.09,232146,21321000,"Percentageofpotentialmoneywon",2005
284,284,"Ron Philo Jr",1,1.09,12750,1170000,"Percentageofpotentialmoneywon",2005
286,286,"Mark Brooks",28,1.08,273667,25317000,"Percentageofpotentialmoneywon",2005
286,286,"Jason Hartwick",1,1.08,12090,1116000,"Percentageofpotentialmoneywon",2005
286,286,"Maarten Lafeber",2,1.08,26243,2431584,"Percentageofpotentialmoneywon",2005
286,286,"Doug Tewell",1,1.08,10088,936000,"Percentageofpotentialmoneywon",2005
286,286,"Garrett Willis",7,1.08,52250,4860000,"Percentageofpotentialmoneywon",2005
291,291,"Camilo Benedetti",1,1.07,9600,9e+05,"Percentageofpotentialmoneywon",2005
291,291,"Steven Bowditch",1,1.07,8299,774000,"Percentageofpotentialmoneywon",2005
291,291,"Sandy Lyle",4,1.07,46433,4321584,"Percentageofpotentialmoneywon",2005
294,294,"Mike Small",2,1.06,21900,2070000,"Percentageofpotentialmoneywon",2005
295,295,"Tom Watson",2,1.04,26243,2521584,"Percentageofpotentialmoneywon",2005
296,296,"Greg Meyer",1,1.03,8928,864000,"Percentageofpotentialmoneywon",2005
297,297,"Justin Bolli",24,1.02,207399,20313000,"Percentageofpotentialmoneywon",2005
297,297,"Blaine McCallister",9,1.02,64253,6300000,"Percentageofpotentialmoneywon",2005
