"ConsecutiveFairwaysHit_RANKTHISWEEK_2013","ConsecutiveFairwaysHit_RANKLASTWEEK_2013","ConsecutiveFairwaysHit_PLAYERNAME_2013","ConsecutiveFairwaysHit_EVENTS_2013","ConsecutiveFairwaysHit_BESTSTREAK_2013","ConsecutiveFairwaysHit_CURRENTSTREAK_2013","stat_name","year"
62,62,"Peter Tomasulo",10,16,1,"ConsecutiveFairwaysHit",2013
62,62,"Chris Williams",5,16,3,"ConsecutiveFairwaysHit",2013
81,81,"Tim Clark",20,15,3,"ConsecutiveFairwaysHit",2013
81,81,"Brad Fritsch",24,15,2,"ConsecutiveFairwaysHit",2013
81,81,"Steve Jones",1,15,15,"ConsecutiveFairwaysHit",2013
81,81,"Matt Jones",24,15,1,"ConsecutiveFairwaysHit",2013
81,81,"DH Lee",22,15,1,"ConsecutiveFairwaysHit",2013
81,81,"Morten Orum Madsen",1,15,1,"ConsecutiveFairwaysHit",2013
81,81,"John Merrick",23,15,8,"ConsecutiveFairwaysHit",2013
81,81,"Bryce Molder",24,15,4,"ConsecutiveFairwaysHit",2013
81,81,"Geoff Ogilvy",19,15,5,"ConsecutiveFairwaysHit",2013
81,81,"Pat Perez",22,15,1,"ConsecutiveFairwaysHit",2013
81,81,"DA Points",28,15,NA,"ConsecutiveFairwaysHit",2013
81,81,"Chez Reavie",22,15,NA,"ConsecutiveFairwaysHit",2013
81,81,"Joey Snyder III",15,15,NA,"ConsecutiveFairwaysHit",2013
81,81,"Darron Stiles",20,15,3,"ConsecutiveFairwaysHit",2013
81,81,"Brendon Todd",10,15,2,"ConsecutiveFairwaysHit",2013
81,81,"Bubba Watson",21,15,5,"ConsecutiveFairwaysHit",2013
81,81,"Gary Woodland",26,15,1,"ConsecutiveFairwaysHit",2013
98,98,"Stephen Ames",19,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Cameron Beckman",8,14,3,"ConsecutiveFairwaysHit",2013
98,98,"Glen Day",6,14,1,"ConsecutiveFairwaysHit",2013
98,98,"Martin Flores",25,14,1,"ConsecutiveFairwaysHit",2013
98,98,"Charles Howell III",26,14,4,"ConsecutiveFairwaysHit",2013
98,98,"Brandt Jobe",19,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Chris Kirk",24,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Martin Laird",21,14,3,"ConsecutiveFairwaysHit",2013
98,98,"Scott Langley",27,14,2,"ConsecutiveFairwaysHit",2013
98,98,"Frank Lickliter II",3,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Shane Lowry",9,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Hunter Mahan",25,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Billy Mayfair",14,14,5,"ConsecutiveFairwaysHit",2013
98,98,"Francesco Molinari",9,14,2,"ConsecutiveFairwaysHit",2013
98,98,"Ryan Palmer",22,14,1,"ConsecutiveFairwaysHit",2013
98,98,"Carl Pettersson",24,14,10,"ConsecutiveFairwaysHit",2013
98,98,"Chris Stroud",26,14,7,"ConsecutiveFairwaysHit",2013
98,98,"Kevin Sutherland",13,14,NA,"ConsecutiveFairwaysHit",2013
98,98,"Lee Westwood",19,14,1,"ConsecutiveFairwaysHit",2013
117,117,"Jonas Blixt",24,13,6,"ConsecutiveFairwaysHit",2013
117,117,"Jason Bohn",23,13,2,"ConsecutiveFairwaysHit",2013
117,117,"Justin Bolli",23,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Scott Brown",21,13,1,"ConsecutiveFairwaysHit",2013
117,117,"Kevin Chappell",24,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"KJ Choi",24,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Stewart Cink",22,13,2,"ConsecutiveFairwaysHit",2013
117,117,"Tommy Gainey",28,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Sergio Garcia",17,13,1,"ConsecutiveFairwaysHit",2013
117,117,"Jorge Garcia",1,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Retief Goosen",9,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Jeff Gove",17,13,2,"ConsecutiveFairwaysHit",2013
117,117,"Jim Herman",19,13,3,"ConsecutiveFairwaysHit",2013
117,117,"Morgan Hoffmann",20,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Trevor Immelman",24,13,1,"ConsecutiveFairwaysHit",2013
117,117,"Freddie Jacobson",19,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Martin Kaymer",17,13,5,"ConsecutiveFairwaysHit",2013
117,117,"Kevin Kisner",1,13,3,"ConsecutiveFairwaysHit",2013
117,117,"Colt Knost",25,13,2,"ConsecutiveFairwaysHit",2013
117,117,"Phil Mickelson",21,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Henrik Norlander",22,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Jeff Overton",24,13,1,"ConsecutiveFairwaysHit",2013
117,117,"Alistair Presnell",23,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Kyle Reifers",4,13,1,"ConsecutiveFairwaysHit",2013
117,117,"Brandt Snedeker",23,13,NA,"ConsecutiveFairwaysHit",2013
117,117,"Scott Stallings",27,13,2,"ConsecutiveFairwaysHit",2013
117,117,"Andrew Svoboda",18,13,1,"ConsecutiveFairwaysHit",2013
117,117,"Lee Williams",22,13,2,"ConsecutiveFairwaysHit",2013
117,117,"Tiger Woods",16,13,NA,"ConsecutiveFairwaysHit",2013
146,146,"Billy Andrade",3,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"David Branshaw",1,12,2,"ConsecutiveFairwaysHit",2013
146,146,"Greg Chalmers",25,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Will Claxton",24,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Ben Crane",21,12,3,"ConsecutiveFairwaysHit",2013
146,146,"Jason Day",21,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Luke Donald",17,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Ernie Els",19,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Harris English",26,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Matt Every",28,12,2,"ConsecutiveFairwaysHit",2013
146,146,"Robert Gamez",3,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Bobby Gates",20,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Lucas Glover",23,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Fabian Gomez",23,12,1,"ConsecutiveFairwaysHit",2013
146,146,"James Hahn",26,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Ryo Ishikawa",23,12,2,"ConsecutiveFairwaysHit",2013
146,146,"Jeff Klauk",8,12,1,"ConsecutiveFairwaysHit",2013
146,146,"John Mallinger",12,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Scott McCarron",8,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Mark OMeara",3,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Cameron Percy",21,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Tim Petrovic",12,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Kevin Phelan",1,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Ted Potter Jr",22,12,2,"ConsecutiveFairwaysHit",2013
146,146,"Ian Poulter",16,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Rory Sabbatini",27,12,4,"ConsecutiveFairwaysHit",2013
146,146,"Charl Schwartzel",19,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Adam Scott",16,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Vijay Singh",19,12,3,"ConsecutiveFairwaysHit",2013
146,146,"Chris Starkjohann",1,12,5,"ConsecutiveFairwaysHit",2013
146,146,"Michael Thompson",22,12,1,"ConsecutiveFairwaysHit",2013
146,146,"DJ Trahan",16,12,3,"ConsecutiveFairwaysHit",2013
146,146,"Camilo Villegas",23,12,5,"ConsecutiveFairwaysHit",2013
146,146,"Nick Watney",26,12,1,"ConsecutiveFairwaysHit",2013
146,146,"Tom Watson",4,12,6,"ConsecutiveFairwaysHit",2013
146,146,"Matt Weibring",1,12,2,"ConsecutiveFairwaysHit",2013
146,146,"Garrett Willis",1,12,NA,"ConsecutiveFairwaysHit",2013
146,146,"Chris Wood",5,12,NA,"ConsecutiveFairwaysHit",2013
184,184,"Robert Allenby",24,11,2,"ConsecutiveFairwaysHit",2013
184,184,"Sangmoon Bae",26,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Charlie Beljan",24,11,4,"ConsecutiveFairwaysHit",2013
184,184,"Michael Bradley",21,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Jonathan Byrd",16,11,3,"ConsecutiveFairwaysHit",2013
184,184,"Chad Campbell",25,11,6,"ConsecutiveFairwaysHit",2013
184,184,"Bud Cauley",24,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"George Coetzee",11,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Jamie Donaldson",10,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Derek Ernst",21,11,4,"ConsecutiveFairwaysHit",2013
184,184,"Matthew Fitzpatrick",1,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Robert Garrigus",22,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Branden Grace",12,11,3,"ConsecutiveFairwaysHit",2013
184,184,"Nathan Green",9,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Luke Guthrie",27,11,3,"ConsecutiveFairwaysHit",2013
184,184,"Hunter Haas",5,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Tim Herron",15,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Charley Hoffman",23,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Robert Karlsson",18,11,3,"ConsecutiveFairwaysHit",2013
184,184,"Troy Kelly",10,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"John Kimbell",1,11,3,"ConsecutiveFairwaysHit",2013
184,184,"Chad Kurmel",1,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Bernhard Langer",1,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Troy Matteson",24,11,2,"ConsecutiveFairwaysHit",2013
184,184,"Eric Meierdierks",19,11,4,"ConsecutiveFairwaysHit",2013
184,184,"John Nieporte",1,11,11,"ConsecutiveFairwaysHit",2013
184,184,"Alexander Noren",5,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Rod Pampling",16,11,4,"ConsecutiveFairwaysHit",2013
184,184,"Jesper Parnevik",13,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"John Peterson",6,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Scott Piercy",24,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Tag Ridings",24,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Andres Romero",21,11,1,"ConsecutiveFairwaysHit",2013
184,184,"Kyle Stanley",24,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Brendan Steele",26,11,2,"ConsecutiveFairwaysHit",2013
184,184,"Henrik Stenson",18,11,NA,"ConsecutiveFairwaysHit",2013
184,184,"Sebastian Vazquez",1,11,3,"ConsecutiveFairwaysHit",2013
184,184,"Mike Weir",22,11,NA,"ConsecutiveFairwaysHit",2013
222,222,"Arjun Atwal",8,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Aaron Baddeley",24,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Jay Don Blake",1,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Ryan Blaum",3,10,8,"ConsecutiveFairwaysHit",2013
222,222,"Gregory Bourdy",1,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Mark Brown",1,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Angel Cabrera",21,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Erik Compton",24,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Marco Dawson",1,10,3,"ConsecutiveFairwaysHit",2013
222,222,"Gonzalo Fdez Castano",12,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Zack Fischer",4,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Scott Gardiner",23,10,2,"ConsecutiveFairwaysHit",2013
222,222,"John Hahn",1,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Paul Haley II",18,10,3,"ConsecutiveFairwaysHit",2013
222,222,"Peter Hanson",15,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Dustin Johnson",22,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Simon Khan",1,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Si Woo Kim",8,10,4,"ConsecutiveFairwaysHit",2013
222,222,"Jason Kokrak",25,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Michael Letzig",17,10,5,"ConsecutiveFairwaysHit",2013
222,222,"Davis Love III",15,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Matteo Manassero",9,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Hideki Matsuyama",7,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Larry Mize",1,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Sean OHair",22,10,2,"ConsecutiveFairwaysHit",2013
222,222,"Arron Oberholser",2,10,10,"ConsecutiveFairwaysHit",2013
222,222,"John Parry",1,10,2,"ConsecutiveFairwaysHit",2013
222,222,"David Peoples",1,10,2,"ConsecutiveFairwaysHit",2013
222,222,"Fran Quinn",1,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Richie Ramsay",4,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Chris Riley",3,10,10,"ConsecutiveFairwaysHit",2013
222,222,"John Rollins",24,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Sam Saunders",1,10,2,"ConsecutiveFairwaysHit",2013
222,222,"Wes Short Jr",15,10,3,"ConsecutiveFairwaysHit",2013
222,222,"Shawn Stefani",21,10,2,"ConsecutiveFairwaysHit",2013
222,222,"Richard Sterne",7,10,4,"ConsecutiveFairwaysHit",2013
222,222,"Marc Turnesa",2,10,NA,"ConsecutiveFairwaysHit",2013
222,222,"Omar Uresti",1,10,10,"ConsecutiveFairwaysHit",2013
222,222,"Johnson Wagner",24,10,2,"ConsecutiveFairwaysHit",2013
222,222,"Marc Warren",2,10,2,"ConsecutiveFairwaysHit",2013
222,222,"Steve Wheatcroft",1,10,1,"ConsecutiveFairwaysHit",2013
222,222,"Thaworn Wiratchant",3,10,NA,"ConsecutiveFairwaysHit",2013
264,264,"Matt Bova",1,9,3,"ConsecutiveFairwaysHit",2013
264,264,"Steven Bowditch",22,9,1,"ConsecutiveFairwaysHit",2013
264,264,"Paul Casey",7,9,1,"ConsecutiveFairwaysHit",2013
264,264,"Nicolas Colsaerts",17,9,1,"ConsecutiveFairwaysHit",2013
264,264,"James Driscoll",23,9,1,"ConsecutiveFairwaysHit",2013
264,264,"David Duval",8,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Stephen Gallacher",5,9,1,"ConsecutiveFairwaysHit",2013
264,264,"Kirk Hanefeld",1,9,2,"ConsecutiveFairwaysHit",2013
264,264,"Mikko Ilonen",3,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Lee Janzen",11,9,2,"ConsecutiveFairwaysHit",2013
264,264,"Steven Jeffress",1,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Luke List",24,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Paul McGinley",1,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Rory McIlroy",16,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Kevin Na",8,9,1,"ConsecutiveFairwaysHit",2013
264,264,"Seung Yul Noh",25,9,2,"ConsecutiveFairwaysHit",2013
264,264,"Louis Oosthuizen",12,9,2,"ConsecutiveFairwaysHit",2013
264,264,"Cheng Tsung Pan",1,9,1,"ConsecutiveFairwaysHit",2013
264,264,"Sonny Skinner",1,9,3,"ConsecutiveFairwaysHit",2013
264,264,"Guan Tian Liang",5,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Peter Uihlein",4,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Jhonattan Vegas",3,9,4,"ConsecutiveFairwaysHit",2013
264,264,"Scott Verplank",14,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Jimmy Walker",24,9,1,"ConsecutiveFairwaysHit",2013
264,264,"Aaron Watkins",19,9,4,"ConsecutiveFairwaysHit",2013
264,264,"Michael Weaver",2,9,NA,"ConsecutiveFairwaysHit",2013
264,264,"Casey Wittenberg",27,9,NA,"ConsecutiveFairwaysHit",2013
291,291,"Woody Austin",8,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Matt Bettencourt",9,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"David Bradshaw",1,8,2,"ConsecutiveFairwaysHit",2013
291,291,"Mark Brooks",2,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Patrick Cantlay",7,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Darren Clarke",3,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Donald Constable",16,8,2,"ConsecutiveFairwaysHit",2013
291,291,"Fred Couples",4,8,1,"ConsecutiveFairwaysHit",2013
291,291,"Eduardo De La Riva",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Steven Fox",9,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Andres Gonzales",17,8,1,"ConsecutiveFairwaysHit",2013
291,291,"Paul Goydos",2,8,5,"ConsecutiveFairwaysHit",2013
291,291,"Todd Hamilton",4,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Padraig Harrington",17,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Peter Hedblom",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Miguel Angel Jimenez",3,8,2,"ConsecutiveFairwaysHit",2013
291,291,"Kelly Kraft",2,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Neal Lancaster",6,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Paul Lawrie",7,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Ken Looper",2,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Mitch Lowe",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Gareth Maybin",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Joey McLister",1,8,2,"ConsecutiveFairwaysHit",2013
291,291,"Shaun Micheel",5,8,3,"ConsecutiveFairwaysHit",2013
291,291,"Kelly Mitchum",2,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Joe Ogilvie",15,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Jose Maria Olazabal",2,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Kenny Perry",3,8,1,"ConsecutiveFairwaysHit",2013
291,291,"Rod Perry",3,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Justin Peters",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Garrick Porteous",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Paul Scaletta",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Mark Sheftic",1,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Mike Small",1,8,3,"ConsecutiveFairwaysHit",2013
291,291,"TJ Vogel",3,8,NA,"ConsecutiveFairwaysHit",2013
291,291,"Trent Whitekiller",1,8,3,"ConsecutiveFairwaysHit",2013
327,327,"Kiradech Aphibarnrat",3,7,3,"ConsecutiveFairwaysHit",2013
327,327,"Blayne Barber",3,7,1,"ConsecutiveFairwaysHit",2013
327,327,"Bart Bryant",2,7,7,"ConsecutiveFairwaysHit",2013
327,327,"Rafa Cabrera Bello",5,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Michael Campbell",1,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Alex Cejka",2,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"John Daly",12,7,1,"ConsecutiveFairwaysHit",2013
327,327,"Steve Flesch",6,7,4,"ConsecutiveFairwaysHit",2013
327,327,"Robin Freeman",1,7,3,"ConsecutiveFairwaysHit",2013
327,327,"Mathias Gronberg",1,7,1,"ConsecutiveFairwaysHit",2013
327,327,"JB Holmes",5,7,2,"ConsecutiveFairwaysHit",2013
327,327,"Scott Jamieson",3,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Shiv Kapur",1,7,1,"ConsecutiveFairwaysHit",2013
327,327,"KT Kim",1,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Hyung Sung Kim",1,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Satoshi Kodaira",2,7,7,"ConsecutiveFairwaysHit",2013
327,327,"Brooks Koepka",2,7,1,"ConsecutiveFairwaysHit",2013
327,327,"Hank Kuehne",5,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Peter Lonard",1,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Randy Lowry",1,7,3,"ConsecutiveFairwaysHit",2013
327,327,"Steve Marino",12,7,NA,"ConsecutiveFairwaysHit",2013
327,327,"Garrett Osborn",1,7,1,"ConsecutiveFairwaysHit",2013
327,327,"Alvaro Quiros",1,7,2,"ConsecutiveFairwaysHit",2013
327,327,"Jonathan Randolph",1,7,4,"ConsecutiveFairwaysHit",2013
327,327,"Lee Rhind",1,7,4,"ConsecutiveFairwaysHit",2013
327,327,"Derek Sanders",1,7,NA,"ConsecutiveFairwaysHit",2013
