"Percentageofpotentialmoneywon_RANKTHISWEEK_2016","Percentageofpotentialmoneywon_RANKLASTWEEK_2016","Percentageofpotentialmoneywon_PLAYERNAME_2016","Percentageofpotentialmoneywon_EVENTS_2016","Percentageofpotentialmoneywon_Pct_2016","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2016","Percentageofpotentialmoneywon_POTENTIALMONEY_2016","stat_name","year"
63,54,"Luke Donald",13,6.22,907334,14594000,"Percentageofpotentialmoneywon",2016
64,55,"Jason Kokrak",17,6.14,1168113,19026000,"Percentageofpotentialmoneywon",2016
65,68,"Brendan Steele",14,6.09,984591,16164000,"Percentageofpotentialmoneywon",2016
66,64,"Zach Johnson",12,5.98,892035,14914000,"Percentageofpotentialmoneywon",2016
67,63,"Peter Malnati",19,5.97,1230589,20620000,"Percentageofpotentialmoneywon",2016
68,68,"Daniel Berger",15,5.85,1134014,19382000,"Percentageofpotentialmoneywon",2016
69,65,"Hao Tong Li",3,5.82,173750,2984000,"Percentageofpotentialmoneywon",2016
70,66,"Chris Kirk",15,5.8,1061364,18312000,"Percentageofpotentialmoneywon",2016
71,103,"Andrew Loupe",16,5.5,992900,18054000,"Percentageofpotentialmoneywon",2016
72,67,"Alex Cejka",15,5.42,914371,16858000,"Percentageofpotentialmoneywon",2016
73,74,"Scott Piercy",12,5.39,848117,15738000,"Percentageofpotentialmoneywon",2016
74,70,"Jhonattan Vegas",14,5.32,807701,15174000,"Percentageofpotentialmoneywon",2016
75,81,"Harris English",15,5.19,968884,18662000,"Percentageofpotentialmoneywon",2016
76,72,"Graham DeLaet",14,5.15,769741,14958000,"Percentageofpotentialmoneywon",2016
76,71,"Kevin Streelman",15,5.15,899110,17442000,"Percentageofpotentialmoneywon",2016
78,76,"James Morrison",1,5.14,72000,1400000,"Percentageofpotentialmoneywon",2016
79,77,"Bryce Molder",16,5.09,884844,17388000,"Percentageofpotentialmoneywon",2016
80,101,"Danny Lee",16,5.02,1035745,20616000,"Percentageofpotentialmoneywon",2016
81,73,"David Toms",11,5,598002,11970000,"Percentageofpotentialmoneywon",2016
82,82,"Marc Leishman",12,4.98,778587,15638000,"Percentageofpotentialmoneywon",2016
83,83,"Bernhard Langer",1,4.94,89000,1800000,"Percentageofpotentialmoneywon",2016
84,75,"Jonas Blixt",16,4.88,875586,17928000,"Percentageofpotentialmoneywon",2016
85,84,"Tommy Fleetwood",1,4.86,68000,1400000,"Percentageofpotentialmoneywon",2016
85,84,"David Howell",1,4.86,68000,1400000,"Percentageofpotentialmoneywon",2016
85,84,"Ryan Palmer",12,4.86,654946,13482000,"Percentageofpotentialmoneywon",2016
88,87,"Thorbjorn Olesen",2,4.83,146000,3020000,"Percentageofpotentialmoneywon",2016
89,88,"Greg Yates",1,4.82,52959,1098000,"Percentageofpotentialmoneywon",2016
90,78,"Si Woo Kim",19,4.77,1017262,21330000,"Percentageofpotentialmoneywon",2016
91,78,"Scott Brown",17,4.73,896767,18972000,"Percentageofpotentialmoneywon",2016
92,90,"Russell Henley",14,4.66,734960,15768000,"Percentageofpotentialmoneywon",2016
93,92,"Jaco Van Zyl",1,4.6,74500,1620000,"Percentageofpotentialmoneywon",2016
94,93,"KT Kim",2,4.57,138000,3020000,"Percentageofpotentialmoneywon",2016
