"FairwayBunkerTendency_RANKTHISWEEK_2010","FairwayBunkerTendency_RANKLASTWEEK_2010","FairwayBunkerTendency_PLAYERNAME_2010","FairwayBunkerTendency_ROUNDS_2010","FairwayBunkerTendency_Pct_2010","FairwayBunkerTendency_TOTALFAIRWAYBUNKERS_2010","FairwayBunkerTendency_POSSIBLEFWYS_2010","FairwayBunkerTendency_RELATIVETOPAR_2010","stat_name","year"
20,20,"Brian Gay",101,4.5,51,1144,0.118,"FairwayBunkerTendency",2010
20,20,"Trevor Immelman",55,4.5,26,584,0.308,"FairwayBunkerTendency",2010
20,20,"Chris Riley",73,4.5,39,873,0.231,"FairwayBunkerTendency",2010
23,23,"Aaron Baddeley",94,4.6,55,1196,0.109,"FairwayBunkerTendency",2010
23,23,"Steve Wheatcroft",74,4.6,36,791,0.222,"FairwayBunkerTendency",2010
25,25,"Kevin Na",94,4.7,49,1044,0.041,"FairwayBunkerTendency",2010
25,25,"Roger Tambellini",77,4.7,40,850,0.175,"FairwayBunkerTendency",2010
25,25,"Garrett Willis",82,4.7,46,984,0.37,"FairwayBunkerTendency",2010
28,28,"Ben Crane",85,4.8,44,916,0.159,"FairwayBunkerTendency",2010
28,28,"Steve Elkington",74,4.8,39,810,0.333,"FairwayBunkerTendency",2010
28,28,"John Mallinger",78,4.8,43,896,0.349,"FairwayBunkerTendency",2010
28,28,"Charles Warren",64,4.8,36,757,0.028,"FairwayBunkerTendency",2010
32,32,"Alex Cejka",81,4.9,46,931,0.152,"FairwayBunkerTendency",2010
32,32,"Stewart Cink",84,4.9,44,896,0.068,"FairwayBunkerTendency",2010
32,32,"Retief Goosen",75,4.9,36,730,0.139,"FairwayBunkerTendency",2010
32,32,"Justin Rose",78,4.9,47,963,0.149,"FairwayBunkerTendency",2010
32,32,"Jeev Milkha Singh",59,4.9,35,714,0.371,"FairwayBunkerTendency",2010
37,37,"Ben Curtis",78,5,46,916,0.239,"FairwayBunkerTendency",2010
37,37,"Tom Gillis",97,5,62,1250,0.194,"FairwayBunkerTendency",2010
37,37,"Matt Kuchar",97,5,52,1039,0.212,"FairwayBunkerTendency",2010
37,37,"Steve Stricker",73,5,39,779,0.026,"FairwayBunkerTendency",2010
37,37,"Brian Stuard",81,5,49,973,0.184,"FairwayBunkerTendency",2010
42,42,"Kevin Johnson",62,5.1,34,671,0.324,"FairwayBunkerTendency",2010
42,42,"Martin Laird",91,5.1,55,1088,0.327,"FairwayBunkerTendency",2010
42,42,"Troy Matteson",84,5.1,55,1086,0.127,"FairwayBunkerTendency",2010
42,42,"James Nitties",92,5.1,57,1114,0.211,"FairwayBunkerTendency",2010
42,42,"Tom Pernice Jr",74,5.1,41,800,0.122,"FairwayBunkerTendency",2010
47,47,"Woody Austin",93,5.2,59,1144,0.373,"FairwayBunkerTendency",2010
47,47,"Tim Clark",88,5.2,49,945,-0.041,"FairwayBunkerTendency",2010
47,47,"Steve Flesch",78,5.2,46,889,0.152,"FairwayBunkerTendency",2010
47,47,"Mathias Gronberg",61,5.2,36,691,0.278,"FairwayBunkerTendency",2010
47,47,"Lee Janzen",77,5.2,50,959,0.28,"FairwayBunkerTendency",2010
47,47,"Billy Mayfair",78,5.2,47,903,0.128,"FairwayBunkerTendency",2010
47,47,"Tim Petrovic",105,5.2,68,1300,0.059,"FairwayBunkerTendency",2010
47,47,"Ian Poulter",55,5.2,24,465,0.375,"FairwayBunkerTendency",2010
47,47,"Camilo Villegas",78,5.2,40,774,0.35,"FairwayBunkerTendency",2010
56,56,"Blake Adams",84,5.3,55,1034,0.436,"FairwayBunkerTendency",2010
56,56,"Robert Allenby",76,5.3,45,845,0.267,"FairwayBunkerTendency",2010
56,56,"Paul Goydos",78,5.3,48,914,0.292,"FairwayBunkerTendency",2010
56,56,"Ryuji Imada",90,5.3,61,1154,0.213,"FairwayBunkerTendency",2010
56,56,"Bill Lunde",79,5.3,49,920,0.265,"FairwayBunkerTendency",2010
56,56,"Jeff Maggert",76,5.3,46,873,0.065,"FairwayBunkerTendency",2010
56,56,"John Rollins",81,5.3,55,1040,0.218,"FairwayBunkerTendency",2010
63,63,"Chris Couch",66,5.4,44,817,0,"FairwayBunkerTendency",2010
63,63,"Brian Davis",101,5.4,67,1235,0.269,"FairwayBunkerTendency",2010
63,63,"Brent Delahoussaye",57,5.4,35,647,0.486,"FairwayBunkerTendency",2010
63,63,"Jason Dufner",87,5.4,52,957,0.212,"FairwayBunkerTendency",2010
63,63,"Jerry Kelly",99,5.4,62,1144,0.194,"FairwayBunkerTendency",2010
63,63,"Michael Letzig",84,5.4,60,1102,0.15,"FairwayBunkerTendency",2010
63,63,"Hunter Mahan",85,5.4,50,927,0.34,"FairwayBunkerTendency",2010
63,63,"Sean OHair",84,5.4,49,903,0.204,"FairwayBunkerTendency",2010
63,63,"Roland Thatcher",72,5.4,50,931,0.18,"FairwayBunkerTendency",2010
72,72,"Mathew Goggin",85,5.5,58,1047,0.19,"FairwayBunkerTendency",2010
72,72,"Zach Johnson",93,5.5,58,1046,0.138,"FairwayBunkerTendency",2010
72,72,"Spencer Levin",110,5.5,75,1356,0.373,"FairwayBunkerTendency",2010
72,72,"Will Ma Kenzie",72,5.5,52,942,0.308,"FairwayBunkerTendency",2010
72,72,"Garth Mulroy",53,5.5,32,577,0.063,"FairwayBunkerTendency",2010
72,72,"Heath Slocum",97,5.5,56,1019,0.286,"FairwayBunkerTendency",2010
72,72,"David Toms",86,5.5,53,969,0.151,"FairwayBunkerTendency",2010
72,72,"Jimmy Walker",82,5.5,52,940,0.154,"FairwayBunkerTendency",2010
80,80,"Kris Blanks",91,5.6,57,1024,0.193,"FairwayBunkerTendency",2010
80,80,"Jeff Gove",57,5.6,34,610,0.324,"FairwayBunkerTendency",2010
80,80,"JJ Henry",92,5.6,61,1085,0.082,"FairwayBunkerTendency",2010
80,80,"Andrew McLardy",52,5.6,34,607,0.382,"FairwayBunkerTendency",2010
80,80,"Aron Price",70,5.6,48,861,0.417,"FairwayBunkerTendency",2010
85,85,"Jonathan Byrd",85,5.7,64,1129,0.156,"FairwayBunkerTendency",2010
85,85,"Shaun Micheel",70,5.7,42,733,0.357,"FairwayBunkerTendency",2010
85,85,"Bryce Molder",84,5.7,57,1004,0.123,"FairwayBunkerTendency",2010
85,85,"Webb Simpson",98,5.7,72,1263,0.264,"FairwayBunkerTendency",2010
85,85,"Kevin Stadler",86,5.7,56,991,0.232,"FairwayBunkerTendency",2010
85,85,"Bo Van Pelt",104,5.7,69,1207,0.348,"FairwayBunkerTendency",2010
85,85,"Nick Watney",91,5.7,55,960,0.145,"FairwayBunkerTendency",2010
92,92,"Stuart Appleby",101,5.8,70,1208,0.186,"FairwayBunkerTendency",2010
92,92,"Cameron Beckman",68,5.8,47,816,0.149,"FairwayBunkerTendency",2010
92,92,"John Daly",63,5.8,37,636,0.324,"FairwayBunkerTendency",2010
92,92,"Padraig Harrington",57,5.8,35,600,0.114,"FairwayBunkerTendency",2010
92,92,"JP Hayes",79,5.8,55,941,0.382,"FairwayBunkerTendency",2010
92,92,"Marc Leishman",87,5.8,57,987,0.175,"FairwayBunkerTendency",2010
92,92,"Rory McIlroy",54,5.8,32,553,0.313,"FairwayBunkerTendency",2010
92,92,"Ryan Moore",80,5.8,49,846,0.286,"FairwayBunkerTendency",2010
92,92,"Kenny Perry",69,5.8,45,782,0.311,"FairwayBunkerTendency",2010
92,92,"Adam Scott",70,5.8,42,718,0.214,"FairwayBunkerTendency",2010
92,92,"John Senden",103,5.8,70,1203,0.286,"FairwayBunkerTendency",2010
92,92,"Kevin Streelman",90,5.8,64,1105,0.266,"FairwayBunkerTendency",2010
92,92,"Boo Weekley",88,5.8,60,1029,0.333,"FairwayBunkerTendency",2010
92,92,"Charlie Wi",95,5.8,71,1229,0.183,"FairwayBunkerTendency",2010
106,106,"Michael Connell",89,5.9,63,1065,0.19,"FairwayBunkerTendency",2010
106,106,"Robert Garrigus",71,5.9,49,835,0.163,"FairwayBunkerTendency",2010
106,106,"Scott McCarron",90,5.9,67,1142,0.179,"FairwayBunkerTendency",2010
106,106,"Vijay Singh",75,5.9,46,785,0.022,"FairwayBunkerTendency",2010
106,106,"Chris Stroud",90,5.9,58,990,0.241,"FairwayBunkerTendency",2010
111,111,"Charley Hoffman",85,6,64,1059,0.172,"FairwayBunkerTendency",2010
111,111,"Steve Lowery",67,6,46,761,0.261,"FairwayBunkerTendency",2010
111,111,"Jarrod Lyle",54,6,38,632,0.105,"FairwayBunkerTendency",2010
111,111,"Troy Merritt",86,6,63,1055,0.238,"FairwayBunkerTendency",2010
111,111,"Ted Purdy",86,6,61,1013,0.279,"FairwayBunkerTendency",2010
111,111,"Josh Teater",101,6,76,1260,0.487,"FairwayBunkerTendency",2010
111,111,"DJ Trahan",92,6,68,1128,-0.015,"FairwayBunkerTendency",2010
118,118,"Lucas Glover",75,6.1,50,816,0.34,"FairwayBunkerTendency",2010
118,118,"Joe Ogilvie",99,6.1,72,1179,0.264,"FairwayBunkerTendency",2010
118,118,"Brenden Pappas",66,6.1,46,750,0.065,"FairwayBunkerTendency",2010
118,118,"DA Points",90,6.1,67,1092,0.149,"FairwayBunkerTendency",2010
118,118,"Cameron Tringale",55,6.1,38,622,0.342,"FairwayBunkerTendency",2010
123,123,"Henrik Bjornstad",72,6.2,50,811,0.52,"FairwayBunkerTendency",2010
123,123,"Bob Estes",79,6.2,60,970,0.183,"FairwayBunkerTendency",2010
123,123,"Derek Lamely",81,6.2,54,873,0.241,"FairwayBunkerTendency",2010
123,123,"Phil Mickelson",76,6.2,48,777,0.083,"FairwayBunkerTendency",2010
123,123,"Scott Verplank",74,6.2,48,775,0.104,"FairwayBunkerTendency",2010
123,123,"Johnson Wagner",85,6.2,63,1018,0.238,"FairwayBunkerTendency",2010
123,123,"Bubba Watson",77,6.2,57,917,0.298,"FairwayBunkerTendency",2010
130,130,"Angel Cabrera",64,6.3,44,701,0.386,"FairwayBunkerTendency",2010
130,130,"James Driscoll",78,6.3,64,1018,0.266,"FairwayBunkerTendency",2010
130,130,"Freddie Jacobson",83,6.3,67,1066,0.119,"FairwayBunkerTendency",2010
130,130,"Steve Marino",81,6.3,55,871,0.2,"FairwayBunkerTendency",2010
130,130,"Greg Owen",69,6.3,53,847,0.283,"FairwayBunkerTendency",2010
130,130,"Pat Perez",90,6.3,73,1151,0.137,"FairwayBunkerTendency",2010
130,130,"Alex Prugh",88,6.3,69,1096,0.203,"FairwayBunkerTendency",2010
130,130,"Nicholas Thompson",88,6.3,67,1058,0.224,"FairwayBunkerTendency",2010
130,130,"Chris Tidland",77,6.3,59,940,0.237,"FairwayBunkerTendency",2010
130,130,"Chris Wilson",65,6.3,45,710,0.2,"FairwayBunkerTendency",2010
140,140,"Nathan Green",86,6.4,72,1117,0.208,"FairwayBunkerTendency",2010
140,140,"David Lutterus",69,6.4,49,767,0.429,"FairwayBunkerTendency",2010
140,140,"John Merrick",109,6.4,81,1275,0.235,"FairwayBunkerTendency",2010
140,140,"Cameron Percy",73,6.4,52,813,0.192,"FairwayBunkerTendency",2010
140,140,"YE Yang",72,6.4,52,809,0.385,"FairwayBunkerTendency",2010
145,145,"Rich Barcelo",70,6.5,51,780,0.196,"FairwayBunkerTendency",2010
145,145,"Greg Chalmers",93,6.5,78,1198,0.077,"FairwayBunkerTendency",2010
145,145,"Dustin Johnson",83,6.5,56,861,0.214,"FairwayBunkerTendency",2010
145,145,"Greg Kraft",52,6.5,35,535,0.371,"FairwayBunkerTendency",2010
145,145,"Brandt Snedeker",89,6.5,67,1030,-0.015,"FairwayBunkerTendency",2010
150,150,"Justin Bolli",55,6.6,38,576,0.368,"FairwayBunkerTendency",2010
150,150,"David Duval",71,6.6,50,753,0.3,"FairwayBunkerTendency",2010
150,150,"Brett Quigley",96,6.6,79,1203,0.165,"FairwayBunkerTendency",2010
150,150,"Kevin Sutherland",86,6.6,71,1076,0.254,"FairwayBunkerTendency",2010
154,154,"KJ Choi",82,6.7,56,842,0.125,"FairwayBunkerTendency",2010
154,154,"Ernie Els",72,6.7,51,762,0.275,"FairwayBunkerTendency",2010
154,154,"Matt Every",60,6.7,47,698,0.128,"FairwayBunkerTendency",2010
154,154,"George McNeill",79,6.7,64,959,0.141,"FairwayBunkerTendency",2010
154,154,"Rocco Mediate",71,6.7,56,840,0.25,"FairwayBunkerTendency",2010
154,154,"Andres Romero",73,6.7,66,988,0.348,"FairwayBunkerTendency",2010
154,154,"Vance Veazey",58,6.7,44,655,0.432,"FairwayBunkerTendency",2010
161,161,"Matt Bettencourt",91,6.8,65,954,0.215,"FairwayBunkerTendency",2010
161,161,"Martin Flores",75,6.8,59,867,0.373,"FairwayBunkerTendency",2010
161,161,"Tim Herron",79,6.8,64,947,0.094,"FairwayBunkerTendency",2010
161,161,"JB Holmes",100,6.8,81,1197,0.272,"FairwayBunkerTendency",2010
161,161,"Skip Kendall",58,6.8,46,678,0.283,"FairwayBunkerTendency",2010
161,161,"Brett Wetterich",54,6.8,50,733,0.24,"FairwayBunkerTendency",2010
167,167,"Stephen Ames",75,6.9,66,956,0.182,"FairwayBunkerTendency",2010
167,167,"Ricky Barnes",103,6.9,78,1131,0.064,"FairwayBunkerTendency",2010
167,167,"Bill Haas",87,6.9,71,1036,0.183,"FairwayBunkerTendency",2010
167,167,"Davis Love III",79,6.9,63,911,0.254,"FairwayBunkerTendency",2010
167,167,"Rod Pampling",77,6.9,67,968,0.254,"FairwayBunkerTendency",2010
172,172,"Michael Bradley",77,7,65,935,0.046,"FairwayBunkerTendency",2010
172,172,"Brendon de Jonge",114,7,88,1251,0.148,"FairwayBunkerTendency",2010
172,172,"Brad Faxon",58,7,46,660,0.457,"FairwayBunkerTendency",2010
172,172,"Geoff Ogilvy",62,7,48,689,0.229,"FairwayBunkerTendency",2010
172,172,"Scott Piercy",88,7,77,1104,0.247,"FairwayBunkerTendency",2010
172,172,"Rory Sabbatini",79,7,65,929,0.123,"FairwayBunkerTendency",2010
178,178,"Ryan Palmer",84,7.1,69,973,0.174,"FairwayBunkerTendency",2010
179,179,"Paul Casey",64,7.2,44,614,0.045,"FairwayBunkerTendency",2010
179,179,"Rickie Fowler",98,7.2,83,1145,0.277,"FairwayBunkerTendency",2010
181,181,"Chad Collins",87,7.3,75,1033,0.16,"FairwayBunkerTendency",2010
181,181,"Sergio Garcia",58,7.3,36,492,0.278,"FairwayBunkerTendency",2010
181,181,"Michael Sim",64,7.3,53,731,0.264,"FairwayBunkerTendency",2010
184,184,"Jason Day",82,7.6,74,975,0.27,"FairwayBunkerTendency",2010
184,184,"Jeff Overton",89,7.6,74,970,0.216,"FairwayBunkerTendency",2010
186,186,"Daniel Chopra",74,7.7,70,909,0.043,"FairwayBunkerTendency",2010
187,187,"Charles Howell III",103,7.8,96,1228,0.135,"FairwayBunkerTendency",2010
188,188,"Carl Pettersson",99,7.9,90,1141,0.056,"FairwayBunkerTendency",2010
189,189,"Matt Jones",89,8,88,1098,0.159,"FairwayBunkerTendency",2010
190,190,"Jerod Turner",54,8.2,45,547,0.422,"FairwayBunkerTendency",2010
191,191,"Mark Calcavecchia",50,8.3,38,458,0.474,"FairwayBunkerTendency",2010
192,192,"Mike Weir",59,9.2,50,544,0.14,"FairwayBunkerTendency",2010
