"PuttingRating_RANKTHISWEEK_2006","PuttingRating_RANKLASTWEEK_2006","PuttingRating_PLAYERNAME_2006","PuttingRating_EVENTS_2006","PuttingRating_RATING_2006","stat_name","year"
194,194,"Daisuke Maruyama",14,7.6,"PuttingRating",2006
194,194,"Len Mattiace",6,7.6,"PuttingRating",2006
194,194,"David McKenzie",12,7.6,"PuttingRating",2006
194,194,"Kevin Na",5,7.6,"PuttingRating",2006
194,194,"Sean OHair",16,7.6,"PuttingRating",2006
194,194,"Corey Pavin",11,7.6,"PuttingRating",2006
194,194,"John Riegger",5,7.6,"PuttingRating",2006
194,194,"David Roesch",1,7.6,"PuttingRating",2006
194,194,"Wes Short Jr",14,7.6,"PuttingRating",2006
194,194,"Nick Watney",19,7.6,"PuttingRating",2006
194,194,"Jay Williamson",5,7.6,"PuttingRating",2006
216,216,"Billy Andrade",13,7.5,"PuttingRating",2006
216,216,"Mark Calcavecchia",20,7.5,"PuttingRating",2006
216,216,"Chad Campbell",16,7.5,"PuttingRating",2006
216,216,"Alex Cejka",16,7.5,"PuttingRating",2006
216,216,"Jason Day",4,7.5,"PuttingRating",2006
216,216,"Bob Estes",17,7.5,"PuttingRating",2006
216,216,"Gary Hallberg",1,7.5,"PuttingRating",2006
216,216,"JJ Henry",17,7.5,"PuttingRating",2006
216,216,"Ryan Hietala",6,7.5,"PuttingRating",2006
216,216,"JB Holmes",13,7.5,"PuttingRating",2006
216,216,"Steve Jones",13,7.5,"PuttingRating",2006
216,216,"Spencer Levin",1,7.5,"PuttingRating",2006
216,216,"Jeff Maggert",13,7.5,"PuttingRating",2006
216,216,"Troy Matteson",17,7.5,"PuttingRating",2006
216,216,"Bob May",10,7.5,"PuttingRating",2006
216,216,"Larry Mize",6,7.5,"PuttingRating",2006
216,216,"Craig Parry",6,7.5,"PuttingRating",2006
216,216,"Charl Schwartzel",4,7.5,"PuttingRating",2006
216,216,"Mike Sposa",9,7.5,"PuttingRating",2006
216,216,"Scott Sterling",1,7.5,"PuttingRating",2006
216,216,"Kevin Sutherland",19,7.5,"PuttingRating",2006
216,216,"Roger Tambellini",6,7.5,"PuttingRating",2006
216,216,"Ron Whittaker",13,7.5,"PuttingRating",2006
216,216,"Casey Wittenberg",1,7.5,"PuttingRating",2006
216,216,"Don Yrene",1,7.5,"PuttingRating",2006
241,241,"Steven Bowditch",2,7.4,"PuttingRating",2006
241,241,"David Branshaw",19,7.4,"PuttingRating",2006
241,241,"Jeff Brehaut",14,7.4,"PuttingRating",2006
241,241,"Bart Bryant",16,7.4,"PuttingRating",2006
241,241,"Tom Byrum",3,7.4,"PuttingRating",2006
241,241,"Patrick Damron",1,7.4,"PuttingRating",2006
241,241,"Sergio Garcia",9,7.4,"PuttingRating",2006
241,241,"Robert Garrigus",15,7.4,"PuttingRating",2006
241,241,"Tim Herron",11,7.4,"PuttingRating",2006
241,241,"Charles Howell III",18,7.4,"PuttingRating",2006
241,241,"Matt Kuchar",2,7.4,"PuttingRating",2006
241,241,"James McLean",1,7.4,"PuttingRating",2006
241,241,"Shaun Micheel",17,7.4,"PuttingRating",2006
241,241,"Nick OHern",7,7.4,"PuttingRating",2006
241,241,"Kenny Perry",13,7.4,"PuttingRating",2006
241,241,"Jason Schultz",9,7.4,"PuttingRating",2006
241,241,"Paul Stankowski",12,7.4,"PuttingRating",2006
241,241,"Grant Waite",2,7.4,"PuttingRating",2006
241,241,"Duffy Waldorf",18,7.4,"PuttingRating",2006
241,241,"Bubba Watson",14,7.4,"PuttingRating",2006
241,241,"Kaname Yokoo",1,7.4,"PuttingRating",2006
262,262,"Fred Couples",7,7.3,"PuttingRating",2006
262,262,"Simon Dyson",1,7.3,"PuttingRating",2006
262,262,"Bill Glasson",5,7.3,"PuttingRating",2006
262,262,"Robert Karlsson",3,7.3,"PuttingRating",2006
262,262,"Tom Lehman",12,7.3,"PuttingRating",2006
262,262,"Peter Lonard",16,7.3,"PuttingRating",2006
262,262,"Jon Mills",5,7.3,"PuttingRating",2006
262,262,"Loren Roberts",3,7.3,"PuttingRating",2006
262,262,"Heath Slocum",16,7.3,"PuttingRating",2006
262,262,"Darron Stiles",7,7.3,"PuttingRating",2006
262,262,"Charles Warren",18,7.3,"PuttingRating",2006
273,273,"Darren Clarke",3,7.2,"PuttingRating",2006
273,273,"Chris Couch",10,7.2,"PuttingRating",2006
273,273,"Joe Durant",22,7.2,"PuttingRating",2006
273,273,"Carlos Franco",13,7.2,"PuttingRating",2006
273,273,"Jeff Gove",15,7.2,"PuttingRating",2006
273,273,"Shingo Katayama",2,7.2,"PuttingRating",2006
273,273,"Will Ma Kenzie",14,7.2,"PuttingRating",2006
273,273,"Rob Oppenheim",1,7.2,"PuttingRating",2006
273,273,"Greg Owen",14,7.2,"PuttingRating",2006
273,273,"David Peoples",1,7.2,"PuttingRating",2006
273,273,"John Senden",18,7.2,"PuttingRating",2006
273,273,"Joey Sindelar",14,7.2,"PuttingRating",2006
273,273,"Hidemichi Tanaka",7,7.2,"PuttingRating",2006
273,273,"Roland Thatcher",1,7.2,"PuttingRating",2006
287,287,"Paul Broadhurst",1,7.1,"PuttingRating",2006
287,287,"Johan Edfors",2,7.1,"PuttingRating",2006
287,287,"Steve Elkington",9,7.1,"PuttingRating",2006
287,287,"David Gossett",1,7.1,"PuttingRating",2006
287,287,"Jonathan Kaye",16,7.1,"PuttingRating",2006
287,287,"Blaine McCallister",3,7.1,"PuttingRating",2006
287,287,"Kevin Stadler",5,7.1,"PuttingRating",2006
287,287,"Henrik Stenson",4,7.1,"PuttingRating",2006
287,287,"Thaworn Wiratchant",1,7.1,"PuttingRating",2006
296,296,"Matt Hansen",9,7,"PuttingRating",2006
296,296,"Scott Harrington",1,7,"PuttingRating",2006
296,296,"Thomas Levet",9,7,"PuttingRating",2006
296,296,"Colin Montgomerie",1,7,"PuttingRating",2006
296,296,"Sonny Skinner",1,7,"PuttingRating",2006
296,296,"Mike Small",4,7,"PuttingRating",2006
296,296,"Chris Smith",11,7,"PuttingRating",2006
296,296,"Joey Snyder III",1,7,"PuttingRating",2006
304,304,"Scott Gump",3,6.9,"PuttingRating",2006
304,304,"Rocco Mediate",7,6.9,"PuttingRating",2006
304,304,"Boyd Summerhays",2,6.9,"PuttingRating",2006
304,304,"Nicholas Thompson",13,6.9,"PuttingRating",2006
304,304,"Anthony Wall",1,6.9,"PuttingRating",2006
309,309,"David Berganio Jr",1,6.8,"PuttingRating",2006
309,309,"Donnie Hammond",4,6.8,"PuttingRating",2006
309,309,"Tetsuji Hiratsuka",1,6.8,"PuttingRating",2006
309,309,"Toru Taniguchi",1,6.8,"PuttingRating",2006
313,313,"Joel Edwards",1,6.7,"PuttingRating",2006
313,313,"Scott Hend",1,6.7,"PuttingRating",2006
313,313,"Shiv Kapur",1,6.7,"PuttingRating",2006
313,313,"Scott Parel",1,6.7,"PuttingRating",2006
313,313,"Craig Stadler",1,6.7,"PuttingRating",2006
318,318,"Paul Casey",3,6.5,"PuttingRating",2006
318,318,"Brent Delahoussaye",1,6.5,"PuttingRating",2006
318,318,"Will Moore",1,6.5,"PuttingRating",2006
321,321,"Scott Miller",1,6.4,"PuttingRating",2006
322,322,"John Bickerton",2,6.2,"PuttingRating",2006
323,323,"Gregory Bourdy",1,6.1,"PuttingRating",2006
323,323,"Phil Schmitt",1,6.1,"PuttingRating",2006
323,323,"Richard Scott",1,6.1,"PuttingRating",2006
326,326,"Gonzalo Fdez Castano",1,6,"PuttingRating",2006
327,327,"Tatsuhiko Takahashi",1,5.5,"PuttingRating",2006
