"ProximitytoHolefrom2030yards_RANKTHISWEEK_2013","ProximitytoHolefrom2030yards_RANKLASTWEEK_2013","ProximitytoHolefrom2030yards_PLAYERNAME_2013","ProximitytoHolefrom2030yards_ROUNDS_2013","ProximitytoHolefrom2030yards_AVGDTP_2013","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2013","ProximitytoHolefrom2030yards_OFSHOTS_2013","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2013","stat_name","year"
36,36,"Jason Dufner",78,NA,768.75,91,70,"ProximitytoHolefrom2030yards",2013
36,36,"Tom Gillis",69,NA,662.5,79,44,"ProximitytoHolefrom2030yards",2013
36,36,"Luke Guthrie",82,NA,792.667,94,75,"ProximitytoHolefrom2030yards",2013
36,36,"Ian Poulter",59,NA,420.5,50,25,"ProximitytoHolefrom2030yards",2013
36,36,"Alistair Presnell",59,NA,650.417,77,101,"ProximitytoHolefrom2030yards",2013
43,43,"Ben Crane",62,NA,722.333,85,9,"ProximitytoHolefrom2030yards",2013
43,43,"Martin Flores",83,NA,902.333,106,15,"ProximitytoHolefrom2030yards",2013
43,43,"Zach Johnson",84,NA,665.083,78,54,"ProximitytoHolefrom2030yards",2013
43,43,"YE Yang",56,NA,409.667,48,110,"ProximitytoHolefrom2030yards",2013
47,47,"Chad Campbell",78,NA,867.25,101,76,"ProximitytoHolefrom2030yards",2013
47,47,"Nicolas Colsaerts",50,NA,333.75,39,178,"ProximitytoHolefrom2030yards",2013
47,47,"Sergio Garcia",65,NA,618.583,72,99,"ProximitytoHolefrom2030yards",2013
47,47,"John Huh",88,NA,857.833,100,62,"ProximitytoHolefrom2030yards",2013
47,47,"Marc Leishman",77,NA,933.75,109,96,"ProximitytoHolefrom2030yards",2013
47,47,"Darron Stiles",51,NA,611.833,71,29,"ProximitytoHolefrom2030yards",2013
47,47,"DJ Trahan",48,NA,521.75,61,118,"ProximitytoHolefrom2030yards",2013
47,47,"Johnson Wagner",64,NA,718.833,84,120,"ProximitytoHolefrom2030yards",2013
55,55,"John Merrick",79,NA,817,94,115,"ProximitytoHolefrom2030yards",2013
55,55,"Phil Mickelson",78,NA,825.75,95,78,"ProximitytoHolefrom2030yards",2013
55,55,"Jin Park",52,NA,565.75,65,65,"ProximitytoHolefrom2030yards",2013
55,55,"Carl Pettersson",82,NA,790.917,91,147,"ProximitytoHolefrom2030yards",2013
55,55,"Aaron Watkins",46,NA,362.833,42,58,"ProximitytoHolefrom2030yards",2013
55,55,"Boo Weekley",100,NA,1123.083,130,135,"ProximitytoHolefrom2030yards",2013
61,61,"Stephen Ames",49,NA,604,69,67,"ProximitytoHolefrom2030yards",2013
61,61,"Kevin Chappell",80,NA,813.083,93,81,"ProximitytoHolefrom2030yards",2013
61,61,"Brendon de Jonge",110,NA,1156.583,132,16,"ProximitytoHolefrom2030yards",2013
61,61,"Pat Perez",69,NA,820.75,94,111,"ProximitytoHolefrom2030yards",2013
61,61,"Chris Stroud",88,NA,851,97,6,"ProximitytoHolefrom2030yards",2013
66,66,"Aaron Baddeley",68,NA,1094.333,124,92,"ProximitytoHolefrom2030yards",2013
66,66,"Harris English",95,NA,1079.25,122,125,"ProximitytoHolefrom2030yards",2013
66,66,"Matt Every",89,NA,936.333,106,113,"ProximitytoHolefrom2030yards",2013
66,66,"Rickie Fowler",75,NA,576.75,65,56,"ProximitytoHolefrom2030yards",2013
66,66,"Robert Garrigus",69,NA,611.167,69,180,"ProximitytoHolefrom2030yards",2013
66,66,"Charles Howell III",87,NA,1212.5,137,5,"ProximitytoHolefrom2030yards",2013
66,66,"Matt Jones",83,NA,863.5,98,8,"ProximitytoHolefrom2030yards",2013
66,66,"Andres Romero",63,NA,827.333,94,88,"ProximitytoHolefrom2030yards",2013
66,66,"Justin Rose",62,NA,529.75,60,35,"ProximitytoHolefrom2030yards",2013
66,66,"Shawn Stefani",63,NA,689,78,79,"ProximitytoHolefrom2030yards",2013
66,66,"Jimmy Walker",84,NA,1153.75,131,36,"ProximitytoHolefrom2030yards",2013
66,66,"Lee Westwood",70,NA,510.083,58,21,"ProximitytoHolefrom2030yards",2013
78,78,"Doug LaBelle II",72,NA,829.25,93,123,"ProximitytoHolefrom2030yards",2013
78,78,"Vijay Singh",61,NA,480.583,54,103,"ProximitytoHolefrom2030yards",2013
78,78,"Robert Streb",75,NA,905.417,102,86,"ProximitytoHolefrom2030yards",2013
78,78,"Andrew Svoboda",46,NA,599.917,67,167,"ProximitytoHolefrom2030yards",2013
82,82,"James Driscoll",76,NA,984.667,109,53,"ProximitytoHolefrom2030yards",2013
82,82,"Scott Piercy",78,NA,786.083,87,161,"ProximitytoHolefrom2030yards",2013
82,82,"John Rollins",77,NA,885.167,98,93,"ProximitytoHolefrom2030yards",2013
82,82,"Brian Stuard",78,NA,744.5,83,43,"ProximitytoHolefrom2030yards",2013
86,86,"Ricky Barnes",74,NA,765.417,84,162,"ProximitytoHolefrom2030yards",2013
86,86,"Steven Bowditch",67,NA,982.167,108,17,"ProximitytoHolefrom2030yards",2013
86,86,"Padraig Harrington",52,NA,610,67,113,"ProximitytoHolefrom2030yards",2013
86,86,"Martin Kaymer",61,NA,481.667,53,171,"ProximitytoHolefrom2030yards",2013
86,86,"Martin Laird",68,NA,662.75,73,122,"ProximitytoHolefrom2030yards",2013
86,86,"Rod Pampling",46,NA,572.417,63,127,"ProximitytoHolefrom2030yards",2013
86,86,"Henrik Stenson",65,NA,561.083,62,102,"ProximitytoHolefrom2030yards",2013
86,86,"Josh Teater",86,NA,928,102,157,"ProximitytoHolefrom2030yards",2013
86,86,"Camilo Villegas",79,NA,818.25,90,123,"ProximitytoHolefrom2030yards",2013
95,95,"Brad Fritsch",81,NA,786,86,136,"ProximitytoHolefrom2030yards",2013
95,95,"Scott Langley",79,NA,821.583,90,59,"ProximitytoHolefrom2030yards",2013
95,95,"Richard Lee",81,NA,905.583,99,11,"ProximitytoHolefrom2030yards",2013
95,95,"Adam Scott",61,NA,550.667,60,119,"ProximitytoHolefrom2030yards",2013
99,99,"Bud Cauley",67,NA,792.083,86,165,"ProximitytoHolefrom2030yards",2013
99,99,"Jim Furyk",80,NA,695.333,75,57,"ProximitytoHolefrom2030yards",2013
99,99,"James Hahn",78,NA,848.25,92,128,"ProximitytoHolefrom2030yards",2013
99,99,"Chris Kirk",89,NA,989.917,107,3,"ProximitytoHolefrom2030yards",2013
99,99,"David Lynn",70,NA,849.25,92,38,"ProximitytoHolefrom2030yards",2013
99,99,"George McNeill",68,NA,904.583,98,49,"ProximitytoHolefrom2030yards",2013
99,99,"Charl Schwartzel",69,NA,704.25,76,140,"ProximitytoHolefrom2030yards",2013
99,99,"Gary Woodland",94,NA,1140,123,148,"ProximitytoHolefrom2030yards",2013
107,107,"Greg Chalmers",77,NA,1200.417,129,63,"ProximitytoHolefrom2030yards",2013
107,107,"Stewart Cink",71,NA,586.417,63,164,"ProximitytoHolefrom2030yards",2013
107,107,"Scott Gardiner",61,NA,909.25,97,173,"ProximitytoHolefrom2030yards",2013
107,107,"Fabian Gomez",65,NA,809.417,87,49,"ProximitytoHolefrom2030yards",2013
107,107,"Brian Harman",89,NA,1178.417,126,77,"ProximitytoHolefrom2030yards",2013
107,107,"Freddie Jacobson",63,NA,568.833,61,54,"ProximitytoHolefrom2030yards",2013
107,107,"William McGirt",75,NA,936.667,100,39,"ProximitytoHolefrom2030yards",2013
107,107,"Sean OHair",56,NA,762,82,169,"ProximitytoHolefrom2030yards",2013
107,107,"Daniel Summerhays",83,NA,1096.75,118,68,"ProximitytoHolefrom2030yards",2013
116,116,"Justin Bolli",59,NA,648.917,69,106,"ProximitytoHolefrom2030yards",2013
116,116,"Keegan Bradley",88,NA,931.667,99,32,"ProximitytoHolefrom2030yards",2013
116,116,"Brian Gay",79,NA,1191.333,126,10,"ProximitytoHolefrom2030yards",2013
116,116,"Rory McIlroy",56,NA,675.667,72,145,"ProximitytoHolefrom2030yards",2013
116,116,"Brandt Snedeker",79,NA,628.667,67,33,"ProximitytoHolefrom2030yards",2013
116,116,"David Toms",49,NA,386,41,51,"ProximitytoHolefrom2030yards",2013
122,122,"Bryce Molder",82,NA,1084.5,114,19,"ProximitytoHolefrom2030yards",2013
122,122,"Cameron Percy",68,NA,685.333,72,40,"ProximitytoHolefrom2030yards",2013
122,122,"Dicky Pride",71,NA,781.167,82,60,"ProximitytoHolefrom2030yards",2013
122,122,"John Senden",79,NA,1000.167,105,153,"ProximitytoHolefrom2030yards",2013
122,122,"Brendan Steele",86,NA,1018,107,104,"ProximitytoHolefrom2030yards",2013
127,127,"Charlie Beljan",62,NA,859.833,90,170,"ProximitytoHolefrom2030yards",2013
127,127,"KJ Choi",85,NA,766.5,80,13,"ProximitytoHolefrom2030yards",2013
127,127,"Tim Clark",64,NA,613.583,64,45,"ProximitytoHolefrom2030yards",2013
127,127,"Erik Compton",74,NA,1009.333,105,23,"ProximitytoHolefrom2030yards",2013
127,127,"Lucas Glover",65,NA,814.583,85,174,"ProximitytoHolefrom2030yards",2013
127,127,"Peter Hanson",45,NA,593.833,62,82,"ProximitytoHolefrom2030yards",2013
127,127,"David Lingmerth",68,NA,764,80,80,"ProximitytoHolefrom2030yards",2013
127,127,"Jeff Maggert",63,NA,681.5,71,42,"ProximitytoHolefrom2030yards",2013
135,135,"Jeff Overton",78,NA,945.75,98,66,"ProximitytoHolefrom2030yards",2013
136,136,"Robert Allenby",58,NA,749.083,77,168,"ProximitytoHolefrom2030yards",2013
136,136,"Bill Haas",85,NA,946.583,97,18,"ProximitytoHolefrom2030yards",2013
136,136,"Ryo Ishikawa",72,NA,757.5,78,160,"ProximitytoHolefrom2030yards",2013
139,139,"Brian Davis",91,NA,1029.5,105,73,"ProximitytoHolefrom2030yards",2013
140,140,"Charley Hoffman",84,NA,1030.583,104,154,"ProximitytoHolefrom2030yards",2013
140,140,"Billy Horschel",96,NA,1210.417,122,131,"ProximitytoHolefrom2030yards",2013
140,140,"Ryan Palmer",79,NA,861.5,87,133,"ProximitytoHolefrom2030yards",2013
140,140,"Kevin Streelman",86,NA,834.833,84,61,"ProximitytoHolefrom2030yards",2013
144,144,"Jason Bohn",70,NA,767.25,77,144,"ProximitytoHolefrom2030yards",2013
144,144,"Justin Hicks",79,NA,913.25,91,175,"ProximitytoHolefrom2030yards",2013
144,144,"Steve LeBrun",66,NA,738.167,74,97,"ProximitytoHolefrom2030yards",2013
144,144,"David Mathis",71,NA,931.667,93,172,"ProximitytoHolefrom2030yards",2013
144,144,"Graeme McDowell",53,NA,572.25,57,30,"ProximitytoHolefrom2030yards",2013
149,149,"Bobby Gates",49,NA,617,61,137,"ProximitytoHolefrom2030yards",2013
149,149,"Rory Sabbatini",86,NA,869.167,86,91,"ProximitytoHolefrom2030yards",2013
151,151,"Bo Van Pelt",72,NA,673.25,66,159,"ProximitytoHolefrom2030yards",2013
151,151,"Tiger Woods",61,NA,539.917,53,46,"ProximitytoHolefrom2030yards",2013
153,153,"Angel Cabrera",73,NA,1156.167,113,134,"ProximitytoHolefrom2030yards",2013
154,154,"Russell Henley",80,NA,971.5,94,104,"ProximitytoHolefrom2030yards",2013
154,154,"Ryan Moore",72,NA,896.917,87,95,"ProximitytoHolefrom2030yards",2013
154,154,"Greg Owen",73,NA,825.667,80,142,"ProximitytoHolefrom2030yards",2013
154,154,"Ted Potter Jr",65,NA,819.167,79,34,"ProximitytoHolefrom2030yards",2013
154,154,"Webb Simpson",92,NA,1051.667,102,86,"ProximitytoHolefrom2030yards",2013
154,154,"Jordan Spieth",82,NA,845.5,82,31,"ProximitytoHolefrom2030yards",2013
160,160,"Sangmoon Bae",83,NA,1071.167,103,176,"ProximitytoHolefrom2030yards",2013
160,160,"Ernie Els",63,NA,740.25,71,84,"ProximitytoHolefrom2030yards",2013
160,160,"Hunter Mahan",91,NA,947.5,91,73,"ProximitytoHolefrom2030yards",2013
160,160,"Scott Stallings",79,NA,888.167,85,139,"ProximitytoHolefrom2030yards",2013
160,160,"Nick Watney",88,NA,1021.25,98,121,"ProximitytoHolefrom2030yards",2013
165,165,"Brandt Jobe",62,NA,670.083,64,146,"ProximitytoHolefrom2030yards",2013
165,165,"Kyle Stanley",71,NA,850,81,155,"ProximitytoHolefrom2030yards",2013
167,167,"Derek Ernst",58,NA,840.917,78,179,"ProximitytoHolefrom2030yards",2013
167,167,"Jim Herman",59,NA,634.833,59,149,"ProximitytoHolefrom2030yards",2013
167,167,"Jason Kokrak",78,NA,1060.583,99,83,"ProximitytoHolefrom2030yards",2013
167,167,"Henrik Norlander",70,NA,1127.083,105,138,"ProximitytoHolefrom2030yards",2013
171,171,"Ben Kohles",75,NA,883.417,81,126,"ProximitytoHolefrom2030yards",2013
171,171,"Luke List",65,NA,1025.75,94,151,"ProximitytoHolefrom2030yards",2013
173,173,"Graham DeLaet",94,NA,1090.583,99,51,"ProximitytoHolefrom2030yards",2013
173,173,"Jerry Kelly",75,NA,1126.083,102,14,"ProximitytoHolefrom2030yards",2013
173,173,"Vaughn Taylor",50,NA,617.417,56,107,"ProximitytoHolefrom2030yards",2013
176,176,"Nicholas Thompson",99,NA,1145,103,109,"ProximitytoHolefrom2030yards",2013
177,177,"JJ Henry",83,NA,1130.167,101,112,"ProximitytoHolefrom2030yards",2013
178,178,"Will Claxton",67,NA,909.333,80,156,"ProximitytoHolefrom2030yards",2013
179,179,"Tommy Gainey",84,NA,1253.333,108,152,"ProximitytoHolefrom2030yards",2013
180,180,"Dustin Johnson",71,NA,914.667,69,163,"ProximitytoHolefrom2030yards",2013
