"Last15EventsScoring_RANKTHISWEEK_2014","Last15EventsScoring_RANKLASTWEEK_2014","Last15EventsScoring_PLAYERNAME_2014","Last15EventsScoring_EVENTS_2014","Last15EventsScoring_RATING_2014","stat_name","year"
44,44,"Camilo Villegas",8,8.2,"Last15EventsScoring",2014
44,44,"Bubba Watson",11,8.2,"Last15EventsScoring",2014
44,44,"Danny Willett",1,8.2,"Last15EventsScoring",2014
44,44,"YE Yang",3,8.2,"Last15EventsScoring",2014
73,73,"Roberto Castro",5,8.1,"Last15EventsScoring",2014
73,73,"Bud Cauley",7,8.1,"Last15EventsScoring",2014
73,73,"Kevin Chappell",12,8.1,"Last15EventsScoring",2014
73,73,"Luke Donald",10,8.1,"Last15EventsScoring",2014
73,73,"Martin Flores",8,8.1,"Last15EventsScoring",2014
73,73,"Andres Gonzales",1,8.1,"Last15EventsScoring",2014
73,73,"Retief Goosen",12,8.1,"Last15EventsScoring",2014
73,73,"JB Holmes",10,8.1,"Last15EventsScoring",2014
73,73,"Billy Hurley III",8,8.1,"Last15EventsScoring",2014
73,73,"Freddie Jacobson",11,8.1,"Last15EventsScoring",2014
73,73,"Matt Jones",8,8.1,"Last15EventsScoring",2014
73,73,"Robert Karlsson",2,8.1,"Last15EventsScoring",2014
73,73,"Marc Leishman",10,8.1,"Last15EventsScoring",2014
73,73,"Andrew Loupe",7,8.1,"Last15EventsScoring",2014
73,73,"Peter Malnati",2,8.1,"Last15EventsScoring",2014
73,73,"Hideki Matsuyama",10,8.1,"Last15EventsScoring",2014
73,73,"Graeme McDowell",11,8.1,"Last15EventsScoring",2014
73,73,"Troy Merritt",10,8.1,"Last15EventsScoring",2014
73,73,"Kevin Na",9,8.1,"Last15EventsScoring",2014
73,73,"Seung Yul Noh",7,8.1,"Last15EventsScoring",2014
73,73,"Kenny Perry",1,8.1,"Last15EventsScoring",2014
73,73,"Patrick Reed",8,8.1,"Last15EventsScoring",2014
73,73,"Heath Slocum",8,8.1,"Last15EventsScoring",2014
73,73,"Chris Smith",1,8.1,"Last15EventsScoring",2014
73,73,"Henrik Stenson",9,8.1,"Last15EventsScoring",2014
73,73,"Robert Streb",10,8.1,"Last15EventsScoring",2014
73,73,"Steve Stricker",9,8.1,"Last15EventsScoring",2014
73,73,"Brendon Todd",11,8.1,"Last15EventsScoring",2014
73,73,"Cameron Tringale",12,8.1,"Last15EventsScoring",2014
73,73,"Jhonattan Vegas",7,8.1,"Last15EventsScoring",2014
73,73,"Tom Watson",1,8.1,"Last15EventsScoring",2014
73,73,"Lee Westwood",8,8.1,"Last15EventsScoring",2014
73,73,"Charlie Wi",5,8.1,"Last15EventsScoring",2014
106,106,"Stuart Appleby",8,8,"Last15EventsScoring",2014
106,106,"Charlie Beljan",7,8,"Last15EventsScoring",2014
106,106,"Kris Blanks",1,8,"Last15EventsScoring",2014
106,106,"Scott Brown",9,8,"Last15EventsScoring",2014
106,106,"Jonathan Byrd",6,8,"Last15EventsScoring",2014
106,106,"Miguel Angel Carballo",3,8,"Last15EventsScoring",2014
106,106,"Ben Crane",8,8,"Last15EventsScoring",2014
106,106,"Brendon de Jonge",11,8,"Last15EventsScoring",2014
106,106,"Jamie Donaldson",6,8,"Last15EventsScoring",2014
106,106,"Victor Dubuisson",6,8,"Last15EventsScoring",2014
106,106,"Joe Durant",5,8,"Last15EventsScoring",2014
106,106,"Ernie Els",10,8,"Last15EventsScoring",2014
106,106,"Tommy Gainey",8,8,"Last15EventsScoring",2014
106,106,"Brice Garnett",7,8,"Last15EventsScoring",2014
106,106,"Jason Gore",4,8,"Last15EventsScoring",2014
106,106,"David Hearn",10,8,"Last15EventsScoring",2014
106,106,"Justin Hicks",8,8,"Last15EventsScoring",2014
106,106,"Max Homa",3,8,"Last15EventsScoring",2014
106,106,"John Huh",7,8,"Last15EventsScoring",2014
106,106,"Jerry Kelly",12,8,"Last15EventsScoring",2014
106,106,"Russell Knox",11,8,"Last15EventsScoring",2014
106,106,"Martin Laird",8,8,"Last15EventsScoring",2014
106,106,"William McGirt",10,8,"Last15EventsScoring",2014
106,106,"Jeff Overton",8,8,"Last15EventsScoring",2014
106,106,"Carl Pettersson",10,8,"Last15EventsScoring",2014
106,106,"Scott Piercy",5,8,"Last15EventsScoring",2014
106,106,"DA Points",3,8,"Last15EventsScoring",2014
106,106,"Alex Prugh",3,8,"Last15EventsScoring",2014
106,106,"Sam Saunders",1,8,"Last15EventsScoring",2014
106,106,"Webb Simpson",9,8,"Last15EventsScoring",2014
106,106,"Daniel Summerhays",12,8,"Last15EventsScoring",2014
106,106,"Andrew Svoboda",11,8,"Last15EventsScoring",2014
106,106,"Michael Thompson",9,8,"Last15EventsScoring",2014
106,106,"Bo Van Pelt",11,8,"Last15EventsScoring",2014
106,106,"Mike Weir",4,8,"Last15EventsScoring",2014
106,106,"Gary Woodland",11,8,"Last15EventsScoring",2014
142,142,"Woody Austin",5,7.9,"Last15EventsScoring",2014
142,142,"Ricky Barnes",12,7.9,"Last15EventsScoring",2014
142,142,"Patrick Cantlay",2,7.9,"Last15EventsScoring",2014
142,142,"Stewart Cink",11,7.9,"Last15EventsScoring",2014
142,142,"Jose Coceres",1,7.9,"Last15EventsScoring",2014
142,142,"Jon Curran",1,7.9,"Last15EventsScoring",2014
142,142,"Brian Davis",9,7.9,"Last15EventsScoring",2014
142,142,"Harris English",6,7.9,"Last15EventsScoring",2014
142,142,"Matt Every",5,7.9,"Last15EventsScoring",2014
142,142,"Stephen Gallacher",2,7.9,"Last15EventsScoring",2014
142,142,"James Hahn",7,7.9,"Last15EventsScoring",2014
142,142,"Peter Hanson",5,7.9,"Last15EventsScoring",2014
142,142,"Brian Harman",10,7.9,"Last15EventsScoring",2014
142,142,"Russell Henley",7,7.9,"Last15EventsScoring",2014
142,142,"Tim Herron",7,7.9,"Last15EventsScoring",2014
142,142,"Morgan Hoffmann",9,7.9,"Last15EventsScoring",2014
142,142,"Charles Howell III",12,7.9,"Last15EventsScoring",2014
142,142,"Steven Ihm",1,7.9,"Last15EventsScoring",2014
142,142,"Ryuji Imada",3,7.9,"Last15EventsScoring",2014
142,142,"Scott Langley",11,7.9,"Last15EventsScoring",2014
142,142,"DH Lee",4,7.9,"Last15EventsScoring",2014
142,142,"Danny Lee",8,7.9,"Last15EventsScoring",2014
142,142,"Jamie Lovemark",5,7.9,"Last15EventsScoring",2014
142,142,"Hunter Mahan",9,7.9,"Last15EventsScoring",2014
142,142,"Matteo Manassero",3,7.9,"Last15EventsScoring",2014
142,142,"Taylor Pendrith",1,7.9,"Last15EventsScoring",2014
142,142,"Pat Perez",8,7.9,"Last15EventsScoring",2014
142,142,"Chris Stroud",11,7.9,"Last15EventsScoring",2014
142,142,"Hudson Swafford",5,7.9,"Last15EventsScoring",2014
142,142,"Peter Uihlein",1,7.9,"Last15EventsScoring",2014
142,142,"Tyrone Van Aswegen",6,7.9,"Last15EventsScoring",2014
142,142,"Johnson Wagner",7,7.9,"Last15EventsScoring",2014
142,142,"Boo Weekley",6,7.9,"Last15EventsScoring",2014
142,142,"Tiger Woods",4,7.9,"Last15EventsScoring",2014
176,176,"Stephen Ames",4,7.8,"Last15EventsScoring",2014
176,176,"Mark Anderson",2,7.8,"Last15EventsScoring",2014
176,176,"Eric Axley",3,7.8,"Last15EventsScoring",2014
176,176,"Steven Bowditch",8,7.8,"Last15EventsScoring",2014
176,176,"Chad Campbell",7,7.8,"Last15EventsScoring",2014
176,176,"George Coetzee",1,7.8,"Last15EventsScoring",2014
176,176,"Erik Compton",6,7.8,"Last15EventsScoring",2014
176,176,"Ken Duke",6,7.8,"Last15EventsScoring",2014
176,176,"Derek Ernst",5,7.8,"Last15EventsScoring",2014
176,176,"Gonzalo Fdez Castano",10,7.8,"Last15EventsScoring",2014
176,176,"Kevin Foley",3,7.8,"Last15EventsScoring",2014
176,176,"Lucas Glover",3,7.8,"Last15EventsScoring",2014
176,176,"Branden Grace",3,7.8,"Last15EventsScoring",2014
176,176,"Adam Hadwin",1,7.8,"Last15EventsScoring",2014
176,176,"Miguel Angel Jimenez",2,7.8,"Last15EventsScoring",2014
176,176,"Zach Johnson",11,7.8,"Last15EventsScoring",2014
176,176,"Martin Kaymer",9,7.8,"Last15EventsScoring",2014
176,176,"Will Ma Kenzie",4,7.8,"Last15EventsScoring",2014
176,176,"Jeff Maggert",5,7.8,"Last15EventsScoring",2014
176,176,"Troy Matteson",4,7.8,"Last15EventsScoring",2014
176,176,"Sean OHair",8,7.8,"Last15EventsScoring",2014
176,176,"Koumei Oda",1,7.8,"Last15EventsScoring",2014
176,176,"Louis Oosthuizen",5,7.8,"Last15EventsScoring",2014
176,176,"Michael Putnam",10,7.8,"Last15EventsScoring",2014
176,176,"Chez Reavie",1,7.8,"Last15EventsScoring",2014
176,176,"Wes Roach",7,7.8,"Last15EventsScoring",2014
176,176,"Patrick Rodgers",4,7.8,"Last15EventsScoring",2014
176,176,"Rory Sabbatini",8,7.8,"Last15EventsScoring",2014
176,176,"Vijay Singh",10,7.8,"Last15EventsScoring",2014
176,176,"Brendan Steele",8,7.8,"Last15EventsScoring",2014
176,176,"Shawn Stefani",12,7.8,"Last15EventsScoring",2014
176,176,"Chris Thompson",1,7.8,"Last15EventsScoring",2014
176,176,"Tim Wilkinson",11,7.8,"Last15EventsScoring",2014
176,176,"Lee Williams",3,7.8,"Last15EventsScoring",2014
176,176,"Fabrizio Zanotti",2,7.8,"Last15EventsScoring",2014
211,211,"Jason Bohn",8,7.7,"Last15EventsScoring",2014
211,211,"KJ Choi",8,7.7,"Last15EventsScoring",2014
211,211,"Nicolas Colsaerts",3,7.7,"Last15EventsScoring",2014
211,211,"Jason Dufner",8,7.7,"Last15EventsScoring",2014
211,211,"David Duval",2,7.7,"Last15EventsScoring",2014
211,211,"Brian Gay",6,7.7,"Last15EventsScoring",2014
211,211,"Fabian Gomez",1,7.7,"Last15EventsScoring",2014
211,211,"Nathan Green",1,7.7,"Last15EventsScoring",2014
211,211,"Padraig Harrington",6,7.7,"Last15EventsScoring",2014
211,211,"Thongchai Jaidee",2,7.7,"Last15EventsScoring",2014
211,211,"Bronson La Cassie",5,7.7,"Last15EventsScoring",2014
211,211,"Richard Lee",6,7.7,"Last15EventsScoring",2014
211,211,"Spencer Levin",4,7.7,"Last15EventsScoring",2014
211,211,"David Lingmerth",5,7.7,"Last15EventsScoring",2014
211,211,"Joost Luiten",3,7.7,"Last15EventsScoring",2014
211,211,"John Merrick",9,7.7,"Last15EventsScoring",2014
211,211,"Ryan Moore",10,7.7,"Last15EventsScoring",2014
211,211,"John Peterson",3,7.7,"Last15EventsScoring",2014
211,211,"Tim Petrovic",1,7.7,"Last15EventsScoring",2014
211,211,"Ian Poulter",8,7.7,"Last15EventsScoring",2014
211,211,"Jim Renner",5,7.7,"Last15EventsScoring",2014
211,211,"Kevin Stadler",8,7.7,"Last15EventsScoring",2014
211,211,"Kevin Tway",4,7.7,"Last15EventsScoring",2014
234,234,"Matt Bettencourt",3,7.6,"Last15EventsScoring",2014
234,234,"Greg Chalmers",7,7.6,"Last15EventsScoring",2014
234,234,"Jeff Curl",1,7.6,"Last15EventsScoring",2014
234,234,"JJ Henry",11,7.6,"Last15EventsScoring",2014
234,234,"Justin Leonard",9,7.6,"Last15EventsScoring",2014
234,234,"John Mallinger",5,7.6,"Last15EventsScoring",2014
234,234,"Geoff Ogilvy",9,7.6,"Last15EventsScoring",2014
234,234,"Richard Sterne",4,7.6,"Last15EventsScoring",2014
234,234,"Kevin Streelman",7,7.6,"Last15EventsScoring",2014
234,234,"Josh Teater",8,7.6,"Last15EventsScoring",2014
234,234,"Mark Wilson",4,7.6,"Last15EventsScoring",2014
234,234,"Chris Wood",1,7.6,"Last15EventsScoring",2014
246,246,"Briny Baird",6,7.5,"Last15EventsScoring",2014
246,246,"Jonas Blixt",4,7.5,"Last15EventsScoring",2014
246,246,"Joel Dahmen",1,7.5,"Last15EventsScoring",2014
246,246,"Mikko Ilonen",2,7.5,"Last15EventsScoring",2014
246,246,"Trevor Immelman",5,7.5,"Last15EventsScoring",2014
246,246,"Davis Love III",10,7.5,"Last15EventsScoring",2014
246,246,"Shane Lowry",1,7.5,"Last15EventsScoring",2014
246,246,"Rod Pampling",2,7.5,"Last15EventsScoring",2014
246,246,"John Rollins",6,7.5,"Last15EventsScoring",2014
246,246,"Vaughn Taylor",1,7.5,"Last15EventsScoring",2014
246,246,"Bobby Wyatt",2,7.5,"Last15EventsScoring",2014
257,257,"Cameron Beckman",2,7.4,"Last15EventsScoring",2014
257,257,"Darren Clarke",2,7.4,"Last15EventsScoring",2014
257,257,"Steve Flesch",1,7.4,"Last15EventsScoring",2014
257,257,"Hyung Sung Kim",3,7.4,"Last15EventsScoring",2014
257,257,"Alexander Levy",2,7.4,"Last15EventsScoring",2014
257,257,"Zachary Olsen",1,7.4,"Last15EventsScoring",2014
257,257,"Kevin Penner",1,7.4,"Last15EventsScoring",2014
257,257,"Tag Ridings",2,7.4,"Last15EventsScoring",2014
257,257,"Scott Stallings",7,7.4,"Last15EventsScoring",2014
257,257,"Kyle Stanley",8,7.4,"Last15EventsScoring",2014
267,267,"Blake Adams",5,7.3,"Last15EventsScoring",2014
267,267,"Benjamin Alvarado",1,7.3,"Last15EventsScoring",2014
267,267,"Will Claxton",3,7.3,"Last15EventsScoring",2014
267,267,"John Daly",3,7.3,"Last15EventsScoring",2014
267,267,"Oliver Goss",2,7.3,"Last15EventsScoring",2014
267,267,"Edward Loar",2,7.3,"Last15EventsScoring",2014
267,267,"Joe Ogilvie",3,7.3,"Last15EventsScoring",2014
267,267,"Carlos Ortiz",1,7.3,"Last15EventsScoring",2014
267,267,"Harold Varner III",1,7.3,"Last15EventsScoring",2014
276,276,"Mark Calcavecchia",3,7.2,"Last15EventsScoring",2014
276,276,"Chad Collins",3,7.2,"Last15EventsScoring",2014
276,276,"James Driscoll",3,7.2,"Last15EventsScoring",2014
276,276,"Derek Fathauer",1,7.2,"Last15EventsScoring",2014
276,276,"Paul Goydos",2,7.2,"Last15EventsScoring",2014
276,276,"Todd Hamilton",1,7.2,"Last15EventsScoring",2014
276,276,"Lee Janzen",3,7.2,"Last15EventsScoring",2014
276,276,"Doug LaBelle II",4,7.2,"Last15EventsScoring",2014
276,276,"Greg Owen",7,7.2,"Last15EventsScoring",2014
276,276,"Brett Quigley",1,7.2,"Last15EventsScoring",2014
286,286,"Josh Broadaway",1,7.1,"Last15EventsScoring",2014
286,286,"Harrison Frazar",3,7.1,"Last15EventsScoring",2014
286,286,"David Lynn",5,7.1,"Last15EventsScoring",2014
286,286,"Derek Tolan",1,7.1,"Last15EventsScoring",2014
290,290,"Fred Funk",2,7,"Last15EventsScoring",2014
290,290,"David Howell",1,7,"Last15EventsScoring",2014
290,290,"Billy Mayfair",1,7,"Last15EventsScoring",2014
290,290,"Marc Turnesa",2,7,"Last15EventsScoring",2014
290,290,"Chris Williams",1,7,"Last15EventsScoring",2014
295,295,"Jim Herman",5,6.9,"Last15EventsScoring",2014
295,295,"Mark Hubbard",1,6.9,"Last15EventsScoring",2014
295,295,"Edoardo Molinari",1,6.9,"Last15EventsScoring",2014
298,298,"Thomas Aiken",1,6.8,"Last15EventsScoring",2014
298,298,"Kiradech Aphibarnrat",3,6.8,"Last15EventsScoring",2014
300,300,"Alex Aragon",1,6.7,"Last15EventsScoring",2014
300,300,"Scott McCarron",1,6.7,"Last15EventsScoring",2014
300,300,"Colin Montgomerie",1,6.7,"Last15EventsScoring",2014
303,303,"Dudley Hart",2,6.6,"Last15EventsScoring",2014
303,303,"Jin Jeong",1,6.6,"Last15EventsScoring",2014
305,305,"Pablo Larrazabal",1,6.4,"Last15EventsScoring",2014
306,306,"Bubba Dickerson",1,6.3,"Last15EventsScoring",2014
306,306,"Ben Kohles",1,6.3,"Last15EventsScoring",2014
306,306,"Kyle Reifers",1,6.3,"Last15EventsScoring",2014
309,309,"Rafa Cabrera Bello",1,6.2,"Last15EventsScoring",2014
310,310,"Dawie van der Walt",1,5.9,"Last15EventsScoring",2014
311,311,"Alex Cejka",1,5.7,"Last15EventsScoring",2014
312,312,"Yoshitaka Takeya",1,5.6,"Last15EventsScoring",2014
313,313,"Daisuke Maruyama",1,5.4,"Last15EventsScoring",2014
314,314,"Brett Rumford",1,5.1,"Last15EventsScoring",2014
315,315,"Tano Goya",1,5,"Last15EventsScoring",2014
