"Percentageofpotentialmoneywon_RANKTHISWEEK_2014","Percentageofpotentialmoneywon_RANKLASTWEEK_2014","Percentageofpotentialmoneywon_PLAYERNAME_2014","Percentageofpotentialmoneywon_EVENTS_2014","Percentageofpotentialmoneywon_Pct_2014","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2014","Percentageofpotentialmoneywon_POTENTIALMONEY_2014","stat_name","year"
28,28,"Graeme McDowell",17,8.7,2077386,23873787,"Percentageofpotentialmoneywon",2014
29,29,"Henrik Stenson",15,8.55,1894235,22163787,"Percentageofpotentialmoneywon",2014
30,30,"John Senden",27,8.37,2856684,34119787,"Percentageofpotentialmoneywon",2014
31,31,"Edoardo Molinari",2,8.34,288911,3465787,"Percentageofpotentialmoneywon",2014
32,32,"Marc Leishman",24,8.25,2558657,31005787,"Percentageofpotentialmoneywon",2014
33,33,"Harris English",28,8.21,2947321,35907787,"Percentageofpotentialmoneywon",2014
34,34,"Gary Woodland",25,8.17,2734152,33477787,"Percentageofpotentialmoneywon",2014
35,35,"Keegan Bradley",26,8.1,2828637,34907787,"Percentageofpotentialmoneywon",2014
36,36,"Graham DeLaet",24,8.05,2616517,32513787,"Percentageofpotentialmoneywon",2014
37,37,"Charl Schwartzel",18,7.9,1997481,25281787,"Percentageofpotentialmoneywon",2014
38,38,"JB Holmes",24,7.67,2365204,30843787,"Percentageofpotentialmoneywon",2014
39,39,"Matt Every",26,7.65,2540370,33201787,"Percentageofpotentialmoneywon",2014
39,39,"Bill Haas",28,7.65,2841520,37127787,"Percentageofpotentialmoneywon",2014
41,41,"Phil Mickelson",21,7.52,2158018,28697787,"Percentageofpotentialmoneywon",2014
42,42,"Jamie Donaldson",12,7.42,1329822,17933787,"Percentageofpotentialmoneywon",2014
43,43,"Steve Stricker",11,7.35,1154746,15714000,"Percentageofpotentialmoneywon",2014
44,44,"Bob Estes",2,7.22,156000,2160000,"Percentageofpotentialmoneywon",2014
45,45,"Jason Dufner",17,7.01,1651490,23555787,"Percentageofpotentialmoneywon",2014
46,46,"Russell Henley",29,6.96,2590493,37221787,"Percentageofpotentialmoneywon",2014
47,47,"George McNeill",24,6.92,2014357,29115787,"Percentageofpotentialmoneywon",2014
48,48,"Jason Allred",9,6.87,626733,9126000,"Percentageofpotentialmoneywon",2014
49,49,"Tim Clark",26,6.76,2066343,30546000,"Percentageofpotentialmoneywon",2014
50,50,"Kevin Stadler",26,6.72,2300306,34209787,"Percentageofpotentialmoneywon",2014
51,51,"Ian Poulter",17,6.71,1616693,24107787,"Percentageofpotentialmoneywon",2014
52,52,"Shiv Kapur",2,6.67,191968,2880000,"Percentageofpotentialmoneywon",2014
53,53,"Kevin Streelman",24,6.56,2107993,32123787,"Percentageofpotentialmoneywon",2014
54,54,"Robert Karlsson",7,6.53,545695,8361787,"Percentageofpotentialmoneywon",2014
55,55,"Seung Yul Noh",27,6.49,2115233,32580000,"Percentageofpotentialmoneywon",2014
56,56,"Charley Hoffman",25,6.43,1977295,30771787,"Percentageofpotentialmoneywon",2014
57,57,"Shawn Stefani",17,6.38,1369258,21447787,"Percentageofpotentialmoneywon",2014
58,58,"Brian Harman",32,6.3,2414333,38295787,"Percentageofpotentialmoneywon",2014
59,59,"Francesco Molinari",12,6.28,1116574,17771787,"Percentageofpotentialmoneywon",2014
59,59,"Richard Sterne",7,6.28,654232,10409787,"Percentageofpotentialmoneywon",2014
61,61,"Angel Cabrera",23,6.2,1868559,30123787,"Percentageofpotentialmoneywon",2014
62,62,"Chris Stroud",25,6.12,1826399,29853787,"Percentageofpotentialmoneywon",2014
63,63,"Luke Donald",17,6.09,1451439,23819787,"Percentageofpotentialmoneywon",2014
63,63,"Cody Gribble",1,6.09,98598,1620000,"Percentageofpotentialmoneywon",2014
65,65,"Matt Jones",25,6.02,1928154,32013787,"Percentageofpotentialmoneywon",2014
66,66,"Will Ma Kenzie",27,5.86,1853822,31644000,"Percentageofpotentialmoneywon",2014
67,67,"Charles Howell III",29,5.85,1997044,34110000,"Percentageofpotentialmoneywon",2014
68,68,"Freddie Jacobson",27,5.82,1901789,32661787,"Percentageofpotentialmoneywon",2014
69,69,"Cameron Tringale",31,5.77,2169722,37629787,"Percentageofpotentialmoneywon",2014
70,70,"Geoff Ogilvy",26,5.76,1809632,31410000,"Percentageofpotentialmoneywon",2014
71,71,"KJ Choi",23,5.74,1677847,29223787,"Percentageofpotentialmoneywon",2014
71,71,"Robert Streb",21,5.74,1300074,22662000,"Percentageofpotentialmoneywon",2014
73,73,"Brooks Koepka",16,5.58,1043114,18693787,"Percentageofpotentialmoneywon",2014
74,74,"Ernie Els",24,5.56,1799569,32351787,"Percentageofpotentialmoneywon",2014
74,74,"Brian Stuard",29,5.56,1852531,33300000,"Percentageofpotentialmoneywon",2014
76,76,"Jerry Kelly",23,5.44,1451058,26676000,"Percentageofpotentialmoneywon",2014
77,77,"Miguel Angel Jimenez",8,5.43,689000,12695787,"Percentageofpotentialmoneywon",2014
78,78,"Mikko Ilonen",5,5.42,429475,7925787,"Percentageofpotentialmoneywon",2014
79,79,"Jason Bohn",25,5.38,1585189,29448000,"Percentageofpotentialmoneywon",2014
80,80,"Jaco Van Zyl",1,5.36,75100,1400000,"Percentageofpotentialmoneywon",2014
81,81,"Jason Kokrak",19,5.27,1200381,22770000,"Percentageofpotentialmoneywon",2014
82,82,"Erik Compton",28,5.26,1796143,34137787,"Percentageofpotentialmoneywon",2014
83,83,"Ben Crane",25,5.11,1534633,30024000,"Percentageofpotentialmoneywon",2014
84,84,"George Coetzee",6,5.06,428239,8465787,"Percentageofpotentialmoneywon",2014
85,85,"Brandt Snedeker",25,5.04,1652379,32789787,"Percentageofpotentialmoneywon",2014
86,86,"Chesson Hadley",29,4.99,1703315,34137787,"Percentageofpotentialmoneywon",2014
87,87,"Ben Martin",26,4.98,1482835,29763787,"Percentageofpotentialmoneywon",2014
88,88,"Ryo Ishikawa",24,4.94,1380579,27923787,"Percentageofpotentialmoneywon",2014
88,88,"Camilo Villegas",29,4.94,1642124,33264000,"Percentageofpotentialmoneywon",2014
90,90,"Russell Knox",26,4.93,1513630,30726000,"Percentageofpotentialmoneywon",2014
91,91,"Alvaro Quiros",2,4.92,84171,1710000,"Percentageofpotentialmoneywon",2014
92,92,"Steven Bowditch",30,4.9,1734692,35424000,"Percentageofpotentialmoneywon",2014
93,93,"Lee Westwood",18,4.89,1223104,24989787,"Percentageofpotentialmoneywon",2014
94,94,"Jonas Blixt",21,4.76,1342197,28181787,"Percentageofpotentialmoneywon",2014
95,95,"Marc Warren",2,4.74,164141,3465787,"Percentageofpotentialmoneywon",2014
96,96,"Daniel Summerhays",27,4.69,1509542,32184000,"Percentageofpotentialmoneywon",2014
97,97,"Kiradech Aphibarnrat",9,4.64,584428,12605787,"Percentageofpotentialmoneywon",2014
98,98,"Scott Hend",3,4.62,193766,4190000,"Percentageofpotentialmoneywon",2014
99,99,"Justin Hicks",30,4.61,1544061,33480000,"Percentageofpotentialmoneywon",2014
100,100,"Mark Brown",1,4.57,64000,1400000,"Percentageofpotentialmoneywon",2014
100,100,"Wenyi Huang",1,4.57,64000,1400000,"Percentageofpotentialmoneywon",2014
102,102,"David Howell",3,4.55,208942,4595787,"Percentageofpotentialmoneywon",2014
103,103,"Thomas Bjorn",9,4.51,629950,13955787,"Percentageofpotentialmoneywon",2014
104,104,"Stuart Appleby",29,4.5,1477970,32832000,"Percentageofpotentialmoneywon",2014
104,104,"Pat Perez",25,4.5,1315080,29196000,"Percentageofpotentialmoneywon",2014
106,106,"Marcel Siem",3,4.49,156679,3492000,"Percentageofpotentialmoneywon",2014
107,107,"Morgan Hoffmann",32,4.45,1595922,35874000,"Percentageofpotentialmoneywon",2014
108,108,"Andrew Svoboda",24,4.44,1168072,26298000,"Percentageofpotentialmoneywon",2014
109,109,"Paul Casey",16,4.37,877968,20075787,"Percentageofpotentialmoneywon",2014
110,110,"Brendan Steele",26,4.33,1359889,31383787,"Percentageofpotentialmoneywon",2014
111,111,"Shane Lowry",3,4.28,217866,5085787,"Percentageofpotentialmoneywon",2014
112,112,"Siddikur Rahman",1,4.24,53433,1260000,"Percentageofpotentialmoneywon",2014
113,113,"Carl Pettersson",28,4.22,1348393,31950000,"Percentageofpotentialmoneywon",2014
114,114,"Scott Brown",30,4.21,1441724,34260000,"Percentageofpotentialmoneywon",2014
115,115,"Hao Tong Li",1,4.14,58000,1400000,"Percentageofpotentialmoneywon",2014
115,115,"Louis Oosthuizen",16,4.14,946134,22829787,"Percentageofpotentialmoneywon",2014
117,117,"Jeff Overton",24,4.12,1115467,27054000,"Percentageofpotentialmoneywon",2014
118,118,"Kevin Chappell",28,4.1,1343411,32760000,"Percentageofpotentialmoneywon",2014
118,118,"Troy Merritt",20,4.1,882864,21510000,"Percentageofpotentialmoneywon",2014
120,120,"Matteo Manassero",10,4.07,559317,13757787,"Percentageofpotentialmoneywon",2014
121,121,"Scott Stallings",28,3.97,1385688,34893787,"Percentageofpotentialmoneywon",2014
122,122,"Byeong Hun An",1,3.92,65350,1665787,"Percentageofpotentialmoneywon",2014
123,123,"William McGirt",29,3.91,1275737,32616000,"Percentageofpotentialmoneywon",2014
124,124,"Robert Garrigus",25,3.86,1095474,28404000,"Percentageofpotentialmoneywon",2014
125,125,"Jay McLuen",2,3.83,84171,2196000,"Percentageofpotentialmoneywon",2014
126,126,"Billy Hurley III",26,3.81,1145299,30069787,"Percentageofpotentialmoneywon",2014
127,127,"Andres Gonzales",2,3.79,75000,1980000,"Percentageofpotentialmoneywon",2014
128,128,"Jason Gore",7,3.74,273857,7326000,"Percentageofpotentialmoneywon",2014
129,129,"David Toms",20,3.71,801354,21618000,"Percentageofpotentialmoneywon",2014
130,130,"Michael Thompson",22,3.7,932300,25220000,"Percentageofpotentialmoneywon",2014
131,131,"Daniel Berger",1,3.68,59588,1620000,"Percentageofpotentialmoneywon",2014
131,131,"Darren Fichardt",2,3.68,107750,2930000,"Percentageofpotentialmoneywon",2014
133,133,"Steven Ihm",1,3.62,30628,846000,"Percentageofpotentialmoneywon",2014
134,134,"Scott Langley",29,3.56,1151496,32346000,"Percentageofpotentialmoneywon",2014
134,134,"Will Wilcox",16,3.56,586158,16470000,"Percentageofpotentialmoneywon",2014
136,136,"Martin Flores",26,3.53,1035446,29322000,"Percentageofpotentialmoneywon",2014
137,137,"Hiroyuki Fujita",1,3.5,49000,1400000,"Percentageofpotentialmoneywon",2014
137,137,"Mike Hendry",1,3.5,49000,1400000,"Percentageofpotentialmoneywon",2014
139,139,"David Hearn",28,3.48,1138323,32697787,"Percentageofpotentialmoneywon",2014
140,140,"Aaron Baddeley",24,3.44,942558,27414000,"Percentageofpotentialmoneywon",2014
140,140,"Rory Sabbatini",26,3.44,1024735,29754000,"Percentageofpotentialmoneywon",2014
142,142,"Rafael Campos",1,3.38,21306,630000,"Percentageofpotentialmoneywon",2014
142,142,"Emiliano Grillo",1,3.38,21306,630000,"Percentageofpotentialmoneywon",2014
142,142,"David Skinns",1,3.38,21306,630000,"Percentageofpotentialmoneywon",2014
145,145,"Gregory Bourdy",2,3.34,102458,3065787,"Percentageofpotentialmoneywon",2014
145,145,"Kevin Kisner",26,3.34,954497,28584000,"Percentageofpotentialmoneywon",2014
145,145,"Vijay Singh",25,3.34,989027,29610000,"Percentageofpotentialmoneywon",2014
148,148,"Chris Wood",3,3.33,162251,4865787,"Percentageofpotentialmoneywon",2014
149,149,"Bo Van Pelt",25,3.3,982218,29768000,"Percentageofpotentialmoneywon",2014
150,150,"Jon Curran",1,3.29,37952,1152000,"Percentageofpotentialmoneywon",2014
151,151,"Thongchai Jaidee",9,3.28,475211,14495787,"Percentageofpotentialmoneywon",2014
152,152,"Alexander Levy",2,3.26,108500,3330000,"Percentageofpotentialmoneywon",2014
153,153,"Bud Cauley",19,3.21,647886,20178000,"Percentageofpotentialmoneywon",2014
154,154,"Briny Baird",17,3.2,616315,19278000,"Percentageofpotentialmoneywon",2014
155,155,"Stephen Gallacher",12,3.19,561250,17573787,"Percentageofpotentialmoneywon",2014
156,156,"Kristoffer Broberg",1,3.18,52963,1665787,"Percentageofpotentialmoneywon",2014
157,157,"Gaganjeet Bhullar",2,3.16,83925,2660000,"Percentageofpotentialmoneywon",2014
158,158,"Mike Weir",25,3.12,854413,27414000,"Percentageofpotentialmoneywon",2014
159,159,"Brad Fritsch",18,3.1,568391,18360000,"Percentageofpotentialmoneywon",2014
159,159,"Justin Leonard",22,3.1,807949,26037787,"Percentageofpotentialmoneywon",2014
159,159,"WC Liang",2,3.1,93500,3020000,"Percentageofpotentialmoneywon",2014
162,162,"Jhonattan Vegas",23,3.08,751762,24390000,"Percentageofpotentialmoneywon",2014
162,162,"Tim Wilkinson",25,3.08,824179,26784000,"Percentageofpotentialmoneywon",2014
164,164,"Daniel Popovic",1,3.06,42875,1400000,"Percentageofpotentialmoneywon",2014
165,165,"Hideto Tanihara",3,3.05,119000,3906000,"Percentageofpotentialmoneywon",2014
166,166,"Brendon de Jonge",31,3.03,1171395,38655787,"Percentageofpotentialmoneywon",2014
167,167,"Stewart Cink",25,3.02,929165,30735787,"Percentageofpotentialmoneywon",2014
167,167,"Fabrizio Zanotti",2,3.02,100575,3330000,"Percentageofpotentialmoneywon",2014
169,169,"Jose Maria Olazabal",1,3,48600,1620000,"Percentageofpotentialmoneywon",2014
170,170,"John Huh",28,2.98,974042,32706000,"Percentageofpotentialmoneywon",2014
171,171,"Bryce Molder",25,2.97,828605,27900000,"Percentageofpotentialmoneywon",2014
172,172,"Raphael Jacquelin",1,2.95,41250,1400000,"Percentageofpotentialmoneywon",2014
173,173,"Jin Jeong",3,2.94,135250,4595787,"Percentageofpotentialmoneywon",2014
174,174,"Mu Hu",1,2.91,40750,1400000,"Percentageofpotentialmoneywon",2014
175,175,"Scott Piercy",12,2.9,411634,14216000,"Percentageofpotentialmoneywon",2014
176,176,"Huang Mingjie",1,2.88,40250,1400000,"Percentageofpotentialmoneywon",2014
177,177,"Nick Watney",25,2.86,913397,31937787,"Percentageofpotentialmoneywon",2014
178,178,"Gonzalo Fdez Castano",25,2.85,926492,32549787,"Percentageofpotentialmoneywon",2014
179,179,"Luke Guthrie",26,2.83,840555,29736000,"Percentageofpotentialmoneywon",2014
180,180,"Retief Goosen",26,2.81,826072,29448000,"Percentageofpotentialmoneywon",2014
180,180,"Daisuke Maruyama",1,2.81,43000,1530000,"Percentageofpotentialmoneywon",2014
182,182,"Jim Renner",25,2.79,763978,27360000,"Percentageofpotentialmoneywon",2014
182,182,"Yoshitaka Takeya",1,2.79,42625,1530000,"Percentageofpotentialmoneywon",2014
184,184,"Tano Goya",1,2.75,42000,1530000,"Percentageofpotentialmoneywon",2014
185,185,"Boo Weekley",24,2.72,832673,30557787,"Percentageofpotentialmoneywon",2014
186,186,"Andres Romero",26,2.7,782184,29016000,"Percentageofpotentialmoneywon",2014
187,187,"Fred Couples",3,2.68,101160,3780000,"Percentageofpotentialmoneywon",2014
188,188,"Bernd Wiesberger",4,2.66,175888,6615787,"Percentageofpotentialmoneywon",2014
189,189,"Brian Davis",28,2.64,842539,31878000,"Percentageofpotentialmoneywon",2014
190,190,"Peter Hanson",13,2.61,415530,15926000,"Percentageofpotentialmoneywon",2014
191,191,"Martin Laird",20,2.6,583662,22470000,"Percentageofpotentialmoneywon",2014
191,191,"Danny Lee",28,2.6,781294,30024000,"Percentageofpotentialmoneywon",2014
193,193,"Chad Campbell",18,2.57,470797,18342000,"Percentageofpotentialmoneywon",2014
193,193,"Joost Luiten",9,2.57,368250,14301787,"Percentageofpotentialmoneywon",2014
195,195,"Sangmoon Bae",24,2.54,718110,28230000,"Percentageofpotentialmoneywon",2014
196,196,"Charlie Beljan",26,2.52,712651,28296000,"Percentageofpotentialmoneywon",2014
197,197,"Michael Putnam",30,2.46,818798,33228000,"Percentageofpotentialmoneywon",2014
198,198,"Ricky Barnes",27,2.45,706854,28818000,"Percentageofpotentialmoneywon",2014
198,198,"Andrew Loupe",22,2.45,563120,22968000,"Percentageofpotentialmoneywon",2014
200,200,"Joe Durant",15,2.43,369267,15210000,"Percentageofpotentialmoneywon",2014
201,201,"James Hahn",27,2.42,735259,30330000,"Percentageofpotentialmoneywon",2014
202,202,"Jonathan Byrd",24,2.38,617014,25902000,"Percentageofpotentialmoneywon",2014
202,202,"Ben Curtis",24,2.38,625515,26307787,"Percentageofpotentialmoneywon",2014
204,204,"Max Homa",8,2.35,195924,8352000,"Percentageofpotentialmoneywon",2014
204,204,"David Lingmerth",26,2.35,676660,28764000,"Percentageofpotentialmoneywon",2014
206,206,"Lucas Bjerregaard",1,2.33,37754,1620000,"Percentageofpotentialmoneywon",2014
206,206,"Zac Blair",1,2.33,37754,1620000,"Percentageofpotentialmoneywon",2014
206,206,"Garth Mulroy",1,2.33,37754,1620000,"Percentageofpotentialmoneywon",2014
209,209,"Heath Slocum",23,2.32,566166,24444000,"Percentageofpotentialmoneywon",2014
210,210,"Nicholas Thompson",30,2.19,713377,32598000,"Percentageofpotentialmoneywon",2014
211,211,"Steve Marino",13,2.18,294565,13518000,"Percentageofpotentialmoneywon",2014
212,212,"Branden Grace",11,2.16,334368,15485787,"Percentageofpotentialmoneywon",2014
213,213,"Justin Thomas",7,2.14,170236,7938000,"Percentageofpotentialmoneywon",2014
214,214,"Richard Lee",27,2.09,618443,29610000,"Percentageofpotentialmoneywon",2014
215,215,"Brian Gay",26,2.08,605368,29054000,"Percentageofpotentialmoneywon",2014
216,216,"Brice Garnett",28,2.07,617804,29790000,"Percentageofpotentialmoneywon",2014
217,217,"Seukhyun Baek",2,2.06,54700,2660000,"Percentageofpotentialmoneywon",2014
217,217,"Rod Pampling",7,2.06,154051,7488000,"Percentageofpotentialmoneywon",2014
219,219,"Masahiro Kawamura",2,2.03,49000,2408000,"Percentageofpotentialmoneywon",2014
220,220,"Koumei Oda",2,2.01,69752,3465787,"Percentageofpotentialmoneywon",2014
221,221,"Wes Roach",22,1.98,453616,22932000,"Percentageofpotentialmoneywon",2014
222,222,"Greg Chalmers",27,1.94,578979,29826000,"Percentageofpotentialmoneywon",2014
223,223,"Thorbjorn Olesen",14,1.93,335221,17379787,"Percentageofpotentialmoneywon",2014
224,224,"Eric Axley",10,1.92,180734,9414000,"Percentageofpotentialmoneywon",2014
225,225,"Roberto Castro",27,1.89,615933,32517787,"Percentageofpotentialmoneywon",2014
226,226,"Brett Rumford",3,1.87,86000,4595787,"Percentageofpotentialmoneywon",2014
227,227,"Dicky Pride",13,1.86,243592,13104000,"Percentageofpotentialmoneywon",2014
228,228,"Hudson Swafford",26,1.84,513883,27864000,"Percentageofpotentialmoneywon",2014
229,229,"JJ Henry",28,1.83,554614,30330000,"Percentageofpotentialmoneywon",2014
229,229,"Prayad Marksaeng",1,1.83,23100,1260000,"Percentageofpotentialmoneywon",2014
229,229,"John Merrick",25,1.83,516148,28172000,"Percentageofpotentialmoneywon",2014
229,229,"Kevin Penner",1,1.83,19800,1080000,"Percentageofpotentialmoneywon",2014
229,229,"Danny Willett",3,1.83,92828,5085787,"Percentageofpotentialmoneywon",2014
234,234,"Tommy Gainey",26,1.81,490589,27144000,"Percentageofpotentialmoneywon",2014
235,235,"Tommy Fleetwood",3,1.79,87000,4865787,"Percentageofpotentialmoneywon",2014
235,235,"Kenny Perry",5,1.79,130588,7308000,"Percentageofpotentialmoneywon",2014
237,237,"Ryan Sullivan",1,1.78,11223,630000,"Percentageofpotentialmoneywon",2014
238,238,"Tyrone Van Aswegen",25,1.74,454856,26082000,"Percentageofpotentialmoneywon",2014
239,239,"Jeff Maggert",19,1.66,360156,21726000,"Percentageofpotentialmoneywon",2014
239,239,"Sam Saunders",1,1.66,18476,1116000,"Percentageofpotentialmoneywon",2014
241,241,"Robert Allenby",29,1.64,514288,31338000,"Percentageofpotentialmoneywon",2014
242,242,"Troy Matteson",23,1.62,387796,23958000,"Percentageofpotentialmoneywon",2014
243,243,"Ken Duke",25,1.58,455589,28856000,"Percentageofpotentialmoneywon",2014
244,244,"Johnson Wagner",24,1.54,393728,25506000,"Percentageofpotentialmoneywon",2014
245,245,"Sean OHair",25,1.53,408793,26694000,"Percentageofpotentialmoneywon",2014
245,245,"Kyle Stanley",28,1.53,473580,30978000,"Percentageofpotentialmoneywon",2014
247,247,"Trevor Immelman",28,1.48,447516,30168000,"Percentageofpotentialmoneywon",2014
247,247,"Jamie Lovemark",20,1.48,305943,20682000,"Percentageofpotentialmoneywon",2014
247,247,"David Lynn",11,1.48,207413,13982000,"Percentageofpotentialmoneywon",2014
250,250,"Peter Malnati",18,1.47,271326,18450000,"Percentageofpotentialmoneywon",2014
251,251,"Ted Potter Jr",24,1.46,386340,26442000,"Percentageofpotentialmoneywon",2014
252,252,"Berry Henson",1,1.45,18223,1260000,"Percentageofpotentialmoneywon",2014
252,252,"Kevin Lucas",1,1.45,7810,540000,"Percentageofpotentialmoneywon",2014
254,254,"Dawie van der Walt",2,1.44,46000,3195787,"Percentageofpotentialmoneywon",2014
255,255,"Mark Anderson",8,1.43,122598,8550000,"Percentageofpotentialmoneywon",2014
255,255,"John Mallinger",14,1.43,209958,14670000,"Percentageofpotentialmoneywon",2014
257,257,"Nicholas Lindheim",1,1.4,22649,1620000,"Percentageofpotentialmoneywon",2014
257,257,"Larry Mize",1,1.4,22680,1620000,"Percentageofpotentialmoneywon",2014
257,257,"Fran Quinn",1,1.4,22649,1620000,"Percentageofpotentialmoneywon",2014
257,257,"Charlie Wi",25,1.4,384795,27414000,"Percentageofpotentialmoneywon",2014
261,261,"Wu Ashun",2,1.38,42375,3065787,"Percentageofpotentialmoneywon",2014
261,261,"Josh Broadaway",1,1.38,13671,990000,"Percentageofpotentialmoneywon",2014
263,263,"Chad Collins",28,1.37,408433,29880000,"Percentageofpotentialmoneywon",2014
263,263,"Tim Herron",15,1.37,212771,15516000,"Percentageofpotentialmoneywon",2014
263,263,"Jamie McLeary",1,1.37,22808,1665787,"Percentageofpotentialmoneywon",2014
263,263,"Chris Rodgers",1,1.37,22808,1665787,"Percentageofpotentialmoneywon",2014
267,267,"Oscar Fraustro",1,1.36,14660,1080000,"Percentageofpotentialmoneywon",2014
267,267,"Peter Uihlein",7,1.36,122250,8969787,"Percentageofpotentialmoneywon",2014
269,269,"Patrick Cantlay",5,1.35,76131,5652000,"Percentageofpotentialmoneywon",2014
269,269,"James Driscoll",25,1.35,371404,27450000,"Percentageofpotentialmoneywon",2014
271,271,"Brady Watt",4,1.32,61288,4644000,"Percentageofpotentialmoneywon",2014
272,272,"Clayton Rask",1,1.28,20775,1620000,"Percentageofpotentialmoneywon",2014
273,273,"Joel Dahmen",1,1.27,13034,1026000,"Percentageofpotentialmoneywon",2014
273,273,"Adam Hadwin",1,1.27,13034,1026000,"Percentageofpotentialmoneywon",2014
275,275,"Rhein Gibson",1,1.25,20843,1665787,"Percentageofpotentialmoneywon",2014
275,275,"Spencer Levin",20,1.25,277780,22158000,"Percentageofpotentialmoneywon",2014
277,277,"Derek Fathauer",1,1.23,13320,1080000,"Percentageofpotentialmoneywon",2014
277,277,"Toru Taniguchi",1,1.23,19980,1620000,"Percentageofpotentialmoneywon",2014
279,279,"Woody Austin",22,1.19,292823,24594000,"Percentageofpotentialmoneywon",2014
279,279,"Nicholas Fung",1,1.19,14980,1260000,"Percentageofpotentialmoneywon",2014
279,279,"Davis Love III",22,1.19,284800,23904000,"Percentageofpotentialmoneywon",2014
279,279,"Josh Teater",28,1.19,366240,30906000,"Percentageofpotentialmoneywon",2014
283,283,"Ryuji Imada",9,1.17,98186,8406000,"Percentageofpotentialmoneywon",2014
284,284,"Blake Adams",8,1.16,98438,8514000,"Percentageofpotentialmoneywon",2014
285,285,"Marco Dawson",1,1.15,7245,630000,"Percentageofpotentialmoneywon",2014
285,285,"Carlos Ortiz",1,1.15,12834,1116000,"Percentageofpotentialmoneywon",2014
287,287,"Pablo Larrazabal",5,1.13,92250,8145787,"Percentageofpotentialmoneywon",2014
287,287,"Tim Petrovic",10,1.13,109299,9702000,"Percentageofpotentialmoneywon",2014
287,287,"DA Points",27,1.13,364652,32339787,"Percentageofpotentialmoneywon",2014
290,290,"Mark Hubbard",1,1.12,10100,9e+05,"Percentageofpotentialmoneywon",2014
290,290,"Kent Jones",2,1.12,15480,1386000,"Percentageofpotentialmoneywon",2014
290,290,"Wade Ormsby",1,1.12,14070,1260000,"Percentageofpotentialmoneywon",2014
293,293,"Derek Tolan",1,1.11,11144,1008000,"Percentageofpotentialmoneywon",2014
294,294,"Greg Owen",8,1.1,95116,8658000,"Percentageofpotentialmoneywon",2014
294,294,"Patrick Rodgers",7,1.1,75103,6822000,"Percentageofpotentialmoneywon",2014
294,294,"Tiger Woods",7,1.1,108275,9873787,"Percentageofpotentialmoneywon",2014
297,297,"Scott Gardiner",18,1.09,209270,19152000,"Percentageofpotentialmoneywon",2014
