"YTDParorBetterStreak_RANKTHISWEEK_2009","YTDParorBetterStreak_RANKLASTWEEK_2009","YTDParorBetterStreak_PLAYERNAME_2009","YTDParorBetterStreak__2009","YTDParorBetterStreak_NUMBEROFROUNDS_2009","stat_name","year"
28,28,"Mark Wilson",NA,13,"YTDParorBetterStreak",2009
35,35,"Stuart Appleby",NA,12,"YTDParorBetterStreak",2009
35,35,"Jason Bohn",NA,12,"YTDParorBetterStreak",2009
35,35,"Charles Howell III",NA,12,"YTDParorBetterStreak",2009
35,35,"Jerry Kelly",NA,12,"YTDParorBetterStreak",2009
35,35,"Sean OHair",NA,12,"YTDParorBetterStreak",2009
35,35,"Tim Petrovic",NA,12,"YTDParorBetterStreak",2009
35,35,"Webb Simpson",NA,12,"YTDParorBetterStreak",2009
35,35,"Kevin Sutherland",NA,12,"YTDParorBetterStreak",2009
35,35,"Tiger Woods",NA,12,"YTDParorBetterStreak",2009
44,44,"Robert Allenby",NA,11,"YTDParorBetterStreak",2009
44,44,"Greg Chalmers",NA,11,"YTDParorBetterStreak",2009
44,44,"Bob Estes",NA,11,"YTDParorBetterStreak",2009
44,44,"Lucas Glover",NA,11,"YTDParorBetterStreak",2009
44,44,"Bill Haas",NA,11,"YTDParorBetterStreak",2009
44,44,"Ryuji Imada",NA,11,"YTDParorBetterStreak",2009
44,44,"Matt Jones",NA,11,"YTDParorBetterStreak",2009
44,44,"Billy Mayfair",NA,11,"YTDParorBetterStreak",2009
44,44,"George McNeill",NA,11,"YTDParorBetterStreak",2009
44,44,"Ryan Moore",NA,11,"YTDParorBetterStreak",2009
44,44,"James Nitties",NA,11,"YTDParorBetterStreak",2009
44,44,"Scott Piercy",NA,11,"YTDParorBetterStreak",2009
44,44,"Vijay Singh",NA,11,"YTDParorBetterStreak",2009
44,44,"Brandt Snedeker",NA,11,"YTDParorBetterStreak",2009
44,44,"YE Yang",NA,11,"YTDParorBetterStreak",2009
59,59,"Cameron Beckman",NA,10,"YTDParorBetterStreak",2009
59,59,"Kris Blanks",NA,10,"YTDParorBetterStreak",2009
59,59,"Harrison Frazar",NA,10,"YTDParorBetterStreak",2009
59,59,"Jim Furyk",NA,10,"YTDParorBetterStreak",2009
59,59,"Zach Johnson",NA,10,"YTDParorBetterStreak",2009
59,59,"Jeff Klauk",NA,10,"YTDParorBetterStreak",2009
59,59,"Martin Laird",NA,10,"YTDParorBetterStreak",2009
59,59,"Jeff Maggert",NA,10,"YTDParorBetterStreak",2009
59,59,"Troy Matteson",NA,10,"YTDParorBetterStreak",2009
59,59,"Scott McCarron",NA,10,"YTDParorBetterStreak",2009
59,59,"Corey Pavin",NA,10,"YTDParorBetterStreak",2009
59,59,"Tom Pernice Jr",NA,10,"YTDParorBetterStreak",2009
59,59,"DA Points",NA,10,"YTDParorBetterStreak",2009
59,59,"Ian Poulter",NA,10,"YTDParorBetterStreak",2009
59,59,"Jeev Milkha Singh",NA,10,"YTDParorBetterStreak",2009
59,59,"Steve Stricker",NA,10,"YTDParorBetterStreak",2009
59,59,"Nicholas Thompson",NA,10,"YTDParorBetterStreak",2009
76,76,"Michael Allen",NA,9,"YTDParorBetterStreak",2009
76,76,"Alex Cejka",NA,9,"YTDParorBetterStreak",2009
76,76,"KJ Choi",NA,9,"YTDParorBetterStreak",2009
76,76,"Jason Day",NA,9,"YTDParorBetterStreak",2009
76,76,"Brendon de Jonge",NA,9,"YTDParorBetterStreak",2009
76,76,"Joe Durant",NA,9,"YTDParorBetterStreak",2009
76,76,"Rickie Fowler",NA,9,"YTDParorBetterStreak",2009
76,76,"Sergio Garcia",NA,9,"YTDParorBetterStreak",2009
76,76,"Jason Gore",NA,9,"YTDParorBetterStreak",2009
76,76,"Padraig Harrington",NA,9,"YTDParorBetterStreak",2009
76,76,"Bob Heintz",NA,9,"YTDParorBetterStreak",2009
76,76,"Freddie Jacobson",NA,9,"YTDParorBetterStreak",2009
76,76,"Anthony Kim",NA,9,"YTDParorBetterStreak",2009
76,76,"Justin Leonard",NA,9,"YTDParorBetterStreak",2009
76,76,"Davis Love III",NA,9,"YTDParorBetterStreak",2009
76,76,"Jarrod Lyle",NA,9,"YTDParorBetterStreak",2009
76,76,"Hunter Mahan",NA,9,"YTDParorBetterStreak",2009
76,76,"David Mathis",NA,9,"YTDParorBetterStreak",2009
76,76,"Rocco Mediate",NA,9,"YTDParorBetterStreak",2009
76,76,"Nick OHern",NA,9,"YTDParorBetterStreak",2009
76,76,"Geoff Ogilvy",NA,9,"YTDParorBetterStreak",2009
76,76,"Ryan Palmer",NA,9,"YTDParorBetterStreak",2009
76,76,"Pat Perez",NA,9,"YTDParorBetterStreak",2009
76,76,"Carl Pettersson",NA,9,"YTDParorBetterStreak",2009
76,76,"Ted Purdy",NA,9,"YTDParorBetterStreak",2009
76,76,"Brett Quigley",NA,9,"YTDParorBetterStreak",2009
76,76,"Jeff Quinney",NA,9,"YTDParorBetterStreak",2009
76,76,"John Rollins",NA,9,"YTDParorBetterStreak",2009
76,76,"Justin Rose",NA,9,"YTDParorBetterStreak",2009
76,76,"Chris Stroud",NA,9,"YTDParorBetterStreak",2009
76,76,"DJ Trahan",NA,9,"YTDParorBetterStreak",2009
76,76,"Garrett Willis",NA,9,"YTDParorBetterStreak",2009
108,108,"Brad Adamonis",NA,8,"YTDParorBetterStreak",2009
108,108,"Aaron Baddeley",NA,8,"YTDParorBetterStreak",2009
108,108,"Michael Bradley",NA,8,"YTDParorBetterStreak",2009
108,108,"Ben Curtis",NA,8,"YTDParorBetterStreak",2009
108,108,"Luke Donald",NA,8,"YTDParorBetterStreak",2009
108,108,"Jason Dufner",NA,8,"YTDParorBetterStreak",2009
108,108,"Steve Elkington",NA,8,"YTDParorBetterStreak",2009
108,108,"Nathan Green",NA,8,"YTDParorBetterStreak",2009
108,108,"Marc Leishman",NA,8,"YTDParorBetterStreak",2009
108,108,"Bill Lunde",NA,8,"YTDParorBetterStreak",2009
108,108,"Len Mattiace",NA,8,"YTDParorBetterStreak",2009
108,108,"Kevin Na",NA,8,"YTDParorBetterStreak",2009
108,108,"Greg Owen",NA,8,"YTDParorBetterStreak",2009
108,108,"David Peoples",NA,8,"YTDParorBetterStreak",2009
108,108,"Andres Romero",NA,8,"YTDParorBetterStreak",2009
108,108,"John Senden",NA,8,"YTDParorBetterStreak",2009
108,108,"Kevin Stadler",NA,8,"YTDParorBetterStreak",2009
108,108,"Paul Stankowski",NA,8,"YTDParorBetterStreak",2009
108,108,"Kyle Stanley",NA,8,"YTDParorBetterStreak",2009
108,108,"Scott Sterling",NA,8,"YTDParorBetterStreak",2009
108,108,"Kevin Streelman",NA,8,"YTDParorBetterStreak",2009
108,108,"Roland Thatcher",NA,8,"YTDParorBetterStreak",2009
108,108,"Bo Van Pelt",NA,8,"YTDParorBetterStreak",2009
108,108,"Casey Wittenberg",NA,8,"YTDParorBetterStreak",2009
132,132,"Tommy Armour III",NA,7,"YTDParorBetterStreak",2009
132,132,"Ricky Barnes",NA,7,"YTDParorBetterStreak",2009
132,132,"Brian Bateman",NA,7,"YTDParorBetterStreak",2009
132,132,"Rich Beem",NA,7,"YTDParorBetterStreak",2009
132,132,"Matt Bettencourt",NA,7,"YTDParorBetterStreak",2009
132,132,"Mark Calcavecchia",NA,7,"YTDParorBetterStreak",2009
132,132,"Daniel Chopra",NA,7,"YTDParorBetterStreak",2009
132,132,"Stewart Cink",NA,7,"YTDParorBetterStreak",2009
132,132,"Glen Day",NA,7,"YTDParorBetterStreak",2009
132,132,"James Driscoll",NA,7,"YTDParorBetterStreak",2009
132,132,"Ken Duke",NA,7,"YTDParorBetterStreak",2009
132,132,"Ernie Els",NA,7,"YTDParorBetterStreak",2009
132,132,"Paul Goydos",NA,7,"YTDParorBetterStreak",2009
132,132,"JP Hayes",NA,7,"YTDParorBetterStreak",2009
132,132,"Mark Hensby",NA,7,"YTDParorBetterStreak",2009
132,132,"John Huston",NA,7,"YTDParorBetterStreak",2009
132,132,"Lee Janzen",NA,7,"YTDParorBetterStreak",2009
132,132,"Kent Jones",NA,7,"YTDParorBetterStreak",2009
132,132,"Robert Karlsson",NA,7,"YTDParorBetterStreak",2009
132,132,"Cliff Kresge",NA,7,"YTDParorBetterStreak",2009
132,132,"Frank Lickliter II",NA,7,"YTDParorBetterStreak",2009
132,132,"Steve Lowery",NA,7,"YTDParorBetterStreak",2009
132,132,"Will Ma Kenzie",NA,7,"YTDParorBetterStreak",2009
132,132,"Jeff Overton",NA,7,"YTDParorBetterStreak",2009
132,132,"Aron Price",NA,7,"YTDParorBetterStreak",2009
132,132,"Rory Sabbatini",NA,7,"YTDParorBetterStreak",2009
132,132,"Vaughn Taylor",NA,7,"YTDParorBetterStreak",2009
132,132,"Peter Tomasulo",NA,7,"YTDParorBetterStreak",2009
132,132,"Camilo Villegas",NA,7,"YTDParorBetterStreak",2009
132,132,"Jimmy Walker",NA,7,"YTDParorBetterStreak",2009
132,132,"Charles Warren",NA,7,"YTDParorBetterStreak",2009
132,132,"Bubba Watson",NA,7,"YTDParorBetterStreak",2009
132,132,"Tim Wilkinson",NA,7,"YTDParorBetterStreak",2009
132,132,"Dean Wilson",NA,7,"YTDParorBetterStreak",2009
132,132,"Gary Woodland",NA,7,"YTDParorBetterStreak",2009
167,167,"Arjun Atwal",NA,6,"YTDParorBetterStreak",2009
167,167,"Eric Axley",NA,6,"YTDParorBetterStreak",2009
167,167,"Chris Baryla",NA,6,"YTDParorBetterStreak",2009
167,167,"Mark Brooks",NA,6,"YTDParorBetterStreak",2009
167,167,"Angel Cabrera",NA,6,"YTDParorBetterStreak",2009
167,167,"Paul Casey",NA,6,"YTDParorBetterStreak",2009
167,167,"Erik Compton",NA,6,"YTDParorBetterStreak",2009
167,167,"Fred Couples",NA,6,"YTDParorBetterStreak",2009
167,167,"Richard Finch",NA,6,"YTDParorBetterStreak",2009
167,167,"Todd Fischer",NA,6,"YTDParorBetterStreak",2009
167,167,"Steve Flesch",NA,6,"YTDParorBetterStreak",2009
167,167,"Tommy Gainey",NA,6,"YTDParorBetterStreak",2009
167,167,"Todd Hamilton",NA,6,"YTDParorBetterStreak",2009
167,167,"Brandt Jobe",NA,6,"YTDParorBetterStreak",2009
167,167,"Jonathan Kaye",NA,6,"YTDParorBetterStreak",2009
167,167,"Martin Kaymer",NA,6,"YTDParorBetterStreak",2009
167,167,"Colt Knost",NA,6,"YTDParorBetterStreak",2009
167,167,"Neal Lancaster",NA,6,"YTDParorBetterStreak",2009
167,167,"Danny Lee",NA,6,"YTDParorBetterStreak",2009
167,167,"Spencer Levin",NA,6,"YTDParorBetterStreak",2009
167,167,"Peter Lonard",NA,6,"YTDParorBetterStreak",2009
167,167,"Jamie Lovemark",NA,6,"YTDParorBetterStreak",2009
167,167,"John Mallinger",NA,6,"YTDParorBetterStreak",2009
167,167,"Parker McLachlin",NA,6,"YTDParorBetterStreak",2009
167,167,"John Merrick",NA,6,"YTDParorBetterStreak",2009
167,167,"Phil Mickelson",NA,6,"YTDParorBetterStreak",2009
167,167,"Jesper Parnevik",NA,6,"YTDParorBetterStreak",2009
167,167,"Rick Price",NA,6,"YTDParorBetterStreak",2009
167,167,"Patrick Sheehan",NA,6,"YTDParorBetterStreak",2009
167,167,"Henrik Stenson",NA,6,"YTDParorBetterStreak",2009
167,167,"Darron Stiles",NA,6,"YTDParorBetterStreak",2009
167,167,"Bob Tway",NA,6,"YTDParorBetterStreak",2009
167,167,"Johnson Wagner",NA,6,"YTDParorBetterStreak",2009
167,167,"Jay Williamson",NA,6,"YTDParorBetterStreak",2009
201,201,"Billy Andrade",NA,5,"YTDParorBetterStreak",2009
201,201,"Olin Browne",NA,5,"YTDParorBetterStreak",2009
201,201,"Jay Delsing",NA,5,"YTDParorBetterStreak",2009
201,201,"David Duval",NA,5,"YTDParorBetterStreak",2009
201,201,"Mathias Gronberg",NA,5,"YTDParorBetterStreak",2009
201,201,"Scott Gutschewski",NA,5,"YTDParorBetterStreak",2009
201,201,"Dudley Hart",NA,5,"YTDParorBetterStreak",2009
201,201,"JB Holmes",NA,5,"YTDParorBetterStreak",2009
201,201,"Trevor Immelman",NA,5,"YTDParorBetterStreak",2009
201,201,"Troy Kelly",NA,5,"YTDParorBetterStreak",2009
201,201,"Tom Lehman",NA,5,"YTDParorBetterStreak",2009
201,201,"Prayad Marksaeng",NA,5,"YTDParorBetterStreak",2009
201,201,"Spike McRoy",NA,5,"YTDParorBetterStreak",2009
201,201,"Shaun Micheel",NA,5,"YTDParorBetterStreak",2009
201,201,"Leif Olson",NA,5,"YTDParorBetterStreak",2009
201,201,"Rod Pampling",NA,5,"YTDParorBetterStreak",2009
201,201,"Dicky Pride",NA,5,"YTDParorBetterStreak",2009
201,201,"Tag Ridings",NA,5,"YTDParorBetterStreak",2009
201,201,"Adam Scott",NA,5,"YTDParorBetterStreak",2009
201,201,"Heath Slocum",NA,5,"YTDParorBetterStreak",2009
201,201,"Jeff Sluman",NA,5,"YTDParorBetterStreak",2009
201,201,"Chris Smith",NA,5,"YTDParorBetterStreak",2009
201,201,"Kirk Triplett",NA,5,"YTDParorBetterStreak",2009
201,201,"Marc Turnesa",NA,5,"YTDParorBetterStreak",2009
201,201,"Brian Vranesh",NA,5,"YTDParorBetterStreak",2009
226,226,"Thomas Aiken",NA,4,"YTDParorBetterStreak",2009
226,226,"Craig Barlow",NA,4,"YTDParorBetterStreak",2009
226,226,"David Berganio Jr",NA,4,"YTDParorBetterStreak",2009
226,226,"Guy Boros",NA,4,"YTDParorBetterStreak",2009
226,226,"Bart Bryant",NA,4,"YTDParorBetterStreak",2009
226,226,"Bobby Clampett",NA,4,"YTDParorBetterStreak",2009
226,226,"Darren Clarke",NA,4,"YTDParorBetterStreak",2009
226,226,"Wil Collins",NA,4,"YTDParorBetterStreak",2009
226,226,"Chris Couch",NA,4,"YTDParorBetterStreak",2009
226,226,"Marco Dawson",NA,4,"YTDParorBetterStreak",2009
226,226,"Brad Faxon",NA,4,"YTDParorBetterStreak",2009
226,226,"Carlos Franco",NA,4,"YTDParorBetterStreak",2009
226,226,"Retief Goosen",NA,4,"YTDParorBetterStreak",2009
226,226,"Rob Grube",NA,4,"YTDParorBetterStreak",2009
226,226,"Soren Hansen",NA,4,"YTDParorBetterStreak",2009
226,226,"Matt Harmon",NA,4,"YTDParorBetterStreak",2009
226,226,"Scott Hoch",NA,4,"YTDParorBetterStreak",2009
226,226,"Skip Kendall",NA,4,"YTDParorBetterStreak",2009
226,226,"Soren Kjeldsen",NA,4,"YTDParorBetterStreak",2009
226,226,"Greg Kraft",NA,4,"YTDParorBetterStreak",2009
226,226,"Kenichi Kuboya",NA,4,"YTDParorBetterStreak",2009
226,226,"Jose Manuel Lara",NA,4,"YTDParorBetterStreak",2009
226,226,"Stephen Leaney",NA,4,"YTDParorBetterStreak",2009
226,226,"Rory McIlroy",NA,4,"YTDParorBetterStreak",2009
226,226,"Larry Mize",NA,4,"YTDParorBetterStreak",2009
226,226,"Jack Newman",NA,4,"YTDParorBetterStreak",2009
226,226,"Arron Oberholser",NA,4,"YTDParorBetterStreak",2009
226,226,"James Oh",NA,4,"YTDParorBetterStreak",2009
226,226,"Jose Maria Olazabal",NA,4,"YTDParorBetterStreak",2009
226,226,"Alvaro Quiros",NA,4,"YTDParorBetterStreak",2009
226,226,"Loren Roberts",NA,4,"YTDParorBetterStreak",2009
226,226,"Jose de Jesus Rodriguez",NA,4,"YTDParorBetterStreak",2009
226,226,"Andrew Ruthkoski",NA,4,"YTDParorBetterStreak",2009
226,226,"Wes Short Jr",NA,4,"YTDParorBetterStreak",2009
226,226,"Aaron Watkins",NA,4,"YTDParorBetterStreak",2009
226,226,"Lee Westwood",NA,4,"YTDParorBetterStreak",2009
226,226,"Oliver Wilson",NA,4,"YTDParorBetterStreak",2009
263,263,"Felipe Aguilar",NA,3,"YTDParorBetterStreak",2009
263,263,"Paul Azinger",NA,3,"YTDParorBetterStreak",2009
263,263,"Rich Barcelo",NA,3,"YTDParorBetterStreak",2009
263,263,"Notah Begay III",NA,3,"YTDParorBetterStreak",2009
263,263,"Ronnie Black",NA,3,"YTDParorBetterStreak",2009
263,263,"Matthew Borchert",NA,3,"YTDParorBetterStreak",2009
263,263,"Tom Byrum",NA,3,"YTDParorBetterStreak",2009
263,263,"Kevin Chappell",NA,3,"YTDParorBetterStreak",2009
263,263,"Graham DeLaet",NA,3,"YTDParorBetterStreak",2009
263,263,"Derek Fathauer",NA,3,"YTDParorBetterStreak",2009
263,263,"Ross Fisher",NA,3,"YTDParorBetterStreak",2009
263,263,"Robin Freeman",NA,3,"YTDParorBetterStreak",2009
263,263,"Tadd Fujikawa",NA,3,"YTDParorBetterStreak",2009
263,263,"Robert Gamez",NA,3,"YTDParorBetterStreak",2009
263,263,"Ernie Gonzalez",NA,3,"YTDParorBetterStreak",2009
263,263,"Mike Grob",NA,3,"YTDParorBetterStreak",2009
263,263,"Peter Hanson",NA,3,"YTDParorBetterStreak",2009
263,263,"Scott Hebert",NA,3,"YTDParorBetterStreak",2009
263,263,"Shingo Katayama",NA,3,"YTDParorBetterStreak",2009
263,263,"James Kingston",NA,3,"YTDParorBetterStreak",2009
263,263,"Brandon Knaub",NA,3,"YTDParorBetterStreak",2009
263,263,"Luke List",NA,3,"YTDParorBetterStreak",2009
263,263,"Shigeki Maruyama",NA,3,"YTDParorBetterStreak",2009
263,263,"Graeme McDowell",NA,3,"YTDParorBetterStreak",2009
263,263,"Fernando Mechereffe",NA,3,"YTDParorBetterStreak",2009
263,263,"Francesco Molinari",NA,3,"YTDParorBetterStreak",2009
263,263,"Garth Mulroy",NA,3,"YTDParorBetterStreak",2009
263,263,"Greg Norman",NA,3,"YTDParorBetterStreak",2009
263,263,"Steve Pate",NA,3,"YTDParorBetterStreak",2009
263,263,"Martin Piller",NA,3,"YTDParorBetterStreak",2009
263,263,"Tom Scherrer",NA,3,"YTDParorBetterStreak",2009
263,263,"Charl Schwartzel",NA,3,"YTDParorBetterStreak",2009
263,263,"Michael Sim",NA,3,"YTDParorBetterStreak",2009
263,263,"Brendon Todd",NA,3,"YTDParorBetterStreak",2009
263,263,"Manuel Villegas",NA,3,"YTDParorBetterStreak",2009
263,263,"Alan Wagner",NA,3,"YTDParorBetterStreak",2009
263,263,"Drew Weaver",NA,3,"YTDParorBetterStreak",2009
263,263,"Azuma Yano",NA,3,"YTDParorBetterStreak",2009
301,301,"Tyler Aldridge",NA,2,"YTDParorBetterStreak",2009
301,301,"Steve Allan",NA,2,"YTDParorBetterStreak",2009
301,301,"Stuart Anderson",NA,2,"YTDParorBetterStreak",2009
301,301,"Jeff Brehaut",NA,2,"YTDParorBetterStreak",2009
301,301,"Jaxon Brigman",NA,2,"YTDParorBetterStreak",2009
301,301,"Mark Brown",NA,2,"YTDParorBetterStreak",2009
301,301,"Jason Buha",NA,2,"YTDParorBetterStreak",2009
301,301,"Bob Burns",NA,2,"YTDParorBetterStreak",2009
301,301,"Rodney Butcher",NA,2,"YTDParorBetterStreak",2009
301,301,"Jason Caron",NA,2,"YTDParorBetterStreak",2009
301,301,"Jose Coceres",NA,2,"YTDParorBetterStreak",2009
301,301,"John Daly",NA,2,"YTDParorBetterStreak",2009
301,301,"Robert Damron",NA,2,"YTDParorBetterStreak",2009
301,301,"Trevor Dodds",NA,2,"YTDParorBetterStreak",2009
301,301,"Nick Dougherty",NA,2,"YTDParorBetterStreak",2009
301,301,"Bobby Gates",NA,2,"YTDParorBetterStreak",2009
301,301,"Rafael Gomez",NA,2,"YTDParorBetterStreak",2009
301,301,"Andres Gonzales",NA,2,"YTDParorBetterStreak",2009
301,301,"David Gossett",NA,2,"YTDParorBetterStreak",2009
301,301,"Tano Goya",NA,2,"YTDParorBetterStreak",2009
301,301,"Donnie Hammond",NA,2,"YTDParorBetterStreak",2009
301,301,"Ryo Ishikawa",NA,2,"YTDParorBetterStreak",2009
301,301,"Miguel Angel Jimenez",NA,2,"YTDParorBetterStreak",2009
301,301,"Brendan Jones",NA,2,"YTDParorBetterStreak",2009
301,301,"Anthony Kang",NA,2,"YTDParorBetterStreak",2009
301,301,"Derek Lamely",NA,2,"YTDParorBetterStreak",2009
301,301,"Lucas Lee",NA,2,"YTDParorBetterStreak",2009
301,301,"JL Lewis",NA,2,"YTDParorBetterStreak",2009
301,301,"Wen Tang Lin",NA,2,"YTDParorBetterStreak",2009
301,301,"Cortland Lowe",NA,2,"YTDParorBetterStreak",2009
301,301,"Sandy Lyle",NA,2,"YTDParorBetterStreak",2009
301,301,"Andy Matthews",NA,2,"YTDParorBetterStreak",2009
301,301,"Mike Miles",NA,2,"YTDParorBetterStreak",2009
301,301,"Louis Oosthuizen",NA,2,"YTDParorBetterStreak",2009
301,301,"Rod Perry",NA,2,"YTDParorBetterStreak",2009
301,301,"Dustin Risdon",NA,2,"YTDParorBetterStreak",2009
301,301,"Reinier Saxton",NA,2,"YTDParorBetterStreak",2009
301,301,"Richard Sterne",NA,2,"YTDParorBetterStreak",2009
301,301,"Mike Van Sickle",NA,2,"YTDParorBetterStreak",2009
301,301,"James Vargas",NA,2,"YTDParorBetterStreak",2009
301,301,"Vance Veazey",NA,2,"YTDParorBetterStreak",2009
301,301,"Grant Waite",NA,2,"YTDParorBetterStreak",2009
301,301,"Tom Watson",NA,2,"YTDParorBetterStreak",2009
301,301,"Willie Wood",NA,2,"YTDParorBetterStreak",2009
301,301,"Chris Wood",NA,2,"YTDParorBetterStreak",2009
