"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2011","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2011","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2011","FirstTeeEarlyRound3ScoringAverage__2011","FirstTeeEarlyRound3ScoringAverage_AVG_2011","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2011","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
22,22,"Sean OHair",NA,68.83,413,6,"FirstTeeEarlyRound3ScoringAverage",2011
24,24,"Roland Thatcher",NA,68.86,482,7,"FirstTeeEarlyRound3ScoringAverage",2011
25,25,"Davis Love III",NA,69,207,3,"FirstTeeEarlyRound3ScoringAverage",2011
25,25,"Hunter Mahan",NA,69,483,7,"FirstTeeEarlyRound3ScoringAverage",2011
25,25,"John Rollins",NA,69,483,7,"FirstTeeEarlyRound3ScoringAverage",2011
25,25,"Cameron Tringale",NA,69,621,9,"FirstTeeEarlyRound3ScoringAverage",2011
25,25,"Charlie Wi",NA,69,414,6,"FirstTeeEarlyRound3ScoringAverage",2011
30,30,"Kevin Stadler",NA,69.17,415,6,"FirstTeeEarlyRound3ScoringAverage",2011
31,31,"Ryuji Imada",NA,69.2,346,5,"FirstTeeEarlyRound3ScoringAverage",2011
32,32,"Zach Johnson",NA,69.22,623,9,"FirstTeeEarlyRound3ScoringAverage",2011
33,33,"David Hearn",NA,69.25,554,8,"FirstTeeEarlyRound3ScoringAverage",2011
33,33,"Chris Kirk",NA,69.25,554,8,"FirstTeeEarlyRound3ScoringAverage",2011
35,35,"JJ Henry",NA,69.33,832,12,"FirstTeeEarlyRound3ScoringAverage",2011
35,35,"Jimmy Walker",NA,69.33,624,9,"FirstTeeEarlyRound3ScoringAverage",2011
37,37,"Brian Gay",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2011
37,37,"Freddie Jacobson",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2011
37,37,"Andres Romero",NA,69.38,555,8,"FirstTeeEarlyRound3ScoringAverage",2011
40,40,"Cameron Beckman",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2011
40,40,"Michael Connell",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2011
40,40,"Kent Jones",NA,69.4,347,5,"FirstTeeEarlyRound3ScoringAverage",2011
43,43,"Matt Bettencourt",NA,69.5,278,4,"FirstTeeEarlyRound3ScoringAverage",2011
43,43,"Andres Gonzales",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2011
43,43,"Billy Mayfair",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2011
43,43,"DJ Trahan",NA,69.5,417,6,"FirstTeeEarlyRound3ScoringAverage",2011
47,47,"Carl Pettersson",NA,69.56,626,9,"FirstTeeEarlyRound3ScoringAverage",2011
48,48,"Kyle Stanley",NA,69.58,835,12,"FirstTeeEarlyRound3ScoringAverage",2011
49,49,"Sergio Garcia",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2011
49,49,"Bobby Gates",NA,69.67,418,6,"FirstTeeEarlyRound3ScoringAverage",2011
49,49,"Dustin Johnson",NA,69.67,418,6,"FirstTeeEarlyRound3ScoringAverage",2011
52,52,"John Senden",NA,69.71,488,7,"FirstTeeEarlyRound3ScoringAverage",2011
53,53,"Jason Day",NA,69.75,558,8,"FirstTeeEarlyRound3ScoringAverage",2011
53,53,"JP Hayes",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2011
53,53,"Ben Martin",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2011
56,56,"William McGirt",NA,69.8,349,5,"FirstTeeEarlyRound3ScoringAverage",2011
57,57,"Martin Laird",NA,69.86,489,7,"FirstTeeEarlyRound3ScoringAverage",2011
58,58,"Robert Allenby",NA,69.92,839,12,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Ben Curtis",NA,70,560,8,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Brandt Jobe",NA,70,630,9,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Sung Kang",NA,70,420,6,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Scott McCarron",NA,70,350,5,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Graeme McDowell",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Rod Pampling",NA,70,490,7,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Alex Prugh",NA,70,490,7,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Webb Simpson",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2011
59,59,"Garrett Willis",NA,70,210,3,"FirstTeeEarlyRound3ScoringAverage",2011
68,68,"Charley Hoffman",NA,70.08,841,12,"FirstTeeEarlyRound3ScoringAverage",2011
69,69,"Rory Sabbatini",NA,70.13,561,8,"FirstTeeEarlyRound3ScoringAverage",2011
70,70,"Ben Crane",NA,70.17,421,6,"FirstTeeEarlyRound3ScoringAverage",2011
70,70,"Matt Jones",NA,70.17,421,6,"FirstTeeEarlyRound3ScoringAverage",2011
70,70,"Vaughn Taylor",NA,70.17,421,6,"FirstTeeEarlyRound3ScoringAverage",2011
70,70,"Johnson Wagner",NA,70.17,421,6,"FirstTeeEarlyRound3ScoringAverage",2011
74,74,"Chad Campbell",NA,70.2,702,10,"FirstTeeEarlyRound3ScoringAverage",2011
74,74,"Harrison Frazar",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2011
74,74,"Fabian Gomez",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2011
77,77,"David Mathis",NA,70.22,632,9,"FirstTeeEarlyRound3ScoringAverage",2011
78,78,"Alex Cejka",NA,70.29,492,7,"FirstTeeEarlyRound3ScoringAverage",2011
78,78,"Brendon de Jonge",NA,70.29,492,7,"FirstTeeEarlyRound3ScoringAverage",2011
78,78,"Heath Slocum",NA,70.29,492,7,"FirstTeeEarlyRound3ScoringAverage",2011
81,81,"James Driscoll",NA,70.33,633,9,"FirstTeeEarlyRound3ScoringAverage",2011
81,81,"Michael Thompson",NA,70.33,422,6,"FirstTeeEarlyRound3ScoringAverage",2011
81,81,"Dean Wilson",NA,70.33,211,3,"FirstTeeEarlyRound3ScoringAverage",2011
84,84,"Blake Adams",NA,70.4,704,10,"FirstTeeEarlyRound3ScoringAverage",2011
85,85,"Billy Horschel",NA,70.5,423,6,"FirstTeeEarlyRound3ScoringAverage",2011
86,86,"Justin Rose",NA,70.56,635,9,"FirstTeeEarlyRound3ScoringAverage",2011
87,87,"Joe Ogilvie",NA,70.6,353,5,"FirstTeeEarlyRound3ScoringAverage",2011
87,87,"Scott Piercy",NA,70.6,353,5,"FirstTeeEarlyRound3ScoringAverage",2011
89,89,"Michael Bradley",NA,70.63,565,8,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Woody Austin",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Tim Herron",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Bill Lunde",NA,70.67,636,9,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Charl Schwartzel",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Paul Stankowski",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Josh Teater",NA,70.67,1060,15,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Boo Weekley",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2011
90,90,"Mark Wilson",NA,70.67,636,9,"FirstTeeEarlyRound3ScoringAverage",2011
98,98,"Nathan Green",NA,70.71,495,7,"FirstTeeEarlyRound3ScoringAverage",2011
98,98,"Zack Miller",NA,70.71,495,7,"FirstTeeEarlyRound3ScoringAverage",2011
100,100,"Chez Reavie",NA,70.73,778,11,"FirstTeeEarlyRound3ScoringAverage",2011
101,101,"Jason Dufner",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2011
101,101,"Jhonattan Vegas",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2011
103,103,"Keegan Bradley",NA,70.8,354,5,"FirstTeeEarlyRound3ScoringAverage",2011
103,103,"Jerry Kelly",NA,70.8,354,5,"FirstTeeEarlyRound3ScoringAverage",2011
103,103,"Chris Riley",NA,70.8,354,5,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"Stuart Appleby",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"Kris Blanks",NA,71,284,4,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"Jonathan Byrd",NA,71,497,7,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"Kevin Na",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"Camilo Villegas",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"Gary Woodland",NA,71,497,7,"FirstTeeEarlyRound3ScoringAverage",2011
106,106,"YE Yang",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2011
113,113,"Robert Karlsson",NA,71.13,569,8,"FirstTeeEarlyRound3ScoringAverage",2011
114,114,"Troy Matteson",NA,71.14,498,7,"FirstTeeEarlyRound3ScoringAverage",2011
115,115,"Michael Putnam",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2011
116,116,"Stephen Ames",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2011
116,116,"Aaron Baddeley",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2011
116,116,"Troy Merritt",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2011
119,119,"Robert Garrigus",NA,71.25,570,8,"FirstTeeEarlyRound3ScoringAverage",2011
119,119,"Vijay Singh",NA,71.25,285,4,"FirstTeeEarlyRound3ScoringAverage",2011
121,121,"Stewart Cink",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2011
121,121,"Kevin Kisner",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2011
123,123,"Kevin Streelman",NA,71.3,713,10,"FirstTeeEarlyRound3ScoringAverage",2011
124,124,"Tommy Gainey",NA,71.4,357,5,"FirstTeeEarlyRound3ScoringAverage",2011
125,125,"Trevor Immelman",NA,71.43,500,7,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Jason Bohn",NA,71.5,429,6,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Chris Couch",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Rickie Fowler",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Tom Gillis",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Padraig Harrington",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Ryan Moore",NA,71.5,429,6,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Pat Perez",NA,71.5,572,8,"FirstTeeEarlyRound3ScoringAverage",2011
126,126,"Jim Renner",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2011
134,134,"Hunter Haas",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2011
134,134,"Bill Haas",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2011
136,136,"Greg Chalmers",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2011
137,137,"Scott Stallings",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2011
138,138,"Ricky Barnes",NA,71.67,430,6,"FirstTeeEarlyRound3ScoringAverage",2011
138,138,"Bubba Watson",NA,71.67,645,9,"FirstTeeEarlyRound3ScoringAverage",2011
140,140,"Steve Flesch",NA,71.89,647,9,"FirstTeeEarlyRound3ScoringAverage",2011
141,141,"Joe Durant",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2011
141,141,"Steve Marino",NA,72,72,1,"FirstTeeEarlyRound3ScoringAverage",2011
141,141,"Geoff Ogilvy",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2011
141,141,"DA Points",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2011
145,145,"Bio Kim",NA,72.14,505,7,"FirstTeeEarlyRound3ScoringAverage",2011
146,146,"Scott Gutschewski",NA,72.17,433,6,"FirstTeeEarlyRound3ScoringAverage",2011
147,147,"Jim Herman",NA,72.25,289,4,"FirstTeeEarlyRound3ScoringAverage",2011
147,147,"Aron Price",NA,72.25,289,4,"FirstTeeEarlyRound3ScoringAverage",2011
149,149,"Richard Johnson",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2011
150,150,"Jeff Overton",NA,72.43,507,7,"FirstTeeEarlyRound3ScoringAverage",2011
151,151,"Jim Furyk",NA,72.5,290,4,"FirstTeeEarlyRound3ScoringAverage",2011
151,151,"Lucas Glover",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2011
151,151,"Matt McQuillan",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2011
151,151,"Tag Ridings",NA,72.5,435,6,"FirstTeeEarlyRound3ScoringAverage",2011
155,155,"Paul Goydos",NA,72.57,508,7,"FirstTeeEarlyRound3ScoringAverage",2011
156,156,"Steven Bowditch",NA,72.67,436,6,"FirstTeeEarlyRound3ScoringAverage",2011
156,156,"Shaun Micheel",NA,72.67,654,9,"FirstTeeEarlyRound3ScoringAverage",2011
156,156,"Nate Smith",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2011
159,159,"Arjun Atwal",NA,72.71,509,7,"FirstTeeEarlyRound3ScoringAverage",2011
160,160,"DJ Brigman",NA,72.75,291,4,"FirstTeeEarlyRound3ScoringAverage",2011
160,160,"KJ Choi",NA,72.75,291,4,"FirstTeeEarlyRound3ScoringAverage",2011
160,160,"Marc Turnesa",NA,72.75,291,4,"FirstTeeEarlyRound3ScoringAverage",2011
163,163,"Joseph Bramlett",NA,72.86,510,7,"FirstTeeEarlyRound3ScoringAverage",2011
164,164,"Kevin Chappell",NA,73,292,4,"FirstTeeEarlyRound3ScoringAverage",2011
164,164,"Steve Elkington",NA,73,146,2,"FirstTeeEarlyRound3ScoringAverage",2011
164,164,"Jarrod Lyle",NA,73,219,3,"FirstTeeEarlyRound3ScoringAverage",2011
164,164,"Alexandre Rocha",NA,73,365,5,"FirstTeeEarlyRound3ScoringAverage",2011
164,164,"Brendan Steele",NA,73,219,3,"FirstTeeEarlyRound3ScoringAverage",2011
169,169,"Anthony Kim",NA,73.14,512,7,"FirstTeeEarlyRound3ScoringAverage",2011
170,170,"Lee Janzen",NA,73.17,439,6,"FirstTeeEarlyRound3ScoringAverage",2011
171,171,"David Duval",NA,73.33,440,6,"FirstTeeEarlyRound3ScoringAverage",2011
171,171,"JB Holmes",NA,73.33,220,3,"FirstTeeEarlyRound3ScoringAverage",2011
173,173,"George McNeill",NA,73.4,367,5,"FirstTeeEarlyRound3ScoringAverage",2011
174,174,"Justin Leonard",NA,73.5,294,4,"FirstTeeEarlyRound3ScoringAverage",2011
174,174,"Rocco Mediate",NA,73.5,147,2,"FirstTeeEarlyRound3ScoringAverage",2011
174,174,"Ian Poulter",NA,73.5,294,4,"FirstTeeEarlyRound3ScoringAverage",2011
174,174,"Will Strickler",NA,73.5,294,4,"FirstTeeEarlyRound3ScoringAverage",2011
178,178,"Ernie Els",NA,73.8,369,5,"FirstTeeEarlyRound3ScoringAverage",2011
178,178,"Colt Knost",NA,73.8,369,5,"FirstTeeEarlyRound3ScoringAverage",2011
180,180,"Rich Beem",NA,74,148,2,"FirstTeeEarlyRound3ScoringAverage",2011
180,180,"Daniel Summerhays",NA,74,296,4,"FirstTeeEarlyRound3ScoringAverage",2011
180,180,"Nick Watney",NA,74,222,3,"FirstTeeEarlyRound3ScoringAverage",2011
183,183,"Tim Petrovic",NA,74.5,447,6,"FirstTeeEarlyRound3ScoringAverage",2011
184,184,"Justin Hicks",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2011
184,184,"Martin Piller",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2011
186,186,"Derek Lamely",NA,78,78,1,"FirstTeeEarlyRound3ScoringAverage",2011
