"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2006","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2006","BirdieorBetterPercentage125150ya_PLAYERNAME_2006","BirdieorBetterPercentage125150ya_ROUNDS_2006","BirdieorBetterPercentage125150ya_Pct_2006","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2006","BirdieorBetterPercentage125150ya_TOTALHOLES_2006","stat_name","year"
93,93,"Hidemichi Tanaka",74,17.44,34,195,"BirdieorBetterPercentage125150ya",2006
94,94,"Tim Petrovic",95,17.43,38,218,"BirdieorBetterPercentage125150ya",2006
95,95,"Robert Gamez",94,17.36,42,242,"BirdieorBetterPercentage125150ya",2006
96,96,"Tag Ridings",103,17.31,49,283,"BirdieorBetterPercentage125150ya",2006
97,97,"Kenny Perry",73,17.26,34,197,"BirdieorBetterPercentage125150ya",2006
98,98,"Billy Andrade",78,17.24,25,145,"BirdieorBetterPercentage125150ya",2006
99,99,"Briny Baird",81,17.19,38,221,"BirdieorBetterPercentage125150ya",2006
99,99,"Bob Tway",81,17.19,33,192,"BirdieorBetterPercentage125150ya",2006
101,101,"Chad Campbell",91,17.17,40,233,"BirdieorBetterPercentage125150ya",2006
102,102,"DJ Trahan",92,17.12,44,257,"BirdieorBetterPercentage125150ya",2006
103,103,"Shaun Micheel",96,17.06,36,211,"BirdieorBetterPercentage125150ya",2006
104,104,"Henrik Bjornstad",97,17.01,50,294,"BirdieorBetterPercentage125150ya",2006
105,105,"Bo Van Pelt",102,16.84,50,297,"BirdieorBetterPercentage125150ya",2006
106,106,"Bart Bryant",87,16.83,34,202,"BirdieorBetterPercentage125150ya",2006
107,107,"Patrick Sheehan",104,16.79,47,280,"BirdieorBetterPercentage125150ya",2006
108,108,"Mike Sposa",68,16.77,26,155,"BirdieorBetterPercentage125150ya",2006
109,109,"Bubba Watson",83,16.76,30,179,"BirdieorBetterPercentage125150ya",2006
110,110,"John Huston",74,16.75,32,191,"BirdieorBetterPercentage125150ya",2006
111,111,"Rod Pampling",89,16.67,31,186,"BirdieorBetterPercentage125150ya",2006
111,111,"Chris Smith",67,16.67,32,192,"BirdieorBetterPercentage125150ya",2006
111,111,"Ron Whittaker",81,16.67,38,228,"BirdieorBetterPercentage125150ya",2006
114,114,"Tommy Armour III",65,16.56,27,163,"BirdieorBetterPercentage125150ya",2006
115,115,"Kevin Sutherland",100,16.54,43,260,"BirdieorBetterPercentage125150ya",2006
116,116,"Bill Haas",99,16.49,46,279,"BirdieorBetterPercentage125150ya",2006
117,117,"Len Mattiace",59,16.45,25,152,"BirdieorBetterPercentage125150ya",2006
118,118,"David McKenzie",82,16.26,33,203,"BirdieorBetterPercentage125150ya",2006
119,119,"John Cook",67,16.25,26,160,"BirdieorBetterPercentage125150ya",2006
120,120,"Doug Barron",74,16.23,31,191,"BirdieorBetterPercentage125150ya",2006
120,120,"Duffy Waldorf",96,16.23,43,265,"BirdieorBetterPercentage125150ya",2006
122,122,"Corey Pavin",74,16.22,24,148,"BirdieorBetterPercentage125150ya",2006
123,123,"Alex Aragon",63,16.15,31,192,"BirdieorBetterPercentage125150ya",2006
124,124,"Jeff Sluman",101,16.13,40,248,"BirdieorBetterPercentage125150ya",2006
125,125,"Greg Chalmers",71,16.02,29,181,"BirdieorBetterPercentage125150ya",2006
126,126,"Will Ma Kenzie",91,15.98,39,244,"BirdieorBetterPercentage125150ya",2006
126,126,"John Senden",96,15.98,39,244,"BirdieorBetterPercentage125150ya",2006
128,128,"Michael Allen",84,15.95,37,232,"BirdieorBetterPercentage125150ya",2006
129,129,"Vaughn Taylor",88,15.9,38,239,"BirdieorBetterPercentage125150ya",2006
130,130,"Ryan Moore",68,15.85,26,164,"BirdieorBetterPercentage125150ya",2006
130,130,"Joey Sindelar",90,15.85,39,246,"BirdieorBetterPercentage125150ya",2006
132,132,"Justin Leonard",83,15.84,35,221,"BirdieorBetterPercentage125150ya",2006
133,133,"Paul Azinger",87,15.81,40,253,"BirdieorBetterPercentage125150ya",2006
133,133,"Paul Stankowski",70,15.81,34,215,"BirdieorBetterPercentage125150ya",2006
135,135,"Charles Warren",93,15.77,41,260,"BirdieorBetterPercentage125150ya",2006
136,136,"Brent Geiberger",99,15.67,42,268,"BirdieorBetterPercentage125150ya",2006
137,137,"Fred Couples",52,15.63,15,96,"BirdieorBetterPercentage125150ya",2006
138,138,"Daisuke Maruyama",83,15.6,34,218,"BirdieorBetterPercentage125150ya",2006
139,139,"Jon Mills",68,15.51,29,187,"BirdieorBetterPercentage125150ya",2006
140,140,"Scott Verplank",88,15.48,26,168,"BirdieorBetterPercentage125150ya",2006
141,141,"Arjun Atwal",97,15.38,40,260,"BirdieorBetterPercentage125150ya",2006
141,141,"Wes Short Jr",96,15.38,40,260,"BirdieorBetterPercentage125150ya",2006
143,143,"Rich Beem",85,15.34,29,189,"BirdieorBetterPercentage125150ya",2006
144,144,"Ernie Els",69,15.33,21,137,"BirdieorBetterPercentage125150ya",2006
144,144,"JL Lewis",57,15.33,23,150,"BirdieorBetterPercentage125150ya",2006
146,146,"DA Points",82,15.32,34,222,"BirdieorBetterPercentage125150ya",2006
147,147,"Danny Ellis",68,15.31,32,209,"BirdieorBetterPercentage125150ya",2006
148,148,"Nicholas Thompson",96,15.22,35,230,"BirdieorBetterPercentage125150ya",2006
149,149,"Alex Cejka",93,15.2,38,250,"BirdieorBetterPercentage125150ya",2006
149,149,"Bob May",65,15.2,26,171,"BirdieorBetterPercentage125150ya",2006
151,151,"Aaron Baddeley",78,15.14,28,185,"BirdieorBetterPercentage125150ya",2006
152,152,"Sergio Garcia",59,15.09,16,106,"BirdieorBetterPercentage125150ya",2006
153,153,"Jesper Parnevik",84,15.07,33,219,"BirdieorBetterPercentage125150ya",2006
154,154,"Sean OHair",100,15.06,36,239,"BirdieorBetterPercentage125150ya",2006
155,155,"Tim Herron",82,14.94,26,174,"BirdieorBetterPercentage125150ya",2006
156,156,"Jeff Gove",91,14.92,37,248,"BirdieorBetterPercentage125150ya",2006
157,157,"Chris DiMarco",83,14.91,24,161,"BirdieorBetterPercentage125150ya",2006
158,158,"Ian Leggatt",80,14.89,35,235,"BirdieorBetterPercentage125150ya",2006
159,159,"Frank Lickliter II",99,14.84,38,256,"BirdieorBetterPercentage125150ya",2006
160,160,"KJ Choi",93,14.75,32,217,"BirdieorBetterPercentage125150ya",2006
160,160,"Joe Ogilvie",95,14.75,32,217,"BirdieorBetterPercentage125150ya",2006
162,162,"Woody Austin",107,14.62,44,301,"BirdieorBetterPercentage125150ya",2006
162,162,"Michael Connell",51,14.62,19,130,"BirdieorBetterPercentage125150ya",2006
162,162,"David Duval",71,14.62,25,171,"BirdieorBetterPercentage125150ya",2006
165,165,"Greg Owen",79,14.46,24,166,"BirdieorBetterPercentage125150ya",2006
166,166,"Todd Hamilton",72,14.44,27,187,"BirdieorBetterPercentage125150ya",2006
167,167,"John Daly",51,14.4,18,125,"BirdieorBetterPercentage125150ya",2006
168,168,"Steve Elkington",52,14.38,21,146,"BirdieorBetterPercentage125150ya",2006
169,169,"James Driscoll",80,14.29,33,231,"BirdieorBetterPercentage125150ya",2006
169,169,"Omar Uresti",61,14.29,22,154,"BirdieorBetterPercentage125150ya",2006
171,171,"Ryuji Imada",105,14.23,36,253,"BirdieorBetterPercentage125150ya",2006
172,172,"Mark Brooks",90,14.22,31,218,"BirdieorBetterPercentage125150ya",2006
173,173,"Ryan Palmer",101,14.18,37,261,"BirdieorBetterPercentage125150ya",2006
174,174,"Peter Lonard",77,14.14,28,198,"BirdieorBetterPercentage125150ya",2006
175,175,"Jeff Overton",95,14.13,38,269,"BirdieorBetterPercentage125150ya",2006
176,176,"Chris Couch",75,14.12,24,170,"BirdieorBetterPercentage125150ya",2006
177,177,"Skip Kendall",72,14.11,23,163,"BirdieorBetterPercentage125150ya",2006
178,178,"Mathew Goggin",72,13.73,28,204,"BirdieorBetterPercentage125150ya",2006
179,179,"Jimmy Walker",60,13.46,21,156,"BirdieorBetterPercentage125150ya",2006
180,180,"Pat Perez",50,13.39,15,112,"BirdieorBetterPercentage125150ya",2006
181,181,"Scott Gutschewski",53,13.29,19,143,"BirdieorBetterPercentage125150ya",2006
182,182,"Jonathan Kaye",95,13.04,39,299,"BirdieorBetterPercentage125150ya",2006
183,183,"JB Holmes",81,12.92,23,178,"BirdieorBetterPercentage125150ya",2006
184,184,"Adam Scott",70,12.88,21,163,"BirdieorBetterPercentage125150ya",2006
185,185,"Thomas Levet",53,12.84,19,148,"BirdieorBetterPercentage125150ya",2006
186,186,"Geoff Ogilvy",76,12.82,20,156,"BirdieorBetterPercentage125150ya",2006
187,187,"Trevor Immelman",86,12.8,27,211,"BirdieorBetterPercentage125150ya",2006
188,188,"Charles Howell III",96,12.39,28,226,"BirdieorBetterPercentage125150ya",2006
189,189,"Padraig Harrington",54,12.3,15,122,"BirdieorBetterPercentage125150ya",2006
190,190,"Jason Schultz",77,12.24,24,196,"BirdieorBetterPercentage125150ya",2006
191,191,"Troy Matteson",101,12.09,33,273,"BirdieorBetterPercentage125150ya",2006
192,192,"Matt Hansen",68,11.52,22,191,"BirdieorBetterPercentage125150ya",2006
193,193,"Brian Bateman",69,11.41,21,184,"BirdieorBetterPercentage125150ya",2006
194,194,"Ryan Hietala",61,10.98,19,173,"BirdieorBetterPercentage125150ya",2006
195,195,"John Engler Jr",69,10.65,23,216,"BirdieorBetterPercentage125150ya",2006
196,196,"Larry Mize",53,7.46,10,134,"BirdieorBetterPercentage125150ya",2006
