"Approachesfrom175200yardsRgh_RANKTHISWEEK_2008","Approachesfrom175200yardsRgh_RANKLASTWEEK_2008","Approachesfrom175200yardsRgh_PLAYERNAME_2008","Approachesfrom175200yardsRgh_ROUNDS_2008","Approachesfrom175200yardsRgh_AVG_2008","Approachesfrom175200yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom175200yardsRgh_OFATTEMPTS_2008","Approachesfrom175200yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Gavin Coles",54,NA,1026.5,26,5,"Approachesfrom175200yardsRgh",2008
2,2,"Woody Austin",109,NA,1507.083,37,2,"Approachesfrom175200yardsRgh",2008
3,3,"DJ Trahan",94,NA,1726.5,42,7,"Approachesfrom175200yardsRgh",2008
4,4,"Chez Reavie",102,NA,1327.667,32,4,"Approachesfrom175200yardsRgh",2008
5,5,"Adam Scott",51,NA,960.833,23,4,"Approachesfrom175200yardsRgh",2008
6,6,"Charles Howell III",101,NA,2600.083,59,5,"Approachesfrom175200yardsRgh",2008
7,7,"Bob Tway",70,NA,1459,33,5,"Approachesfrom175200yardsRgh",2008
8,8,"Steve Flesch",95,NA,2324,52,15,"Approachesfrom175200yardsRgh",2008
9,9,"Richard Johnson",60,NA,2014.75,45,5,"Approachesfrom175200yardsRgh",2008
10,10,"Sean OHair",81,NA,1389.75,31,12,"Approachesfrom175200yardsRgh",2008
11,11,"Steve Elkington",84,NA,1634.833,36,6,"Approachesfrom175200yardsRgh",2008
11,11,"Carlos Franco",73,NA,2406.833,53,4,"Approachesfrom175200yardsRgh",2008
11,11,"Patrick Sheehan",124,NA,2408.5,53,2,"Approachesfrom175200yardsRgh",2008
14,14,"Padraig Harrington",52,NA,780.25,17,2,"Approachesfrom175200yardsRgh",2008
15,15,"Bill Haas",99,NA,2716.417,59,6,"Approachesfrom175200yardsRgh",2008
16,16,"Ryuji Imada",80,NA,2030.75,44,9,"Approachesfrom175200yardsRgh",2008
17,17,"Will Ma Kenzie",62,NA,1672.583,36,10,"Approachesfrom175200yardsRgh",2008
18,18,"Kent Jones",68,NA,1640.75,35,12,"Approachesfrom175200yardsRgh",2008
18,18,"Kenny Perry",97,NA,2206.917,47,6,"Approachesfrom175200yardsRgh",2008
20,20,"Mark Calcavecchia",67,NA,1082.75,23,2,"Approachesfrom175200yardsRgh",2008
20,20,"Nick Flanagan",89,NA,2165.833,46,9,"Approachesfrom175200yardsRgh",2008
20,20,"Nicholas Thompson",113,NA,1977.5,42,8,"Approachesfrom175200yardsRgh",2008
23,23,"Chris DiMarco",87,NA,2168.417,46,9,"Approachesfrom175200yardsRgh",2008
23,23,"Mark Hensby",71,NA,1083.917,23,8,"Approachesfrom175200yardsRgh",2008
25,25,"John Huston",56,NA,1136.917,24,3,"Approachesfrom175200yardsRgh",2008
26,26,"Scott McCarron",63,NA,1377.25,29,5,"Approachesfrom175200yardsRgh",2008
27,27,"Kevin Streelman",114,NA,2147.667,45,6,"Approachesfrom175200yardsRgh",2008
28,28,"John Rollins",94,NA,2156.75,45,7,"Approachesfrom175200yardsRgh",2008
29,29,"Brandt Jobe",52,NA,1685.833,35,7,"Approachesfrom175200yardsRgh",2008
30,30,"Michael Letzig",88,NA,2075.833,43,9,"Approachesfrom175200yardsRgh",2008
31,31,"Steve Lowery",74,NA,2224.5,46,7,"Approachesfrom175200yardsRgh",2008
32,32,"Tommy Gainey",60,NA,1017.833,21,3,"Approachesfrom175200yardsRgh",2008
33,33,"Ben Curtis",80,NA,1699.417,35,7,"Approachesfrom175200yardsRgh",2008
33,33,"Zach Johnson",85,NA,1505.083,31,2,"Approachesfrom175200yardsRgh",2008
33,33,"Matt Kuchar",88,NA,2429.083,50,12,"Approachesfrom175200yardsRgh",2008
36,36,"Geoff Ogilvy",65,NA,1374.917,28,9,"Approachesfrom175200yardsRgh",2008
36,36,"Bob Sowards",61,NA,1618.833,33,11,"Approachesfrom175200yardsRgh",2008
38,38,"John Mallinger",95,NA,1968.917,40,7,"Approachesfrom175200yardsRgh",2008
39,39,"Troy Matteson",94,NA,2416,49,15,"Approachesfrom175200yardsRgh",2008
40,40,"Nick OHern",82,NA,2024.75,41,10,"Approachesfrom175200yardsRgh",2008
41,41,"Ian Poulter",51,NA,1435.917,29,6,"Approachesfrom175200yardsRgh",2008
41,41,"Tag Ridings",88,NA,1731.5,35,11,"Approachesfrom175200yardsRgh",2008
41,41,"YE Yang",89,NA,2526.333,51,15,"Approachesfrom175200yardsRgh",2008
44,44,"Scott Verplank",82,NA,1495.917,30,2,"Approachesfrom175200yardsRgh",2008
44,44,"Nick Watney",96,NA,2092.5,42,9,"Approachesfrom175200yardsRgh",2008
