"Scramblingfrom1020yards_RANKTHISWEEK_2006","Scramblingfrom1020yards_RANKLASTWEEK_2006","Scramblingfrom1020yards_PLAYERNAME_2006","Scramblingfrom1020yards_ROUNDS_2006","Scramblingfrom1020yards_Pct_2006","Scramblingfrom1020yards_SUCCESSES_2006","Scramblingfrom1020yards_ATTEMPTS_2006","stat_name","year"
45,45,"Larry Mize",53,66.06,72,109,"Scramblingfrom1020yards",2006
46,46,"Michael Allen",84,66.02,136,206,"Scramblingfrom1020yards",2006
47,47,"Bernhard Langer",77,66.01,101,153,"Scramblingfrom1020yards",2006
48,48,"Jeff Gove",91,65.96,124,188,"Scramblingfrom1020yards",2006
49,49,"Justin Leonard",83,65.75,96,146,"Scramblingfrom1020yards",2006
50,50,"Skip Kendall",72,65.67,88,134,"Scramblingfrom1020yards",2006
51,51,"Eric Axley",91,65.63,126,192,"Scramblingfrom1020yards",2006
51,51,"Corey Pavin",74,65.63,105,160,"Scramblingfrom1020yards",2006
53,53,"Stephen Ames",63,65.52,76,116,"Scramblingfrom1020yards",2006
54,54,"Bill Haas",99,65.5,150,229,"Scramblingfrom1020yards",2006
55,55,"Brian Davis",92,65.47,146,223,"Scramblingfrom1020yards",2006
56,56,"Freddie Jacobson",56,65.22,90,138,"Scramblingfrom1020yards",2006
57,57,"Shigeki Maruyama",94,65.15,129,198,"Scramblingfrom1020yards",2006
57,57,"Tim Petrovic",95,65.15,157,241,"Scramblingfrom1020yards",2006
59,59,"Jesper Parnevik",84,65.13,127,195,"Scramblingfrom1020yards",2006
60,60,"Harrison Frazar",95,65.05,121,186,"Scramblingfrom1020yards",2006
61,61,"Brian Bateman",69,64.94,100,154,"Scramblingfrom1020yards",2006
61,61,"Mike Sposa",68,64.94,113,174,"Scramblingfrom1020yards",2006
63,63,"Aaron Baddeley",78,64.81,140,216,"Scramblingfrom1020yards",2006
64,64,"John Engler Jr",69,64.8,116,179,"Scramblingfrom1020yards",2006
65,65,"Jason Schultz",77,64.74,112,173,"Scramblingfrom1020yards",2006
66,66,"Frank Lickliter II",99,64.71,143,221,"Scramblingfrom1020yards",2006
67,67,"Ryan Hietala",61,64.52,100,155,"Scramblingfrom1020yards",2006
68,68,"Todd Fischer",101,64.49,158,245,"Scramblingfrom1020yards",2006
68,68,"David Toms",76,64.49,89,138,"Scramblingfrom1020yards",2006
70,70,"Stewart Cink",93,64.37,112,174,"Scramblingfrom1020yards",2006
70,70,"John Senden",96,64.37,112,174,"Scramblingfrom1020yards",2006
72,72,"Adam Scott",70,64.36,65,101,"Scramblingfrom1020yards",2006
73,73,"Daisuke Maruyama",83,64.17,120,187,"Scramblingfrom1020yards",2006
74,74,"Kris Cox",83,64.04,114,178,"Scramblingfrom1020yards",2006
74,74,"Hidemichi Tanaka",74,64.04,114,178,"Scramblingfrom1020yards",2006
76,76,"Charles Warren",93,64.02,121,189,"Scramblingfrom1020yards",2006
77,77,"Retief Goosen",68,63.95,55,86,"Scramblingfrom1020yards",2006
78,78,"Len Mattiace",59,63.89,92,144,"Scramblingfrom1020yards",2006
79,79,"Ben Crane",85,63.87,99,155,"Scramblingfrom1020yards",2006
80,80,"Woody Austin",107,63.84,173,271,"Scramblingfrom1020yards",2006
81,81,"David Branshaw",98,63.8,141,221,"Scramblingfrom1020yards",2006
82,82,"Jeff Overton",95,63.77,132,207,"Scramblingfrom1020yards",2006
83,83,"Fred Funk",106,63.72,144,226,"Scramblingfrom1020yards",2006
84,84,"Carlos Franco",86,63.68,135,212,"Scramblingfrom1020yards",2006
85,85,"Mathias Gronberg",92,63.59,131,206,"Scramblingfrom1020yards",2006
86,86,"Tjaart van der Walt",60,63.43,85,134,"Scramblingfrom1020yards",2006
87,87,"Ben Curtis",86,63.41,104,164,"Scramblingfrom1020yards",2006
88,88,"Ian Poulter",53,63.39,71,112,"Scramblingfrom1020yards",2006
89,89,"Dean Wilson",115,63.37,154,243,"Scramblingfrom1020yards",2006
90,90,"Mark Calcavecchia",94,63.35,140,221,"Scramblingfrom1020yards",2006
91,91,"Lee Janzen",79,63.33,114,180,"Scramblingfrom1020yards",2006
91,91,"Joe Ogilvie",95,63.33,133,210,"Scramblingfrom1020yards",2006
91,91,"Carl Pettersson",95,63.33,133,210,"Scramblingfrom1020yards",2006
94,94,"DJ Trahan",92,63.27,143,226,"Scramblingfrom1020yards",2006
95,95,"Nick Watney",97,63.21,134,212,"Scramblingfrom1020yards",2006
96,96,"Bob Estes",85,63.13,125,198,"Scramblingfrom1020yards",2006
97,97,"Matt Hansen",68,63.06,99,157,"Scramblingfrom1020yards",2006
98,98,"Robert Gamez",94,62.98,131,208,"Scramblingfrom1020yards",2006
99,99,"Arjun Atwal",97,62.93,129,205,"Scramblingfrom1020yards",2006
100,100,"Shane Bertsch",104,62.88,144,229,"Scramblingfrom1020yards",2006
101,101,"Justin Rose",98,62.73,138,220,"Scramblingfrom1020yards",2006
102,102,"Steve Lowery",99,62.72,143,228,"Scramblingfrom1020yards",2006
103,103,"Jason Bohn",104,62.5,155,248,"Scramblingfrom1020yards",2006
103,103,"Tom Pernice Jr",108,62.5,150,240,"Scramblingfrom1020yards",2006
103,103,"Ted Purdy",103,62.5,115,184,"Scramblingfrom1020yards",2006
103,103,"Omar Uresti",61,62.5,85,136,"Scramblingfrom1020yards",2006
107,107,"Jeff Maggert",81,62.42,103,165,"Scramblingfrom1020yards",2006
108,108,"Brad Faxon",78,62.38,131,210,"Scramblingfrom1020yards",2006
109,109,"David McKenzie",82,62.22,112,180,"Scramblingfrom1020yards",2006
110,110,"Mark Brooks",90,62.19,125,201,"Scramblingfrom1020yards",2006
111,111,"Jimmy Walker",60,62.16,92,148,"Scramblingfrom1020yards",2006
112,112,"Kenny Perry",73,62.1,77,124,"Scramblingfrom1020yards",2006
113,113,"Paul Goydos",72,62.03,98,158,"Scramblingfrom1020yards",2006
114,114,"Zach Johnson",98,62.01,111,179,"Scramblingfrom1020yards",2006
115,115,"Henrik Bjornstad",97,62,155,250,"Scramblingfrom1020yards",2006
115,115,"Hunter Mahan",98,62,124,200,"Scramblingfrom1020yards",2006
117,117,"Marco Dawson",87,61.9,130,210,"Scramblingfrom1020yards",2006
118,118,"JL Lewis",57,61.81,89,144,"Scramblingfrom1020yards",2006
119,119,"Bo Van Pelt",102,61.8,144,233,"Scramblingfrom1020yards",2006
120,120,"Charley Hoffman",100,61.79,131,212,"Scramblingfrom1020yards",2006
121,121,"Heath Slocum",96,61.76,126,204,"Scramblingfrom1020yards",2006
122,122,"Ian Leggatt",80,61.66,119,193,"Scramblingfrom1020yards",2006
123,123,"James Driscoll",80,61.61,130,211,"Scramblingfrom1020yards",2006
124,124,"Robert Allenby",79,61.59,93,151,"Scramblingfrom1020yards",2006
125,125,"Robert Damron",91,61.54,144,234,"Scramblingfrom1020yards",2006
125,125,"David Howell",52,61.54,40,65,"Scramblingfrom1020yards",2006
127,127,"Peter Lonard",77,61.49,107,174,"Scramblingfrom1020yards",2006
128,128,"Kent Jones",103,61.47,142,231,"Scramblingfrom1020yards",2006
129,129,"Billy Mayfair",94,61.43,129,210,"Scramblingfrom1020yards",2006
130,130,"Chris DiMarco",83,61.29,95,155,"Scramblingfrom1020yards",2006
131,131,"Jose Maria Olazabal",62,61.25,49,80,"Scramblingfrom1020yards",2006
132,132,"Tom Lehman",70,61.11,66,108,"Scramblingfrom1020yards",2006
132,132,"Tiger Woods",55,61.11,44,72,"Scramblingfrom1020yards",2006
134,134,"Paul Stankowski",70,61.08,102,167,"Scramblingfrom1020yards",2006
135,135,"Tag Ridings",103,60.96,153,251,"Scramblingfrom1020yards",2006
136,136,"Ryan Moore",68,60.76,96,158,"Scramblingfrom1020yards",2006
137,137,"Lucas Glover",105,60.68,125,206,"Scramblingfrom1020yards",2006
138,138,"Michael Connell",51,60.53,69,114,"Scramblingfrom1020yards",2006
139,139,"Tim Clark",80,60.45,81,134,"Scramblingfrom1020yards",2006
139,139,"JJ Henry",96,60.45,107,177,"Scramblingfrom1020yards",2006
141,141,"Vijay Singh",103,60.43,113,187,"Scramblingfrom1020yards",2006
142,142,"David Duval",71,60.42,87,144,"Scramblingfrom1020yards",2006
142,142,"Joey Sindelar",90,60.42,116,192,"Scramblingfrom1020yards",2006
144,144,"Craig Barlow",77,60.25,97,161,"Scramblingfrom1020yards",2006
145,145,"Jeff Sluman",101,60.19,124,206,"Scramblingfrom1020yards",2006
146,146,"Olin Browne",108,60.16,148,246,"Scramblingfrom1020yards",2006
147,147,"Davis Love III",85,60.13,92,153,"Scramblingfrom1020yards",2006
148,148,"Tim Herron",82,60.12,104,173,"Scramblingfrom1020yards",2006
149,149,"Mark Wilson",79,60.11,110,183,"Scramblingfrom1020yards",2006
150,150,"Ryan Palmer",101,60.09,128,213,"Scramblingfrom1020yards",2006
151,151,"Mathew Goggin",72,60,84,140,"Scramblingfrom1020yards",2006
152,152,"Robert Garrigus",85,59.9,121,202,"Scramblingfrom1020yards",2006
153,153,"Rory Sabbatini",84,59.89,112,187,"Scramblingfrom1020yards",2006
154,154,"Todd Hamilton",72,59.88,100,167,"Scramblingfrom1020yards",2006
155,155,"Jon Mills",68,59.87,94,157,"Scramblingfrom1020yards",2006
156,156,"Alex Cejka",93,59.69,114,191,"Scramblingfrom1020yards",2006
157,157,"Camilo Villegas",95,59.62,127,213,"Scramblingfrom1020yards",2006
158,158,"Nicholas Thompson",96,59.57,137,230,"Scramblingfrom1020yards",2006
159,159,"Ron Whittaker",81,59.55,106,178,"Scramblingfrom1020yards",2006
160,160,"Thomas Levet",53,59.42,82,138,"Scramblingfrom1020yards",2006
160,160,"Vance Veazey",59,59.42,82,138,"Scramblingfrom1020yards",2006
162,162,"Wes Short Jr",96,59.36,130,219,"Scramblingfrom1020yards",2006
163,163,"Bob May",65,59.35,73,123,"Scramblingfrom1020yards",2006
164,164,"Patrick Sheehan",104,59.29,150,253,"Scramblingfrom1020yards",2006
165,165,"Troy Matteson",101,59.17,129,218,"Scramblingfrom1020yards",2006
166,166,"Vaughn Taylor",88,59.14,110,186,"Scramblingfrom1020yards",2006
167,167,"Mike Weir",88,59.01,95,161,"Scramblingfrom1020yards",2006
168,168,"Bubba Watson",83,58.76,104,177,"Scramblingfrom1020yards",2006
169,169,"Jeff Brehaut",100,58.69,125,213,"Scramblingfrom1020yards",2006
170,170,"Steve Jones",83,58.48,100,171,"Scramblingfrom1020yards",2006
171,171,"John Daly",51,58.33,63,108,"Scramblingfrom1020yards",2006
171,171,"Greg Kraft",79,58.33,119,204,"Scramblingfrom1020yards",2006
173,173,"Jason Gore",86,58.29,109,187,"Scramblingfrom1020yards",2006
174,174,"Sean OHair",100,58.24,106,182,"Scramblingfrom1020yards",2006
175,175,"Rich Beem",85,58.2,110,189,"Scramblingfrom1020yards",2006
176,176,"Brandt Jobe",91,58.14,100,172,"Scramblingfrom1020yards",2006
177,177,"Bob Tway",81,57.62,87,151,"Scramblingfrom1020yards",2006
178,178,"Bart Bryant",87,57.33,86,150,"Scramblingfrom1020yards",2006
179,179,"DA Points",82,57.14,112,196,"Scramblingfrom1020yards",2006
180,180,"Phil Mickelson",74,57,57,100,"Scramblingfrom1020yards",2006
181,181,"John Rollins",93,56.91,107,188,"Scramblingfrom1020yards",2006
182,182,"Chris Smith",67,56.83,79,139,"Scramblingfrom1020yards",2006
183,183,"Alex Aragon",63,56.69,89,157,"Scramblingfrom1020yards",2006
184,184,"Jonathan Kaye",95,56.59,116,205,"Scramblingfrom1020yards",2006
185,185,"Briny Baird",81,56.52,91,161,"Scramblingfrom1020yards",2006
186,186,"Tommy Armour III",65,56.46,83,147,"Scramblingfrom1020yards",2006
187,187,"Roger Tambellini",64,55.3,73,132,"Scramblingfrom1020yards",2006
188,188,"Fred Couples",52,55.21,53,96,"Scramblingfrom1020yards",2006
189,189,"Pat Perez",50,55,66,120,"Scramblingfrom1020yards",2006
190,190,"Scott Gutschewski",53,54.76,69,126,"Scramblingfrom1020yards",2006
191,191,"Brett Wetterich",82,54.7,99,181,"Scramblingfrom1020yards",2006
192,192,"Will Ma Kenzie",91,54.65,94,172,"Scramblingfrom1020yards",2006
193,193,"JB Holmes",81,53.8,85,158,"Scramblingfrom1020yards",2006
194,194,"Joe Durant",101,52.81,122,231,"Scramblingfrom1020yards",2006
195,195,"Sergio Garcia",59,51.19,43,84,"Scramblingfrom1020yards",2006
196,196,"Chris Couch",75,49.44,88,178,"Scramblingfrom1020yards",2006
