"TenthTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2011","TenthTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2011","TenthTeeEarlyPar3ScoringAverage_PLAYERNAME_2011","TenthTeeEarlyPar3ScoringAverage_ROUNDS_2011","TenthTeeEarlyPar3ScoringAverage_AVG_2011","TenthTeeEarlyPar3ScoringAverage_TOTALSTROKES_2011","TenthTeeEarlyPar3ScoringAverage_TOTALHOLES_2011","stat_name","year"
1,1,"Martin Laird",77,2.77,133,48,"TenthTeeEarlyPar3ScoringAverage",2011
2,2,"YE Yang",63,2.86,103,36,"TenthTeeEarlyPar3ScoringAverage",2011
3,3,"Jim Furyk",87,2.87,175,61,"TenthTeeEarlyPar3ScoringAverage",2011
4,4,"Dustin Johnson",72,2.88,138,48,"TenthTeeEarlyPar3ScoringAverage",2011
5,5,"Michael Bradley",74,2.89,104,36,"TenthTeeEarlyPar3ScoringAverage",2011
5,5,"Jason Day",76,2.89,162,56,"TenthTeeEarlyPar3ScoringAverage",2011
7,7,"Tom Gillis",55,2.9,116,40,"TenthTeeEarlyPar3ScoringAverage",2011
7,7,"Jim Renner",65,2.9,139,48,"TenthTeeEarlyPar3ScoringAverage",2011
9,9,"DJ Brigman",67,2.91,186,64,"TenthTeeEarlyPar3ScoringAverage",2011
9,9,"Retief Goosen",50,2.91,93,32,"TenthTeeEarlyPar3ScoringAverage",2011
9,9,"Nick Watney",80,2.91,192,66,"TenthTeeEarlyPar3ScoringAverage",2011
12,12,"Robert Allenby",84,2.92,105,36,"TenthTeeEarlyPar3ScoringAverage",2011
12,12,"David Duval",67,2.92,146,50,"TenthTeeEarlyPar3ScoringAverage",2011
12,12,"Charles Howell III",108,2.92,178,61,"TenthTeeEarlyPar3ScoringAverage",2011
12,12,"Brendan Steele",89,2.92,213,73,"TenthTeeEarlyPar3ScoringAverage",2011
16,16,"James Driscoll",71,2.93,202,69,"TenthTeeEarlyPar3ScoringAverage",2011
17,17,"Ryuji Imada",83,2.94,153,52,"TenthTeeEarlyPar3ScoringAverage",2011
17,17,"Webb Simpson",98,2.94,241,82,"TenthTeeEarlyPar3ScoringAverage",2011
17,17,"Nate Smith",66,2.94,141,48,"TenthTeeEarlyPar3ScoringAverage",2011
20,20,"DA Points",89,2.95,109,37,"TenthTeeEarlyPar3ScoringAverage",2011
20,20,"Roland Thatcher",67,2.95,183,62,"TenthTeeEarlyPar3ScoringAverage",2011
20,20,"Michael Thompson",79,2.95,215,73,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"Chris DiMarco",93,2.96,240,81,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"Tommy Gainey",104,2.96,228,77,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"Sergio Garcia",61,2.96,145,49,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"Bill Haas",93,2.96,154,52,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"Pat Perez",76,2.96,201,68,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"David Toms",78,2.96,219,74,"TenthTeeEarlyPar3ScoringAverage",2011
23,23,"Mark Wilson",89,2.96,160,54,"TenthTeeEarlyPar3ScoringAverage",2011
30,30,"Cameron Beckman",71,2.97,190,64,"TenthTeeEarlyPar3ScoringAverage",2011
30,30,"Luke Donald",73,2.97,178,60,"TenthTeeEarlyPar3ScoringAverage",2011
30,30,"Lee Janzen",62,2.97,95,32,"TenthTeeEarlyPar3ScoringAverage",2011
30,30,"Phil Mickelson",79,2.97,214,72,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Stewart Cink",72,2.98,170,57,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Brian Gay",90,2.98,167,56,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Freddie Jacobson",92,2.98,155,52,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Zach Johnson",79,2.98,146,49,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"George McNeill",69,2.98,158,53,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Troy Merritt",63,2.98,146,49,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Ryan Moore",79,2.98,158,53,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Kevin Na",84,2.98,167,56,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Steve Stricker",70,2.98,119,40,"TenthTeeEarlyPar3ScoringAverage",2011
34,34,"Josh Teater",104,2.98,241,81,"TenthTeeEarlyPar3ScoringAverage",2011
44,44,"Brian Davis",105,2.99,278,93,"TenthTeeEarlyPar3ScoringAverage",2011
44,44,"Hunter Haas",96,2.99,242,81,"TenthTeeEarlyPar3ScoringAverage",2011
44,44,"Colt Knost",80,2.99,287,96,"TenthTeeEarlyPar3ScoringAverage",2011
44,44,"Matt Kuchar",94,2.99,215,72,"TenthTeeEarlyPar3ScoringAverage",2011
44,44,"Tim Petrovic",88,2.99,254,85,"TenthTeeEarlyPar3ScoringAverage",2011
44,44,"Paul Stankowski",78,2.99,251,84,"TenthTeeEarlyPar3ScoringAverage",2011
