"1125FinalRoundPerformance_RANKTHISWEEK_2016","1125FinalRoundPerformance_RANKLASTWEEK_2016","1125FinalRoundPerformance_PLAYERNAME_2016","1125FinalRoundPerformance_EVENTS_2016","1125FinalRoundPerformance_PctTIMESIMPROVED_2016","1125FinalRoundPerformance_OFTIMESIMPROVED_2016","stat_name","year"
58,57,"Chris Kirk",15,50,2,"1125FinalRoundPerformance",2016
58,57,"Brooks Koepka",11,50,2,"1125FinalRoundPerformance",2016
58,57,"Scott Langley",13,50,1,"1125FinalRoundPerformance",2016
58,57,"Spencer Levin",19,50,1,"1125FinalRoundPerformance",2016
58,57,"Luke List",17,50,2,"1125FinalRoundPerformance",2016
58,57,"George McNeill",13,50,1,"1125FinalRoundPerformance",2016
58,57,"Greg Owen",18,50,1,"1125FinalRoundPerformance",2016
58,57,"Patrick Rodgers",16,50,2,"1125FinalRoundPerformance",2016
58,57,"Cameron Smith",14,50,1,"1125FinalRoundPerformance",2016
58,57,"Scott Stallings",17,50,2,"1125FinalRoundPerformance",2016
58,57,"Brett Stegmaier",19,50,1,"1125FinalRoundPerformance",2016
58,57,"Andy Sullivan",7,50,1,"1125FinalRoundPerformance",2016
58,57,"Justin Thomas",15,50,1,"1125FinalRoundPerformance",2016
58,1,"Harold Varner III",18,50,1,"1125FinalRoundPerformance",2016
58,57,"Bubba Watson",8,50,1,"1125FinalRoundPerformance",2016
58,57,"Bernd Wiesberger",7,50,1,"1125FinalRoundPerformance",2016
81,87,"Daniel Summerhays",15,42.9,3,"1125FinalRoundPerformance",2016
82,83,"Lucas Glover",16,40,2,"1125FinalRoundPerformance",2016
82,83,"Colt Knost",15,40,2,"1125FinalRoundPerformance",2016
82,83,"Marc Leishman",12,40,2,"1125FinalRoundPerformance",2016
82,57,"Camilo Villegas",16,40,2,"1125FinalRoundPerformance",2016
86,87,"Ricky Barnes",18,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Bronson Burgoon",17,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Jon Curran",18,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Graham DeLaet",14,33.3,2,"1125FinalRoundPerformance",2016
86,87,"Bill Haas",12,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Padraig Harrington",11,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Smylie Kaufman",16,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Jerry Kelly",12,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Matt Kuchar",12,33.3,1,"1125FinalRoundPerformance",2016
86,87,"Danny Lee",16,33.3,1,"1125FinalRoundPerformance",2016
86,83,"Jamie Lovemark",17,33.3,2,"1125FinalRoundPerformance",2016
86,87,"Brendan Steele",14,33.3,1,"1125FinalRoundPerformance",2016
86,87,"David Toms",11,33.3,1,"1125FinalRoundPerformance",2016
86,57,"Cameron Tringale",14,33.3,1,"1125FinalRoundPerformance",2016
100,100,"David Hearn",18,25,1,"1125FinalRoundPerformance",2016
100,100,"Russell Knox",14,25,1,"1125FinalRoundPerformance",2016
100,100,"Tyrone Van Aswegen",20,25,1,"1125FinalRoundPerformance",2016
103,103,"Byeong Hun An",7,0,NA,"1125FinalRoundPerformance",2016
103,103,"Abraham Ancer",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Stuart Appleby",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"Blayne Barber",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Jonas Blixt",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Jason Bohn",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Steven Bowditch",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Scott Brown",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Angel Cabrera",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"Miguel Angel Carballo",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"KJ Choi",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Erik Compton",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Ben Crane",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Luke Donald",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"Harris English",15,0,NA,"1125FinalRoundPerformance",2016
103,103,"Derek Ernst",12,0,NA,"1125FinalRoundPerformance",2016
103,103,"Derek Fathauer",18,0,NA,"1125FinalRoundPerformance",2016
103,103,"Robert Garrigus",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Andres Gonzales",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Jason Gore",15,0,NA,"1125FinalRoundPerformance",2016
103,103,"Emiliano Grillo",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"James Hahn",15,0,NA,"1125FinalRoundPerformance",2016
103,103,"Charley Hoffman",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Tom Hoge",15,0,NA,"1125FinalRoundPerformance",2016
103,103,"Mark Hubbard",20,0,NA,"1125FinalRoundPerformance",2016
103,103,"Kevin Kisner",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Jason Kokrak",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Anirban Lahiri",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"Justin Leonard",8,0,NA,"1125FinalRoundPerformance",2016
103,103,"David Lingmerth",15,0,NA,"1125FinalRoundPerformance",2016
103,103,"Shane Lowry",10,0,NA,"1125FinalRoundPerformance",2016
103,103,"Will Ma Kenzie",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Hunter Mahan",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Ben Martin",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Graeme McDowell",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Kevin Na",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Seung Yul Noh",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Henrik Norlander",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"Rob Oppenheim",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Jeff Overton",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Cameron Percy",7,0,NA,"1125FinalRoundPerformance",2016
103,103,"Scott Piercy",12,0,NA,"1125FinalRoundPerformance",2016
103,103,"DA Points",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Chez Reavie",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Kyle Reifers",19,0,NA,"1125FinalRoundPerformance",2016
103,103,"Rory Sabbatini",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Brandt Snedeker",14,0,NA,"1125FinalRoundPerformance",2016
103,103,"Kyle Stanley",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Shawn Stefani",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Robert Streb",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Chris Stroud",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Vaughn Taylor",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Nick Taylor",17,0,NA,"1125FinalRoundPerformance",2016
103,103,"Michael Thompson",14,0,NA,"1125FinalRoundPerformance",2016
103,NA,"Steve Wheatcroft",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Will Wilcox",16,0,NA,"1125FinalRoundPerformance",2016
103,103,"Tim Wilkinson",11,0,NA,"1125FinalRoundPerformance",2016
103,103,"Mark Wilson",13,0,NA,"1125FinalRoundPerformance",2016
103,103,"Gary Woodland",12,0,NA,"1125FinalRoundPerformance",2016
