"610FinalRoundPerformance_RANKTHISWEEK_2010","610FinalRoundPerformance_RANKLASTWEEK_2010","610FinalRoundPerformance_PLAYERNAME_2010","610FinalRoundPerformance_EVENTS_2010","610FinalRoundPerformance_PctTIMESIMPROVED_2010","610FinalRoundPerformance_OFTIMESIMPROVED_2010","stat_name","year"
1,1,"Briny Baird",28,100,1,"610FinalRoundPerformance",2010
1,1,"Matt Bettencourt",32,100,1,"610FinalRoundPerformance",2010
1,1,"Paul Casey",17,100,2,"610FinalRoundPerformance",2010
1,1,"Michael Connell",25,100,1,"610FinalRoundPerformance",2010
1,1,"Chris Couch",23,100,1,"610FinalRoundPerformance",2010
1,1,"Luke Donald",20,100,2,"610FinalRoundPerformance",2010
1,1,"Jason Dufner",25,100,1,"610FinalRoundPerformance",2010
1,1,"David Duval",24,100,1,"610FinalRoundPerformance",2010
1,1,"Steve Elkington",22,100,2,"610FinalRoundPerformance",2010
1,1,"Steve Flesch",25,100,1,"610FinalRoundPerformance",2010
1,1,"Mathew Goggin",28,100,1,"610FinalRoundPerformance",2010
1,1,"Retief Goosen",19,100,3,"610FinalRoundPerformance",2010
1,1,"JP Hayes",25,100,1,"610FinalRoundPerformance",2010
1,1,"Freddie Jacobson",24,100,1,"610FinalRoundPerformance",2010
1,1,"Matt Kuchar",26,100,3,"610FinalRoundPerformance",2010
1,1,"Bill Lunde",28,100,1,"610FinalRoundPerformance",2010
1,1,"Troy Matteson",28,100,1,"610FinalRoundPerformance",2010
1,1,"Rory McIlroy",16,100,1,"610FinalRoundPerformance",2010
1,1,"Troy Merritt",29,100,1,"610FinalRoundPerformance",2010
1,1,"Ryan Moore",24,100,1,"610FinalRoundPerformance",2010
1,1,"Geoff Ogilvy",19,100,1,"610FinalRoundPerformance",2010
1,1,"Carl Pettersson",29,100,1,"610FinalRoundPerformance",2010
1,1,"DA Points",29,100,1,"610FinalRoundPerformance",2010
1,1,"Jeff Quinney",29,100,2,"610FinalRoundPerformance",2010
1,1,"Adam Scott",20,100,2,"610FinalRoundPerformance",2010
1,1,"Steve Stricker",19,100,1,"610FinalRoundPerformance",2010
1,1,"Brian Stuard",28,100,1,"610FinalRoundPerformance",2010
1,1,"Vaughn Taylor",26,100,1,"610FinalRoundPerformance",2010
1,1,"Chris Tidland",24,100,2,"610FinalRoundPerformance",2010
1,1,"DJ Trahan",27,100,4,"610FinalRoundPerformance",2010
1,1,"Camilo Villegas",20,100,1,"610FinalRoundPerformance",2010
1,1,"Johnson Wagner",28,100,1,"610FinalRoundPerformance",2010
1,1,"Jimmy Walker",27,100,1,"610FinalRoundPerformance",2010
1,1,"Charles Warren",21,100,1,"610FinalRoundPerformance",2010
1,1,"Mike Weir",19,100,1,"610FinalRoundPerformance",2010
1,1,"Jay Williamson",24,100,1,"610FinalRoundPerformance",2010
1,1,"YE Yang",21,100,1,"610FinalRoundPerformance",2010
38,38,"Bo Van Pelt",28,83.3,5,"610FinalRoundPerformance",2010
39,39,"Nick Watney",24,80,4,"610FinalRoundPerformance",2010
40,40,"Jonathan Byrd",26,66.7,2,"610FinalRoundPerformance",2010
40,40,"Tim Clark",24,66.7,2,"610FinalRoundPerformance",2010
40,40,"Steve Marino",24,66.7,2,"610FinalRoundPerformance",2010
43,43,"Stuart Appleby",31,50,1,"610FinalRoundPerformance",2010
43,43,"Greg Chalmers",27,50,1,"610FinalRoundPerformance",2010
43,43,"KJ Choi",22,50,1,"610FinalRoundPerformance",2010
43,43,"Chris DiMarco",25,50,1,"610FinalRoundPerformance",2010
43,43,"Ernie Els",20,50,1,"610FinalRoundPerformance",2010
43,43,"Mathias Gronberg",22,50,1,"610FinalRoundPerformance",2010
43,43,"JB Holmes",26,50,1,"610FinalRoundPerformance",2010
43,43,"Zach Johnson",25,50,1,"610FinalRoundPerformance",2010
43,43,"Marc Leishman",26,50,1,"610FinalRoundPerformance",2010
43,43,"Hunter Mahan",25,50,2,"610FinalRoundPerformance",2010
43,43,"Kevin Na",26,50,1,"610FinalRoundPerformance",2010
43,43,"Jeff Overton",26,50,1,"610FinalRoundPerformance",2010
43,43,"Vijay Singh",24,50,1,"610FinalRoundPerformance",2010
43,43,"Mark Wilson",28,50,1,"610FinalRoundPerformance",2010
57,57,"Robert Allenby",22,33.3,1,"610FinalRoundPerformance",2010
57,57,"Aaron Baddeley",26,33.3,1,"610FinalRoundPerformance",2010
57,57,"Charles Howell III",28,33.3,1,"610FinalRoundPerformance",2010
57,57,"Davis Love III",24,33.3,1,"610FinalRoundPerformance",2010
57,57,"John Merrick",31,33.3,1,"610FinalRoundPerformance",2010
57,57,"Rory Sabbatini",26,33.3,1,"610FinalRoundPerformance",2010
57,57,"Heath Slocum",25,33.3,1,"610FinalRoundPerformance",2010
57,57,"Kevin Stadler",28,33.3,1,"610FinalRoundPerformance",2010
57,57,"Kevin Streelman",28,33.3,1,"610FinalRoundPerformance",2010
57,57,"Chris Stroud",27,33.3,1,"610FinalRoundPerformance",2010
57,57,"Charlie Wi",27,33.3,1,"610FinalRoundPerformance",2010
68,68,"Brendon de Jonge",32,25,1,"610FinalRoundPerformance",2010
68,68,"Charley Hoffman",24,25,1,"610FinalRoundPerformance",2010
68,68,"Phil Mickelson",20,25,1,"610FinalRoundPerformance",2010
68,68,"Sean OHair",25,25,1,"610FinalRoundPerformance",2010
72,72,"Jim Furyk",21,20,1,"610FinalRoundPerformance",2010
73,73,"Blake Adams",26,0,NA,"610FinalRoundPerformance",2010
73,73,"Woody Austin",29,0,NA,"610FinalRoundPerformance",2010
73,73,"Ricky Barnes",28,0,NA,"610FinalRoundPerformance",2010
73,73,"Kris Blanks",30,0,NA,"610FinalRoundPerformance",2010
73,73,"Michael Bradley",24,0,NA,"610FinalRoundPerformance",2010
73,73,"Mark Calcavecchia",16,0,NA,"610FinalRoundPerformance",2010
73,73,"Chad Campbell",28,0,NA,"610FinalRoundPerformance",2010
73,73,"Alex Cejka",28,0,NA,"610FinalRoundPerformance",2010
73,73,"Chad Collins",26,0,NA,"610FinalRoundPerformance",2010
73,73,"Jason Day",24,0,NA,"610FinalRoundPerformance",2010
73,73,"Joe Durant",19,0,NA,"610FinalRoundPerformance",2010
73,73,"Martin Flores",26,0,NA,"610FinalRoundPerformance",2010
73,73,"Brian Gay",30,0,NA,"610FinalRoundPerformance",2010
73,73,"Tom Gillis",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Paul Goydos",25,0,NA,"610FinalRoundPerformance",2010
73,73,"Nathan Green",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Bill Haas",25,0,NA,"610FinalRoundPerformance",2010
73,73,"Padraig Harrington",18,0,NA,"610FinalRoundPerformance",2010
73,73,"Lee Janzen",26,0,NA,"610FinalRoundPerformance",2010
73,73,"Dustin Johnson",23,0,NA,"610FinalRoundPerformance",2010
73,73,"Matt Jones",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Cliff Kresge",17,0,NA,"610FinalRoundPerformance",2010
73,73,"Derek Lamely",28,0,NA,"610FinalRoundPerformance",2010
73,73,"Justin Leonard",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Spencer Levin",31,0,NA,"610FinalRoundPerformance",2010
73,73,"Jeff Maggert",28,0,NA,"610FinalRoundPerformance",2010
73,73,"John Mallinger",29,0,NA,"610FinalRoundPerformance",2010
73,73,"Scott McCarron",29,0,NA,"610FinalRoundPerformance",2010
73,73,"Rocco Mediate",25,0,NA,"610FinalRoundPerformance",2010
73,73,"Bryce Molder",26,0,NA,"610FinalRoundPerformance",2010
73,73,"James Nitties",30,0,NA,"610FinalRoundPerformance",2010
73,73,"Joe Ogilvie",32,0,NA,"610FinalRoundPerformance",2010
73,73,"Greg Owen",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Ryan Palmer",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Cameron Percy",25,0,NA,"610FinalRoundPerformance",2010
73,73,"Tom Pernice Jr",22,0,NA,"610FinalRoundPerformance",2010
73,73,"Kenny Perry",20,0,NA,"610FinalRoundPerformance",2010
73,73,"Ian Poulter",15,0,NA,"610FinalRoundPerformance",2010
73,73,"Alex Prugh",28,0,NA,"610FinalRoundPerformance",2010
73,73,"Ted Purdy",30,0,NA,"610FinalRoundPerformance",2010
73,73,"Andres Romero",21,0,NA,"610FinalRoundPerformance",2010
73,73,"John Senden",30,0,NA,"610FinalRoundPerformance",2010
73,73,"Webb Simpson",31,0,NA,"610FinalRoundPerformance",2010
73,73,"Paul Stankowski",18,0,NA,"610FinalRoundPerformance",2010
73,73,"Kevin Sutherland",25,0,NA,"610FinalRoundPerformance",2010
73,73,"David Toms",25,0,NA,"610FinalRoundPerformance",2010
73,73,"Omar Uresti",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Bubba Watson",22,0,NA,"610FinalRoundPerformance",2010
73,73,"Boo Weekley",27,0,NA,"610FinalRoundPerformance",2010
73,73,"Brett Wetterich",16,0,NA,"610FinalRoundPerformance",2010
73,73,"Garrett Willis",24,0,NA,"610FinalRoundPerformance",2010
73,73,"Dean Wilson",18,0,NA,"610FinalRoundPerformance",2010
