"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2009","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2009","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2009","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2009","TenthTeeEarlyPar4ScoringAverage_AVG_2009","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2009","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2009","stat_name","year"
75,75,"Steve Elkington",70,4.03,918,228,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"Brad Faxon",59,4.03,520,129,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"Freddie Jacobson",83,4.03,669,166,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"Tom Lehman",55,4.03,564,140,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"James Nitties",86,4.03,722,179,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"Carl Pettersson",86,4.03,500,124,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"DA Points",99,4.03,834,207,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"Marc Turnesa",77,4.03,540,134,"TenthTeeEarlyPar4ScoringAverage",2009
75,75,"Bubba Watson",73,4.03,528,131,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Ricky Barnes",67,4.04,590,146,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Cameron Beckman",87,4.04,658,163,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Daniel Chopra",89,4.04,868,215,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Stewart Cink",79,4.04,460,114,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Glen Day",79,4.04,767,190,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Retief Goosen",74,4.04,654,162,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Justin Leonard",95,4.04,784,194,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Michael Letzig",96,4.04,788,195,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Joe Ogilvie",85,4.04,825,204,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Greg Owen",97,4.04,982,243,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Ryan Palmer",78,4.04,639,158,"TenthTeeEarlyPar4ScoringAverage",2009
85,85,"Webb Simpson",94,4.04,1070,265,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Jason Bohn",88,4.05,519,128,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Jason Dufner",90,4.05,514,127,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Dustin Johnson",85,4.05,688,170,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Jeff Klauk",97,4.05,1001,247,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Davis Love III",89,4.05,607,150,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Steve Marino",98,4.05,616,152,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Scott McCarron",91,4.05,874,216,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"George McNeill",82,4.05,855,211,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Phil Mickelson",66,4.05,615,152,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Ian Poulter",59,4.05,458,113,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Rory Sabbatini",81,4.05,619,153,"TenthTeeEarlyPar4ScoringAverage",2009
97,97,"Bo Van Pelt",100,4.05,693,171,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Brian Bateman",55,4.06,695,171,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Steve Flesch",77,4.06,588,145,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Nathan Green",104,4.06,918,226,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Bob Heintz",59,4.06,666,164,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Steve Lowery",83,4.06,699,172,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Will Ma Kenzie",69,4.06,702,173,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"John Mallinger",90,4.06,787,194,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"John Merrick",91,4.06,886,218,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Sean OHair",80,4.06,211,52,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Scott Piercy",85,4.06,711,175,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"John Rollins",92,4.06,625,154,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Chris Stroud",88,4.06,1060,261,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Johnson Wagner",81,4.06,951,234,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"Casey Wittenberg",71,4.06,719,177,"TenthTeeEarlyPar4ScoringAverage",2009
109,109,"YE Yang",83,4.06,515,127,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Brad Adamonis",70,4.07,602,148,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Michael Allen",73,4.07,493,121,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Stuart Appleby",79,4.07,679,167,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Mark Brooks",55,4.07,448,110,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Derek Fathauer",63,4.07,550,135,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Sergio Garcia",59,4.07,545,134,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Jerry Kelly",90,4.07,610,150,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Cliff Kresge",78,4.07,777,191,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Jeff Maggert",79,4.07,790,194,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Billy Mayfair",83,4.07,668,164,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Aron Price",89,4.07,822,202,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Charles Warren",63,4.07,553,136,"TenthTeeEarlyPar4ScoringAverage",2009
124,124,"Matt Weibring",65,4.07,444,109,"TenthTeeEarlyPar4ScoringAverage",2009
137,137,"Martin Laird",72,4.08,644,158,"TenthTeeEarlyPar4ScoringAverage",2009
137,137,"Leif Olson",51,4.08,531,130,"TenthTeeEarlyPar4ScoringAverage",2009
137,137,"Ted Purdy",101,4.08,974,239,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Alex Cejka",82,4.09,838,205,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Ben Crane",93,4.09,785,192,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Padraig Harrington",66,4.09,683,167,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Peter Lonard",86,4.09,1153,282,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Tom Pernice Jr",82,4.09,997,244,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Brett Quigley",92,4.09,573,140,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Vijay Singh",71,4.09,777,190,"TenthTeeEarlyPar4ScoringAverage",2009
140,140,"Kevin Stadler",65,4.09,446,109,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"KJ Choi",65,4.1,344,84,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Richard Johnson",85,4.1,599,146,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Kent Jones",73,4.1,611,149,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Rocco Mediate",79,4.1,504,123,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Darron Stiles",52,4.1,636,155,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Kirk Triplett",60,4.1,512,125,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Brian Vranesh",51,4.1,414,101,"TenthTeeEarlyPar4ScoringAverage",2009
148,148,"Gary Woodland",53,4.1,632,154,"TenthTeeEarlyPar4ScoringAverage",2009
156,156,"Robert Allenby",71,4.11,407,99,"TenthTeeEarlyPar4ScoringAverage",2009
156,156,"Rich Beem",77,4.11,609,148,"TenthTeeEarlyPar4ScoringAverage",2009
156,156,"Fred Couples",54,4.11,661,161,"TenthTeeEarlyPar4ScoringAverage",2009
156,156,"Ryuji Imada",85,4.11,707,172,"TenthTeeEarlyPar4ScoringAverage",2009
156,156,"Bryce Molder",69,4.11,592,144,"TenthTeeEarlyPar4ScoringAverage",2009
156,156,"Boo Weekley",79,4.11,551,134,"TenthTeeEarlyPar4ScoringAverage",2009
162,162,"Luke Donald",79,4.12,276,67,"TenthTeeEarlyPar4ScoringAverage",2009
162,162,"Geoff Ogilvy",78,4.12,676,164,"TenthTeeEarlyPar4ScoringAverage",2009
162,162,"Jay Williamson",69,4.12,779,189,"TenthTeeEarlyPar4ScoringAverage",2009
165,165,"Brendon de Jonge",90,4.13,854,207,"TenthTeeEarlyPar4ScoringAverage",2009
165,165,"Ryan Moore",89,4.13,582,141,"TenthTeeEarlyPar4ScoringAverage",2009
165,165,"Jeff Overton",92,4.13,879,213,"TenthTeeEarlyPar4ScoringAverage",2009
165,165,"Brendon Todd",53,4.13,719,174,"TenthTeeEarlyPar4ScoringAverage",2009
165,165,"Peter Tomasulo",61,4.13,784,190,"TenthTeeEarlyPar4ScoringAverage",2009
165,165,"Dean Wilson",81,4.13,802,194,"TenthTeeEarlyPar4ScoringAverage",2009
171,171,"Bart Bryant",58,4.14,472,114,"TenthTeeEarlyPar4ScoringAverage",2009
171,171,"Jason Gore",74,4.14,601,145,"TenthTeeEarlyPar4ScoringAverage",2009
173,173,"David Duval",56,4.15,485,117,"TenthTeeEarlyPar4ScoringAverage",2009
173,173,"Todd Hamilton",83,4.15,893,215,"TenthTeeEarlyPar4ScoringAverage",2009
175,175,"Matt Bettencourt",98,4.17,609,146,"TenthTeeEarlyPar4ScoringAverage",2009
176,176,"Mark Calcavecchia",72,4.18,568,136,"TenthTeeEarlyPar4ScoringAverage",2009
176,176,"Adam Scott",53,4.18,539,129,"TenthTeeEarlyPar4ScoringAverage",2009
176,176,"Jimmy Walker",74,4.18,280,67,"TenthTeeEarlyPar4ScoringAverage",2009
179,179,"Eric Axley",71,4.19,633,151,"TenthTeeEarlyPar4ScoringAverage",2009
179,179,"Ben Curtis",63,4.19,465,111,"TenthTeeEarlyPar4ScoringAverage",2009
179,179,"Parker McLachlin",71,4.19,796,190,"TenthTeeEarlyPar4ScoringAverage",2009
179,179,"Rick Price",54,4.19,745,178,"TenthTeeEarlyPar4ScoringAverage",2009
183,183,"JB Holmes",74,4.22,376,89,"TenthTeeEarlyPar4ScoringAverage",2009
184,184,"Greg Kraft",51,4.28,535,125,"TenthTeeEarlyPar4ScoringAverage",2009
