"ProximitytoHolefromRough_RANKTHISWEEK_2010","ProximitytoHolefromRough_RANKLASTWEEK_2010","ProximitytoHolefromRough_PLAYERNAME_2010","ProximitytoHolefromRough_ROUNDS_2010","ProximitytoHolefromRough_AVGDTP_2010","ProximitytoHolefromRough_TOTALDISTANCEFEET_2010","ProximitytoHolefromRough_OFSHOTS_2010","ProximitytoHolefromRough_SCRAMBLINGRANK_2010","stat_name","year"
41,41,"Bill Lunde",79,NA,1247.5,168,109,"ProximitytoHolefromRough",2010
41,41,"Kevin Na",94,NA,1676.75,225,8,"ProximitytoHolefromRough",2010
41,41,"Sean OHair",84,NA,1258.667,169,32,"ProximitytoHolefromRough",2010
41,41,"Rory Sabbatini",79,NA,1241.333,168,128,"ProximitytoHolefromRough",2010
41,41,"Mike Weir",59,NA,752.5,102,82,"ProximitytoHolefromRough",2010
51,51,"Stuart Appleby",101,NA,1717.25,230,81,"ProximitytoHolefromRough",2010
51,51,"Craig Bowden",56,NA,826.25,110,91,"ProximitytoHolefromRough",2010
51,51,"Freddie Jacobson",83,NA,1243,165,17,"ProximitytoHolefromRough",2010
51,51,"Justin Leonard",89,NA,1070.25,143,114,"ProximitytoHolefromRough",2010
51,51,"Shaun Micheel",70,NA,858,115,40,"ProximitytoHolefromRough",2010
51,51,"Ryan Moore",80,NA,1264.917,169,47,"ProximitytoHolefromRough",2010
51,51,"Rod Pampling",77,NA,1462.667,194,67,"ProximitytoHolefromRough",2010
51,51,"Carl Pettersson",99,NA,1446.75,192,28,"ProximitytoHolefromRough",2010
51,51,"Heath Slocum",97,NA,1396.5,187,19,"ProximitytoHolefromRough",2010
51,51,"Camilo Villegas",78,NA,1257.833,167,107,"ProximitytoHolefromRough",2010
51,51,"Nick Watney",91,NA,1433.833,191,146,"ProximitytoHolefromRough",2010
62,62,"Matt Bettencourt",91,NA,1708.667,226,97,"ProximitytoHolefromRough",2010
62,62,"Jason Bohn",84,NA,1322.667,174,108,"ProximitytoHolefromRough",2010
62,62,"Lee Janzen",77,NA,1163.917,154,102,"ProximitytoHolefromRough",2010
62,62,"Jerry Kelly",99,NA,1301.75,172,100,"ProximitytoHolefromRough",2010
62,62,"Billy Mayfair",78,NA,1076.417,142,147,"ProximitytoHolefromRough",2010
62,62,"Greg Owen",69,NA,900.5,119,179,"ProximitytoHolefromRough",2010
62,62,"Vijay Singh",75,NA,988.917,130,129,"ProximitytoHolefromRough",2010
69,69,"Ricky Barnes",103,NA,1577.5,206,64,"ProximitytoHolefromRough",2010
69,69,"Chad Campbell",95,NA,1358.167,177,72,"ProximitytoHolefromRough",2010
69,69,"Andres Romero",73,NA,1581.583,207,46,"ProximitytoHolefromRough",2010
69,69,"Jimmy Walker",82,NA,1523.5,198,89,"ProximitytoHolefromRough",2010
73,73,"Blake Adams",84,NA,1386.583,178,112,"ProximitytoHolefromRough",2010
73,73,"Michael Connell",89,NA,1295.333,168,75,"ProximitytoHolefromRough",2010
73,73,"Rickie Fowler",98,NA,1495.5,194,66,"ProximitytoHolefromRough",2010
73,73,"Bill Haas",87,NA,1334.5,172,98,"ProximitytoHolefromRough",2010
73,73,"JP Hayes",79,NA,1295.417,168,141,"ProximitytoHolefromRough",2010
73,73,"Jeff Quinney",91,NA,1550,200,59,"ProximitytoHolefromRough",2010
79,79,"Stewart Cink",84,NA,1269.917,162,118,"ProximitytoHolefromRough",2010
79,79,"Charley Hoffman",85,NA,1747.917,222,49,"ProximitytoHolefromRough",2010
79,79,"Michael Letzig",84,NA,1505.833,193,137,"ProximitytoHolefromRough",2010
79,79,"Spencer Levin",110,NA,1579,202,79,"ProximitytoHolefromRough",2010
79,79,"Garth Mulroy",53,NA,757.25,97,175,"ProximitytoHolefromRough",2010
79,79,"James Nitties",92,NA,1511.167,192,94,"ProximitytoHolefromRough",2010
79,79,"Webb Simpson",98,NA,1694.917,216,69,"ProximitytoHolefromRough",2010
86,86,"Brendon de Jonge",114,NA,1566.5,198,145,"ProximitytoHolefromRough",2010
86,86,"Padraig Harrington",57,NA,925.25,117,42,"ProximitytoHolefromRough",2010
86,86,"Ryuji Imada",90,NA,1712.167,216,18,"ProximitytoHolefromRough",2010
86,86,"Richard Johnson",90,NA,1271,161,71,"ProximitytoHolefromRough",2010
86,86,"Tim Petrovic",105,NA,1525.583,193,51,"ProximitytoHolefromRough",2010
86,86,"Johnson Wagner",85,NA,1224.333,154,96,"ProximitytoHolefromRough",2010
92,92,"Stephen Ames",75,NA,1314.333,165,61,"ProximitytoHolefromRough",2010
92,92,"Rich Barcelo",70,NA,1139,142,168,"ProximitytoHolefromRough",2010
92,92,"Justin Bolli",55,NA,951.917,119,162,"ProximitytoHolefromRough",2010
92,92,"Jason Dufner",87,NA,1491.75,186,92,"ProximitytoHolefromRough",2010
92,92,"Rory McIlroy",54,NA,929.917,116,56,"ProximitytoHolefromRough",2010
92,92,"Andrew McLardy",52,NA,723.5,90,176,"ProximitytoHolefromRough",2010
92,92,"Bryce Molder",84,NA,1283.083,161,24,"ProximitytoHolefromRough",2010
92,92,"Cameron Tringale",55,NA,809.083,101,178,"ProximitytoHolefromRough",2010
92,92,"Jay Williamson",76,NA,979.167,122,58,"ProximitytoHolefromRough",2010
101,101,"Ben Crane",85,NA,1094.5,135,77,"ProximitytoHolefromRough",2010
101,101,"Steve Elkington",74,NA,1175.667,146,11,"ProximitytoHolefromRough",2010
101,101,"Steve Flesch",78,NA,1445.667,179,154,"ProximitytoHolefromRough",2010
101,101,"Nathan Green",86,NA,1597,197,55,"ProximitytoHolefromRough",2010
101,101,"Tim Herron",79,NA,1428.5,177,80,"ProximitytoHolefromRough",2010
101,101,"Matt Jones",89,NA,1729.083,214,48,"ProximitytoHolefromRough",2010
101,101,"Geoff Ogilvy",62,NA,1069.25,132,135,"ProximitytoHolefromRough",2010
108,108,"Greg Chalmers",93,NA,1902.167,233,10,"ProximitytoHolefromRough",2010
108,108,"Chad Collins",87,NA,1357.333,166,9,"ProximitytoHolefromRough",2010
108,108,"Graham DeLaet",88,NA,1447.5,177,36,"ProximitytoHolefromRough",2010
108,108,"Brent Delahoussaye",57,NA,686.583,84,164,"ProximitytoHolefromRough",2010
108,108,"Matt Every",60,NA,1331.833,163,105,"ProximitytoHolefromRough",2010
108,108,"Jeff Overton",89,NA,1532.417,188,125,"ProximitytoHolefromRough",2010
108,108,"Cameron Percy",73,NA,922.667,113,122,"ProximitytoHolefromRough",2010
108,108,"Kevin Stadler",86,NA,1277.75,156,138,"ProximitytoHolefromRough",2010
116,116,"David Duval",71,NA,1204.167,146,181,"ProximitytoHolefromRough",2010
116,116,"Dustin Johnson",83,NA,1703,207,139,"ProximitytoHolefromRough",2010
116,116,"Davis Love III",79,NA,1292.583,157,165,"ProximitytoHolefromRough",2010
116,116,"Will Ma Kenzie",72,NA,1185.5,144,73,"ProximitytoHolefromRough",2010
116,116,"John Merrick",109,NA,1421.417,172,121,"ProximitytoHolefromRough",2010
116,116,"Brett Quigley",96,NA,1455.25,177,99,"ProximitytoHolefromRough",2010
116,116,"John Senden",103,NA,1571.083,190,104,"ProximitytoHolefromRough",2010
116,116,"Michael Sim",64,NA,1062.417,129,35,"ProximitytoHolefromRough",2010
116,116,"Bubba Watson",77,NA,1419.083,172,147,"ProximitytoHolefromRough",2010
125,125,"Michael Bradley",77,NA,1230.667,148,67,"ProximitytoHolefromRough",2010
125,125,"Martin Flores",75,NA,1569.917,188,172,"ProximitytoHolefromRough",2010
125,125,"David Lutterus",69,NA,1164.333,140,158,"ProximitytoHolefromRough",2010
125,125,"Kevin Streelman",90,NA,1789,214,127,"ProximitytoHolefromRough",2010
125,125,"Boo Weekley",88,NA,1407.667,169,53,"ProximitytoHolefromRough",2010
130,130,"Aaron Baddeley",94,NA,2209.417,262,117,"ProximitytoHolefromRough",2010
130,130,"Troy Matteson",84,NA,1451.667,172,140,"ProximitytoHolefromRough",2010
130,130,"Scott McCarron",90,NA,1815,216,43,"ProximitytoHolefromRough",2010
130,130,"George McNeill",79,NA,1457.25,174,149,"ProximitytoHolefromRough",2010
130,130,"Rocco Mediate",71,NA,1115.417,132,120,"ProximitytoHolefromRough",2010
130,130,"John Rollins",81,NA,1385.333,164,74,"ProximitytoHolefromRough",2010
130,130,"Josh Teater",101,NA,1537.583,183,124,"ProximitytoHolefromRough",2010
130,130,"Nicholas Thompson",88,NA,1663.75,198,191,"ProximitytoHolefromRough",2010
130,130,"Vance Veazey",58,NA,1030.917,123,187,"ProximitytoHolefromRough",2010
139,139,"Cameron Beckman",68,NA,1320.25,156,93,"ProximitytoHolefromRough",2010
139,139,"Derek Lamely",81,NA,1376.917,162,119,"ProximitytoHolefromRough",2010
139,139,"Chris Stroud",90,NA,1216.833,143,113,"ProximitytoHolefromRough",2010
139,139,"Vaughn Taylor",87,NA,1542.5,181,111,"ProximitytoHolefromRough",2010
143,143,"JB Holmes",100,NA,2099.833,245,22,"ProximitytoHolefromRough",2010
143,143,"Zach Johnson",93,NA,1741.917,203,103,"ProximitytoHolefromRough",2010
143,143,"Ryan Palmer",84,NA,1520.75,177,144,"ProximitytoHolefromRough",2010
143,143,"Scott Piercy",88,NA,1644.5,192,159,"ProximitytoHolefromRough",2010
147,147,"Angel Cabrera",64,NA,1399.25,161,153,"ProximitytoHolefromRough",2010
147,147,"Greg Kraft",52,NA,781.167,90,177,"ProximitytoHolefromRough",2010
147,147,"Mark Wilson",87,NA,1596.417,185,27,"ProximitytoHolefromRough",2010
150,150,"Mark Calcavecchia",50,NA,823.917,94,185,"ProximitytoHolefromRough",2010
150,150,"Joe Durant",67,NA,927.833,106,76,"ProximitytoHolefromRough",2010
150,150,"Martin Laird",91,NA,1782.75,204,115,"ProximitytoHolefromRough",2010
150,150,"Troy Merritt",86,NA,1665.5,190,156,"ProximitytoHolefromRough",2010
150,150,"Ted Purdy",86,NA,1779.5,203,180,"ProximitytoHolefromRough",2010
150,150,"Kevin Sutherland",86,NA,1363.333,156,23,"ProximitytoHolefromRough",2010
150,150,"Chris Tidland",77,NA,1481.833,169,110,"ProximitytoHolefromRough",2010
157,157,"Kenny Perry",69,NA,1231.75,139,33,"ProximitytoHolefromRough",2010
157,157,"DA Points",90,NA,1735.583,196,85,"ProximitytoHolefromRough",2010
157,157,"Brian Stuard",81,NA,1379.25,156,163,"ProximitytoHolefromRough",2010
157,157,"DJ Trahan",92,NA,1684.083,191,157,"ProximitytoHolefromRough",2010
157,157,"Steve Wheatcroft",74,NA,1385.25,157,183,"ProximitytoHolefromRough",2010
162,162,"Kevin Johnson",62,NA,1322.833,149,184,"ProximitytoHolefromRough",2010
162,162,"Jarrod Lyle",54,NA,1058.25,119,101,"ProximitytoHolefromRough",2010
162,162,"Hunter Mahan",85,NA,1448.75,163,85,"ProximitytoHolefromRough",2010
162,162,"Aron Price",70,NA,1088.417,122,88,"ProximitytoHolefromRough",2010
162,162,"YE Yang",72,NA,1444.083,162,134,"ProximitytoHolefromRough",2010
167,167,"Chris Wilson",65,NA,1248.167,139,173,"ProximitytoHolefromRough",2010
168,168,"Daniel Chopra",74,NA,1860.333,205,135,"ProximitytoHolefromRough",2010
168,168,"Charles Warren",64,NA,1052.5,116,160,"ProximitytoHolefromRough",2010
170,170,"Chris Couch",66,NA,1572.5,172,133,"ProximitytoHolefromRough",2010
171,171,"Mathew Goggin",85,NA,1500,162,167,"ProximitytoHolefromRough",2010
171,171,"Joe Ogilvie",99,NA,2075.667,224,126,"ProximitytoHolefromRough",2010
173,173,"John Daly",63,NA,1169.25,125,174,"ProximitytoHolefromRough",2010
173,173,"JJ Henry",92,NA,1615.833,173,62,"ProximitytoHolefromRough",2010
173,173,"Brenden Pappas",66,NA,1322.333,142,143,"ProximitytoHolefromRough",2010
176,176,"Henrik Bjornstad",72,NA,1242.583,132,190,"ProximitytoHolefromRough",2010
176,176,"Brad Faxon",58,NA,1260.917,134,192,"ProximitytoHolefromRough",2010
176,176,"Mathias Gronberg",61,NA,1112.167,118,90,"ProximitytoHolefromRough",2010
176,176,"Trevor Immelman",55,NA,828.75,88,65,"ProximitytoHolefromRough",2010
176,176,"Steve Marino",81,NA,1526.333,162,132,"ProximitytoHolefromRough",2010
176,176,"Roland Thatcher",72,NA,1554,165,116,"ProximitytoHolefromRough",2010
182,182,"James Driscoll",78,NA,1581,167,95,"ProximitytoHolefromRough",2010
182,182,"Garrett Willis",82,NA,1327.5,140,152,"ProximitytoHolefromRough",2010
184,184,"Kris Blanks",91,NA,1213.583,127,170,"ProximitytoHolefromRough",2010
184,184,"Skip Kendall",58,NA,974.667,102,106,"ProximitytoHolefromRough",2010
184,184,"Roger Tambellini",77,NA,1471.583,153,166,"ProximitytoHolefromRough",2010
187,187,"Alex Prugh",88,NA,1879.25,194,151,"ProximitytoHolefromRough",2010
188,188,"Robert Garrigus",71,NA,1501.417,151,182,"ProximitytoHolefromRough",2010
188,188,"Brett Wetterich",54,NA,1116,113,83,"ProximitytoHolefromRough",2010
190,190,"Robert Allenby",76,NA,1556.583,156,131,"ProximitytoHolefromRough",2010
191,191,"Steve Lowery",67,NA,1475.5,138,188,"ProximitytoHolefromRough",2010
191,191,"Paul Stankowski",62,NA,1112.333,104,150,"ProximitytoHolefromRough",2010
