"PuttsMadePerEventOver20_RANKTHISWEEK_2014","PuttsMadePerEventOver20_RANKLASTWEEK_2014","PuttsMadePerEventOver20_PLAYERNAME_2014","PuttsMadePerEventOver20_ROUNDS_2014","PuttsMadePerEventOver20_PUTTSMADE_2014","stat_name","year"
63,63,"Brendon de Jonge",109,1.4,"PuttsMadePerEventOver20",2014
63,63,"Jason Dufner",57,1.4,"PuttsMadePerEventOver20",2014
63,63,"Brian Gay",81,1.4,"PuttsMadePerEventOver20",2014
63,63,"Bill Haas",107,1.4,"PuttsMadePerEventOver20",2014
63,63,"Billy Hurley III",86,1.4,"PuttsMadePerEventOver20",2014
63,63,"Martin Kaymer",65,1.4,"PuttsMadePerEventOver20",2014
63,63,"Danny Lee",84,1.4,"PuttsMadePerEventOver20",2014
63,63,"Marc Leishman",81,1.4,"PuttsMadePerEventOver20",2014
63,63,"Will Ma Kenzie",82,1.4,"PuttsMadePerEventOver20",2014
63,63,"Geoff Ogilvy",84,1.4,"PuttsMadePerEventOver20",2014
63,63,"Jeff Overton",80,1.4,"PuttsMadePerEventOver20",2014
63,63,"Andres Romero",81,1.4,"PuttsMadePerEventOver20",2014
63,63,"Heath Slocum",71,1.4,"PuttsMadePerEventOver20",2014
63,63,"Jordan Spieth",102,1.4,"PuttsMadePerEventOver20",2014
63,63,"Bo Van Pelt",83,1.4,"PuttsMadePerEventOver20",2014
63,63,"Tim Wilkinson",86,1.4,"PuttsMadePerEventOver20",2014
84,84,"Charlie Beljan",76,1.3,"PuttsMadePerEventOver20",2014
84,84,"Kevin Chappell",100,1.3,"PuttsMadePerEventOver20",2014
84,84,"Erik Compton",88,1.3,"PuttsMadePerEventOver20",2014
84,84,"Brian Davis",93,1.3,"PuttsMadePerEventOver20",2014
84,84,"Matt Every",85,1.3,"PuttsMadePerEventOver20",2014
84,84,"Rickie Fowler",91,1.3,"PuttsMadePerEventOver20",2014
84,84,"David Hearn",97,1.3,"PuttsMadePerEventOver20",2014
84,84,"Charley Hoffman",93,1.3,"PuttsMadePerEventOver20",2014
84,84,"Morgan Hoffmann",103,1.3,"PuttsMadePerEventOver20",2014
84,84,"Kevin Kisner",85,1.3,"PuttsMadePerEventOver20",2014
84,84,"Davis Love III",74,1.3,"PuttsMadePerEventOver20",2014
84,84,"Troy Merritt",62,1.3,"PuttsMadePerEventOver20",2014
84,84,"Patrick Reed",92,1.3,"PuttsMadePerEventOver20",2014
84,84,"Kevin Stadler",90,1.3,"PuttsMadePerEventOver20",2014
84,84,"Andrew Svoboda",77,1.3,"PuttsMadePerEventOver20",2014
84,84,"Nick Watney",80,1.3,"PuttsMadePerEventOver20",2014
84,84,"YE Yang",79,1.3,"PuttsMadePerEventOver20",2014
101,101,"Aaron Baddeley",74,1.2,"PuttsMadePerEventOver20",2014
101,101,"Tim Clark",75,1.2,"PuttsMadePerEventOver20",2014
101,101,"Ben Crane",81,1.2,"PuttsMadePerEventOver20",2014
101,101,"Gonzalo Fdez Castano",83,1.2,"PuttsMadePerEventOver20",2014
101,101,"Robert Garrigus",80,1.2,"PuttsMadePerEventOver20",2014
101,101,"JB Holmes",86,1.2,"PuttsMadePerEventOver20",2014
101,101,"John Huh",87,1.2,"PuttsMadePerEventOver20",2014
101,101,"Trevor Immelman",84,1.2,"PuttsMadePerEventOver20",2014
101,101,"Jason Kokrak",65,1.2,"PuttsMadePerEventOver20",2014
101,101,"Justin Leonard",75,1.2,"PuttsMadePerEventOver20",2014
101,101,"Hideki Matsuyama",82,1.2,"PuttsMadePerEventOver20",2014
101,101,"William McGirt",96,1.2,"PuttsMadePerEventOver20",2014
101,101,"Louis Oosthuizen",50,1.2,"PuttsMadePerEventOver20",2014
101,101,"DA Points",75,1.2,"PuttsMadePerEventOver20",2014
101,101,"Rory Sabbatini",82,1.2,"PuttsMadePerEventOver20",2014
101,101,"Charlie Wi",72,1.2,"PuttsMadePerEventOver20",2014
117,117,"Woody Austin",63,1.1,"PuttsMadePerEventOver20",2014
117,117,"Jonas Blixt",64,1.1,"PuttsMadePerEventOver20",2014
117,117,"Steven Bowditch",93,1.1,"PuttsMadePerEventOver20",2014
117,117,"Bud Cauley",56,1.1,"PuttsMadePerEventOver20",2014
117,117,"Ken Duke",80,1.1,"PuttsMadePerEventOver20",2014
117,117,"Harris English",95,1.1,"PuttsMadePerEventOver20",2014
117,117,"Martin Flores",85,1.1,"PuttsMadePerEventOver20",2014
117,117,"Lucas Glover",68,1.1,"PuttsMadePerEventOver20",2014
117,117,"Chesson Hadley",84,1.1,"PuttsMadePerEventOver20",2014
117,117,"James Hahn",82,1.1,"PuttsMadePerEventOver20",2014
117,117,"JJ Henry",91,1.1,"PuttsMadePerEventOver20",2014
117,117,"Jim Herman",62,1.1,"PuttsMadePerEventOver20",2014
117,117,"Andrew Loupe",65,1.1,"PuttsMadePerEventOver20",2014
117,117,"Bryce Molder",77,1.1,"PuttsMadePerEventOver20",2014
117,117,"Carl Pettersson",91,1.1,"PuttsMadePerEventOver20",2014
117,117,"Wes Roach",67,1.1,"PuttsMadePerEventOver20",2014
117,117,"Brian Stuard",91,1.1,"PuttsMadePerEventOver20",2014
117,117,"Kevin Tway",64,1.1,"PuttsMadePerEventOver20",2014
117,117,"Johnson Wagner",69,1.1,"PuttsMadePerEventOver20",2014
117,117,"Bubba Watson",76,1.1,"PuttsMadePerEventOver20",2014
137,137,"Jason Bohn",81,1,"PuttsMadePerEventOver20",2014
137,137,"Roberto Castro",76,1,"PuttsMadePerEventOver20",2014
137,137,"Chad Collins",78,1,"PuttsMadePerEventOver20",2014
137,137,"Ryo Ishikawa",75,1,"PuttsMadePerEventOver20",2014
137,137,"Russell Knox",92,1,"PuttsMadePerEventOver20",2014
137,137,"Martin Laird",66,1,"PuttsMadePerEventOver20",2014
137,137,"Ted Potter Jr",68,1,"PuttsMadePerEventOver20",2014
137,137,"Jim Renner",61,1,"PuttsMadePerEventOver20",2014
137,137,"John Rollins",84,1,"PuttsMadePerEventOver20",2014
137,137,"Hudson Swafford",75,1,"PuttsMadePerEventOver20",2014
137,137,"Josh Teater",90,1,"PuttsMadePerEventOver20",2014
137,137,"Cameron Tringale",111,1,"PuttsMadePerEventOver20",2014
137,137,"Jhonattan Vegas",77,1,"PuttsMadePerEventOver20",2014
137,137,"Mark Wilson",69,1,"PuttsMadePerEventOver20",2014
151,151,"Robert Allenby",83,0.9,"PuttsMadePerEventOver20",2014
151,151,"James Driscoll",71,0.9,"PuttsMadePerEventOver20",2014
151,151,"Brad Fritsch",50,0.9,"PuttsMadePerEventOver20",2014
151,151,"Bronson La Cassie",51,0.9,"PuttsMadePerEventOver20",2014
151,151,"DH Lee",54,0.9,"PuttsMadePerEventOver20",2014
151,151,"Spencer Levin",59,0.9,"PuttsMadePerEventOver20",2014
151,151,"David Lingmerth",80,0.9,"PuttsMadePerEventOver20",2014
151,151,"Ben Martin",80,0.9,"PuttsMadePerEventOver20",2014
151,151,"Troy Matteson",62,0.9,"PuttsMadePerEventOver20",2014
151,151,"Sean OHair",77,0.9,"PuttsMadePerEventOver20",2014
151,151,"Michael Putnam",106,0.9,"PuttsMadePerEventOver20",2014
151,151,"Boo Weekley",73,0.9,"PuttsMadePerEventOver20",2014
151,151,"Will Wilcox",51,0.9,"PuttsMadePerEventOver20",2014
164,164,"Derek Ernst",80,0.8,"PuttsMadePerEventOver20",2014
164,164,"Tommy Gainey",73,0.8,"PuttsMadePerEventOver20",2014
164,164,"Brice Garnett",92,0.8,"PuttsMadePerEventOver20",2014
164,164,"Richard Lee",80,0.8,"PuttsMadePerEventOver20",2014
164,164,"Jamie Lovemark",64,0.8,"PuttsMadePerEventOver20",2014
164,164,"Jeff Maggert",54,0.8,"PuttsMadePerEventOver20",2014
164,164,"Kyle Stanley",87,0.8,"PuttsMadePerEventOver20",2014
164,164,"Nicholas Thompson",85,0.8,"PuttsMadePerEventOver20",2014
164,164,"Tyrone Van Aswegen",79,0.8,"PuttsMadePerEventOver20",2014
173,173,"Scott Stallings",77,0.7,"PuttsMadePerEventOver20",2014
173,173,"Mike Weir",69,0.7,"PuttsMadePerEventOver20",2014
175,175,"Jonathan Byrd",76,0.6,"PuttsMadePerEventOver20",2014
175,175,"Jason Day",54,0.6,"PuttsMadePerEventOver20",2014
177,177,"John Peterson",62,0.4,"PuttsMadePerEventOver20",2014
