"3PuttAvoidanceRound4_RANKTHISWEEK_2009","3PuttAvoidanceRound4_RANKLASTWEEK_2009","3PuttAvoidanceRound4_PLAYERNAME_2009","3PuttAvoidanceRound4__2009","3PuttAvoidanceRound4_Pct_2009","3PuttAvoidanceRound4_TOTAL3PUTTS_2009","3PuttAvoidanceRound4_TOTALHOLES_2009","stat_name","year"
1,1,"Casey Wittenberg",NA,0.56,1,180,"3PuttAvoidanceRound4",2009
2,2,"Bob Heintz",NA,0.62,1,162,"3PuttAvoidanceRound4",2009
3,3,"Eric Axley",NA,0.93,1,108,"3PuttAvoidanceRound4",2009
3,3,"Derek Fathauer",NA,0.93,1,108,"3PuttAvoidanceRound4",2009
5,5,"Matt Kuchar",NA,1.04,3,288,"3PuttAvoidanceRound4",2009
5,5,"Troy Matteson",NA,1.04,3,288,"3PuttAvoidanceRound4",2009
7,7,"Colt Knost",NA,1.11,2,180,"3PuttAvoidanceRound4",2009
7,7,"Carl Pettersson",NA,1.11,3,270,"3PuttAvoidanceRound4",2009
7,7,"Vaughn Taylor",NA,1.11,3,270,"3PuttAvoidanceRound4",2009
10,10,"Michael Allen",NA,1.28,3,234,"3PuttAvoidanceRound4",2009
10,10,"Lee Janzen",NA,1.28,3,234,"3PuttAvoidanceRound4",2009
10,10,"Corey Pavin",NA,1.28,3,234,"3PuttAvoidanceRound4",2009
10,10,"Bubba Watson",NA,1.28,3,234,"3PuttAvoidanceRound4",2009
14,14,"Charlie Wi",NA,1.31,4,306,"3PuttAvoidanceRound4",2009
15,15,"Freddie Jacobson",NA,1.39,4,288,"3PuttAvoidanceRound4",2009
15,15,"Spencer Levin",NA,1.39,3,216,"3PuttAvoidanceRound4",2009
17,17,"Jim Furyk",NA,1.46,5,342,"3PuttAvoidanceRound4",2009
17,17,"Steve Marino",NA,1.46,5,342,"3PuttAvoidanceRound4",2009
19,19,"Tiger Woods",NA,1.48,4,270,"3PuttAvoidanceRound4",2009
20,20,"Aaron Baddeley",NA,1.52,3,198,"3PuttAvoidanceRound4",2009
21,21,"Chris DiMarco",NA,1.54,5,324,"3PuttAvoidanceRound4",2009
21,21,"Harrison Frazar",NA,1.54,5,324,"3PuttAvoidanceRound4",2009
21,21,"Nick OHern",NA,1.54,5,324,"3PuttAvoidanceRound4",2009
21,21,"Steve Stricker",NA,1.54,5,324,"3PuttAvoidanceRound4",2009
25,25,"Brian Gay",NA,1.59,6,378,"3PuttAvoidanceRound4",2009
26,26,"Ryan Moore",NA,1.63,5,306,"3PuttAvoidanceRound4",2009
27,27,"KJ Choi",NA,1.67,3,180,"3PuttAvoidanceRound4",2009
27,27,"Brian Davis",NA,1.67,6,360,"3PuttAvoidanceRound4",2009
27,27,"Charles Howell III",NA,1.67,6,360,"3PuttAvoidanceRound4",2009
27,27,"Scott Verplank",NA,1.67,6,360,"3PuttAvoidanceRound4",2009
31,31,"Glen Day",NA,1.71,4,234,"3PuttAvoidanceRound4",2009
31,31,"Steve Lowery",NA,1.71,4,234,"3PuttAvoidanceRound4",2009
33,33,"Tim Petrovic",NA,1.74,5,288,"3PuttAvoidanceRound4",2009
33,33,"Rory Sabbatini",NA,1.74,5,288,"3PuttAvoidanceRound4",2009
35,35,"Chad Campbell",NA,1.75,6,342,"3PuttAvoidanceRound4",2009
36,36,"Alex Cejka",NA,1.85,5,270,"3PuttAvoidanceRound4",2009
36,36,"Stewart Cink",NA,1.85,5,270,"3PuttAvoidanceRound4",2009
36,36,"Steve Elkington",NA,1.85,4,216,"3PuttAvoidanceRound4",2009
36,36,"Brad Faxon",NA,1.85,2,108,"3PuttAvoidanceRound4",2009
36,36,"Peter Lonard",NA,1.85,4,216,"3PuttAvoidanceRound4",2009
41,41,"Justin Leonard",NA,1.94,7,360,"3PuttAvoidanceRound4",2009
42,42,"Tim Clark",NA,1.96,6,306,"3PuttAvoidanceRound4",2009
42,42,"Heath Slocum",NA,1.96,6,306,"3PuttAvoidanceRound4",2009
44,44,"Kenny Perry",NA,2.02,8,396,"3PuttAvoidanceRound4",2009
45,45,"Chris Riley",NA,2.08,6,288,"3PuttAvoidanceRound4",2009
46,46,"David Toms",NA,2.12,8,378,"3PuttAvoidanceRound4",2009
47,47,"David Mathis",NA,2.14,5,234,"3PuttAvoidanceRound4",2009
47,47,"Chez Reavie",NA,2.14,5,234,"3PuttAvoidanceRound4",2009
49,49,"Jason Bohn",NA,2.16,7,324,"3PuttAvoidanceRound4",2009
49,49,"Luke Donald",NA,2.16,7,324,"3PuttAvoidanceRound4",2009
51,51,"Ricky Barnes",NA,2.22,4,180,"3PuttAvoidanceRound4",2009
51,51,"Mark Brooks",NA,2.22,4,180,"3PuttAvoidanceRound4",2009
51,51,"Ernie Els",NA,2.22,6,270,"3PuttAvoidanceRound4",2009
51,51,"Kevin Na",NA,2.22,8,360,"3PuttAvoidanceRound4",2009
51,51,"Patrick Sheehan",NA,2.22,4,180,"3PuttAvoidanceRound4",2009
51,51,"Brendon Todd",NA,2.22,2,90,"3PuttAvoidanceRound4",2009
57,57,"John Mallinger",NA,2.29,7,306,"3PuttAvoidanceRound4",2009
57,57,"Brett Quigley",NA,2.29,7,306,"3PuttAvoidanceRound4",2009
59,59,"Kent Jones",NA,2.31,5,216,"3PuttAvoidanceRound4",2009
59,59,"Dean Wilson",NA,2.31,5,216,"3PuttAvoidanceRound4",2009
61,61,"Ben Crane",NA,2.34,8,342,"3PuttAvoidanceRound4",2009
61,61,"JJ Henry",NA,2.34,8,342,"3PuttAvoidanceRound4",2009
61,61,"John Rollins",NA,2.34,8,342,"3PuttAvoidanceRound4",2009
64,64,"Phil Mickelson",NA,2.38,6,252,"3PuttAvoidanceRound4",2009
64,64,"Gary Woodland",NA,2.38,3,126,"3PuttAvoidanceRound4",2009
66,66,"Greg Chalmers",NA,2.43,7,288,"3PuttAvoidanceRound4",2009
67,67,"Scott McCarron",NA,2.47,8,324,"3PuttAvoidanceRound4",2009
67,67,"Greg Owen",NA,2.47,8,324,"3PuttAvoidanceRound4",2009
