"Approachesfrom125150yardsRgh_RANKTHISWEEK_2007","Approachesfrom125150yardsRgh_RANKLASTWEEK_2007","Approachesfrom125150yardsRgh_PLAYERNAME_2007","Approachesfrom125150yardsRgh_ROUNDS_2007","Approachesfrom125150yardsRgh_AVG_2007","Approachesfrom125150yardsRgh_TOTALDISTANCEFEET_2007","Approachesfrom125150yardsRgh_OFATTEMPTS_2007","Approachesfrom125150yardsRgh_RELATIVETOPAR_2007","stat_name","year"
1,1,"Pat Perez",84,NA,1174.833,43,-1,"Approachesfrom125150yardsRgh",2007
2,2,"Tiger Woods",63,NA,844.167,29,-2,"Approachesfrom125150yardsRgh",2007
3,3,"Jeff Quinney",95,NA,1138.5,39,-1,"Approachesfrom125150yardsRgh",2007
4,4,"Bob Tway",103,NA,1770.25,60,-2,"Approachesfrom125150yardsRgh",2007
5,5,"Darron Stiles",65,NA,945.917,32,5,"Approachesfrom125150yardsRgh",2007
6,6,"Steve Flesch",100,NA,1844.917,62,-3,"Approachesfrom125150yardsRgh",2007
7,7,"Bob Heintz",85,NA,1493.917,50,-2,"Approachesfrom125150yardsRgh",2007
8,8,"Hunter Mahan",91,NA,1119.75,37,1,"Approachesfrom125150yardsRgh",2007
9,9,"Ian Poulter",63,NA,547.917,18,2,"Approachesfrom125150yardsRgh",2007
10,10,"Luke Donald",69,NA,889.333,29,-2,"Approachesfrom125150yardsRgh",2007
11,11,"Bob Estes",88,NA,1354.25,44,-4,"Approachesfrom125150yardsRgh",2007
12,12,"Geoff Ogilvy",84,NA,1277.5,41,1,"Approachesfrom125150yardsRgh",2007
13,13,"Chris Tidland",59,NA,1251.583,40,5,"Approachesfrom125150yardsRgh",2007
14,14,"Ryan Moore",92,NA,1567.083,50,2,"Approachesfrom125150yardsRgh",2007
15,15,"Charles Warren",101,NA,2043.75,65,8,"Approachesfrom125150yardsRgh",2007
16,16,"JJ Henry",86,NA,1361.417,43,6,"Approachesfrom125150yardsRgh",2007
17,17,"Jerry Kelly",101,NA,1206.333,38,2,"Approachesfrom125150yardsRgh",2007
18,18,"Padraig Harrington",64,NA,1340.083,42,-2,"Approachesfrom125150yardsRgh",2007
18,18,"Heath Slocum",101,NA,1434.75,45,-2,"Approachesfrom125150yardsRgh",2007
18,18,"Henrik Stenson",52,NA,733.667,23,3,"Approachesfrom125150yardsRgh",2007
21,21,"Kevin Na",84,NA,1858.083,58,3,"Approachesfrom125150yardsRgh",2007
22,22,"Jesper Parnevik",88,NA,1572.667,49,-3,"Approachesfrom125150yardsRgh",2007
23,23,"Woody Austin",95,NA,1837.583,57,11,"Approachesfrom125150yardsRgh",2007
23,23,"Sergio Garcia",68,NA,1322.083,41,1,"Approachesfrom125150yardsRgh",2007
25,25,"Sean OHair",98,NA,1683.417,52,5,"Approachesfrom125150yardsRgh",2007
25,25,"Justin Rose",63,NA,776.583,24,0,"Approachesfrom125150yardsRgh",2007
27,27,"Michael Boyd",61,NA,972.917,30,-3,"Approachesfrom125150yardsRgh",2007
27,27,"Jim Furyk",84,NA,680.417,21,0,"Approachesfrom125150yardsRgh",2007
29,29,"Tom Johnson",74,NA,1658.25,51,3,"Approachesfrom125150yardsRgh",2007
29,29,"Justin Leonard",95,NA,1298.917,40,0,"Approachesfrom125150yardsRgh",2007
31,31,"Stephen Ames",81,NA,880.667,27,0,"Approachesfrom125150yardsRgh",2007
32,32,"Robert Gamez",88,NA,2091.667,64,12,"Approachesfrom125150yardsRgh",2007
33,33,"Billy Andrade",88,NA,2192,67,8,"Approachesfrom125150yardsRgh",2007
34,34,"Jason Gore",86,NA,1543.083,47,3,"Approachesfrom125150yardsRgh",2007
35,35,"Dicky Pride",71,NA,1316.417,40,8,"Approachesfrom125150yardsRgh",2007
36,36,"Ken Duke",112,NA,1958.083,59,0,"Approachesfrom125150yardsRgh",2007
37,37,"Craig Bowden",78,NA,1198.417,36,2,"Approachesfrom125150yardsRgh",2007
37,37,"Kent Jones",97,NA,1860.667,56,1,"Approachesfrom125150yardsRgh",2007
37,37,"David Toms",80,NA,1196.667,36,5,"Approachesfrom125150yardsRgh",2007
40,40,"Tim Clark",66,NA,1000.667,30,2,"Approachesfrom125150yardsRgh",2007
41,41,"Tom Lehman",62,NA,1135.583,34,2,"Approachesfrom125150yardsRgh",2007
41,41,"Tom Pernice Jr",104,NA,1438,43,-1,"Approachesfrom125150yardsRgh",2007
43,43,"Daniel Chopra",106,NA,3183.75,95,1,"Approachesfrom125150yardsRgh",2007
44,44,"Craig Barlow",52,NA,1143.083,34,5,"Approachesfrom125150yardsRgh",2007
44,44,"Steve Marino",106,NA,2789.75,83,5,"Approachesfrom125150yardsRgh",2007
44,44,"Jason Schultz",63,NA,1007.083,30,6,"Approachesfrom125150yardsRgh",2007
47,47,"Briny Baird",115,NA,2162.417,64,4,"Approachesfrom125150yardsRgh",2007
47,47,"Brandt Snedeker",105,NA,2094.167,62,-5,"Approachesfrom125150yardsRgh",2007
47,47,"Brett Wetterich",88,NA,1955.667,58,14,"Approachesfrom125150yardsRgh",2007
50,50,"Robert Garrigus",95,NA,2844.583,84,7,"Approachesfrom125150yardsRgh",2007
50,50,"Davis Love III",66,NA,1829.167,54,6,"Approachesfrom125150yardsRgh",2007
50,50,"Rory Sabbatini",81,NA,1319.833,39,1,"Approachesfrom125150yardsRgh",2007
53,53,"Ernie Els",59,NA,1254.583,37,3,"Approachesfrom125150yardsRgh",2007
53,53,"Anders Hansen",55,NA,746.167,22,5,"Approachesfrom125150yardsRgh",2007
55,55,"Trevor Immelman",74,NA,987.333,29,5,"Approachesfrom125150yardsRgh",2007
56,56,"Cliff Kresge",107,NA,2056.167,60,7,"Approachesfrom125150yardsRgh",2007
57,57,"Brian Gay",107,NA,1544.583,45,6,"Approachesfrom125150yardsRgh",2007
58,58,"Kenny Perry",83,NA,1860.5,54,12,"Approachesfrom125150yardsRgh",2007
59,59,"Gavin Coles",87,NA,1241.083,36,-1,"Approachesfrom125150yardsRgh",2007
59,59,"Jeff Maggert",79,NA,1379.25,40,10,"Approachesfrom125150yardsRgh",2007
59,59,"Bo Van Pelt",104,NA,2451.667,71,7,"Approachesfrom125150yardsRgh",2007
62,62,"Jeff Brehaut",59,NA,1140.667,33,5,"Approachesfrom125150yardsRgh",2007
63,63,"Lucas Glover",98,NA,1939.667,56,9,"Approachesfrom125150yardsRgh",2007
64,64,"Ryuji Imada",104,NA,1911.5,55,5,"Approachesfrom125150yardsRgh",2007
64,64,"Will Ma Kenzie",100,NA,2642.167,76,13,"Approachesfrom125150yardsRgh",2007
64,64,"Camilo Villegas",82,NA,2049.667,59,8,"Approachesfrom125150yardsRgh",2007
67,67,"Chris Riley",59,NA,1044.083,30,4,"Approachesfrom125150yardsRgh",2007
68,68,"Rich Barcelo",80,NA,2164.5,62,6,"Approachesfrom125150yardsRgh",2007
69,69,"Bubba Dickerson",51,NA,1365.25,39,13,"Approachesfrom125150yardsRgh",2007
69,69,"Billy Mayfair",98,NA,1681.667,48,1,"Approachesfrom125150yardsRgh",2007
71,71,"John Mallinger",96,NA,1860.583,53,3,"Approachesfrom125150yardsRgh",2007
72,72,"Tripp Isenhour",86,NA,1264.917,36,5,"Approachesfrom125150yardsRgh",2007
72,72,"Vijay Singh",102,NA,2217.917,63,9,"Approachesfrom125150yardsRgh",2007
74,74,"Rich Beem",89,NA,1622.667,46,13,"Approachesfrom125150yardsRgh",2007
74,74,"Mark Calcavecchia",93,NA,1691.417,48,10,"Approachesfrom125150yardsRgh",2007
76,76,"Jose Coceres",50,NA,776.917,22,7,"Approachesfrom125150yardsRgh",2007
76,76,"Mathew Goggin",97,NA,1804.083,51,5,"Approachesfrom125150yardsRgh",2007
78,78,"Ted Purdy",102,NA,1839.917,52,9,"Approachesfrom125150yardsRgh",2007
78,78,"Kyle Reifers",71,NA,1840,52,12,"Approachesfrom125150yardsRgh",2007
80,80,"Frank Lickliter II",95,NA,2274.333,64,17,"Approachesfrom125150yardsRgh",2007
80,80,"Brett Quigley",79,NA,2379.5,67,5,"Approachesfrom125150yardsRgh",2007
82,82,"Freddie Jacobson",70,NA,1814.667,51,7,"Approachesfrom125150yardsRgh",2007
82,82,"Kirk Triplett",77,NA,1172.917,33,11,"Approachesfrom125150yardsRgh",2007
84,84,"Jason Bohn",57,NA,1212,34,-1,"Approachesfrom125150yardsRgh",2007
84,84,"Craig Lile",77,NA,1713.583,48,7,"Approachesfrom125150yardsRgh",2007
86,86,"Tim Herron",98,NA,1931.25,54,9,"Approachesfrom125150yardsRgh",2007
87,87,"Cameron Beckman",96,NA,1765.833,49,9,"Approachesfrom125150yardsRgh",2007
88,88,"Robert Allenby",90,NA,2559.917,71,8,"Approachesfrom125150yardsRgh",2007
89,89,"Jeff Gove",103,NA,2574.583,71,8,"Approachesfrom125150yardsRgh",2007
89,89,"Kevin Stadler",95,NA,2394.833,66,16,"Approachesfrom125150yardsRgh",2007
91,91,"Stuart Appleby",74,NA,2039.75,56,11,"Approachesfrom125150yardsRgh",2007
91,91,"Brian Davis",101,NA,1565.25,43,-1,"Approachesfrom125150yardsRgh",2007
91,91,"John Rollins",102,NA,1564.417,43,2,"Approachesfrom125150yardsRgh",2007
91,91,"Dean Wilson",92,NA,1275.667,35,4,"Approachesfrom125150yardsRgh",2007
95,95,"Michael Putnam",96,NA,2090.167,57,6,"Approachesfrom125150yardsRgh",2007
96,96,"Vaughn Taylor",91,NA,1765,48,1,"Approachesfrom125150yardsRgh",2007
97,97,"Michael Allen",74,NA,2250.5,61,10,"Approachesfrom125150yardsRgh",2007
97,97,"George McNeill",95,NA,2291.333,62,7,"Approachesfrom125150yardsRgh",2007
99,99,"Steve Allan",63,NA,1925.833,52,1,"Approachesfrom125150yardsRgh",2007
99,99,"David Branshaw",83,NA,1664.75,45,9,"Approachesfrom125150yardsRgh",2007
99,99,"Greg Owen",81,NA,2181.083,59,12,"Approachesfrom125150yardsRgh",2007
99,99,"Carl Pettersson",111,NA,2666.667,72,2,"Approachesfrom125150yardsRgh",2007
103,103,"Bart Bryant",87,NA,1335.75,36,6,"Approachesfrom125150yardsRgh",2007
103,103,"John Daly",59,NA,1521.833,41,12,"Approachesfrom125150yardsRgh",2007
103,103,"Joe Durant",88,NA,1371.75,37,4,"Approachesfrom125150yardsRgh",2007
103,103,"Paul Goydos",60,NA,1112.333,30,8,"Approachesfrom125150yardsRgh",2007
107,107,"Nathan Green",103,NA,1747.083,47,6,"Approachesfrom125150yardsRgh",2007
107,107,"Paul Stankowski",52,NA,1152.583,31,7,"Approachesfrom125150yardsRgh",2007
107,107,"Boo Weekley",101,NA,1820.833,49,6,"Approachesfrom125150yardsRgh",2007
110,110,"Chris DiMarco",79,NA,1565.917,42,2,"Approachesfrom125150yardsRgh",2007
110,110,"DJ Trahan",99,NA,2160.417,58,5,"Approachesfrom125150yardsRgh",2007
112,112,"Tommy Armour III",81,NA,1423.333,38,1,"Approachesfrom125150yardsRgh",2007
112,112,"Jarrod Lyle",77,NA,1832.083,49,2,"Approachesfrom125150yardsRgh",2007
114,114,"Ryan Armour",107,NA,2060.917,55,9,"Approachesfrom125150yardsRgh",2007
114,114,"Troy Matteson",87,NA,2212.25,59,0,"Approachesfrom125150yardsRgh",2007
116,116,"Brian Bateman",55,NA,1729.667,46,6,"Approachesfrom125150yardsRgh",2007
116,116,"Brendon de Jonge",76,NA,1539.5,41,9,"Approachesfrom125150yardsRgh",2007
116,116,"Todd Hamilton",76,NA,1692.417,45,14,"Approachesfrom125150yardsRgh",2007
116,116,"John Merrick",92,NA,2778.25,74,12,"Approachesfrom125150yardsRgh",2007
120,120,"JP Hayes",89,NA,2495.833,66,10,"Approachesfrom125150yardsRgh",2007
121,121,"Charlie Wi",90,NA,1858.833,49,4,"Approachesfrom125150yardsRgh",2007
122,122,"Richard Johnson",93,NA,1976.083,52,6,"Approachesfrom125150yardsRgh",2007
123,123,"Steve Elkington",87,NA,1333.917,35,8,"Approachesfrom125150yardsRgh",2007
123,123,"Paul Gow",70,NA,1143.5,30,5,"Approachesfrom125150yardsRgh",2007
123,123,"Stephen Leaney",82,NA,1599.25,42,4,"Approachesfrom125150yardsRgh",2007
126,126,"Mark Brooks",53,NA,762.5,20,5,"Approachesfrom125150yardsRgh",2007
126,126,"Charles Howell III",89,NA,3056.167,80,5,"Approachesfrom125150yardsRgh",2007
128,128,"Eric Axley",107,NA,2562.833,67,15,"Approachesfrom125150yardsRgh",2007
128,128,"Mark Hensby",81,NA,2216.917,58,10,"Approachesfrom125150yardsRgh",2007
128,128,"Parker McLachlin",83,NA,2333.333,61,12,"Approachesfrom125150yardsRgh",2007
128,128,"Ryan Palmer",91,NA,2944.083,77,12,"Approachesfrom125150yardsRgh",2007
128,128,"Mike Weir",82,NA,1454.167,38,3,"Approachesfrom125150yardsRgh",2007
133,133,"Stewart Cink",91,NA,1838.417,48,6,"Approachesfrom125150yardsRgh",2007
133,133,"Rod Pampling",92,NA,2338.583,61,10,"Approachesfrom125150yardsRgh",2007
135,135,"Charley Hoffman",97,NA,2193.167,57,16,"Approachesfrom125150yardsRgh",2007
135,135,"Mark Wilson",87,NA,1656,43,5,"Approachesfrom125150yardsRgh",2007
137,137,"Fred Funk",65,NA,851.167,22,1,"Approachesfrom125150yardsRgh",2007
138,138,"Andrew Buckle",77,NA,2014.333,52,5,"Approachesfrom125150yardsRgh",2007
138,138,"Jonathan Byrd",73,NA,1782.75,46,13,"Approachesfrom125150yardsRgh",2007
140,140,"Jason Dufner",100,NA,2685.167,69,5,"Approachesfrom125150yardsRgh",2007
141,141,"JB Holmes",71,NA,1871.167,48,8,"Approachesfrom125150yardsRgh",2007
141,141,"Phil Mickelson",73,NA,1795.833,46,6,"Approachesfrom125150yardsRgh",2007
141,141,"Tim Petrovic",106,NA,2338.167,60,2,"Approachesfrom125150yardsRgh",2007
141,141,"Steve Wheatcroft",73,NA,1912.917,49,10,"Approachesfrom125150yardsRgh",2007
145,145,"Craig Kanada",109,NA,1992.417,51,2,"Approachesfrom125150yardsRgh",2007
146,146,"Jay Williamson",50,NA,1136.5,29,8,"Approachesfrom125150yardsRgh",2007
147,147,"Shaun Micheel",91,NA,1177,30,10,"Approachesfrom125150yardsRgh",2007
147,147,"Joey Sindelar",75,NA,1411.667,36,8,"Approachesfrom125150yardsRgh",2007
147,147,"Scott Verplank",82,NA,1177.333,30,5,"Approachesfrom125150yardsRgh",2007
150,150,"Harrison Frazar",88,NA,2598,66,18,"Approachesfrom125150yardsRgh",2007
