"GIRPercentage75100yards_RANKTHISWEEK_2013","GIRPercentage75100yards_RANKLASTWEEK_2013","GIRPercentage75100yards_PLAYERNAME_2013","GIRPercentage75100yards_ROUNDS_2013","GIRPercentage75100yards_Pct_2013","GIRPercentage75100yards_GREENSHIT_2013","GIRPercentage75100yards_TOTALHOLES_2013","GIRPercentage75100yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Jin Park",52,97.62,41,42,-0.22,"GIRPercentage75100yards",2013
2,2,"Hunter Mahan",91,94.55,52,55,-0.42,"GIRPercentage75100yards",2013
3,3,"Lee Williams",62,91.43,64,70,-0.28,"GIRPercentage75100yards",2013
4,4,"Casey Wittenberg",72,90.48,57,63,-0.3,"GIRPercentage75100yards",2013
4,4,"Tiger Woods",61,90.48,19,21,-0.37,"GIRPercentage75100yards",2013
6,6,"Scott Langley",79,90,63,70,-0.37,"GIRPercentage75100yards",2013
6,6,"Steve Stricker",51,90,45,50,-0.47,"GIRPercentage75100yards",2013
6,6,"Charlie Wi",75,90,45,50,-0.27,"GIRPercentage75100yards",2013
9,9,"Steve LeBrun",66,89.47,51,57,-0.24,"GIRPercentage75100yards",2013
10,10,"Rod Pampling",46,89.19,33,37,-0.27,"GIRPercentage75100yards",2013
11,11,"Ricky Barnes",74,88.33,53,60,-0.25,"GIRPercentage75100yards",2013
12,12,"David Toms",49,87.88,29,33,-0.1,"GIRPercentage75100yards",2013
13,13,"Robert Allenby",58,87.72,50,57,-0.28,"GIRPercentage75100yards",2013
14,14,"Cameron Percy",68,87.5,35,40,-0.2,"GIRPercentage75100yards",2013
15,15,"David Lingmerth",68,87.32,62,71,-0.35,"GIRPercentage75100yards",2013
16,16,"Tim Clark",64,87.23,41,47,-0.37,"GIRPercentage75100yards",2013
17,17,"Rory Sabbatini",86,87.14,61,70,-0.23,"GIRPercentage75100yards",2013
18,18,"Ben Crane",62,87.04,47,54,-0.3,"GIRPercentage75100yards",2013
19,19,"Jason Bohn",70,86.9,73,84,-0.45,"GIRPercentage75100yards",2013
20,20,"Webb Simpson",92,86.76,59,68,-0.25,"GIRPercentage75100yards",2013
21,21,"Stewart Cink",71,86.67,39,45,-0.31,"GIRPercentage75100yards",2013
22,22,"Eric Meierdierks",48,86.49,32,37,-0.28,"GIRPercentage75100yards",2013
23,23,"George McNeill",68,86.3,63,73,-0.29,"GIRPercentage75100yards",2013
24,24,"Henrik Stenson",65,86.21,25,29,-0.4,"GIRPercentage75100yards",2013
25,25,"Michael Bradley",56,86.05,37,43,-0.41,"GIRPercentage75100yards",2013
26,26,"Brian Davis",91,85.83,103,120,-0.38,"GIRPercentage75100yards",2013
27,27,"Luke Donald",60,85.71,36,42,-0.36,"GIRPercentage75100yards",2013
27,27,"Freddie Jacobson",63,85.71,42,49,-0.33,"GIRPercentage75100yards",2013
27,27,"DA Points",87,85.71,54,63,-0.31,"GIRPercentage75100yards",2013
30,30,"Chris Kirk",89,85.26,81,95,-0.43,"GIRPercentage75100yards",2013
31,31,"David Lynn",70,85.19,46,54,-0.41,"GIRPercentage75100yards",2013
32,32,"Mike Weir",60,85.11,40,47,-0.35,"GIRPercentage75100yards",2013
33,33,"Graham DeLaet",94,84.93,62,73,-0.35,"GIRPercentage75100yards",2013
34,34,"Tag Ridings",69,84.91,45,53,-0.2,"GIRPercentage75100yards",2013
35,35,"Doug LaBelle II",72,84.75,50,59,-0.42,"GIRPercentage75100yards",2013
36,36,"Ryan Moore",72,84.62,55,65,-0.35,"GIRPercentage75100yards",2013
36,36,"Nicholas Thompson",99,84.62,77,91,-0.38,"GIRPercentage75100yards",2013
38,38,"Justin Leonard",86,84.52,71,84,-0.39,"GIRPercentage75100yards",2013
39,39,"Jeff Maggert",63,84.51,60,71,-0.2,"GIRPercentage75100yards",2013
40,40,"Ernie Els",63,84.44,38,45,-0.21,"GIRPercentage75100yards",2013
41,41,"Zach Johnson",84,84.34,70,83,-0.31,"GIRPercentage75100yards",2013
42,42,"Seung Yul Noh",71,84.31,43,51,-0.35,"GIRPercentage75100yards",2013
43,43,"Bryce Molder",82,84.29,59,70,-0.42,"GIRPercentage75100yards",2013
44,44,"Stuart Appleby",88,84.15,69,82,-0.3,"GIRPercentage75100yards",2013
45,45,"Matt Kuchar",93,84.06,58,69,-0.33,"GIRPercentage75100yards",2013
45,45,"Brendan Steele",86,84.06,58,69,-0.34,"GIRPercentage75100yards",2013
47,47,"Phil Mickelson",78,83.87,52,62,-0.52,"GIRPercentage75100yards",2013
48,48,"Tim Herron",45,83.72,36,43,-0.39,"GIRPercentage75100yards",2013
49,49,"Mark Wilson",56,83.67,41,49,-0.32,"GIRPercentage75100yards",2013
50,50,"Morgan Hoffmann",64,83.61,51,61,-0.37,"GIRPercentage75100yards",2013
50,50,"Colt Knost",69,83.61,51,61,-0.31,"GIRPercentage75100yards",2013
50,50,"Gary Woodland",94,83.61,51,61,-0.31,"GIRPercentage75100yards",2013
53,53,"Trevor Immelman",73,83.58,56,67,-0.27,"GIRPercentage75100yards",2013
54,54,"JJ Henry",83,83.56,61,73,-0.2,"GIRPercentage75100yards",2013
55,55,"Charles Howell III",87,83.54,66,79,-0.33,"GIRPercentage75100yards",2013
56,56,"Chad Campbell",78,83.33,45,54,-0.36,"GIRPercentage75100yards",2013
56,56,"Kevin Chappell",80,83.33,60,72,-0.25,"GIRPercentage75100yards",2013
56,56,"KJ Choi",85,83.33,55,66,-0.47,"GIRPercentage75100yards",2013
56,56,"Robert Garrigus",69,83.33,25,30,-0.28,"GIRPercentage75100yards",2013
56,56,"Billy Horschel",96,83.33,70,84,-0.47,"GIRPercentage75100yards",2013
56,56,"Henrik Norlander",70,83.33,40,48,-0.25,"GIRPercentage75100yards",2013
56,56,"Charl Schwartzel",69,83.33,30,36,-0.57,"GIRPercentage75100yards",2013
56,56,"Jordan Spieth",82,83.33,70,84,-0.4,"GIRPercentage75100yards",2013
56,56,"DJ Trahan",48,83.33,30,36,-0.37,"GIRPercentage75100yards",2013
65,65,"Jimmy Walker",84,83,83,100,-0.36,"GIRPercentage75100yards",2013
66,66,"Ken Duke",87,82.98,78,94,-0.38,"GIRPercentage75100yards",2013
66,66,"Vijay Singh",61,82.98,39,47,-0.1,"GIRPercentage75100yards",2013
68,68,"William McGirt",75,82.95,73,88,-0.22,"GIRPercentage75100yards",2013
69,69,"David Hearn",88,82.8,77,93,-0.39,"GIRPercentage75100yards",2013
70,70,"Robert Streb",75,82.76,48,58,-0.31,"GIRPercentage75100yards",2013
71,71,"Kevin Streelman",86,82.67,62,75,-0.26,"GIRPercentage75100yards",2013
72,72,"Jim Furyk",80,82.61,57,69,-0.23,"GIRPercentage75100yards",2013
73,73,"Ryan Palmer",79,82.54,52,63,-0.44,"GIRPercentage75100yards",2013
74,74,"Brendon de Jonge",110,82.5,66,80,-0.29,"GIRPercentage75100yards",2013
74,74,"Aaron Watkins",46,82.5,33,40,-0.39,"GIRPercentage75100yards",2013
76,76,"Darron Stiles",51,82.46,47,57,-0.3,"GIRPercentage75100yards",2013
77,77,"Jason Dufner",78,82.35,56,68,-0.3,"GIRPercentage75100yards",2013
77,77,"Lucas Glover",65,82.35,42,51,-0.33,"GIRPercentage75100yards",2013
79,79,"Roberto Castro",97,82.29,79,96,-0.29,"GIRPercentage75100yards",2013
80,80,"James Hahn",78,82.14,46,56,-0.26,"GIRPercentage75100yards",2013
81,81,"Aaron Baddeley",68,82,41,50,-0.39,"GIRPercentage75100yards",2013
81,81,"Pat Perez",69,82,41,50,-0.27,"GIRPercentage75100yards",2013
83,83,"Erik Compton",74,81.97,50,61,-0.3,"GIRPercentage75100yards",2013
84,84,"Angel Cabrera",73,81.82,36,44,-0.19,"GIRPercentage75100yards",2013
84,84,"Martin Flores",83,81.82,54,66,-0.31,"GIRPercentage75100yards",2013
84,84,"Brandt Jobe",62,81.82,27,33,-0.3,"GIRPercentage75100yards",2013
84,84,"Brandt Snedeker",79,81.82,54,66,-0.44,"GIRPercentage75100yards",2013
88,88,"Ben Kohles",75,81.67,49,60,-0.2,"GIRPercentage75100yards",2013
89,89,"Harris English",95,81.48,66,81,-0.24,"GIRPercentage75100yards",2013
90,90,"Matt Every",89,81.4,70,86,-0.51,"GIRPercentage75100yards",2013
91,91,"John Huh",88,81.16,56,69,-0.18,"GIRPercentage75100yards",2013
92,92,"Rickie Fowler",75,80.95,51,63,-0.33,"GIRPercentage75100yards",2013
93,93,"Tommy Gainey",84,80.88,55,68,-0.22,"GIRPercentage75100yards",2013
94,94,"Brian Stuard",78,80.85,38,47,-0.37,"GIRPercentage75100yards",2013
95,95,"Boo Weekley",100,80.77,63,78,-0.25,"GIRPercentage75100yards",2013
96,96,"Bill Haas",85,80.72,67,83,-0.3,"GIRPercentage75100yards",2013
97,97,"Jason Kokrak",78,80.7,46,57,-0.48,"GIRPercentage75100yards",2013
98,98,"Jeff Overton",78,80.65,50,62,-0.34,"GIRPercentage75100yards",2013
98,98,"Adam Scott",61,80.65,25,31,-0.64,"GIRPercentage75100yards",2013
100,100,"Ryo Ishikawa",72,80.39,41,51,-0.24,"GIRPercentage75100yards",2013
101,101,"John Rollins",77,80.3,53,66,-0.42,"GIRPercentage75100yards",2013
102,102,"Sergio Garcia",65,80,24,30,-0.5,"GIRPercentage75100yards",2013
102,102,"Robert Karlsson",56,80,28,35,-0.39,"GIRPercentage75100yards",2013
102,102,"Alistair Presnell",59,80,44,55,-0.25,"GIRPercentage75100yards",2013
102,102,"Chris Stroud",88,80,60,75,-0.27,"GIRPercentage75100yards",2013
102,102,"Bo Van Pelt",72,80,48,60,-0.27,"GIRPercentage75100yards",2013
107,107,"Luke Guthrie",82,79.73,59,74,-0.39,"GIRPercentage75100yards",2013
108,108,"Scott Gardiner",61,79.69,51,64,-0.22,"GIRPercentage75100yards",2013
108,108,"John Merrick",79,79.69,51,64,-0.22,"GIRPercentage75100yards",2013
108,108,"Josh Teater",86,79.69,51,64,-0.35,"GIRPercentage75100yards",2013
111,111,"John Senden",79,79.66,47,59,-0.28,"GIRPercentage75100yards",2013
112,112,"Marc Leishman",77,79.59,39,49,-0.36,"GIRPercentage75100yards",2013
113,113,"Stephen Ames",49,79.41,27,34,-0.33,"GIRPercentage75100yards",2013
113,113,"Jason Day",86,79.41,54,68,-0.31,"GIRPercentage75100yards",2013
113,113,"Jim Herman",59,79.41,27,34,-0.33,"GIRPercentage75100yards",2013
116,116,"DH Lee",65,79.31,46,58,-0.35,"GIRPercentage75100yards",2013
