"PuttingRating_RANKTHISWEEK_2005","PuttingRating_RANKLASTWEEK_2005","PuttingRating_PLAYERNAME_2005","PuttingRating_EVENTS_2005","PuttingRating_RATING_2005","stat_name","year"
1,NA,"David Frost",2,9.3,"PuttingRating",2005
2,NA,"Kazuhiko Hosokawa",1,9,"PuttingRating",2005
3,NA,"Kelly Grunewald",1,8.9,"PuttingRating",2005
3,NA,"Esteban Toledo",2,8.9,"PuttingRating",2005
5,NA,"Brian Henninger",1,8.8,"PuttingRating",2005
6,NA,"Gavin Flint",1,8.6,"PuttingRating",2005
6,NA,"Ted Tryba",1,8.6,"PuttingRating",2005
8,NA,"Erik Compton",1,8.5,"PuttingRating",2005
8,NA,"James Driscoll",11,8.5,"PuttingRating",2005
8,NA,"Brad Faxon",12,8.5,"PuttingRating",2005
8,NA,"Todd Fischer",16,8.5,"PuttingRating",2005
8,NA,"Jason Hartwick",1,8.5,"PuttingRating",2005
8,NA,"Bob Heintz",9,8.5,"PuttingRating",2005
8,NA,"John Riegger",2,8.5,"PuttingRating",2005
8,NA,"Chris Riley",7,8.5,"PuttingRating",2005
16,NA,"Michael Allen",14,8.4,"PuttingRating",2005
16,NA,"Justin Bolli",10,8.4,"PuttingRating",2005
16,NA,"Joel Kribel",1,8.4,"PuttingRating",2005
16,NA,"Wayne Levi",1,8.4,"PuttingRating",2005
16,NA,"Len Mattiace",10,8.4,"PuttingRating",2005
16,NA,"Ryan Moore",8,8.4,"PuttingRating",2005
16,NA,"Joe Ogilvie",17,8.4,"PuttingRating",2005
16,NA,"Craig Stadler",4,8.4,"PuttingRating",2005
16,NA,"Steve Stricker",10,8.4,"PuttingRating",2005
16,NA,"YE Yang",1,8.4,"PuttingRating",2005
26,NA,"Aaron Baddeley",16,8.3,"PuttingRating",2005
26,NA,"Ben Crane",16,8.3,"PuttingRating",2005
26,NA,"Stephen Gangluff",1,8.3,"PuttingRating",2005
26,NA,"Spike McRoy",4,8.3,"PuttingRating",2005
26,NA,"Charlie Wi",11,8.3,"PuttingRating",2005
26,NA,"Tiger Woods",14,8.3,"PuttingRating",2005
32,NA,"Colby Beckstrom",1,8.2,"PuttingRating",2005
32,NA,"Craig Bowden",6,8.2,"PuttingRating",2005
32,NA,"Darren Clarke",8,8.2,"PuttingRating",2005
32,NA,"Jose Coceres",7,8.2,"PuttingRating",2005
32,NA,"Chris Couch",1,8.2,"PuttingRating",2005
32,NA,"Brad Fabel",1,8.2,"PuttingRating",2005
32,NA,"Kenneth Ferrie",2,8.2,"PuttingRating",2005
32,NA,"Brian Gay",18,8.2,"PuttingRating",2005
32,NA,"Tim Herron",19,8.2,"PuttingRating",2005
32,NA,"John Ray Leary",1,8.2,"PuttingRating",2005
32,NA,"Steve Marino",1,8.2,"PuttingRating",2005
32,NA,"Corey Pavin",13,8.2,"PuttingRating",2005
32,NA,"Ben Portie",1,8.2,"PuttingRating",2005
32,NA,"Phillip Price",12,8.2,"PuttingRating",2005
32,NA,"Dicky Pride",2,8.2,"PuttingRating",2005
32,NA,"Bob Sowards",2,8.2,"PuttingRating",2005
32,NA,"Mark Wilson",11,8.2,"PuttingRating",2005
32,NA,"Don Yrene",1,8.2,"PuttingRating",2005
50,NA,"Chris Anderson",7,8.1,"PuttingRating",2005
50,NA,"Billy Andrade",16,8.1,"PuttingRating",2005
50,NA,"Arjun Atwal",16,8.1,"PuttingRating",2005
50,NA,"Marc Cayeux",1,8.1,"PuttingRating",2005
50,NA,"Stewart Cink",18,8.1,"PuttingRating",2005
50,NA,"Gavin Coles",13,8.1,"PuttingRating",2005
50,NA,"Chris DiMarco",14,8.1,"PuttingRating",2005
50,NA,"Danny Ellis",4,8.1,"PuttingRating",2005
50,NA,"Ernie Els",8,8.1,"PuttingRating",2005
50,NA,"Robert Gamez",17,8.1,"PuttingRating",2005
50,NA,"Richard Green",6,8.1,"PuttingRating",2005
50,NA,"Tetsuji Hiratsuka",1,8.1,"PuttingRating",2005
50,NA,"Peter Jacobsen",4,8.1,"PuttingRating",2005
50,NA,"Shigeki Maruyama",21,8.1,"PuttingRating",2005
50,NA,"Colin Montgomerie",3,8.1,"PuttingRating",2005
50,NA,"John Morgan",2,8.1,"PuttingRating",2005
50,NA,"Kevin Na",15,8.1,"PuttingRating",2005
50,NA,"Jesper Parnevik",17,8.1,"PuttingRating",2005
50,NA,"Vijay Singh",21,8.1,"PuttingRating",2005
50,NA,"Mike Springer",2,8.1,"PuttingRating",2005
