"DrivingPct300320AllDrives_RANKTHISWEEK_2010","DrivingPct300320AllDrives_RANKLASTWEEK_2010","DrivingPct300320AllDrives_PLAYERNAME_2010","DrivingPct300320AllDrives_ROUNDS_2010","DrivingPct300320AllDrives_Pct_2010","DrivingPct300320AllDrives_TOTALDRIVESFOR300320_2010","DrivingPct300320AllDrives_TOTALDRIVESOVERALL_2010","DrivingPct300320AllDrives_RELATIVETOPAR_2010","stat_name","year"
1,1,"John Daly",63,32.1,209,651,-0.019,"DrivingPct300320AllDrives",2010
2,2,"Charles Warren",64,30.08,231,768,-0.13,"DrivingPct300320AllDrives",2010
3,3,"Rory McIlroy",54,29.46,165,560,-0.048,"DrivingPct300320AllDrives",2010
4,4,"Robert Garrigus",71,28.37,242,853,-0.025,"DrivingPct300320AllDrives",2010
5,5,"Charley Hoffman",85,28.15,302,1073,-0.185,"DrivingPct300320AllDrives",2010
6,6,"Phil Mickelson",76,27.32,218,798,-0.115,"DrivingPct300320AllDrives",2010
7,7,"JB Holmes",100,27.2,334,1228,-0.159,"DrivingPct300320AllDrives",2010
8,8,"Bubba Watson",77,26.5,247,932,-0.117,"DrivingPct300320AllDrives",2010
9,9,"Brett Wetterich",54,26.49,196,740,-0.117,"DrivingPct300320AllDrives",2010
10,10,"Aaron Baddeley",94,26.04,319,1225,-0.107,"DrivingPct300320AllDrives",2010
11,11,"Troy Matteson",84,25.96,284,1094,-0.039,"DrivingPct300320AllDrives",2010
12,12,"Graham DeLaet",88,25.94,275,1060,-0.098,"DrivingPct300320AllDrives",2010
13,13,"Nick Watney",91,25.57,247,966,-0.174,"DrivingPct300320AllDrives",2010
14,14,"Martin Laird",91,25.52,282,1105,-0.11,"DrivingPct300320AllDrives",2010
15,15,"Dustin Johnson",83,25.45,225,884,-0.107,"DrivingPct300320AllDrives",2010
16,16,"DJ Trahan",92,25.22,289,1146,-0.232,"DrivingPct300320AllDrives",2010
17,17,"Alex Prugh",88,25.04,279,1114,-0.093,"DrivingPct300320AllDrives",2010
18,18,"Jeff Overton",89,25.03,248,991,-0.165,"DrivingPct300320AllDrives",2010
19,19,"Andres Romero",73,24.58,247,1005,-0.146,"DrivingPct300320AllDrives",2010
20,20,"Jason Day",82,24.55,243,990,-0.156,"DrivingPct300320AllDrives",2010
21,21,"Ryan Palmer",84,24.39,241,988,-0.166,"DrivingPct300320AllDrives",2010
22,22,"Davis Love III",79,24.13,223,924,-0.13,"DrivingPct300320AllDrives",2010
23,23,"Martin Flores",75,23.88,213,892,0.009,"DrivingPct300320AllDrives",2010
24,24,"Josh Teater",101,23.59,302,1280,-0.132,"DrivingPct300320AllDrives",2010
25,25,"Angel Cabrera",64,23.4,168,718,-0.119,"DrivingPct300320AllDrives",2010
26,26,"Jarrod Lyle",54,23.21,149,642,-0.154,"DrivingPct300320AllDrives",2010
27,27,"Scott Piercy",88,22.81,258,1131,-0.163,"DrivingPct300320AllDrives",2010
27,27,"Vijay Singh",75,22.81,182,798,-0.159,"DrivingPct300320AllDrives",2010
29,29,"Roger Tambellini",77,22.16,191,862,-0.11,"DrivingPct300320AllDrives",2010
30,30,"Derek Lamely",81,22.13,197,890,-0.066,"DrivingPct300320AllDrives",2010
31,31,"Bo Van Pelt",104,22.12,269,1216,-0.216,"DrivingPct300320AllDrives",2010
32,32,"Garth Mulroy",53,22.05,129,585,-0.194,"DrivingPct300320AllDrives",2010
33,33,"Adam Scott",70,21.69,157,724,-0.197,"DrivingPct300320AllDrives",2010
34,34,"Daniel Chopra",74,21.64,201,929,-0.154,"DrivingPct300320AllDrives",2010
35,35,"Marc Leishman",87,21.63,218,1008,-0.179,"DrivingPct300320AllDrives",2010
36,36,"Bill Lunde",79,21.61,201,930,-0.159,"DrivingPct300320AllDrives",2010
37,37,"Cameron Percy",73,21.51,177,823,-0.124,"DrivingPct300320AllDrives",2010
38,38,"John Rollins",81,21.5,226,1051,-0.106,"DrivingPct300320AllDrives",2010
39,39,"Steve Marino",81,21.43,189,882,-0.079,"DrivingPct300320AllDrives",2010
40,40,"Matt Every",60,21.36,151,707,-0.159,"DrivingPct300320AllDrives",2010
41,41,"Charles Howell III",103,20.8,260,1250,-0.208,"DrivingPct300320AllDrives",2010
42,42,"Hunter Mahan",85,20.66,193,934,-0.181,"DrivingPct300320AllDrives",2010
43,43,"Kevin Streelman",90,20.61,230,1116,-0.148,"DrivingPct300320AllDrives",2010
44,44,"Rickie Fowler",98,20.57,238,1157,-0.105,"DrivingPct300320AllDrives",2010
45,45,"Paul Casey",64,20.39,126,618,-0.183,"DrivingPct300320AllDrives",2010
46,46,"Chris Wilson",65,20.3,147,724,-0.054,"DrivingPct300320AllDrives",2010
47,47,"Bill Haas",87,20.25,211,1042,-0.166,"DrivingPct300320AllDrives",2010
48,48,"Kevin Stadler",86,20.12,202,1004,-0.208,"DrivingPct300320AllDrives",2010
49,49,"Jimmy Walker",82,19.98,194,971,-0.129,"DrivingPct300320AllDrives",2010
50,50,"Chris Couch",66,19.93,164,823,-0.195,"DrivingPct300320AllDrives",2010
51,51,"Matt Jones",89,19.78,220,1112,-0.141,"DrivingPct300320AllDrives",2010
52,52,"Cameron Tringale",55,19.75,124,628,-0.177,"DrivingPct300320AllDrives",2010
52,52,"Boo Weekley",88,19.75,204,1033,-0.176,"DrivingPct300320AllDrives",2010
54,54,"Stuart Appleby",101,19.66,241,1226,-0.17,"DrivingPct300320AllDrives",2010
55,55,"Matt Bettencourt",91,19.65,191,972,-0.173,"DrivingPct300320AllDrives",2010
56,56,"James Driscoll",78,19.61,202,1030,-0.223,"DrivingPct300320AllDrives",2010
57,57,"Lucas Glover",75,19.37,160,826,-0.075,"DrivingPct300320AllDrives",2010
58,58,"Mathias Gronberg",61,19.34,135,698,-0.141,"DrivingPct300320AllDrives",2010
59,59,"Blake Adams",84,19.27,201,1043,-0.164,"DrivingPct300320AllDrives",2010
60,60,"JJ Henry",92,19.11,210,1099,-0.157,"DrivingPct300320AllDrives",2010
61,61,"Camilo Villegas",78,19.1,149,780,-0.208,"DrivingPct300320AllDrives",2010
62,62,"Brenden Pappas",66,18.98,145,764,-0.083,"DrivingPct300320AllDrives",2010
63,63,"Tim Herron",79,18.92,182,962,-0.137,"DrivingPct300320AllDrives",2010
64,64,"Padraig Harrington",57,18.79,115,612,-0.087,"DrivingPct300320AllDrives",2010
65,65,"Stewart Cink",84,18.75,171,912,-0.17,"DrivingPct300320AllDrives",2010
66,66,"John Senden",103,18.73,227,1212,-0.123,"DrivingPct300320AllDrives",2010
67,67,"Rory Sabbatini",79,18.72,176,940,-0.199,"DrivingPct300320AllDrives",2010
68,68,"John Merrick",109,18.58,239,1286,-0.176,"DrivingPct300320AllDrives",2010
69,69,"Retief Goosen",75,18.56,137,738,-0.161,"DrivingPct300320AllDrives",2010
69,69,"Joe Ogilvie",99,18.56,222,1196,-0.135,"DrivingPct300320AllDrives",2010
71,71,"Ted Purdy",86,18.41,192,1043,-0.109,"DrivingPct300320AllDrives",2010
72,72,"Michael Letzig",84,18.31,204,1114,-0.245,"DrivingPct300320AllDrives",2010
73,73,"Sergio Garcia",58,18.2,91,500,-0.099,"DrivingPct300320AllDrives",2010
74,74,"David Lutterus",69,18.18,142,781,-0.021,"DrivingPct300320AllDrives",2010
75,75,"Andrew McLardy",52,18.08,111,614,-0.09,"DrivingPct300320AllDrives",2010
76,76,"Greg Owen",69,17.96,155,863,-0.019,"DrivingPct300320AllDrives",2010
77,77,"Jeev Milkha Singh",59,17.87,129,722,-0.124,"DrivingPct300320AllDrives",2010
78,78,"Nicholas Thompson",88,17.83,191,1071,-0.105,"DrivingPct300320AllDrives",2010
79,79,"Ryan Moore",80,17.82,152,853,-0.171,"DrivingPct300320AllDrives",2010
80,80,"Chris Tidland",77,17.56,167,951,-0.108,"DrivingPct300320AllDrives",2010
81,81,"Jonathan Byrd",85,17.51,200,1142,-0.29,"DrivingPct300320AllDrives",2010
82,82,"Jeff Gove",57,17.46,107,613,-0.093,"DrivingPct300320AllDrives",2010
83,83,"David Duval",71,17.42,135,775,-0.044,"DrivingPct300320AllDrives",2010
84,84,"Henrik Bjornstad",72,17.4,143,822,-0.077,"DrivingPct300320AllDrives",2010
85,85,"Geoff Ogilvy",62,17.29,121,700,-0.248,"DrivingPct300320AllDrives",2010
86,86,"Ernie Els",72,17.27,133,770,-0.293,"DrivingPct300320AllDrives",2010
87,87,"Sean OHair",84,17.14,156,910,-0.16,"DrivingPct300320AllDrives",2010
88,88,"Kenny Perry",69,16.71,131,784,-0.137,"DrivingPct300320AllDrives",2010
89,89,"George McNeill",79,16.7,163,976,-0.215,"DrivingPct300320AllDrives",2010
90,90,"Will Ma Kenzie",72,16.54,157,949,-0.172,"DrivingPct300320AllDrives",2010
91,91,"Justin Rose",78,16.41,160,975,-0.188,"DrivingPct300320AllDrives",2010
92,92,"Tom Gillis",97,16.35,205,1254,-0.161,"DrivingPct300320AllDrives",2010
93,93,"Ricky Barnes",103,16.32,188,1152,-0.144,"DrivingPct300320AllDrives",2010
94,94,"Steve Elkington",74,16.3,133,816,-0.211,"DrivingPct300320AllDrives",2010
95,95,"Scott McCarron",90,16.22,187,1153,-0.144,"DrivingPct300320AllDrives",2010
96,96,"Troy Merritt",86,16.14,173,1072,-0.185,"DrivingPct300320AllDrives",2010
97,97,"Brendon de Jonge",114,15.98,202,1264,-0.233,"DrivingPct300320AllDrives",2010
98,98,"Pat Perez",90,15.69,182,1160,-0.22,"DrivingPct300320AllDrives",2010
99,99,"Mathew Goggin",85,15.58,165,1059,-0.085,"DrivingPct300320AllDrives",2010
100,100,"Roland Thatcher",72,15.43,146,946,-0.041,"DrivingPct300320AllDrives",2010
101,101,"Paul Stankowski",62,15.41,114,740,-0.123,"DrivingPct300320AllDrives",2010
102,102,"Chris Stroud",90,15.18,152,1001,-0.237,"DrivingPct300320AllDrives",2010
103,103,"Steve Lowery",67,14.93,116,777,-0.095,"DrivingPct300320AllDrives",2010
104,104,"Joe Durant",67,14.9,118,792,-0.212,"DrivingPct300320AllDrives",2010
105,105,"Steve Wheatcroft",74,14.89,120,806,-0.133,"DrivingPct300320AllDrives",2010
106,106,"Michael Sim",64,14.86,110,740,-0.191,"DrivingPct300320AllDrives",2010
107,107,"Webb Simpson",98,14.63,187,1278,-0.118,"DrivingPct300320AllDrives",2010
108,108,"Carl Pettersson",99,14.58,168,1152,-0.304,"DrivingPct300320AllDrives",2010
109,109,"Robert Allenby",76,14.52,124,854,-0.21,"DrivingPct300320AllDrives",2010
110,110,"Kris Blanks",91,14.45,149,1031,-0.081,"DrivingPct300320AllDrives",2010
111,111,"Kevin Sutherland",86,14.33,155,1082,-0.129,"DrivingPct300320AllDrives",2010
112,112,"Billy Mayfair",78,14.24,129,906,-0.093,"DrivingPct300320AllDrives",2010
113,113,"Jay Williamson",76,14.13,120,849,-0.125,"DrivingPct300320AllDrives",2010
114,114,"Vaughn Taylor",87,14.07,155,1102,-0.187,"DrivingPct300320AllDrives",2010
115,115,"KJ Choi",82,14,119,850,-0.227,"DrivingPct300320AllDrives",2010
116,116,"James Nitties",92,13.96,157,1125,-0.134,"DrivingPct300320AllDrives",2010
117,117,"Freddie Jacobson",83,13.94,150,1076,-0.113,"DrivingPct300320AllDrives",2010
118,118,"Bob Estes",79,13.91,137,985,-0.197,"DrivingPct300320AllDrives",2010
119,119,"Rich Barcelo",70,13.84,112,809,-0.107,"DrivingPct300320AllDrives",2010
120,120,"Lee Janzen",77,13.77,134,973,-0.172,"DrivingPct300320AllDrives",2010
120,120,"Brian Stuard",81,13.77,136,988,-0.088,"DrivingPct300320AllDrives",2010
122,122,"Michael Bradley",77,13.66,130,952,-0.154,"DrivingPct300320AllDrives",2010
123,123,"John Mallinger",78,13.45,122,907,-0.139,"DrivingPct300320AllDrives",2010
124,124,"YE Yang",72,13.36,109,816,-0.211,"DrivingPct300320AllDrives",2010
125,125,"Vance Veazey",58,13.02,87,668,-0.08,"DrivingPct300320AllDrives",2010
126,126,"Shaun Micheel",70,12.94,96,742,-0.208,"DrivingPct300320AllDrives",2010
126,126,"Rod Pampling",77,12.94,126,974,-0.056,"DrivingPct300320AllDrives",2010
128,128,"Justin Bolli",55,12.65,74,585,0.095,"DrivingPct300320AllDrives",2010
129,129,"Steve Stricker",73,12.63,99,784,-0.283,"DrivingPct300320AllDrives",2010
130,130,"Chad Campbell",95,12.49,141,1129,-0.156,"DrivingPct300320AllDrives",2010
131,131,"Ian Poulter",55,12.45,59,474,-0.136,"DrivingPct300320AllDrives",2010
132,132,"Jason Dufner",87,12.29,118,960,-0.186,"DrivingPct300320AllDrives",2010
133,133,"Trevor Immelman",55,12.27,73,595,-0.178,"DrivingPct300320AllDrives",2010
134,134,"JP Hayes",79,12.16,115,946,-0.087,"DrivingPct300320AllDrives",2010
135,135,"Johnson Wagner",85,12.03,124,1031,-0.194,"DrivingPct300320AllDrives",2010
136,136,"Spencer Levin",110,11.8,161,1364,-0.211,"DrivingPct300320AllDrives",2010
137,137,"Charlie Wi",95,11.79,146,1238,-0.212,"DrivingPct300320AllDrives",2010
138,138,"DA Points",90,11.56,127,1099,-0.205,"DrivingPct300320AllDrives",2010
139,139,"Aron Price",70,11.55,100,866,-0.16,"DrivingPct300320AllDrives",2010
140,140,"Mark Calcavecchia",50,11.28,52,461,-0.077,"DrivingPct300320AllDrives",2010
141,141,"Cameron Beckman",68,11.18,92,823,-0.087,"DrivingPct300320AllDrives",2010
142,142,"Matt Kuchar",97,11.16,117,1048,-0.274,"DrivingPct300320AllDrives",2010
143,143,"Cliff Kresge",50,11.02,69,626,0.029,"DrivingPct300320AllDrives",2010
144,144,"Briny Baird",87,11.01,121,1099,-0.256,"DrivingPct300320AllDrives",2010
145,145,"Jim Furyk",76,11,92,836,-0.272,"DrivingPct300320AllDrives",2010
146,146,"Ben Crane",85,10.95,101,922,-0.099,"DrivingPct300320AllDrives",2010
147,147,"Jeff Maggert",76,10.6,93,877,-0.075,"DrivingPct300320AllDrives",2010
148,148,"Woody Austin",93,10.48,121,1155,-0.165,"DrivingPct300320AllDrives",2010
149,149,"Jason Bohn",84,10.43,107,1026,-0.271,"DrivingPct300320AllDrives",2010
149,149,"Jerod Turner",54,10.43,58,556,-0.052,"DrivingPct300320AllDrives",2010
151,151,"Stephen Ames",75,10.4,100,962,-0.22,"DrivingPct300320AllDrives",2010
152,152,"Nathan Green",86,10.35,117,1130,-0.179,"DrivingPct300320AllDrives",2010
153,153,"Rocco Mediate",71,10.27,87,847,-0.126,"DrivingPct300320AllDrives",2010
154,154,"Garrett Willis",82,10.21,101,989,-0.297,"DrivingPct300320AllDrives",2010
155,155,"Chris DiMarco",88,10.17,110,1082,-0.164,"DrivingPct300320AllDrives",2010
156,156,"Mark Wilson",87,10.14,112,1104,-0.116,"DrivingPct300320AllDrives",2010
157,157,"Brett Quigley",96,10.13,124,1224,-0.161,"DrivingPct300320AllDrives",2010
158,158,"Zach Johnson",93,10.09,106,1051,-0.123,"DrivingPct300320AllDrives",2010
159,159,"Ryuji Imada",90,9.9,116,1172,-0.06,"DrivingPct300320AllDrives",2010
160,160,"Dean Wilson",54,9.79,64,654,-0.125,"DrivingPct300320AllDrives",2010
161,161,"David Toms",86,9.65,94,974,-0.234,"DrivingPct300320AllDrives",2010
162,162,"Tim Petrovic",105,9.46,124,1311,-0.242,"DrivingPct300320AllDrives",2010
163,163,"Justin Leonard",89,9.27,93,1003,-0.129,"DrivingPct300320AllDrives",2010
164,164,"Brian Davis",101,9.2,114,1239,-0.211,"DrivingPct300320AllDrives",2010
165,165,"Kevin Na",94,9.19,97,1055,-0.258,"DrivingPct300320AllDrives",2010
166,166,"Michael Connell",89,9.11,98,1076,-0.133,"DrivingPct300320AllDrives",2010
167,167,"Bryce Molder",84,9.06,92,1016,-0.261,"DrivingPct300320AllDrives",2010
168,168,"Heath Slocum",97,9,92,1022,-0.098,"DrivingPct300320AllDrives",2010
169,169,"Skip Kendall",58,8.92,61,684,-0.262,"DrivingPct300320AllDrives",2010
170,170,"Chris Riley",73,8.88,78,878,-0.205,"DrivingPct300320AllDrives",2010
171,171,"Brandt Snedeker",89,8.54,89,1042,-0.191,"DrivingPct300320AllDrives",2010
172,172,"Scott Verplank",74,8.32,65,781,-0.262,"DrivingPct300320AllDrives",2010
173,173,"Greg Chalmers",93,8.03,97,1208,-0.134,"DrivingPct300320AllDrives",2010
174,174,"Jerry Kelly",99,7.94,91,1146,-0.143,"DrivingPct300320AllDrives",2010
175,175,"Tim Clark",88,7.93,75,946,-0.213,"DrivingPct300320AllDrives",2010
