"ProximitytoHolefrom30yards_RANKTHISWEEK_2009","ProximitytoHolefrom30yards_RANKLASTWEEK_2009","ProximitytoHolefrom30yards_PLAYERNAME_2009","ProximitytoHolefrom30yards_ROUNDS_2009","ProximitytoHolefrom30yards_AVGDTP_2009","ProximitytoHolefrom30yards_TOTALDISTANCEFEET_2009","ProximitytoHolefrom30yards_OFSHOTS_2009","ProximitytoHolefrom30yards_SCRAMBLINGRANK_2009","stat_name","year"
88,88,"Nathan Green",104,NA,1220.417,100,40,"ProximitytoHolefrom30yards",2009
88,88,"Troy Matteson",95,NA,791.417,65,103,"ProximitytoHolefrom30yards",2009
90,90,"Tommy Armour III",58,NA,379.167,31,137,"ProximitytoHolefrom30yards",2009
90,90,"Jonathan Byrd",89,NA,994,81,148,"ProximitytoHolefrom30yards",2009
90,90,"JB Holmes",74,NA,883.833,72,174,"ProximitytoHolefrom30yards",2009
93,93,"Rich Beem",77,NA,643.083,52,132,"ProximitytoHolefrom30yards",2009
93,93,"Angel Cabrera",55,NA,308.583,25,117,"ProximitytoHolefrom30yards",2009
93,93,"Lee Janzen",74,NA,432.917,35,66,"ProximitytoHolefrom30yards",2009
93,93,"David Mathis",82,NA,763.417,62,47,"ProximitytoHolefrom30yards",2009
93,93,"Tim Petrovic",97,NA,1123.833,91,5,"ProximitytoHolefrom30yards",2009
93,93,"DJ Trahan",96,NA,777,63,149,"ProximitytoHolefrom30yards",2009
93,93,"Brian Vranesh",51,NA,529.833,43,38,"ProximitytoHolefrom30yards",2009
100,100,"Steve Elkington",70,NA,583.333,47,99,"ProximitytoHolefrom30yards",2009
100,100,"Cliff Kresge",78,NA,770.417,62,72,"ProximitytoHolefrom30yards",2009
100,100,"Steve Marino",98,NA,894.917,72,60,"ProximitytoHolefrom30yards",2009
103,103,"Bo Van Pelt",100,NA,774.75,62,57,"ProximitytoHolefrom30yards",2009
104,104,"Michael Allen",73,NA,529.917,42,123,"ProximitytoHolefrom30yards",2009
104,104,"Kirk Triplett",60,NA,476.75,38,24,"ProximitytoHolefrom30yards",2009
104,104,"Nick Watney",86,NA,578.167,46,84,"ProximitytoHolefrom30yards",2009
107,107,"Joe Durant",62,NA,417.667,33,176,"ProximitytoHolefrom30yards",2009
107,107,"Michael Letzig",96,NA,884.417,70,29,"ProximitytoHolefrom30yards",2009
107,107,"John Rollins",92,NA,1193.333,94,93,"ProximitytoHolefrom30yards",2009
107,107,"Dean Wilson",81,NA,645.667,51,119,"ProximitytoHolefrom30yards",2009
111,111,"Tim Herron",87,NA,1056.333,83,69,"ProximitytoHolefrom30yards",2009
111,111,"Matt Jones",56,NA,419.583,33,22,"ProximitytoHolefrom30yards",2009
111,111,"Jerry Kelly",90,NA,790.917,62,45,"ProximitytoHolefrom30yards",2009
111,111,"James Nitties",86,NA,992.75,78,106,"ProximitytoHolefrom30yards",2009
115,115,"Fred Couples",54,NA,424.667,33,175,"ProximitytoHolefrom30yards",2009
115,115,"Scott Piercy",85,NA,833.333,65,107,"ProximitytoHolefrom30yards",2009
117,117,"Ernie Els",70,NA,543.333,42,59,"ProximitytoHolefrom30yards",2009
117,117,"Jim Furyk",86,NA,515.833,40,8,"ProximitytoHolefrom30yards",2009
117,117,"Paul Goydos",79,NA,815.583,63,145,"ProximitytoHolefrom30yards",2009
117,117,"Ryan Palmer",78,NA,840.833,65,138,"ProximitytoHolefrom30yards",2009
121,121,"Eric Axley",71,NA,899.75,69,182,"ProximitytoHolefrom30yards",2009
121,121,"Chris Stroud",88,NA,717.083,55,168,"ProximitytoHolefrom30yards",2009
123,123,"Steve Flesch",77,NA,693.25,53,50,"ProximitytoHolefrom30yards",2009
123,123,"Kent Jones",73,NA,733,56,139,"ProximitytoHolefrom30yards",2009
123,123,"Marc Leishman",91,NA,799.75,61,116,"ProximitytoHolefrom30yards",2009
123,123,"John Mallinger",90,NA,641.75,49,104,"ProximitytoHolefrom30yards",2009
123,123,"Greg Owen",97,NA,734.417,56,136,"ProximitytoHolefrom30yards",2009
128,128,"Ben Curtis",63,NA,540.5,41,85,"ProximitytoHolefrom30yards",2009
128,128,"David Toms",98,NA,578.667,44,47,"ProximitytoHolefrom30yards",2009
130,130,"Peter Lonard",86,NA,978.417,74,144,"ProximitytoHolefrom30yards",2009
130,130,"Chez Reavie",81,NA,756.083,57,71,"ProximitytoHolefrom30yards",2009
130,130,"Matt Weibring",65,NA,621.167,47,42,"ProximitytoHolefrom30yards",2009
133,133,"Mark Calcavecchia",72,NA,667.5,50,101,"ProximitytoHolefrom30yards",2009
133,133,"Luke Donald",79,NA,681.75,51,20,"ProximitytoHolefrom30yards",2009
133,133,"Harrison Frazar",93,NA,919.583,69,134,"ProximitytoHolefrom30yards",2009
133,133,"Heath Slocum",95,NA,653.083,49,91,"ProximitytoHolefrom30yards",2009
137,137,"Brian Gay",96,NA,605.25,45,7,"ProximitytoHolefrom30yards",2009
137,137,"YE Yang",83,NA,642.083,48,90,"ProximitytoHolefrom30yards",2009
139,139,"Brendon de Jonge",90,NA,1103.833,82,155,"ProximitytoHolefrom30yards",2009
139,139,"Retief Goosen",74,NA,511.417,38,64,"ProximitytoHolefrom30yards",2009
139,139,"Tom Lehman",55,NA,202,15,150,"ProximitytoHolefrom30yards",2009
139,139,"Andres Romero",58,NA,769,57,181,"ProximitytoHolefrom30yards",2009
139,139,"Vijay Singh",71,NA,499.75,37,147,"ProximitytoHolefrom30yards",2009
139,139,"Kevin Sutherland",96,NA,676.917,50,81,"ProximitytoHolefrom30yards",2009
145,145,"Bill Lunde",83,NA,867.083,64,49,"ProximitytoHolefrom30yards",2009
145,145,"Chris Riley",77,NA,853.5,63,9,"ProximitytoHolefrom30yards",2009
145,145,"Scott Sterling",51,NA,393.083,29,44,"ProximitytoHolefrom30yards",2009
148,148,"Jeff Klauk",97,NA,976.333,71,34,"ProximitytoHolefrom30yards",2009
149,149,"Glen Day",79,NA,786.333,57,43,"ProximitytoHolefrom30yards",2009
150,150,"Bart Bryant",58,NA,388.667,28,153,"ProximitytoHolefrom30yards",2009
150,150,"Jason Day",61,NA,696.917,50,35,"ProximitytoHolefrom30yards",2009
150,150,"Derek Fathauer",63,NA,933.25,67,161,"ProximitytoHolefrom30yards",2009
150,150,"Anthony Kim",76,NA,680.333,49,124,"ProximitytoHolefrom30yards",2009
150,150,"Colt Knost",71,NA,680.417,49,157,"ProximitytoHolefrom30yards",2009
150,150,"Marc Turnesa",77,NA,1087.167,78,170,"ProximitytoHolefrom30yards",2009
156,156,"Aaron Baddeley",66,NA,768.833,55,92,"ProximitytoHolefrom30yards",2009
156,156,"Brian Bateman",55,NA,740.417,53,158,"ProximitytoHolefrom30yards",2009
156,156,"Cameron Beckman",87,NA,811.083,58,77,"ProximitytoHolefrom30yards",2009
156,156,"Scott McCarron",91,NA,1008.833,72,18,"ProximitytoHolefrom30yards",2009
160,160,"Robert Garrigus",83,NA,718.917,51,111,"ProximitytoHolefrom30yards",2009
161,161,"JJ Henry",97,NA,908.5,64,89,"ProximitytoHolefrom30yards",2009
162,162,"Kenny Perry",92,NA,655.333,46,13,"ProximitytoHolefrom30yards",2009
162,162,"Nicholas Thompson",96,NA,1080.417,76,122,"ProximitytoHolefrom30yards",2009
164,164,"Bubba Watson",73,NA,788.833,55,166,"ProximitytoHolefrom30yards",2009
165,165,"Bob Heintz",59,NA,519.5,36,26,"ProximitytoHolefrom30yards",2009
165,165,"Aron Price",89,NA,907.667,63,93,"ProximitytoHolefrom30yards",2009
167,167,"Ricky Barnes",67,NA,710,49,178,"ProximitytoHolefrom30yards",2009
168,168,"Richard Johnson",85,NA,963.333,66,87,"ProximitytoHolefrom30yards",2009
168,168,"Rick Price",54,NA,554.5,38,161,"ProximitytoHolefrom30yards",2009
168,168,"Boo Weekley",79,NA,685.5,47,154,"ProximitytoHolefrom30yards",2009
171,171,"Mathew Goggin",76,NA,705.833,48,134,"ProximitytoHolefrom30yards",2009
172,172,"John Merrick",91,NA,781.75,53,159,"ProximitytoHolefrom30yards",2009
173,173,"Woody Austin",84,NA,964.917,65,39,"ProximitytoHolefrom30yards",2009
173,173,"Bill Haas",91,NA,1069,72,72,"ProximitytoHolefrom30yards",2009
173,173,"Steve Lowery",83,NA,980.583,66,82,"ProximitytoHolefrom30yards",2009
176,176,"Martin Laird",72,NA,949.583,63,179,"ProximitytoHolefrom30yards",2009
177,177,"Gary Woodland",53,NA,561.667,37,184,"ProximitytoHolefrom30yards",2009
178,178,"Jeff Quinney",78,NA,791.083,52,58,"ProximitytoHolefrom30yards",2009
179,179,"Hunter Mahan",94,NA,767.833,50,100,"ProximitytoHolefrom30yards",2009
179,179,"Casey Wittenberg",71,NA,720.333,47,61,"ProximitytoHolefrom30yards",2009
181,181,"Greg Kraft",51,NA,461.333,30,177,"ProximitytoHolefrom30yards",2009
182,182,"Tag Ridings",50,NA,534.083,34,140,"ProximitytoHolefrom30yards",2009
183,183,"Dustin Johnson",85,NA,963.333,60,143,"ProximitytoHolefrom30yards",2009
184,184,"Sergio Garcia",59,NA,341.083,21,101,"ProximitytoHolefrom30yards",2009
