"GIRPuttingAvg35_RANKTHISWEEK_2013","GIRPuttingAvg35_RANKLASTWEEK_2013","GIRPuttingAvg35_PLAYERNAME_2013","GIRPuttingAvg35_ROUNDS_2013","GIRPuttingAvg35_PctMADE_2013","GIRPuttingAvg35_ATTEMPTS_2013","GIRPuttingAvg35_PUTTSMADE_2013","stat_name","year"
34,34,"Gary Woodland",94,0.49,183,9,"GIRPuttingAvg35",2013
37,37,"Ernie Els",63,0.48,83,4,"GIRPuttingAvg35",2013
37,37,"Ted Potter Jr",65,0.48,125,6,"GIRPuttingAvg35",2013
39,39,"James Driscoll",76,0.47,127,6,"GIRPuttingAvg35",2013
39,39,"Doug LaBelle II",72,0.47,148,7,"GIRPuttingAvg35",2013
41,41,"Scott Brown",65,0.46,108,5,"GIRPuttingAvg35",2013
41,41,"Bo Van Pelt",72,0.46,108,5,"GIRPuttingAvg35",2013
43,43,"Tom Gillis",69,0.45,133,6,"GIRPuttingAvg35",2013
43,43,"John Senden",79,0.45,157,7,"GIRPuttingAvg35",2013
43,43,"Camilo Villegas",79,0.45,112,5,"GIRPuttingAvg35",2013
43,43,"Lee Williams",62,0.45,89,4,"GIRPuttingAvg35",2013
47,47,"Roberto Castro",97,0.44,181,8,"GIRPuttingAvg35",2013
47,47,"Greg Chalmers",77,0.44,135,6,"GIRPuttingAvg35",2013
47,47,"John Rollins",77,0.44,136,6,"GIRPuttingAvg35",2013
50,50,"Tim Clark",64,0.43,69,3,"GIRPuttingAvg35",2013
50,50,"David Hearn",88,0.43,139,6,"GIRPuttingAvg35",2013
50,50,"Nicholas Thompson",99,0.43,184,8,"GIRPuttingAvg35",2013
53,53,"Aaron Baddeley",68,0.42,118,5,"GIRPuttingAvg35",2013
53,53,"Jim Herman",59,0.42,95,4,"GIRPuttingAvg35",2013
53,53,"Tim Herron",45,0.42,96,4,"GIRPuttingAvg35",2013
53,53,"Matt Jones",83,0.42,143,6,"GIRPuttingAvg35",2013
53,53,"Ben Kohles",75,0.42,118,5,"GIRPuttingAvg35",2013
53,53,"Darron Stiles",51,0.42,72,3,"GIRPuttingAvg35",2013
53,53,"Casey Wittenberg",72,0.42,120,5,"GIRPuttingAvg35",2013
60,60,"Patrick Reed",83,0.41,146,6,"GIRPuttingAvg35",2013
60,60,"Tag Ridings",69,0.41,123,5,"GIRPuttingAvg35",2013
60,60,"Kyle Stanley",71,0.41,121,5,"GIRPuttingAvg35",2013
63,63,"Russell Henley",80,0.4,149,6,"GIRPuttingAvg35",2013
63,63,"Webb Simpson",92,0.4,125,5,"GIRPuttingAvg35",2013
65,65,"Michael Bradley",56,0.39,102,4,"GIRPuttingAvg35",2013
66,66,"Bob Estes",66,0.38,132,5,"GIRPuttingAvg35",2013
66,66,"Martin Flores",83,0.38,159,6,"GIRPuttingAvg35",2013
66,66,"Sergio Garcia",65,0.38,106,4,"GIRPuttingAvg35",2013
66,66,"Eric Meierdierks",48,0.38,80,3,"GIRPuttingAvg35",2013
66,66,"Rory Sabbatini",86,0.38,130,5,"GIRPuttingAvg35",2013
71,71,"Jonas Blixt",76,0.37,134,5,"GIRPuttingAvg35",2013
71,71,"Seung Yul Noh",71,0.37,136,5,"GIRPuttingAvg35",2013
71,71,"Andres Romero",63,0.37,109,4,"GIRPuttingAvg35",2013
71,71,"Kevin Stadler",83,0.37,136,5,"GIRPuttingAvg35",2013
75,75,"Justin Bolli",59,0.36,84,3,"GIRPuttingAvg35",2013
75,75,"Fabian Gomez",65,0.36,111,4,"GIRPuttingAvg35",2013
75,75,"Justin Hicks",79,0.36,137,5,"GIRPuttingAvg35",2013
75,75,"William McGirt",75,0.36,140,5,"GIRPuttingAvg35",2013
75,75,"Phil Mickelson",78,0.36,110,4,"GIRPuttingAvg35",2013
75,75,"Mike Weir",60,0.36,84,3,"GIRPuttingAvg35",2013
81,81,"John Huh",88,0.35,170,6,"GIRPuttingAvg35",2013
81,81,"Martin Kaymer",61,0.35,85,3,"GIRPuttingAvg35",2013
81,81,"Geoff Ogilvy",57,0.35,86,3,"GIRPuttingAvg35",2013
81,81,"Chez Reavie",72,0.35,114,4,"GIRPuttingAvg35",2013
85,85,"Tommy Gainey",84,0.34,148,5,"GIRPuttingAvg35",2013
86,86,"Bobby Gates",49,0.33,90,3,"GIRPuttingAvg35",2013
86,86,"Brian Harman",89,0.33,150,5,"GIRPuttingAvg35",2013
86,86,"Justin Leonard",86,0.33,151,5,"GIRPuttingAvg35",2013
86,86,"Graeme McDowell",53,0.33,61,2,"GIRPuttingAvg35",2013
86,86,"Michael Thompson",66,0.33,122,4,"GIRPuttingAvg35",2013
91,91,"Derek Ernst",58,0.32,125,4,"GIRPuttingAvg35",2013
91,91,"Robert Garrigus",69,0.32,94,3,"GIRPuttingAvg35",2013
91,91,"Charl Schwartzel",69,0.32,95,3,"GIRPuttingAvg35",2013
94,94,"Steven Bowditch",67,0.31,128,4,"GIRPuttingAvg35",2013
94,94,"Stewart Cink",71,0.31,127,4,"GIRPuttingAvg35",2013
94,94,"Zach Johnson",84,0.31,129,4,"GIRPuttingAvg35",2013
94,94,"Jeff Overton",78,0.31,160,5,"GIRPuttingAvg35",2013
98,98,"Keegan Bradley",88,0.3,167,5,"GIRPuttingAvg35",2013
98,98,"Brendon de Jonge",110,0.3,202,6,"GIRPuttingAvg35",2013
98,98,"Ryo Ishikawa",72,0.3,100,3,"GIRPuttingAvg35",2013
98,98,"Chris Kirk",89,0.3,133,4,"GIRPuttingAvg35",2013
98,98,"Jeff Maggert",63,0.3,99,3,"GIRPuttingAvg35",2013
98,98,"Troy Matteson",68,0.3,132,4,"GIRPuttingAvg35",2013
98,98,"Ian Poulter",59,0.3,67,2,"GIRPuttingAvg35",2013
98,98,"Jimmy Walker",84,0.3,133,4,"GIRPuttingAvg35",2013
98,98,"Bubba Watson",76,0.3,133,4,"GIRPuttingAvg35",2013
107,107,"Lee Westwood",70,0.29,102,3,"GIRPuttingAvg35",2013
108,108,"Charley Hoffman",84,0.28,143,4,"GIRPuttingAvg35",2013
108,108,"David Lynn",70,0.28,106,3,"GIRPuttingAvg35",2013
110,110,"Nicolas Colsaerts",50,0.27,75,2,"GIRPuttingAvg35",2013
110,110,"Graham DeLaet",94,0.27,182,5,"GIRPuttingAvg35",2013
110,110,"Bryce Molder",82,0.27,146,4,"GIRPuttingAvg35",2013
110,110,"YE Yang",56,0.27,75,2,"GIRPuttingAvg35",2013
114,114,"Angel Cabrera",73,0.26,153,4,"GIRPuttingAvg35",2013
114,114,"Charles Howell III",87,0.26,192,5,"GIRPuttingAvg35",2013
114,114,"Steve LeBrun",66,0.26,116,3,"GIRPuttingAvg35",2013
114,114,"Hunter Mahan",91,0.26,154,4,"GIRPuttingAvg35",2013
114,114,"Henrik Norlander",70,0.26,114,3,"GIRPuttingAvg35",2013
114,114,"Shawn Stefani",63,0.26,114,3,"GIRPuttingAvg35",2013
114,114,"Robert Streb",75,0.26,115,3,"GIRPuttingAvg35",2013
114,114,"Vaughn Taylor",50,0.26,76,2,"GIRPuttingAvg35",2013
122,122,"Jason Dufner",78,0.25,121,3,"GIRPuttingAvg35",2013
122,122,"David Mathis",71,0.25,121,3,"GIRPuttingAvg35",2013
122,122,"Henrik Stenson",65,0.25,122,3,"GIRPuttingAvg35",2013
122,122,"Andrew Svoboda",46,0.25,79,2,"GIRPuttingAvg35",2013
122,122,"Cameron Tringale",80,0.25,199,5,"GIRPuttingAvg35",2013
127,127,"Luke Donald",60,0.24,84,2,"GIRPuttingAvg35",2013
127,127,"Lucas Glover",65,0.24,125,3,"GIRPuttingAvg35",2013
127,127,"Scott Stallings",79,0.24,124,3,"GIRPuttingAvg35",2013
127,127,"Daniel Summerhays",83,0.24,170,4,"GIRPuttingAvg35",2013
127,127,"Johnson Wagner",64,0.24,126,3,"GIRPuttingAvg35",2013
132,132,"Charlie Beljan",62,0.23,131,3,"GIRPuttingAvg35",2013
132,132,"KJ Choi",85,0.23,128,3,"GIRPuttingAvg35",2013
132,132,"Martin Laird",68,0.23,130,3,"GIRPuttingAvg35",2013
132,132,"Adam Scott",61,0.23,87,2,"GIRPuttingAvg35",2013
136,136,"Erik Compton",74,0.21,143,3,"GIRPuttingAvg35",2013
136,136,"Matt Every",89,0.21,141,3,"GIRPuttingAvg35",2013
138,138,"Ricky Barnes",74,0.2,152,3,"GIRPuttingAvg35",2013
138,138,"Bud Cauley",67,0.2,98,2,"GIRPuttingAvg35",2013
138,138,"Dustin Johnson",71,0.2,99,2,"GIRPuttingAvg35",2013
138,138,"Chris Stroud",88,0.2,152,3,"GIRPuttingAvg35",2013
142,142,"Trevor Immelman",73,0.19,159,3,"GIRPuttingAvg35",2013
142,142,"Ryan Palmer",79,0.19,107,2,"GIRPuttingAvg35",2013
142,142,"Vijay Singh",61,0.19,104,2,"GIRPuttingAvg35",2013
142,142,"Kevin Streelman",86,0.19,157,3,"GIRPuttingAvg35",2013
142,142,"Nick Watney",88,0.19,161,3,"GIRPuttingAvg35",2013
147,147,"Robert Allenby",58,0.18,111,2,"GIRPuttingAvg35",2013
147,147,"Luke List",65,0.18,110,2,"GIRPuttingAvg35",2013
147,147,"Jordan Spieth",82,0.18,113,2,"GIRPuttingAvg35",2013
147,147,"David Toms",49,0.18,56,1,"GIRPuttingAvg35",2013
151,151,"Stuart Appleby",88,0.17,174,3,"GIRPuttingAvg35",2013
151,151,"Ben Curtis",59,0.17,115,2,"GIRPuttingAvg35",2013
151,151,"Jim Furyk",80,0.17,117,2,"GIRPuttingAvg35",2013
151,151,"Brandt Jobe",62,0.17,121,2,"GIRPuttingAvg35",2013
151,151,"Dicky Pride",71,0.17,115,2,"GIRPuttingAvg35",2013
151,151,"Brendan Steele",86,0.17,181,3,"GIRPuttingAvg35",2013
157,157,"Billy Horschel",96,0.16,186,3,"GIRPuttingAvg35",2013
158,158,"Kevin Chappell",80,0.15,132,2,"GIRPuttingAvg35",2013
159,159,"Robert Karlsson",56,0.14,74,1,"GIRPuttingAvg35",2013
159,159,"Greg Owen",73,0.14,138,2,"GIRPuttingAvg35",2013
161,161,"Tiger Woods",61,0.13,79,1,"GIRPuttingAvg35",2013
162,162,"Justin Rose",62,0.12,82,1,"GIRPuttingAvg35",2013
162,162,"Boo Weekley",100,0.12,162,2,"GIRPuttingAvg35",2013
164,164,"Harris English",95,0.11,176,2,"GIRPuttingAvg35",2013
164,164,"Ryan Moore",72,0.11,91,1,"GIRPuttingAvg35",2013
166,166,"Scott Gardiner",61,0.1,103,1,"GIRPuttingAvg35",2013
166,166,"Alistair Presnell",59,0.1,103,1,"GIRPuttingAvg35",2013
168,168,"Scott Langley",79,0.09,115,1,"GIRPuttingAvg35",2013
168,168,"David Lingmerth",68,0.09,108,1,"GIRPuttingAvg35",2013
168,168,"Josh Teater",86,0.09,114,1,"GIRPuttingAvg35",2013
171,171,"Will Claxton",67,0.08,121,1,"GIRPuttingAvg35",2013
171,171,"Ben Crane",62,0.08,119,1,"GIRPuttingAvg35",2013
171,171,"Mark Wilson",56,0.08,120,1,"GIRPuttingAvg35",2013
174,174,"Sangmoon Bae",83,0.06,160,1,"GIRPuttingAvg35",2013
175,175,"Jerry Kelly",75,0,123,NA,"GIRPuttingAvg35",2013
175,175,"Rory McIlroy",56,0,76,NA,"GIRPuttingAvg35",2013
175,175,"Rod Pampling",46,0,65,NA,"GIRPuttingAvg35",2013
175,175,"Pat Perez",69,0,149,NA,"GIRPuttingAvg35",2013
175,175,"Steve Stricker",51,0,65,NA,"GIRPuttingAvg35",2013
175,175,"DJ Trahan",48,0,86,NA,"GIRPuttingAvg35",2013
