"Puttingfrom2025_RANKTHISWEEK_2010","Puttingfrom2025_RANKLASTWEEK_2010","Puttingfrom2025_PLAYERNAME_2010","Puttingfrom2025_ROUNDS_2010","Puttingfrom2025_PctMADE_2010","Puttingfrom2025_ATTEMPTS_2010","Puttingfrom2025_PUTTSMADE_2010","stat_name","year"
1,1,"Rory McIlroy",54,22,50,11,"Puttingfrom2025",2010
2,2,"Michael Sim",64,20.99,81,17,"Puttingfrom2025",2010
3,3,"Zach Johnson",93,20.95,105,22,"Puttingfrom2025",2010
4,4,"Charles Warren",64,20.69,87,18,"Puttingfrom2025",2010
5,5,"Robert Allenby",76,20.55,73,15,"Puttingfrom2025",2010
6,6,"Bryce Molder",84,20.18,109,22,"Puttingfrom2025",2010
7,7,"Stephen Ames",75,20,115,23,"Puttingfrom2025",2010
7,7,"Chris Couch",66,20,95,19,"Puttingfrom2025",2010
9,9,"Paul Casey",64,19.28,83,16,"Puttingfrom2025",2010
10,10,"Rory Sabbatini",79,19.19,99,19,"Puttingfrom2025",2010
11,11,"Matt Every",60,19.18,73,14,"Puttingfrom2025",2010
12,12,"Justin Rose",78,19,100,19,"Puttingfrom2025",2010
12,12,"YE Yang",72,19,100,19,"Puttingfrom2025",2010
14,14,"Jason Day",82,18.69,107,20,"Puttingfrom2025",2010
15,15,"Matt Bettencourt",91,18.45,103,19,"Puttingfrom2025",2010
16,16,"Chris Tidland",77,18.18,121,22,"Puttingfrom2025",2010
17,17,"Kevin Na",94,17.86,112,20,"Puttingfrom2025",2010
18,18,"Dean Wilson",54,17.81,73,13,"Puttingfrom2025",2010
19,19,"Ernie Els",72,17.72,79,14,"Puttingfrom2025",2010
20,20,"Ben Crane",85,17.65,102,18,"Puttingfrom2025",2010
21,21,"John Daly",63,17.39,69,12,"Puttingfrom2025",2010
21,21,"David Toms",86,17.39,92,16,"Puttingfrom2025",2010
23,23,"Tim Herron",79,17.05,88,15,"Puttingfrom2025",2010
24,24,"Kenny Perry",69,17.02,94,16,"Puttingfrom2025",2010
25,25,"Michael Connell",89,16.98,106,18,"Puttingfrom2025",2010
26,26,"Brad Faxon",58,16.9,71,12,"Puttingfrom2025",2010
27,27,"Paul Stankowski",62,16.83,101,17,"Puttingfrom2025",2010
28,28,"Jason Bohn",84,16.67,108,18,"Puttingfrom2025",2010
28,28,"Adam Scott",70,16.67,78,13,"Puttingfrom2025",2010
30,30,"Padraig Harrington",57,16.42,67,11,"Puttingfrom2025",2010
31,31,"Andres Romero",73,16.33,98,16,"Puttingfrom2025",2010
32,32,"Lucas Glover",75,16.28,86,14,"Puttingfrom2025",2010
33,33,"Martin Laird",91,16.26,123,20,"Puttingfrom2025",2010
34,34,"Aaron Baddeley",94,16.1,118,19,"Puttingfrom2025",2010
35,35,"Tom Pernice Jr",74,16.09,87,14,"Puttingfrom2025",2010
36,36,"Jeff Overton",89,15.93,113,18,"Puttingfrom2025",2010
37,37,"Sergio Garcia",58,15.87,63,10,"Puttingfrom2025",2010
38,38,"James Driscoll",78,15.74,108,17,"Puttingfrom2025",2010
38,38,"Brandt Snedeker",89,15.74,108,17,"Puttingfrom2025",2010
40,40,"Hunter Mahan",85,15.56,90,14,"Puttingfrom2025",2010
40,40,"Bo Van Pelt",104,15.56,135,21,"Puttingfrom2025",2010
42,42,"Spencer Levin",110,15.53,161,25,"Puttingfrom2025",2010
42,42,"Ryan Palmer",84,15.53,103,16,"Puttingfrom2025",2010
44,44,"Jonathan Byrd",85,15.52,116,18,"Puttingfrom2025",2010
45,45,"Graham DeLaet",88,15.45,123,19,"Puttingfrom2025",2010
46,46,"Cameron Beckman",68,15.38,104,16,"Puttingfrom2025",2010
46,46,"David Duval",71,15.38,91,14,"Puttingfrom2025",2010
48,48,"Tom Gillis",97,15.22,138,21,"Puttingfrom2025",2010
49,49,"Derek Lamely",81,15.15,99,15,"Puttingfrom2025",2010
49,49,"Cameron Tringale",55,15.15,66,10,"Puttingfrom2025",2010
51,51,"Kevin Stadler",86,15.13,119,18,"Puttingfrom2025",2010
52,52,"Kevin Streelman",90,15.04,113,17,"Puttingfrom2025",2010
53,53,"Rich Barcelo",70,15,80,12,"Puttingfrom2025",2010
53,53,"Stewart Cink",84,15,100,15,"Puttingfrom2025",2010
53,53,"Nick Watney",91,15,100,15,"Puttingfrom2025",2010
56,56,"Woody Austin",93,14.93,134,20,"Puttingfrom2025",2010
57,57,"Will Ma Kenzie",72,14.91,114,17,"Puttingfrom2025",2010
58,58,"John Rollins",81,14.85,101,15,"Puttingfrom2025",2010
59,59,"Ryuji Imada",90,14.81,135,20,"Puttingfrom2025",2010
59,59,"Garrett Willis",82,14.81,108,16,"Puttingfrom2025",2010
61,61,"Brian Stuard",81,14.78,115,17,"Puttingfrom2025",2010
62,62,"Camilo Villegas",78,14.71,68,10,"Puttingfrom2025",2010
63,63,"Mark Wilson",87,14.66,116,17,"Puttingfrom2025",2010
