"Approach5075yardsRTPScore_RANKTHISWEEK_2011","Approach5075yardsRTPScore_RANKLASTWEEK_2011","Approach5075yardsRTPScore_PLAYERNAME_2011","Approach5075yardsRTPScore_ROUNDS_2011","Approach5075yardsRTPScore_AVGRTP_2011","stat_name","year"
1,1,"Ian Poulter",52,-0.529,"Approach5075yardsRTPScore",2011
2,2,"Luke Donald",73,-0.412,"Approach5075yardsRTPScore",2011
3,3,"Jim Herman",69,-0.385,"Approach5075yardsRTPScore",2011
4,4,"Brian Gay",90,-0.364,"Approach5075yardsRTPScore",2011
5,5,"Arjun Atwal",91,-0.353,"Approach5075yardsRTPScore",2011
5,5,"Bo Van Pelt",92,-0.353,"Approach5075yardsRTPScore",2011
7,7,"Chris Kirk",87,-0.333,"Approach5075yardsRTPScore",2011
7,7,"Rocco Mediate",53,-0.333,"Approach5075yardsRTPScore",2011
7,7,"Joe Ogilvie",75,-0.333,"Approach5075yardsRTPScore",2011
7,7,"Mark Wilson",89,-0.333,"Approach5075yardsRTPScore",2011
11,11,"Martin Laird",77,-0.313,"Approach5075yardsRTPScore",2011
12,12,"Charley Hoffman",93,-0.304,"Approach5075yardsRTPScore",2011
13,13,"Hunter Mahan",92,-0.3,"Approach5075yardsRTPScore",2011
14,14,"Ryan Moore",79,-0.286,"Approach5075yardsRTPScore",2011
14,14,"Jimmy Walker",79,-0.286,"Approach5075yardsRTPScore",2011
16,16,"Phil Mickelson",79,-0.278,"Approach5075yardsRTPScore",2011
17,17,"Davis Love III",70,-0.273,"Approach5075yardsRTPScore",2011
18,18,"Charles Howell III",108,-0.265,"Approach5075yardsRTPScore",2011
19,19,"Jim Furyk",87,-0.261,"Approach5075yardsRTPScore",2011
20,20,"Tommy Gainey",104,-0.25,"Approach5075yardsRTPScore",2011
20,20,"Padraig Harrington",60,-0.25,"Approach5075yardsRTPScore",2011
20,20,"Charl Schwartzel",58,-0.25,"Approach5075yardsRTPScore",2011
23,23,"Troy Matteson",91,-0.238,"Approach5075yardsRTPScore",2011
24,24,"Jhonattan Vegas",84,-0.235,"Approach5075yardsRTPScore",2011
25,25,"Steve Stricker",70,-0.226,"Approach5075yardsRTPScore",2011
26,26,"Jerry Kelly",85,-0.222,"Approach5075yardsRTPScore",2011
27,27,"Billy Horschel",75,-0.208,"Approach5075yardsRTPScore",2011
28,28,"Carl Pettersson",95,-0.205,"Approach5075yardsRTPScore",2011
29,29,"David Toms",78,-0.19,"Approach5075yardsRTPScore",2011
30,30,"Keegan Bradley",91,-0.188,"Approach5075yardsRTPScore",2011
30,30,"James Driscoll",71,-0.188,"Approach5075yardsRTPScore",2011
32,32,"Camilo Villegas",69,-0.176,"Approach5075yardsRTPScore",2011
33,33,"Ben Crane",76,-0.167,"Approach5075yardsRTPScore",2011
33,33,"Lucas Glover",74,-0.167,"Approach5075yardsRTPScore",2011
33,33,"Webb Simpson",98,-0.167,"Approach5075yardsRTPScore",2011
36,36,"Steve Flesch",88,-0.161,"Approach5075yardsRTPScore",2011
37,37,"Spencer Levin",113,-0.16,"Approach5075yardsRTPScore",2011
38,38,"Michael Connell",76,-0.158,"Approach5075yardsRTPScore",2011
38,38,"John Senden",94,-0.158,"Approach5075yardsRTPScore",2011
40,40,"Colt Knost",80,-0.154,"Approach5075yardsRTPScore",2011
41,41,"Jason Day",76,-0.15,"Approach5075yardsRTPScore",2011
41,41,"Sung Kang",63,-0.15,"Approach5075yardsRTPScore",2011
41,41,"Brandt Snedeker",85,-0.15,"Approach5075yardsRTPScore",2011
44,44,"Matt Bettencourt",84,-0.148,"Approach5075yardsRTPScore",2011
45,45,"Joseph Bramlett",73,-0.143,"Approach5075yardsRTPScore",2011
45,45,"Greg Chalmers",88,-0.143,"Approach5075yardsRTPScore",2011
45,45,"Scott Stallings",84,-0.143,"Approach5075yardsRTPScore",2011
45,45,"Brendan Steele",89,-0.143,"Approach5075yardsRTPScore",2011
49,49,"Fabian Gomez",84,-0.136,"Approach5075yardsRTPScore",2011
50,50,"Jim Renner",65,-0.133,"Approach5075yardsRTPScore",2011
51,51,"Dustin Johnson",72,-0.125,"Approach5075yardsRTPScore",2011
51,51,"Alexandre Rocha",65,-0.125,"Approach5075yardsRTPScore",2011
51,51,"Paul Stankowski",78,-0.125,"Approach5075yardsRTPScore",2011
54,54,"Blake Adams",116,-0.12,"Approach5075yardsRTPScore",2011
55,55,"Brian Davis",105,-0.119,"Approach5075yardsRTPScore",2011
56,56,"Rich Beem",53,-0.118,"Approach5075yardsRTPScore",2011
56,56,"Kevin Chappell",78,-0.118,"Approach5075yardsRTPScore",2011
58,58,"Paul Goydos",81,-0.116,"Approach5075yardsRTPScore",2011
59,59,"Matt Kuchar",94,-0.115,"Approach5075yardsRTPScore",2011
59,59,"Heath Slocum",89,-0.115,"Approach5075yardsRTPScore",2011
61,61,"Billy Mayfair",94,-0.111,"Approach5075yardsRTPScore",2011
61,61,"Kevin Na",84,-0.111,"Approach5075yardsRTPScore",2011
63,63,"Pat Perez",76,-0.108,"Approach5075yardsRTPScore",2011
64,64,"Stephen Ames",69,-0.105,"Approach5075yardsRTPScore",2011
65,65,"Dean Wilson",62,-0.1,"Approach5075yardsRTPScore",2011
66,66,"Harrison Frazar",58,-0.091,"Approach5075yardsRTPScore",2011
67,67,"Brendon de Jonge",105,-0.087,"Approach5075yardsRTPScore",2011
67,67,"JB Holmes",57,-0.087,"Approach5075yardsRTPScore",2011
69,69,"Ryuji Imada",83,-0.083,"Approach5075yardsRTPScore",2011
69,69,"Freddie Jacobson",92,-0.083,"Approach5075yardsRTPScore",2011
69,69,"Kevin Streelman",90,-0.083,"Approach5075yardsRTPScore",2011
72,72,"JP Hayes",56,-0.077,"Approach5075yardsRTPScore",2011
72,72,"Justin Hicks",60,-0.077,"Approach5075yardsRTPScore",2011
72,72,"Graeme McDowell",50,-0.077,"Approach5075yardsRTPScore",2011
75,75,"Woody Austin",59,-0.067,"Approach5075yardsRTPScore",2011
75,75,"Chris Couch",73,-0.067,"Approach5075yardsRTPScore",2011
75,75,"Roland Thatcher",67,-0.067,"Approach5075yardsRTPScore",2011
75,75,"DJ Trahan",91,-0.067,"Approach5075yardsRTPScore",2011
79,79,"Chad Campbell",99,-0.059,"Approach5075yardsRTPScore",2011
79,79,"Robert Garrigus",83,-0.059,"Approach5075yardsRTPScore",2011
81,81,"John Merrick",71,-0.056,"Approach5075yardsRTPScore",2011
81,81,"Martin Piller",63,-0.056,"Approach5075yardsRTPScore",2011
83,83,"Cameron Beckman",71,-0.053,"Approach5075yardsRTPScore",2011
83,83,"Boo Weekley",66,-0.053,"Approach5075yardsRTPScore",2011
85,85,"Scott Piercy",78,-0.05,"Approach5075yardsRTPScore",2011
85,85,"Vijay Singh",79,-0.05,"Approach5075yardsRTPScore",2011
87,87,"Sean OHair",71,-0.048,"Approach5075yardsRTPScore",2011
88,88,"Zach Johnson",79,-0.045,"Approach5075yardsRTPScore",2011
89,89,"Tim Herron",85,-0.043,"Approach5075yardsRTPScore",2011
90,90,"Matt Jones",71,-0.04,"Approach5075yardsRTPScore",2011
90,90,"Justin Rose",79,-0.04,"Approach5075yardsRTPScore",2011
92,92,"Steven Bowditch",86,-0.038,"Approach5075yardsRTPScore",2011
93,93,"Michael Bradley",74,0,"Approach5075yardsRTPScore",2011
93,93,"DJ Brigman",67,0,"Approach5075yardsRTPScore",2011
93,93,"KJ Choi",77,0,"Approach5075yardsRTPScore",2011
93,93,"Stewart Cink",72,0,"Approach5075yardsRTPScore",2011
93,93,"Ben Curtis",66,0,"Approach5075yardsRTPScore",2011
93,93,"Chris DiMarco",93,0,"Approach5075yardsRTPScore",2011
93,93,"Joe Durant",71,0,"Approach5075yardsRTPScore",2011
93,93,"Steve Elkington",50,0,"Approach5075yardsRTPScore",2011
93,93,"Bobby Gates",82,0,"Approach5075yardsRTPScore",2011
93,93,"Andres Gonzales",60,0,"Approach5075yardsRTPScore",2011
93,93,"Retief Goosen",50,0,"Approach5075yardsRTPScore",2011
