"Par4ScoringAverage_RANKTHISWEEK_2010","Par4ScoringAverage_RANKLASTWEEK_2010","Par4ScoringAverage_PLAYERNAME_2010","Par4ScoringAverage_ROUNDS_2010","Par4ScoringAverage_AVG_2010","Par4ScoringAverage_TOTALSTROKES_2010","Par4ScoringAverage_TOTALHOLES_2010","stat_name","year"
19,NA,"Brendon de Jonge",114,4,4868,1216,"Par4ScoringAverage",2010
19,NA,"Luke Donald",71,4,2947,736,"Par4ScoringAverage",2010
19,NA,"Steve Elkington",74,4,3119,780,"Par4ScoringAverage",2010
19,NA,"Charley Hoffman",85,4,3658,914,"Par4ScoringAverage",2010
19,NA,"Charles Howell III",103,4,4408,1102,"Par4ScoringAverage",2010
19,NA,"Kevin Na",94,4,4059,1015,"Par4ScoringAverage",2010
19,NA,"Ryan Palmer",84,4,3591,898,"Par4ScoringAverage",2010
19,NA,"John Rollins",81,4,3528,883,"Par4ScoringAverage",2010
19,NA,"Justin Rose",78,4,3420,856,"Par4ScoringAverage",2010
19,NA,"Jeev Milkha Singh",59,4,2459,614,"Par4ScoringAverage",2010
19,NA,"Kevin Sutherland",86,4,3648,912,"Par4ScoringAverage",2010
19,NA,"Nick Watney",91,4,3818,954,"Par4ScoringAverage",2010
33,NA,"Stephen Ames",75,4.01,3215,802,"Par4ScoringAverage",2010
33,NA,"Aaron Baddeley",94,4.01,4059,1011,"Par4ScoringAverage",2010
33,NA,"Jonathan Byrd",85,4.01,3707,924,"Par4ScoringAverage",2010
33,NA,"Greg Chalmers",93,4.01,3993,996,"Par4ScoringAverage",2010
33,NA,"Tim Clark",88,4.01,3685,920,"Par4ScoringAverage",2010
33,NA,"Chad Collins",87,4.01,3802,947,"Par4ScoringAverage",2010
33,NA,"Michael Connell",89,4.01,3878,968,"Par4ScoringAverage",2010
33,NA,"Chris DiMarco",88,4.01,3784,943,"Par4ScoringAverage",2010
33,NA,"Matt Every",60,4.01,2565,640,"Par4ScoringAverage",2010
33,NA,"Rickie Fowler",98,4.01,4256,1062,"Par4ScoringAverage",2010
33,NA,"Brian Gay",101,4.01,4277,1067,"Par4ScoringAverage",2010
33,NA,"JB Holmes",100,4.01,4383,1094,"Par4ScoringAverage",2010
33,NA,"Spencer Levin",110,4.01,4774,1190,"Par4ScoringAverage",2010
33,NA,"Scott McCarron",90,4.01,3861,962,"Par4ScoringAverage",2010
33,NA,"Phil Mickelson",76,4.01,3282,818,"Par4ScoringAverage",2010
33,NA,"Jeff Overton",89,4.01,3930,979,"Par4ScoringAverage",2010
33,NA,"Jeff Quinney",91,4.01,3932,980,"Par4ScoringAverage",2010
33,NA,"John Senden",103,4.01,4467,1114,"Par4ScoringAverage",2010
33,NA,"Heath Slocum",97,4.01,4210,1050,"Par4ScoringAverage",2010
33,NA,"Paul Stankowski",62,4.01,2720,678,"Par4ScoringAverage",2010
33,NA,"Chris Stroud",90,4.01,3881,967,"Par4ScoringAverage",2010
33,NA,"David Toms",86,4.01,3684,918,"Par4ScoringAverage",2010
33,NA,"DJ Trahan",92,4.01,3953,987,"Par4ScoringAverage",2010
33,NA,"Bubba Watson",77,4.01,3327,830,"Par4ScoringAverage",2010
57,NA,"Robert Allenby",76,4.02,3291,818,"Par4ScoringAverage",2010
57,NA,"Chad Campbell",95,4.02,4097,1019,"Par4ScoringAverage",2010
57,NA,"KJ Choi",82,4.02,3555,884,"Par4ScoringAverage",2010
57,NA,"Stewart Cink",84,4.02,3542,882,"Par4ScoringAverage",2010
57,NA,"Bob Estes",79,4.02,3429,852,"Par4ScoringAverage",2010
57,NA,"Bill Haas",87,4.02,3748,932,"Par4ScoringAverage",2010
57,NA,"JJ Henry",92,4.02,3990,993,"Par4ScoringAverage",2010
57,NA,"Steve Marino",81,4.02,3513,874,"Par4ScoringAverage",2010
57,NA,"Billy Mayfair",78,4.02,3379,841,"Par4ScoringAverage",2010
57,NA,"Shaun Micheel",70,4.02,3062,762,"Par4ScoringAverage",2010
57,NA,"Sean OHair",84,4.02,3582,890,"Par4ScoringAverage",2010
57,NA,"Geoff Ogilvy",62,4.02,2607,648,"Par4ScoringAverage",2010
57,NA,"Tom Pernice Jr",74,4.02,3271,814,"Par4ScoringAverage",2010
57,NA,"Kenny Perry",69,4.02,2973,740,"Par4ScoringAverage",2010
57,NA,"Tim Petrovic",105,4.02,4556,1134,"Par4ScoringAverage",2010
57,NA,"Andres Romero",73,4.02,3162,787,"Par4ScoringAverage",2010
57,NA,"Michael Sim",64,4.02,2765,688,"Par4ScoringAverage",2010
57,NA,"Webb Simpson",98,4.02,4272,1062,"Par4ScoringAverage",2010
57,NA,"Brandt Snedeker",89,4.02,3852,958,"Par4ScoringAverage",2010
57,NA,"Kevin Streelman",90,4.02,3890,968,"Par4ScoringAverage",2010
57,NA,"Jimmy Walker",82,4.02,3524,876,"Par4ScoringAverage",2010
57,NA,"Charles Warren",64,4.02,2789,694,"Par4ScoringAverage",2010
57,NA,"Boo Weekley",88,4.02,3863,962,"Par4ScoringAverage",2010
57,NA,"Brett Wetterich",54,4.02,2374,590,"Par4ScoringAverage",2010
57,NA,"Jay Williamson",76,4.02,3316,824,"Par4ScoringAverage",2010
82,NA,"Blake Adams",84,4.03,3688,916,"Par4ScoringAverage",2010
82,NA,"Briny Baird",87,4.03,3841,952,"Par4ScoringAverage",2010
82,NA,"Michael Bradley",77,4.03,3354,832,"Par4ScoringAverage",2010
82,NA,"Jason Day",82,4.03,3642,904,"Par4ScoringAverage",2010
82,NA,"Tom Gillis",97,4.03,4181,1038,"Par4ScoringAverage",2010
82,NA,"Paul Goydos",78,4.03,3381,838,"Par4ScoringAverage",2010
82,NA,"JP Hayes",79,4.03,3375,838,"Par4ScoringAverage",2010
82,NA,"Zach Johnson",93,4.03,4040,1003,"Par4ScoringAverage",2010
82,NA,"Richard Johnson",90,4.03,3997,993,"Par4ScoringAverage",2010
82,NA,"Dustin Johnson",83,4.03,3602,894,"Par4ScoringAverage",2010
82,NA,"Cliff Kresge",50,4.03,2186,542,"Par4ScoringAverage",2010
82,NA,"Justin Leonard",89,4.03,3932,976,"Par4ScoringAverage",2010
82,NA,"Jarrod Lyle",54,4.03,2369,588,"Par4ScoringAverage",2010
82,NA,"Will Ma Kenzie",72,4.03,3147,781,"Par4ScoringAverage",2010
82,NA,"Hunter Mahan",85,4.03,3677,912,"Par4ScoringAverage",2010
82,NA,"Troy Matteson",84,4.03,3679,912,"Par4ScoringAverage",2010
82,NA,"Alex Prugh",88,4.03,3809,946,"Par4ScoringAverage",2010
82,NA,"Adam Scott",70,4.03,2932,728,"Par4ScoringAverage",2010
82,NA,"Omar Uresti",74,4.03,3182,790,"Par4ScoringAverage",2010
82,NA,"YE Yang",72,4.03,3135,778,"Par4ScoringAverage",2010
102,NA,"Jason Bohn",84,4.04,3625,898,"Par4ScoringAverage",2010
102,NA,"Angel Cabrera",64,4.04,2807,694,"Par4ScoringAverage",2010
102,NA,"Ben Curtis",78,4.04,3469,859,"Par4ScoringAverage",2010
102,NA,"James Driscoll",78,4.04,3412,845,"Par4ScoringAverage",2010
102,NA,"Robert Garrigus",71,4.04,3134,776,"Par4ScoringAverage",2010
102,NA,"Ryuji Imada",90,4.04,3942,976,"Par4ScoringAverage",2010
102,NA,"Matt Jones",89,4.04,3851,954,"Par4ScoringAverage",2010
102,NA,"Skip Kendall",58,4.04,2526,626,"Par4ScoringAverage",2010
102,NA,"Martin Laird",91,4.04,4004,990,"Par4ScoringAverage",2010
102,NA,"Ryan Moore",80,4.04,3455,856,"Par4ScoringAverage",2010
102,NA,"Cameron Percy",73,4.04,3161,783,"Par4ScoringAverage",2010
102,NA,"Scott Piercy",88,4.04,3822,947,"Par4ScoringAverage",2010
102,NA,"DA Points",90,4.04,3915,970,"Par4ScoringAverage",2010
102,NA,"Aron Price",70,4.04,3078,762,"Par4ScoringAverage",2010
102,NA,"Brett Quigley",96,4.04,4130,1022,"Par4ScoringAverage",2010
102,NA,"Rory Sabbatini",79,4.04,3359,831,"Par4ScoringAverage",2010
102,NA,"Vijay Singh",75,4.04,3326,824,"Par4ScoringAverage",2010
102,NA,"Kevin Stadler",86,4.04,3694,914,"Par4ScoringAverage",2010
102,NA,"Vaughn Taylor",87,4.04,3746,928,"Par4ScoringAverage",2010
102,NA,"Scott Verplank",74,4.04,3264,807,"Par4ScoringAverage",2010
102,NA,"Camilo Villegas",78,4.04,3196,792,"Par4ScoringAverage",2010
102,NA,"Johnson Wagner",85,4.04,3680,912,"Par4ScoringAverage",2010
102,NA,"Garrett Willis",82,4.04,3543,878,"Par4ScoringAverage",2010
102,NA,"Mark Wilson",87,4.04,3786,938,"Par4ScoringAverage",2010
126,NA,"Cameron Beckman",68,4.05,3015,745,"Par4ScoringAverage",2010
126,NA,"Kris Blanks",91,4.05,3922,968,"Par4ScoringAverage",2010
126,NA,"Lucas Glover",75,4.05,3278,810,"Par4ScoringAverage",2010
126,NA,"Mathias Gronberg",61,4.05,2691,664,"Par4ScoringAverage",2010
126,NA,"Padraig Harrington",57,4.05,2461,608,"Par4ScoringAverage",2010
126,NA,"Tim Herron",79,4.05,3471,856,"Par4ScoringAverage",2010
126,NA,"Lee Janzen",77,4.05,3365,830,"Par4ScoringAverage",2010
126,NA,"Jerry Kelly",99,4.05,4337,1072,"Par4ScoringAverage",2010
126,NA,"Michael Letzig",84,4.05,3697,912,"Par4ScoringAverage",2010
126,NA,"George McNeill",79,4.05,3476,858,"Par4ScoringAverage",2010
126,NA,"John Merrick",109,4.05,4780,1180,"Par4ScoringAverage",2010
126,NA,"James Nitties",92,4.05,3998,986,"Par4ScoringAverage",2010
126,NA,"Joe Ogilvie",99,4.05,4301,1062,"Par4ScoringAverage",2010
126,NA,"Brian Stuard",81,4.05,3559,878,"Par4ScoringAverage",2010
126,NA,"Josh Teater",101,4.05,4376,1080,"Par4ScoringAverage",2010
126,NA,"Nicholas Thompson",88,4.05,3802,938,"Par4ScoringAverage",2010
142,NA,"Woody Austin",93,4.06,4048,998,"Par4ScoringAverage",2010
142,NA,"Henrik Bjornstad",72,4.06,3120,768,"Par4ScoringAverage",2010
142,NA,"Alex Cejka",81,4.06,3488,860,"Par4ScoringAverage",2010
142,NA,"Brian Davis",101,4.06,4382,1078,"Par4ScoringAverage",2010
142,NA,"Jason Dufner",87,4.06,3788,932,"Par4ScoringAverage",2010
142,NA,"Sergio Garcia",58,4.06,2284,562,"Par4ScoringAverage",2010
142,NA,"Trevor Immelman",55,4.06,2449,603,"Par4ScoringAverage",2010
142,NA,"Marc Leishman",87,4.06,3922,966,"Par4ScoringAverage",2010
142,NA,"Rocco Mediate",71,4.06,3090,762,"Par4ScoringAverage",2010
142,NA,"Greg Owen",69,4.06,2978,734,"Par4ScoringAverage",2010
142,NA,"Brenden Pappas",66,4.06,2852,702,"Par4ScoringAverage",2010
153,NA,"Stuart Appleby",101,4.07,4476,1100,"Par4ScoringAverage",2010
153,NA,"John Daly",63,4.07,2839,697,"Par4ScoringAverage",2010
153,NA,"Brent Delahoussaye",57,4.07,2498,614,"Par4ScoringAverage",2010
153,NA,"Mathew Goggin",85,4.07,3754,922,"Par4ScoringAverage",2010
153,NA,"Nathan Green",86,4.07,3799,934,"Par4ScoringAverage",2010
153,NA,"Davis Love III",79,4.07,3526,866,"Par4ScoringAverage",2010
153,NA,"Jeff Maggert",76,4.07,3349,823,"Par4ScoringAverage",2010
153,NA,"Rod Pampling",77,4.07,3332,818,"Par4ScoringAverage",2010
153,NA,"Ian Poulter",55,4.07,2215,544,"Par4ScoringAverage",2010
153,NA,"Chris Tidland",77,4.07,3360,826,"Par4ScoringAverage",2010
153,NA,"Cameron Tringale",55,4.07,2395,588,"Par4ScoringAverage",2010
164,NA,"Matt Bettencourt",91,4.08,3926,962,"Par4ScoringAverage",2010
164,NA,"Jeff Gove",57,4.08,2491,610,"Par4ScoringAverage",2010
164,NA,"Bill Lunde",79,4.08,3382,829,"Par4ScoringAverage",2010
164,NA,"John Mallinger",78,4.08,3415,838,"Par4ScoringAverage",2010
164,NA,"Troy Merritt",86,4.08,3776,926,"Par4ScoringAverage",2010
164,NA,"Roger Tambellini",77,4.08,3358,824,"Par4ScoringAverage",2010
164,NA,"Steve Wheatcroft",74,4.08,3234,792,"Par4ScoringAverage",2010
171,NA,"Rich Barcelo",70,4.09,3102,758,"Par4ScoringAverage",2010
171,NA,"Daniel Chopra",74,4.09,3229,789,"Par4ScoringAverage",2010
171,NA,"Andrew McLardy",52,4.09,2281,558,"Par4ScoringAverage",2010
171,NA,"Roland Thatcher",72,4.09,3162,774,"Par4ScoringAverage",2010
171,NA,"Mike Weir",59,4.09,2502,612,"Par4ScoringAverage",2010
176,NA,"Craig Bowden",56,4.1,2466,602,"Par4ScoringAverage",2010
176,NA,"David Duval",71,4.1,3079,751,"Par4ScoringAverage",2010
176,NA,"Steve Flesch",78,4.1,3373,822,"Par4ScoringAverage",2010
176,NA,"Martin Flores",75,4.1,3269,798,"Par4ScoringAverage",2010
176,NA,"Derek Lamely",81,4.1,3560,868,"Par4ScoringAverage",2010
176,NA,"Ted Purdy",86,4.1,3773,920,"Par4ScoringAverage",2010
176,NA,"Chris Wilson",65,4.1,2835,692,"Par4ScoringAverage",2010
183,NA,"Kevin Johnson",62,4.11,2728,663,"Par4ScoringAverage",2010
183,NA,"Steve Lowery",67,4.11,2947,717,"Par4ScoringAverage",2010
183,NA,"Garth Mulroy",53,4.11,2317,564,"Par4ScoringAverage",2010
186,NA,"David Lutterus",69,4.12,3040,738,"Par4ScoringAverage",2010
186,NA,"Vance Veazey",58,4.12,2562,622,"Par4ScoringAverage",2010
188,NA,"Justin Bolli",55,4.13,2427,588,"Par4ScoringAverage",2010
188,NA,"Mark Calcavecchia",50,4.13,2244,544,"Par4ScoringAverage",2010
190,NA,"Jerod Turner",54,4.14,2428,586,"Par4ScoringAverage",2010
191,NA,"Greg Kraft",52,4.17,2317,556,"Par4ScoringAverage",2010
192,NA,"Brad Faxon",58,4.19,2585,617,"Par4ScoringAverage",2010
