"YTDSubParRoundsStreak_RANKTHISWEEK_2011","YTDSubParRoundsStreak_RANKLASTWEEK_2011","YTDSubParRoundsStreak_PLAYERNAME_2011","YTDSubParRoundsStreak__2011","YTDSubParRoundsStreak_VALUE_2011","stat_name","year"
46,46,"Rod Pampling",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Pat Perez",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Tom Pernice Jr",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Rory Sabbatini",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Charl Schwartzel",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Kevin Stadler",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Kyle Stanley",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Josh Teater",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Michael Thompson",NA,7,"YTDSubParRoundsStreak",2011
46,46,"DJ Trahan",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Jimmy Walker",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Nick Watney",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Mark Wilson",NA,7,"YTDSubParRoundsStreak",2011
46,46,"Gary Woodland",NA,7,"YTDSubParRoundsStreak",2011
84,84,"Joseph Bramlett",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Chad Campbell",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Alex Cejka",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Greg Chalmers",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Brendon de Jonge",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Sergio Garcia",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Bobby Gates",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Lucas Glover",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Jason Gore",NA,6,"YTDSubParRoundsStreak",2011
84,84,"David Hearn",NA,6,"YTDSubParRoundsStreak",2011
84,84,"JB Holmes",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Lee Janzen",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Brandt Jobe",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Dustin Johnson",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Anthony Kim",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Davis Love III",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Hunter Mahan",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Billy Mayfair",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Rory McIlroy",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Phil Mickelson",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Zack Miller",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Geoff Ogilvy",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Ryan Palmer",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Michael Putnam",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Andres Romero",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Justin Rose",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Scott Stallings",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Kevin Streelman",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Kirk Triplett",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Bo Van Pelt",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Scott Verplank",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Camilo Villegas",NA,6,"YTDSubParRoundsStreak",2011
84,84,"Charles Warren",NA,6,"YTDSubParRoundsStreak",2011
117,117,"Stephen Ames",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Woody Austin",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Chris Baryla",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Rich Beem",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Shane Bertsch",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Kris Blanks",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Craig Bowden",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Michael Bradley",NA,5,"YTDSubParRoundsStreak",2011
117,117,"DJ Brigman",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Angel Cabrera",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Mark Calcavecchia",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Kevin Chappell",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Stewart Cink",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Tim Clark",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Ben Curtis",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Steve Elkington",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Ernie Els",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Bob Estes",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Rickie Fowler",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Robert Garrigus",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Tom Gillis",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Fabian Gomez",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Hunter Haas",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Todd Hamilton",NA,5,"YTDSubParRoundsStreak",2011
117,117,"JJ Henry",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Mark Hensby",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Jim Herman",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Ryuji Imada",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Freddie Jacobson",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Kent Jones",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Robert Karlsson",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Kevin Kisner",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Ben Martin",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Scott McCarron",NA,5,"YTDSubParRoundsStreak",2011
117,117,"John Merrick",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Troy Merritt",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Ryan Moore",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Joe Ogilvie",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Louis Oosthuizen",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Kenny Perry",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Ian Poulter",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Alex Prugh",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Jim Renner",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Tag Ridings",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Chris Riley",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Alexandre Rocha",NA,5,"YTDSubParRoundsStreak",2011
117,117,"John Rollins",NA,5,"YTDSubParRoundsStreak",2011
117,117,"John Senden",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Brendan Steele",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Chris Stroud",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Daniel Summerhays",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Vaughn Taylor",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Cameron Tringale",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Johnson Wagner",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Charlie Wi",NA,5,"YTDSubParRoundsStreak",2011
117,117,"Dean Wilson",NA,5,"YTDSubParRoundsStreak",2011
173,173,"Robert Allenby",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Stuart Appleby",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Ricky Barnes",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Tom Byrum",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Paul Casey",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Erik Compton",NA,4,"YTDSubParRoundsStreak",2011
173,173,"John Cook",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Robert Damron",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Marco Dawson",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Chris DiMarco",NA,4,"YTDSubParRoundsStreak",2011
173,173,"James Driscoll",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Joe Durant",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Simon Dyson",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Steve Flesch",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Harrison Frazar",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Retief Goosen",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Paul Goydos",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Nathan Green",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Scott Gutschewski",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Adam Hadwin",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Anders Hansen",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Tim Herron",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Justin Hicks",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Charley Hoffman",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Morgan Hoffmann",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Ryo Ishikawa",NA,4,"YTDSubParRoundsStreak",2011
173,173,"KT Kim",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Bio Kim",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Colt Knost",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Derek Lamely",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Michael Letzig",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Peter Lonard",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Jamie Lovemark",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Will Ma Kenzie",NA,4,"YTDSubParRoundsStreak",2011
173,173,"John Mallinger",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Graeme McDowell",NA,4,"YTDSubParRoundsStreak",2011
173,173,"George McNeill",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Sean OHair",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Jesper Parnevik",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Carl Paulson",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Cameron Percy",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Martin Piller",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Sam Saunders",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Adam Scott",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Paul Stankowski",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Will Strickler",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Peter Tomasulo",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Marc Turnesa",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Omar Uresti",NA,4,"YTDSubParRoundsStreak",2011
173,173,"Garrett Willis",NA,4,"YTDSubParRoundsStreak",2011
173,173,"YE Yang",NA,4,"YTDSubParRoundsStreak",2011
224,224,"Michael Allen",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Thomas Bjorn",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Mark Brooks",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Patrick Cantlay",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Darren Clarke",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Chad Collins",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Fred Couples",NA,3,"YTDSubParRoundsStreak",2011
224,224,"John Daly",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Matt Every",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Todd Fischer",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Ross Fisher",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Hiroyuki Fujita",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Peter Hanson",NA,3,"YTDSubParRoundsStreak",2011
224,224,"JP Hayes",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Richard Johnson",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Jonathan Kaye",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Jeff Klauk",NA,3,"YTDSubParRoundsStreak",2011
224,224,"JL Lewis",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Jeff Maggert",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Troy Matteson",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Shaun Micheel",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Edoardo Molinari",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Steve Pate",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Dicky Pride",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Fran Quinn",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Jeff Quinney",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Alvaro Quiros",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Michael Sim",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Nate Smith",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Henrik Stenson",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Andre Stolz",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Duffy Waldorf",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Boo Weekley",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Lee Westwood",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Jay Williamson",NA,3,"YTDSubParRoundsStreak",2011
224,224,"Tiger Woods",NA,3,"YTDSubParRoundsStreak",2011
260,260,"Joe Affrunti",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Craig Barlow",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Brian Bateman",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Notah Begay III",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Guy Boros",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Josh Broadaway",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Alejandro Canizares",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Brad Faxon",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Fred Funk",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Robert Gamez",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Scott Gordon",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Richard Green",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Mathias Gronberg",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Erick Justesen",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Martin Kaymer",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Jose Manuel Lara",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Steve Lowery",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Matteo Manassero",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Shigeki Maruyama",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Bob May",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Rocco Mediate",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Hennie Otto",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Jonathan Randolph",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Patrick Reed",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Robert Rock",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Dave Schultz",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Sal Spallone",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Jordan Spieth",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Chris Tidland",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Jerod Turner",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Peter Uihlein",NA,2,"YTDSubParRoundsStreak",2011
260,260,"Drew Weaver",NA,2,"YTDSubParRoundsStreak",2011
