"Approachesfrom125150yards_RANKTHISWEEK_2011","Approachesfrom125150yards_RANKLASTWEEK_2011","Approachesfrom125150yards_PLAYERNAME_2011","Approachesfrom125150yards_ROUNDS_2011","Approachesfrom125150yards_AVG_2011","Approachesfrom125150yards_TOTALDISTANCEFEET_2011","Approachesfrom125150yards_OFATTEMPTS_2011","Approachesfrom125150yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Justin Rose",79,NA,2243.583,121,-28,"Approachesfrom125150yards",2011
2,2,"Alex Cejka",59,NA,1677.917,88,-12,"Approachesfrom125150yards",2011
3,3,"Arjun Atwal",91,NA,3435.833,179,-37,"Approachesfrom125150yards",2011
4,4,"Steve Stricker",70,NA,2190.333,113,-33,"Approachesfrom125150yards",2011
5,5,"Rory Sabbatini",85,NA,2328.25,117,-14,"Approachesfrom125150yards",2011
6,6,"Shane Bertsch",62,NA,2692.417,134,-28,"Approachesfrom125150yards",2011
7,7,"Kevin Chappell",78,NA,2605.583,129,-13,"Approachesfrom125150yards",2011
8,8,"Jerry Kelly",85,NA,2940.667,145,-22,"Approachesfrom125150yards",2011
8,8,"Jim Renner",65,NA,2472.75,122,-9,"Approachesfrom125150yards",2011
8,8,"David Toms",78,NA,2837.333,140,-15,"Approachesfrom125150yards",2011
8,8,"Garrett Willis",71,NA,2875.167,142,-19,"Approachesfrom125150yards",2011
12,12,"Luke Donald",73,NA,2400.167,118,-17,"Approachesfrom125150yards",2011
13,13,"Ernie Els",71,NA,2557.167,124,-14,"Approachesfrom125150yards",2011
14,14,"Robert Allenby",84,NA,3122.667,151,-37,"Approachesfrom125150yards",2011
15,15,"Anthony Kim",72,NA,1989.75,96,-12,"Approachesfrom125150yards",2011
15,15,"Matt Kuchar",94,NA,2907.25,140,-36,"Approachesfrom125150yards",2011
15,15,"Gary Woodland",93,NA,3113.583,150,-35,"Approachesfrom125150yards",2011
18,18,"Lucas Glover",74,NA,3057.417,147,-21,"Approachesfrom125150yards",2011
18,18,"Padraig Harrington",60,NA,1836.5,88,-9,"Approachesfrom125150yards",2011
18,18,"Zach Johnson",79,NA,2599.583,125,-28,"Approachesfrom125150yards",2011
18,18,"Adam Scott",60,NA,2187.25,105,-17,"Approachesfrom125150yards",2011
18,18,"Kevin Stadler",88,NA,3165.167,152,-23,"Approachesfrom125150yards",2011
23,23,"Joe Durant",71,NA,3115.75,148,-11,"Approachesfrom125150yards",2011
23,23,"Bo Van Pelt",92,NA,3079.833,146,-15,"Approachesfrom125150yards",2011
25,25,"Cameron Beckman",71,NA,2958.583,140,-13,"Approachesfrom125150yards",2011
26,26,"Woody Austin",59,NA,2103.333,99,-19,"Approachesfrom125150yards",2011
26,26,"Phil Mickelson",79,NA,2363.25,111,-13,"Approachesfrom125150yards",2011
26,26,"Camilo Villegas",69,NA,2928.333,138,-3,"Approachesfrom125150yards",2011
29,29,"Andres Gonzales",60,NA,2493.917,117,-8,"Approachesfrom125150yards",2011
30,30,"Tommy Gainey",104,NA,4512,210,-25,"Approachesfrom125150yards",2011
30,30,"Kent Jones",76,NA,3095.833,144,-6,"Approachesfrom125150yards",2011
32,32,"Paul Goydos",81,NA,3297,153,-13,"Approachesfrom125150yards",2011
32,32,"Nathan Green",81,NA,2890.167,134,-25,"Approachesfrom125150yards",2011
32,32,"Rocco Mediate",53,NA,2072.667,96,-9,"Approachesfrom125150yards",2011
32,32,"Nick OHern",89,NA,3449.917,160,-25,"Approachesfrom125150yards",2011
32,32,"Vaughn Taylor",89,NA,3632.583,168,-28,"Approachesfrom125150yards",2011
37,37,"Ben Crane",76,NA,3102.833,143,-22,"Approachesfrom125150yards",2011
37,37,"Tim Petrovic",88,NA,3482.5,161,-23,"Approachesfrom125150yards",2011
37,37,"Chris Stroud",88,NA,3600.083,166,-18,"Approachesfrom125150yards",2011
40,40,"Rich Beem",53,NA,2238.917,103,-13,"Approachesfrom125150yards",2011
40,40,"Retief Goosen",50,NA,1978.25,91,-19,"Approachesfrom125150yards",2011
42,42,"KJ Choi",77,NA,2443.333,112,-11,"Approachesfrom125150yards",2011
42,42,"David Duval",67,NA,2423.25,111,-12,"Approachesfrom125150yards",2011
42,42,"Ian Poulter",52,NA,1939.583,89,-14,"Approachesfrom125150yards",2011
42,42,"Chez Reavie",92,NA,4142.583,190,-30,"Approachesfrom125150yards",2011
42,42,"Charlie Wi",83,NA,3339.917,153,-25,"Approachesfrom125150yards",2011
47,47,"Aaron Baddeley",77,NA,2633.25,120,-22,"Approachesfrom125150yards",2011
47,47,"Ricky Barnes",78,NA,3391.583,155,-12,"Approachesfrom125150yards",2011
47,47,"YE Yang",63,NA,2019.083,92,-4,"Approachesfrom125150yards",2011
50,50,"Briny Baird",60,NA,2815.333,128,-10,"Approachesfrom125150yards",2011
50,50,"Michael Connell",76,NA,3790,172,-13,"Approachesfrom125150yards",2011
50,50,"Chris DiMarco",93,NA,3436.083,156,-15,"Approachesfrom125150yards",2011
50,50,"Brandt Jobe",100,NA,4525.333,206,-25,"Approachesfrom125150yards",2011
50,50,"Spencer Levin",113,NA,4614,210,-29,"Approachesfrom125150yards",2011
50,50,"Scott Piercy",78,NA,2908.333,132,-14,"Approachesfrom125150yards",2011
50,50,"Kyle Stanley",98,NA,3646.667,166,-16,"Approachesfrom125150yards",2011
57,57,"Matt Bettencourt",84,NA,3575,162,-17,"Approachesfrom125150yards",2011
58,58,"JB Holmes",57,NA,1664.583,75,-7,"Approachesfrom125150yards",2011
58,58,"Carl Pettersson",95,NA,4351.083,196,-28,"Approachesfrom125150yards",2011
58,58,"Heath Slocum",89,NA,4147.083,187,-6,"Approachesfrom125150yards",2011
61,61,"Joseph Bramlett",73,NA,3583.083,161,-20,"Approachesfrom125150yards",2011
61,61,"Brendon de Jonge",105,NA,4686.917,211,-44,"Approachesfrom125150yards",2011
61,61,"Sergio Garcia",61,NA,2116.917,95,-12,"Approachesfrom125150yards",2011
61,61,"David Hearn",88,NA,4264.083,192,-28,"Approachesfrom125150yards",2011
61,61,"Ryan Palmer",82,NA,2740.833,123,-12,"Approachesfrom125150yards",2011
66,66,"Kevin Na",84,NA,2928.917,131,-8,"Approachesfrom125150yards",2011
67,67,"Robert Karlsson",61,NA,2423.667,108,-13,"Approachesfrom125150yards",2011
67,67,"William McGirt",103,NA,4835.25,216,-32,"Approachesfrom125150yards",2011
69,69,"Bill Lunde",92,NA,3891.083,173,-21,"Approachesfrom125150yards",2011
69,69,"David Mathis",83,NA,3853.5,171,-12,"Approachesfrom125150yards",2011
69,69,"Bryce Molder",82,NA,3553.167,158,-21,"Approachesfrom125150yards",2011
72,72,"Chad Campbell",99,NA,4750.083,210,-24,"Approachesfrom125150yards",2011
72,72,"Brian Gay",90,NA,3610,160,-30,"Approachesfrom125150yards",2011
72,72,"Ryan Moore",79,NA,2709.667,120,-26,"Approachesfrom125150yards",2011
72,72,"Chris Riley",76,NA,3660,162,-12,"Approachesfrom125150yards",2011
72,72,"Kevin Streelman",90,NA,4102.917,182,-27,"Approachesfrom125150yards",2011
72,72,"DJ Trahan",91,NA,3927.083,174,-19,"Approachesfrom125150yards",2011
78,78,"Rickie Fowler",84,NA,3124.5,138,-18,"Approachesfrom125150yards",2011
78,78,"Kevin Kisner",70,NA,3242.833,143,-4,"Approachesfrom125150yards",2011
78,78,"Paul Stankowski",78,NA,3486.417,154,-12,"Approachesfrom125150yards",2011
81,81,"Harrison Frazar",58,NA,2027.167,89,-8,"Approachesfrom125150yards",2011
81,81,"Robert Garrigus",83,NA,3071.417,135,-10,"Approachesfrom125150yards",2011
81,81,"Ryuji Imada",83,NA,3432.417,151,-27,"Approachesfrom125150yards",2011
81,81,"Chris Kirk",87,NA,4073.833,179,-22,"Approachesfrom125150yards",2011
85,85,"Brian Davis",105,NA,4858.25,213,-13,"Approachesfrom125150yards",2011
85,85,"Lee Janzen",62,NA,2880.417,126,-17,"Approachesfrom125150yards",2011
85,85,"Justin Leonard",82,NA,3858.583,169,-13,"Approachesfrom125150yards",2011
85,85,"Troy Merritt",63,NA,2556.75,112,-13,"Approachesfrom125150yards",2011
85,85,"Vijay Singh",79,NA,3490.5,153,-21,"Approachesfrom125150yards",2011
90,90,"Jim Furyk",87,NA,3479.917,152,-15,"Approachesfrom125150yards",2011
91,91,"Kris Blanks",92,NA,4040.667,176,-9,"Approachesfrom125150yards",2011
91,91,"Jason Dufner",78,NA,3493,152,-24,"Approachesfrom125150yards",2011
91,91,"Fabian Gomez",84,NA,3798,165,-6,"Approachesfrom125150yards",2011
91,91,"John Senden",94,NA,4439.75,193,-34,"Approachesfrom125150yards",2011
91,91,"Webb Simpson",98,NA,4117.667,179,-30,"Approachesfrom125150yards",2011
96,96,"Troy Matteson",91,NA,3851.917,167,-16,"Approachesfrom125150yards",2011
96,96,"Joe Ogilvie",75,NA,3280.583,142,-11,"Approachesfrom125150yards",2011
98,98,"Michael Bradley",74,NA,2847,123,-11,"Approachesfrom125150yards",2011
98,98,"Charl Schwartzel",58,NA,2201.5,95,-17,"Approachesfrom125150yards",2011
98,98,"Dean Wilson",62,NA,3007.833,130,-10,"Approachesfrom125150yards",2011
101,101,"Ben Curtis",66,NA,3130.583,134,-16,"Approachesfrom125150yards",2011
101,101,"Dustin Johnson",72,NA,2893.083,124,-7,"Approachesfrom125150yards",2011
101,101,"Sung Kang",63,NA,2750.333,118,-4,"Approachesfrom125150yards",2011
