"PuttsperRoundRound2_RANKTHISWEEK_2016","PuttsperRoundRound2_RANKLASTWEEK_2016","PuttsperRoundRound2_PLAYERNAME_2016","PuttsperRoundRound2__2016","PuttsperRoundRound2_AVG_2016","PuttsperRoundRound2_TOTALPUTTS_2016","PuttsperRoundRound2_TOTALROUNDS_2016","stat_name","year"
34,46,"Tom Hoge",NA,28.33,425,15,"PuttsperRoundRound2",2016
37,36,"Nick Taylor",NA,28.35,482,17,"PuttsperRoundRound2",2016
38,47,"Kevin Chappell",NA,28.36,397,14,"PuttsperRoundRound2",2016
38,18,"Cameron Smith",NA,28.36,397,14,"PuttsperRoundRound2",2016
40,37,"Kevin Kisner",NA,28.38,369,13,"PuttsperRoundRound2",2016
41,29,"Paul Casey",NA,28.4,284,10,"PuttsperRoundRound2",2016
42,43,"Zac Blair",NA,28.41,483,17,"PuttsperRoundRound2",2016
43,27,"Anirban Lahiri",NA,28.42,341,12,"PuttsperRoundRound2",2016
44,41,"Jeff Overton",NA,28.44,455,16,"PuttsperRoundRound2",2016
44,37,"Steve Wheatcroft",NA,28.44,455,16,"PuttsperRoundRound2",2016
46,57,"Jason Bohn",NA,28.45,313,11,"PuttsperRoundRound2",2016
46,51,"Tim Wilkinson",NA,28.45,313,11,"PuttsperRoundRound2",2016
48,69,"Luke Donald",NA,28.46,370,13,"PuttsperRoundRound2",2016
49,59,"Colt Knost",NA,28.47,427,15,"PuttsperRoundRound2",2016
49,48,"Seung Yul Noh",NA,28.47,484,17,"PuttsperRoundRound2",2016
51,51,"Dustin Johnson",NA,28.5,228,8,"PuttsperRoundRound2",2016
52,44,"Stuart Appleby",NA,28.54,371,13,"PuttsperRoundRound2",2016
53,54,"Chez Reavie",NA,28.56,457,16,"PuttsperRoundRound2",2016
54,61,"Jamie Donaldson",NA,28.57,200,7,"PuttsperRoundRound2",2016
55,66,"Boo Weekley",NA,28.59,486,17,"PuttsperRoundRound2",2016
56,61,"Webb Simpson",NA,28.6,286,10,"PuttsperRoundRound2",2016
57,44,"Sean OHair",NA,28.62,372,13,"PuttsperRoundRound2",2016
58,58,"Spencer Levin",NA,28.63,544,19,"PuttsperRoundRound2",2016
59,61,"Miguel Angel Carballo",NA,28.67,258,9,"PuttsperRoundRound2",2016
59,61,"Brice Garnett",NA,28.67,258,9,"PuttsperRoundRound2",2016
59,61,"Jerry Kelly",NA,28.67,344,12,"PuttsperRoundRound2",2016
62,51,"Si Woo Kim",NA,28.68,545,19,"PuttsperRoundRound2",2016
63,48,"Jason Kokrak",NA,28.69,459,16,"PuttsperRoundRound2",2016
64,72,"Geoff Ogilvy",NA,28.71,402,14,"PuttsperRoundRound2",2016
65,88,"Patton Kizzire",NA,28.73,431,15,"PuttsperRoundRound2",2016
66,69,"Wes Roach",NA,28.75,345,12,"PuttsperRoundRound2",2016
67,76,"Scott Langley",NA,28.77,374,13,"PuttsperRoundRound2",2016
68,48,"Hiroshi Iwata",NA,28.78,518,18,"PuttsperRoundRound2",2016
69,80,"Hideki Matsuyama",NA,28.8,288,10,"PuttsperRoundRound2",2016
69,54,"Ian Poulter",NA,28.8,288,10,"PuttsperRoundRound2",2016
69,110,"John Senden",NA,28.8,432,15,"PuttsperRoundRound2",2016
72,68,"Camilo Villegas",NA,28.81,461,16,"PuttsperRoundRound2",2016
73,41,"Byeong Hun An",NA,28.83,173,6,"PuttsperRoundRound2",2016
74,78,"Russell Knox",NA,28.85,375,13,"PuttsperRoundRound2",2016
74,102,"David Lingmerth",NA,28.85,375,13,"PuttsperRoundRound2",2016
74,69,"Vijay Singh",NA,28.85,375,13,"PuttsperRoundRound2",2016
77,66,"Brendan Steele",NA,28.86,404,14,"PuttsperRoundRound2",2016
78,74,"Daniel Summerhays",NA,28.87,433,15,"PuttsperRoundRound2",2016
78,59,"Will Wilcox",NA,28.87,433,15,"PuttsperRoundRound2",2016
80,85,"Will Ma Kenzie",NA,28.88,491,17,"PuttsperRoundRound2",2016
80,75,"Patrick Rodgers",NA,28.88,462,16,"PuttsperRoundRound2",2016
82,76,"Peter Malnati",NA,28.89,549,19,"PuttsperRoundRound2",2016
82,88,"Kyle Reifers",NA,28.89,520,18,"PuttsperRoundRound2",2016
82,79,"Adam Scott",NA,28.89,260,9,"PuttsperRoundRound2",2016
85,88,"Rickie Fowler",NA,28.91,318,11,"PuttsperRoundRound2",2016
85,105,"Vaughn Taylor",NA,28.91,318,11,"PuttsperRoundRound2",2016
87,81,"Charley Hoffman",NA,28.92,376,13,"PuttsperRoundRound2",2016
88,81,"Harris English",NA,28.93,405,14,"PuttsperRoundRound2",2016
89,128,"Mark Hubbard",NA,28.95,579,20,"PuttsperRoundRound2",2016
90,120,"Roberto Castro",NA,29,464,16,"PuttsperRoundRound2",2016
90,85,"Charles Howell III",NA,29,493,17,"PuttsperRoundRound2",2016
90,88,"Sung Kang",NA,29,464,16,"PuttsperRoundRound2",2016
90,88,"Chris Kirk",NA,29,406,14,"PuttsperRoundRound2",2016
90,130,"DH Lee",NA,29,348,12,"PuttsperRoundRound2",2016
90,88,"Marc Leishman",NA,29,319,11,"PuttsperRoundRound2",2016
90,108,"Shane Lowry",NA,29,261,9,"PuttsperRoundRound2",2016
90,112,"Hunter Mahan",NA,29,406,14,"PuttsperRoundRound2",2016
90,88,"Bryce Molder",NA,29,464,16,"PuttsperRoundRound2",2016
90,88,"Carl Pettersson",NA,29,319,11,"PuttsperRoundRound2",2016
90,88,"Andres Romero",NA,29,203,7,"PuttsperRoundRound2",2016
90,85,"Brett Stegmaier",NA,29,522,18,"PuttsperRoundRound2",2016
90,88,"David Toms",NA,29,319,11,"PuttsperRoundRound2",2016
90,81,"Cameron Tringale",NA,29,406,14,"PuttsperRoundRound2",2016
104,84,"Adam Hadwin",NA,29.06,465,16,"PuttsperRoundRound2",2016
104,100,"Jim Herman",NA,29.06,494,17,"PuttsperRoundRound2",2016
104,106,"Harold Varner III",NA,29.06,523,18,"PuttsperRoundRound2",2016
107,88,"Daniel Berger",NA,29.07,407,14,"PuttsperRoundRound2",2016
107,110,"Tony Finau",NA,29.07,436,15,"PuttsperRoundRound2",2016
107,88,"James Hahn",NA,29.07,436,15,"PuttsperRoundRound2",2016
110,102,"Kevin Na",NA,29.08,378,13,"PuttsperRoundRound2",2016
111,108,"Jason Day",NA,29.13,233,8,"PuttsperRoundRound2",2016
111,101,"Andrew Loupe",NA,29.13,466,16,"PuttsperRoundRound2",2016
113,144,"Ollie Schniederjans",NA,29.14,204,7,"PuttsperRoundRound2",2016
114,114,"Mark Wilson",NA,29.15,379,13,"PuttsperRoundRound2",2016
115,106,"Brian Harman",NA,29.17,525,18,"PuttsperRoundRound2",2016
116,116,"Billy Horschel",NA,29.18,321,11,"PuttsperRoundRound2",2016
116,116,"Matt Kuchar",NA,29.18,321,11,"PuttsperRoundRound2",2016
116,116,"Pat Perez",NA,29.18,321,11,"PuttsperRoundRound2",2016
119,129,"Blayne Barber",NA,29.19,467,16,"PuttsperRoundRound2",2016
120,157,"Phil Mickelson",NA,29.2,292,10,"PuttsperRoundRound2",2016
120,130,"Robert Streb",NA,29.2,438,15,"PuttsperRoundRound2",2016
122,112,"Ben Martin",NA,29.21,409,14,"PuttsperRoundRound2",2016
123,142,"Gary Woodland",NA,29.25,351,12,"PuttsperRoundRound2",2016
124,130,"Danny Lee",NA,29.27,439,15,"PuttsperRoundRound2",2016
125,114,"Martin Laird",NA,29.31,381,13,"PuttsperRoundRound2",2016
126,134,"Kyle Stanley",NA,29.35,499,17,"PuttsperRoundRound2",2016
127,156,"Fabian Gomez",NA,29.36,411,14,"PuttsperRoundRound2",2016
127,126,"Matt Jones",NA,29.36,411,14,"PuttsperRoundRound2",2016
127,130,"Jimmy Walker",NA,29.36,323,11,"PuttsperRoundRound2",2016
130,137,"Tyrone Van Aswegen",NA,29.37,558,19,"PuttsperRoundRound2",2016
131,134,"Lucas Lee",NA,29.38,235,8,"PuttsperRoundRound2",2016
132,73,"Justin Hicks",NA,29.4,294,10,"PuttsperRoundRound2",2016
132,157,"Francesco Molinari",NA,29.4,294,10,"PuttsperRoundRound2",2016
134,119,"Carlos Ortiz",NA,29.41,500,17,"PuttsperRoundRound2",2016
135,124,"Matt Every",NA,29.42,353,12,"PuttsperRoundRound2",2016
135,104,"Kelly Kraft",NA,29.42,353,12,"PuttsperRoundRound2",2016
137,140,"Jason Dufner",NA,29.43,412,14,"PuttsperRoundRound2",2016
137,165,"Jason Gore",NA,29.43,412,14,"PuttsperRoundRound2",2016
137,140,"Russell Henley",NA,29.43,412,14,"PuttsperRoundRound2",2016
137,121,"Michael Thompson",NA,29.43,412,14,"PuttsperRoundRound2",2016
141,142,"Abraham Ancer",NA,29.45,324,11,"PuttsperRoundRound2",2016
142,152,"Patrick Reed",NA,29.46,383,13,"PuttsperRoundRound2",2016
143,123,"Luke List",NA,29.47,501,17,"PuttsperRoundRound2",2016
143,126,"Chris Stroud",NA,29.47,501,17,"PuttsperRoundRound2",2016
145,147,"Ben Crane",NA,29.5,472,16,"PuttsperRoundRound2",2016
145,163,"Martin Piller",NA,29.5,354,12,"PuttsperRoundRound2",2016
145,144,"Brandt Snedeker",NA,29.5,354,12,"PuttsperRoundRound2",2016
148,144,"Angel Cabrera",NA,29.54,384,13,"PuttsperRoundRound2",2016
148,139,"Steve Marino",NA,29.54,384,13,"PuttsperRoundRound2",2016
150,154,"Davis Love III",NA,29.55,325,11,"PuttsperRoundRound2",2016
150,149,"Scott Piercy",NA,29.55,325,11,"PuttsperRoundRound2",2016
152,157,"Shawn Stefani",NA,29.56,473,16,"PuttsperRoundRound2",2016
153,121,"Johnson Wagner",NA,29.57,414,14,"PuttsperRoundRound2",2016
154,149,"Emiliano Grillo",NA,29.58,355,12,"PuttsperRoundRound2",2016
155,154,"Smylie Kaufman",NA,29.6,444,15,"PuttsperRoundRound2",2016
156,147,"Scott Stallings",NA,29.63,474,16,"PuttsperRoundRound2",2016
157,168,"Bill Haas",NA,29.64,326,11,"PuttsperRoundRound2",2016
157,138,"Rob Oppenheim",NA,29.64,326,11,"PuttsperRoundRound2",2016
157,134,"Justin Thomas",NA,29.64,415,14,"PuttsperRoundRound2",2016
160,151,"Jamie Lovemark",NA,29.65,504,17,"PuttsperRoundRound2",2016
161,163,"Derek Ernst",NA,29.67,356,12,"PuttsperRoundRound2",2016
162,161,"Bubba Watson",NA,29.71,208,7,"PuttsperRoundRound2",2016
163,185,"Chesson Hadley",NA,29.75,476,16,"PuttsperRoundRound2",2016
164,160,"Bronson Burgoon",NA,29.76,506,17,"PuttsperRoundRound2",2016
165,178,"David Hearn",NA,29.78,536,18,"PuttsperRoundRound2",2016
165,161,"Whee Kim",NA,29.78,536,18,"PuttsperRoundRound2",2016
167,167,"Keegan Bradley",NA,29.79,417,14,"PuttsperRoundRound2",2016
167,166,"Brendon de Jonge",NA,29.79,566,19,"PuttsperRoundRound2",2016
169,168,"Brooks Koepka",NA,29.8,298,10,"PuttsperRoundRound2",2016
169,168,"Graeme McDowell",NA,29.8,298,10,"PuttsperRoundRound2",2016
169,168,"Darron Stiles",NA,29.8,298,10,"PuttsperRoundRound2",2016
172,173,"Tyler Aldridge",NA,29.82,507,17,"PuttsperRoundRound2",2016
172,180,"Robert Garrigus",NA,29.82,328,11,"PuttsperRoundRound2",2016
174,174,"Ryan Palmer",NA,29.83,358,12,"PuttsperRoundRound2",2016
174,174,"Bernd Wiesberger",NA,29.83,179,6,"PuttsperRoundRound2",2016
176,177,"Stewart Cink",NA,29.86,418,14,"PuttsperRoundRound2",2016
177,153,"Chad Campbell",NA,29.89,538,18,"PuttsperRoundRound2",2016
177,182,"JB Holmes",NA,29.89,269,9,"PuttsperRoundRound2",2016
179,198,"George McNeill",NA,29.92,359,12,"PuttsperRoundRound2",2016
180,176,"Alex Cejka",NA,29.93,419,14,"PuttsperRoundRound2",2016
181,178,"Scott Brown",NA,29.94,509,17,"PuttsperRoundRound2",2016
182,182,"JJ Henry",NA,30,390,13,"PuttsperRoundRound2",2016
182,184,"Scott Pinckney",NA,30,540,18,"PuttsperRoundRound2",2016
184,181,"Robert Allenby",NA,30.06,481,16,"PuttsperRoundRound2",2016
185,168,"DA Points",NA,30.09,331,11,"PuttsperRoundRound2",2016
186,187,"Lucas Glover",NA,30.13,482,16,"PuttsperRoundRound2",2016
186,187,"Branden Grace",NA,30.13,241,8,"PuttsperRoundRound2",2016
188,195,"Jhonattan Vegas",NA,30.14,422,14,"PuttsperRoundRound2",2016
189,190,"Henrik Norlander",NA,30.15,392,13,"PuttsperRoundRound2",2016
190,187,"Andres Gonzales",NA,30.18,513,17,"PuttsperRoundRound2",2016
191,185,"Sam Saunders",NA,30.2,453,15,"PuttsperRoundRound2",2016
192,191,"Shane Bertsch",NA,30.22,272,9,"PuttsperRoundRound2",2016
193,194,"Thomas Aiken",NA,30.23,393,13,"PuttsperRoundRound2",2016
193,192,"Rhein Gibson",NA,30.23,393,13,"PuttsperRoundRound2",2016
195,200,"Justin Rose",NA,30.33,273,9,"PuttsperRoundRound2",2016
195,196,"Andy Sullivan",NA,30.33,182,6,"PuttsperRoundRound2",2016
197,198,"Kevin Streelman",NA,30.4,456,15,"PuttsperRoundRound2",2016
198,193,"Greg Owen",NA,30.44,548,18,"PuttsperRoundRound2",2016
198,196,"Dawie van der Walt",NA,30.44,487,16,"PuttsperRoundRound2",2016
200,202,"Hudson Swafford",NA,30.76,523,17,"PuttsperRoundRound2",2016
201,203,"Matthew Fitzpatrick",NA,30.83,185,6,"PuttsperRoundRound2",2016
202,204,"Sergio Garcia",NA,30.86,216,7,"PuttsperRoundRound2",2016
203,201,"Henrik Stenson",NA,30.88,247,8,"PuttsperRoundRound2",2016
204,205,"Charlie Beljan",NA,30.9,309,10,"PuttsperRoundRound2",2016
205,206,"Louis Oosthuizen",NA,31,155,5,"PuttsperRoundRound2",2016
205,206,"Cameron Percy",NA,31,217,7,"PuttsperRoundRound2",2016
205,206,"Rory Sabbatini",NA,31,434,14,"PuttsperRoundRound2",2016
