"Total1Putts25_RANKTHISWEEK_2013","Total1Putts25_RANKLASTWEEK_2013","Total1Putts25_PLAYERNAME_2013","Total1Putts25_ROUNDS_2013","Total1Putts25_TOTAL_2013","Total1Putts25_TOTALFORALLDISTANCES_2013","Total1Putts25_PCTOFALL1PUTTS_2013","stat_name","year"
1,1,"Stuart Appleby",88,24,576,4.2,"Total1Putts25",2013
1,1,"Ken Duke",87,24,538,4.5,"Total1Putts25",2013
1,1,"Zach Johnson",84,24,464,5.2,"Total1Putts25",2013
4,4,"Sangmoon Bae",83,23,533,4.3,"Total1Putts25",2013
4,4,"Roberto Castro",97,23,579,4,"Total1Putts25",2013
4,4,"Harris English",95,23,603,3.8,"Total1Putts25",2013
4,4,"Richard Lee",81,23,508,4.5,"Total1Putts25",2013
8,8,"Greg Chalmers",77,22,547,4,"Total1Putts25",2013
8,8,"Bill Haas",85,22,467,4.7,"Total1Putts25",2013
8,8,"Boo Weekley",100,22,531,4.1,"Total1Putts25",2013
8,8,"Gary Woodland",94,22,574,3.8,"Total1Putts25",2013
12,12,"Luke Guthrie",82,21,482,4.4,"Total1Putts25",2013
12,12,"Russell Henley",80,21,476,4.4,"Total1Putts25",2013
12,12,"Charles Howell III",87,21,596,3.5,"Total1Putts25",2013
12,12,"Ryan Palmer",79,21,518,4.1,"Total1Putts25",2013
12,12,"Nicholas Thompson",99,21,589,3.6,"Total1Putts25",2013
17,17,"Chris Kirk",89,20,643,3.1,"Total1Putts25",2013
17,17,"Colt Knost",69,20,412,4.9,"Total1Putts25",2013
17,17,"Carl Pettersson",82,20,447,4.5,"Total1Putts25",2013
17,17,"Brandt Snedeker",79,20,463,4.3,"Total1Putts25",2013
17,17,"Brendan Steele",86,20,520,3.8,"Total1Putts25",2013
22,22,"Chad Campbell",78,19,470,4,"Total1Putts25",2013
22,22,"Rickie Fowler",75,19,439,4.3,"Total1Putts25",2013
22,22,"Tommy Gainey",84,19,535,3.6,"Total1Putts25",2013
22,22,"William McGirt",75,19,507,3.7,"Total1Putts25",2013
22,22,"Phil Mickelson",78,19,461,4.1,"Total1Putts25",2013
22,22,"Jeff Overton",78,19,543,3.5,"Total1Putts25",2013
28,28,"Graham DeLaet",94,18,539,3.3,"Total1Putts25",2013
28,28,"Martin Flores",83,18,554,3.2,"Total1Putts25",2013
28,28,"Sergio Garcia",65,18,348,5.2,"Total1Putts25",2013
28,28,"John Merrick",79,18,458,3.9,"Total1Putts25",2013
28,28,"Patrick Reed",83,18,558,3.2,"Total1Putts25",2013
28,28,"John Rollins",77,18,452,4,"Total1Putts25",2013
28,28,"Nick Watney",88,18,479,3.8,"Total1Putts25",2013
35,35,"Aaron Baddeley",68,17,477,3.6,"Total1Putts25",2013
35,35,"Jonas Blixt",76,17,513,3.3,"Total1Putts25",2013
35,35,"Keegan Bradley",88,17,505,3.4,"Total1Putts25",2013
35,35,"Jason Day",86,17,464,3.7,"Total1Putts25",2013
35,35,"Matt Every",89,17,593,2.9,"Total1Putts25",2013
35,35,"JJ Henry",83,17,451,3.8,"Total1Putts25",2013
35,35,"Matt Jones",83,17,519,3.3,"Total1Putts25",2013
35,35,"Scott Langley",79,17,455,3.7,"Total1Putts25",2013
