"Puttingfrom2025_RANKTHISWEEK_2007","Puttingfrom2025_RANKLASTWEEK_2007","Puttingfrom2025_PLAYERNAME_2007","Puttingfrom2025_ROUNDS_2007","Puttingfrom2025_PctMADE_2007","Puttingfrom2025_ATTEMPTS_2007","Puttingfrom2025_PUTTSMADE_2007","stat_name","year"
1,1,"Jason Schultz",63,25.97,77,20,"Puttingfrom2025",2007
2,2,"Jesper Parnevik",88,22.22,135,30,"Puttingfrom2025",2007
3,3,"Paul Goydos",60,21.74,69,15,"Puttingfrom2025",2007
4,4,"Jonathan Byrd",73,20.73,82,17,"Puttingfrom2025",2007
5,5,"Freddie Jacobson",70,19.79,96,19,"Puttingfrom2025",2007
6,6,"Phil Mickelson",73,19.18,73,14,"Puttingfrom2025",2007
7,7,"Corey Pavin",81,19,100,19,"Puttingfrom2025",2007
8,8,"Padraig Harrington",64,18.97,58,11,"Puttingfrom2025",2007
9,9,"Vaughn Taylor",91,18.58,113,21,"Puttingfrom2025",2007
10,10,"Ryuji Imada",104,17.95,117,21,"Puttingfrom2025",2007
11,11,"Camilo Villegas",82,17.71,96,17,"Puttingfrom2025",2007
12,12,"Tom Pernice Jr",104,17.65,119,21,"Puttingfrom2025",2007
13,13,"Carl Pettersson",111,17.61,142,25,"Puttingfrom2025",2007
14,14,"Rory Sabbatini",81,17.44,86,15,"Puttingfrom2025",2007
15,15,"Marco Dawson",73,17.17,99,17,"Puttingfrom2025",2007
16,16,"Steve Lowery",74,17.02,94,16,"Puttingfrom2025",2007
16,16,"Jaco Van Zyl",51,17.02,47,8,"Puttingfrom2025",2007
18,18,"Brian Davis",101,16.95,118,20,"Puttingfrom2025",2007
19,19,"Chris Riley",59,16.92,65,11,"Puttingfrom2025",2007
20,20,"Glen Day",85,16.82,107,18,"Puttingfrom2025",2007
21,21,"Steve Elkington",87,16.67,114,19,"Puttingfrom2025",2007
21,21,"Fred Funk",65,16.67,78,13,"Puttingfrom2025",2007
21,21,"Jose Maria Olazabal",52,16.67,48,8,"Puttingfrom2025",2007
24,24,"Chad Campbell",96,16.54,127,21,"Puttingfrom2025",2007
25,25,"Jose Coceres",50,16.36,55,9,"Puttingfrom2025",2007
26,26,"Jim Furyk",84,16.33,98,16,"Puttingfrom2025",2007
27,27,"Rich Beem",89,16,100,16,"Puttingfrom2025",2007
27,27,"Todd Hamilton",76,16,75,12,"Puttingfrom2025",2007
29,29,"Parker McLachlin",83,15.91,88,14,"Puttingfrom2025",2007
30,30,"Sean OHair",98,15.83,120,19,"Puttingfrom2025",2007
31,31,"Jeff Overton",60,15.79,95,15,"Puttingfrom2025",2007
32,32,"Tommy Armour III",81,15.69,102,16,"Puttingfrom2025",2007
33,33,"Jason Dufner",100,15.67,134,21,"Puttingfrom2025",2007
34,34,"Jeff Maggert",79,15.45,123,19,"Puttingfrom2025",2007
35,35,"Troy Matteson",87,15.33,137,21,"Puttingfrom2025",2007
36,36,"Shaun Micheel",91,15.25,118,18,"Puttingfrom2025",2007
37,37,"Pat Perez",84,15.18,112,17,"Puttingfrom2025",2007
38,38,"Bart Bryant",87,15.13,119,18,"Puttingfrom2025",2007
39,39,"Jason Gore",86,15.04,113,17,"Puttingfrom2025",2007
39,39,"Ryan Moore",92,15.04,113,17,"Puttingfrom2025",2007
39,39,"DJ Trahan",99,15.04,133,20,"Puttingfrom2025",2007
42,42,"Nathan Green",103,14.81,135,20,"Puttingfrom2025",2007
43,43,"Tiger Woods",63,14.75,61,9,"Puttingfrom2025",2007
44,44,"Joe Durant",88,14.62,130,19,"Puttingfrom2025",2007
45,45,"Alex Cejka",80,14.55,110,16,"Puttingfrom2025",2007
46,46,"Jeff Quinney",95,14.29,133,19,"Puttingfrom2025",2007
47,47,"Ryan Armour",107,14.2,162,23,"Puttingfrom2025",2007
48,48,"Joe Ogilvie",102,14.17,120,17,"Puttingfrom2025",2007
49,49,"Craig Kanada",109,13.97,136,19,"Puttingfrom2025",2007
50,50,"Charley Hoffman",97,13.93,122,17,"Puttingfrom2025",2007
