"3PuttAvoidance2025_RANKTHISWEEK_2013","3PuttAvoidance2025_RANKLASTWEEK_2013","3PuttAvoidance2025_PLAYERNAME_2013","3PuttAvoidance2025_ROUNDS_2013","3PuttAvoidance2025_Pct_2013","3PuttAvoidance2025_TOTAL3PUTTS_2013","3PuttAvoidance2025_ATTEMPTS_2013","3PuttAvoidance2025_2PUTTORBETTERPct_2013","stat_name","year"
1,1,"Aaron Baddeley",68,0,NA,71,100,"3PuttAvoidance2025",2013
1,1,"Michael Bradley",56,0,NA,66,100,"3PuttAvoidance2025",2013
1,1,"Will Claxton",67,0,NA,70,100,"3PuttAvoidance2025",2013
1,1,"James Driscoll",76,0,NA,80,100,"3PuttAvoidance2025",2013
1,1,"Bill Haas",85,0,NA,97,100,"3PuttAvoidance2025",2013
1,1,"Padraig Harrington",52,0,NA,46,100,"3PuttAvoidance2025",2013
1,1,"Charley Hoffman",84,0,NA,93,100,"3PuttAvoidance2025",2013
1,1,"Trevor Immelman",73,0,NA,84,100,"3PuttAvoidance2025",2013
1,1,"Jerry Kelly",75,0,NA,108,100,"3PuttAvoidance2025",2013
1,1,"Doug LaBelle II",72,0,NA,98,100,"3PuttAvoidance2025",2013
1,1,"Justin Leonard",86,0,NA,112,100,"3PuttAvoidance2025",2013
1,1,"William McGirt",75,0,NA,116,100,"3PuttAvoidance2025",2013
1,1,"Phil Mickelson",78,0,NA,65,100,"3PuttAvoidance2025",2013
1,1,"Rod Pampling",46,0,NA,49,100,"3PuttAvoidance2025",2013
1,1,"Jin Park",52,0,NA,59,100,"3PuttAvoidance2025",2013
1,1,"Carl Pettersson",82,0,NA,105,100,"3PuttAvoidance2025",2013
1,1,"Alistair Presnell",59,0,NA,64,100,"3PuttAvoidance2025",2013
1,1,"Charl Schwartzel",69,0,NA,78,100,"3PuttAvoidance2025",2013
1,1,"Scott Stallings",79,0,NA,99,100,"3PuttAvoidance2025",2013
1,1,"Henrik Stenson",65,0,NA,69,100,"3PuttAvoidance2025",2013
1,1,"Andrew Svoboda",46,0,NA,66,100,"3PuttAvoidance2025",2013
1,1,"Vaughn Taylor",50,0,NA,48,100,"3PuttAvoidance2025",2013
1,1,"Bubba Watson",76,0,NA,85,100,"3PuttAvoidance2025",2013
1,1,"Tiger Woods",61,0,NA,63,100,"3PuttAvoidance2025",2013
25,25,"Boo Weekley",100,0.83,1,120,99.1,"3PuttAvoidance2025",2013
26,26,"Matt Kuchar",93,0.92,1,109,99,"3PuttAvoidance2025",2013
27,27,"Russell Henley",80,0.94,1,106,99,"3PuttAvoidance2025",2013
28,28,"Jimmy Walker",84,0.98,1,102,99,"3PuttAvoidance2025",2013
29,29,"Colt Knost",69,0.99,1,101,99,"3PuttAvoidance2025",2013
30,30,"Jason Bohn",70,1,1,100,99,"3PuttAvoidance2025",2013
30,30,"Matt Jones",83,1,1,100,99,"3PuttAvoidance2025",2013
32,32,"Scott Langley",79,1.01,1,99,98.9,"3PuttAvoidance2025",2013
33,33,"Jim Furyk",80,1.02,1,98,98.9,"3PuttAvoidance2025",2013
33,33,"James Hahn",78,1.02,1,98,98.9,"3PuttAvoidance2025",2013
35,35,"Robert Streb",75,1.04,1,96,98.9,"3PuttAvoidance2025",2013
36,36,"Greg Chalmers",77,1.08,1,93,98.9,"3PuttAvoidance2025",2013
37,37,"David Mathis",71,1.09,1,92,98.9,"3PuttAvoidance2025",2013
38,38,"Scott Piercy",78,1.12,1,89,98.8,"3PuttAvoidance2025",2013
39,39,"Bob Estes",66,1.16,1,86,98.8,"3PuttAvoidance2025",2013
40,40,"Martin Laird",68,1.19,1,84,98.8,"3PuttAvoidance2025",2013
41,41,"Chez Reavie",72,1.2,1,83,98.8,"3PuttAvoidance2025",2013
42,42,"Rickie Fowler",75,1.22,1,82,98.7,"3PuttAvoidance2025",2013
43,43,"John Senden",79,1.23,1,81,98.7,"3PuttAvoidance2025",2013
44,44,"Scott Gardiner",61,1.25,1,80,98.7,"3PuttAvoidance2025",2013
44,44,"Dicky Pride",71,1.25,1,80,98.7,"3PuttAvoidance2025",2013
46,46,"Troy Matteson",68,1.27,1,79,98.7,"3PuttAvoidance2025",2013
46,46,"Vijay Singh",61,1.27,1,79,98.7,"3PuttAvoidance2025",2013
48,48,"George McNeill",68,1.28,1,78,98.7,"3PuttAvoidance2025",2013
49,49,"Stephen Ames",49,1.37,1,73,98.6,"3PuttAvoidance2025",2013
49,49,"Mark Wilson",56,1.37,1,73,98.6,"3PuttAvoidance2025",2013
51,51,"Freddie Jacobson",63,1.39,1,72,98.6,"3PuttAvoidance2025",2013
52,52,"Martin Kaymer",61,1.43,1,70,98.5,"3PuttAvoidance2025",2013
53,53,"Rory McIlroy",56,1.45,1,69,98.5,"3PuttAvoidance2025",2013
54,54,"Robert Garrigus",69,1.54,1,65,98.4,"3PuttAvoidance2025",2013
54,54,"Shawn Stefani",63,1.54,1,65,98.4,"3PuttAvoidance2025",2013
56,56,"Ernie Els",63,1.56,1,64,98.4,"3PuttAvoidance2025",2013
57,57,"Nick Watney",88,1.6,2,125,98.4,"3PuttAvoidance2025",2013
58,58,"Brendon de Jonge",110,1.61,2,124,98.3,"3PuttAvoidance2025",2013
59,59,"Charles Howell III",87,1.68,2,119,98.3,"3PuttAvoidance2025",2013
59,59,"Chris Stroud",88,1.68,2,119,98.3,"3PuttAvoidance2025",2013
61,61,"JJ Henry",83,1.71,2,117,98.2,"3PuttAvoidance2025",2013
62,62,"Hunter Mahan",91,1.72,2,116,98.2,"3PuttAvoidance2025",2013
63,63,"Aaron Watkins",46,1.75,1,57,98.2,"3PuttAvoidance2025",2013
64,64,"Brian Harman",89,1.79,2,112,98.2,"3PuttAvoidance2025",2013
65,65,"Martin Flores",83,1.82,2,110,98.1,"3PuttAvoidance2025",2013
65,65,"YE Yang",56,1.82,1,55,98.1,"3PuttAvoidance2025",2013
67,67,"Brian Gay",79,1.83,2,109,98.1,"3PuttAvoidance2025",2013
68,68,"Cameron Tringale",80,1.94,2,103,98,"3PuttAvoidance2025",2013
69,69,"Tag Ridings",69,1.98,2,101,98,"3PuttAvoidance2025",2013
70,70,"Jordan Spieth",82,2,2,100,98,"3PuttAvoidance2025",2013
71,71,"John Rollins",77,2.02,2,99,97.9,"3PuttAvoidance2025",2013
72,72,"KJ Choi",85,2.04,2,98,97.9,"3PuttAvoidance2025",2013
72,72,"Brian Davis",91,2.04,2,98,97.9,"3PuttAvoidance2025",2013
74,74,"Daniel Summerhays",83,2.08,2,96,97.9,"3PuttAvoidance2025",2013
75,75,"Webb Simpson",92,2.11,2,95,97.8,"3PuttAvoidance2025",2013
76,76,"Brad Fritsch",81,2.13,2,94,97.8,"3PuttAvoidance2025",2013
77,77,"Patrick Reed",83,2.2,2,91,97.8,"3PuttAvoidance2025",2013
78,78,"Henrik Norlander",70,2.25,2,89,97.7,"3PuttAvoidance2025",2013
79,79,"Peter Hanson",45,2.33,1,43,97.6,"3PuttAvoidance2025",2013
79,79,"Cameron Percy",68,2.33,2,86,97.6,"3PuttAvoidance2025",2013
81,81,"Scott Brown",65,2.35,2,85,97.6,"3PuttAvoidance2025",2013
82,82,"Matt Every",89,2.44,3,123,97.5,"3PuttAvoidance2025",2013
82,82,"Josh Teater",86,2.44,2,82,97.5,"3PuttAvoidance2025",2013
84,84,"Kevin Stadler",83,2.5,3,120,97.5,"3PuttAvoidance2025",2013
85,85,"Fabian Gomez",65,2.53,2,79,97.4,"3PuttAvoidance2025",2013
86,86,"Richard Lee",81,2.56,3,117,97.4,"3PuttAvoidance2025",2013
87,87,"David Lingmerth",68,2.6,2,77,97.4,"3PuttAvoidance2025",2013
88,88,"Gary Woodland",94,2.61,3,115,97.3,"3PuttAvoidance2025",2013
89,89,"Lee Williams",62,2.63,2,76,97.3,"3PuttAvoidance2025",2013
90,90,"Chad Campbell",78,2.68,3,112,97.3,"3PuttAvoidance2025",2013
90,90,"Billy Horschel",96,2.68,3,112,97.3,"3PuttAvoidance2025",2013
92,92,"Robert Allenby",58,2.7,2,74,97.3,"3PuttAvoidance2025",2013
92,92,"Ben Crane",62,2.7,2,74,97.3,"3PuttAvoidance2025",2013
92,92,"Sergio Garcia",65,2.7,2,74,97.3,"3PuttAvoidance2025",2013
