"OnePuttPercentageRound5_RANKTHISWEEK_2007","OnePuttPercentageRound5_RANKLASTWEEK_2007","OnePuttPercentageRound5_PLAYERNAME_2007","OnePuttPercentageRound5__2007","OnePuttPercentageRound5_Pct_2007","OnePuttPercentageRound5_OF1PUTTS_2007","OnePuttPercentageRound5_OFHOLES_2007","stat_name","year"
1,1,"George McNeill",NA,72.22,13,18,"OnePuttPercentageRound5",2007
2,2,"Charley Hoffman",NA,61.11,11,18,"OnePuttPercentageRound5",2007
3,3,"Tommy Armour III",NA,55.56,10,18,"OnePuttPercentageRound5",2007
3,3,"Paul Goydos",NA,55.56,10,18,"OnePuttPercentageRound5",2007
3,3,"Richard Johnson",NA,55.56,10,18,"OnePuttPercentageRound5",2007
3,3,"Shaun Micheel",NA,55.56,10,18,"OnePuttPercentageRound5",2007
3,3,"Joe Ogilvie",NA,55.56,10,18,"OnePuttPercentageRound5",2007
8,8,"Craig Barlow",NA,50,9,18,"OnePuttPercentageRound5",2007
8,8,"Paul Gow",NA,50,9,18,"OnePuttPercentageRound5",2007
8,8,"Mark Hensby",NA,50,9,18,"OnePuttPercentageRound5",2007
8,8,"Will Ma Kenzie",NA,50,9,18,"OnePuttPercentageRound5",2007
8,8,"Kevin Na",NA,50,9,18,"OnePuttPercentageRound5",2007
8,8,"Charles Warren",NA,50,9,18,"OnePuttPercentageRound5",2007
14,14,"Rich Barcelo",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Jonathan Byrd",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Daniel Chopra",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Brian Gay",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Bill Haas",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Bob Heintz",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Charles Howell III",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Lee Janzen",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Anthony Kim",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Ian Poulter",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Ted Purdy",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"John Rollins",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Paul Stankowski",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Bob Tway",NA,44.44,8,18,"OnePuttPercentageRound5",2007
14,14,"Mark Wilson",NA,44.44,8,18,"OnePuttPercentageRound5",2007
29,29,"Ryan Armour",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Briny Baird",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Andrew Buckle",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Robert Gamez",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Anders Hansen",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Tom Johnson",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Cliff Kresge",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Peter Lonard",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Steve Marino",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Jeff Quinney",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Justin Rose",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Heath Slocum",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Vaughn Taylor",NA,38.89,7,18,"OnePuttPercentageRound5",2007
29,29,"Johnson Wagner",NA,38.89,7,18,"OnePuttPercentageRound5",2007
43,43,"Woody Austin",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Ken Duke",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Joe Durant",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Harrison Frazar",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Jason Gore",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Nathan Green",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Matt Kuchar",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Hunter Mahan",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Corey Pavin",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"John Senden",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Brandt Snedeker",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Kevin Stadler",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Scott Verplank",NA,33.33,6,18,"OnePuttPercentageRound5",2007
43,43,"Dean Wilson",NA,33.33,6,18,"OnePuttPercentageRound5",2007
57,57,"Robert Allenby",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Cameron Beckman",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Steve Flesch",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Lucas Glover",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Steve Lowery",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Kevin Sutherland",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Nick Watney",NA,27.78,5,18,"OnePuttPercentageRound5",2007
57,57,"Mike Weir",NA,27.78,5,18,"OnePuttPercentageRound5",2007
65,65,"Tripp Isenhour",NA,22.22,4,18,"OnePuttPercentageRound5",2007
65,65,"Craig Kanada",NA,22.22,4,18,"OnePuttPercentageRound5",2007
65,65,"Kenny Perry",NA,22.22,4,18,"OnePuttPercentageRound5",2007
65,65,"Duffy Waldorf",NA,22.22,4,18,"OnePuttPercentageRound5",2007
69,69,"Mark Calcavecchia",NA,16.67,3,18,"OnePuttPercentageRound5",2007
69,69,"Jason Dufner",NA,16.67,3,18,"OnePuttPercentageRound5",2007
69,69,"Phil Mickelson",NA,16.67,3,18,"OnePuttPercentageRound5",2007
