"PuttsperRoundRound2_RANKTHISWEEK_2014","PuttsperRoundRound2_RANKLASTWEEK_2014","PuttsperRoundRound2_PLAYERNAME_2014","PuttsperRoundRound2__2014","PuttsperRoundRound2_AVG_2014","PuttsperRoundRound2_TOTALPUTTS_2014","PuttsperRoundRound2_TOTALROUNDS_2014","stat_name","year"
1,1,"Justin Leonard",NA,27.41,603,22,"PuttsperRoundRound2",2014
2,2,"Jordan Spieth",NA,27.62,718,26,"PuttsperRoundRound2",2014
3,3,"Brendon Todd",NA,27.66,802,29,"PuttsperRoundRound2",2014
4,4,"Matt Every",NA,27.76,694,25,"PuttsperRoundRound2",2014
4,4,"Adam Scott",NA,27.76,472,17,"PuttsperRoundRound2",2014
6,6,"JB Holmes",NA,27.79,667,24,"PuttsperRoundRound2",2014
7,7,"Chris Kirk",NA,27.89,753,27,"PuttsperRoundRound2",2014
8,8,"Aaron Baddeley",NA,27.91,642,23,"PuttsperRoundRound2",2014
9,9,"Andres Romero",NA,28,672,24,"PuttsperRoundRound2",2014
10,10,"Mike Weir",NA,28.04,645,23,"PuttsperRoundRound2",2014
11,11,"Brad Fritsch",NA,28.06,449,16,"PuttsperRoundRound2",2014
12,12,"Bronson La Cassie",NA,28.12,478,17,"PuttsperRoundRound2",2014
13,13,"Tim Wilkinson",NA,28.13,675,24,"PuttsperRoundRound2",2014
14,14,"Brian Davis",NA,28.18,789,28,"PuttsperRoundRound2",2014
15,15,"Ian Poulter",NA,28.19,451,16,"PuttsperRoundRound2",2014
16,16,"Greg Chalmers",NA,28.2,705,25,"PuttsperRoundRound2",2014
17,17,"Erik Compton",NA,28.22,762,27,"PuttsperRoundRound2",2014
17,17,"Brian Harman",NA,28.22,903,32,"PuttsperRoundRound2",2014
19,19,"Scott Brown",NA,28.23,847,30,"PuttsperRoundRound2",2014
20,20,"Paul Casey",NA,28.25,452,16,"PuttsperRoundRound2",2014
20,20,"Rory McIlroy",NA,28.25,452,16,"PuttsperRoundRound2",2014
22,22,"Camilo Villegas",NA,28.29,792,28,"PuttsperRoundRound2",2014
23,23,"Chad Collins",NA,28.3,764,27,"PuttsperRoundRound2",2014
24,24,"Chris Stroud",NA,28.32,708,25,"PuttsperRoundRound2",2014
25,25,"Dustin Johnson",NA,28.33,425,15,"PuttsperRoundRound2",2014
25,25,"Martin Kaymer",NA,28.33,510,18,"PuttsperRoundRound2",2014
25,25,"Brandt Snedeker",NA,28.33,680,24,"PuttsperRoundRound2",2014
28,28,"Brendon de Jonge",NA,28.35,879,31,"PuttsperRoundRound2",2014
28,28,"Ryan Palmer",NA,28.35,652,23,"PuttsperRoundRound2",2014
30,30,"Jason Day",NA,28.38,369,13,"PuttsperRoundRound2",2014
31,31,"Charl Schwartzel",NA,28.41,483,17,"PuttsperRoundRound2",2014
32,32,"Luke Guthrie",NA,28.46,740,26,"PuttsperRoundRound2",2014
32,32,"Freddie Jacobson",NA,28.46,740,26,"PuttsperRoundRound2",2014
34,34,"Sergio Garcia",NA,28.47,427,15,"PuttsperRoundRound2",2014
35,35,"Richard Lee",NA,28.48,712,25,"PuttsperRoundRound2",2014
35,35,"Hideki Matsuyama",NA,28.48,598,21,"PuttsperRoundRound2",2014
37,37,"Keegan Bradley",NA,28.52,713,25,"PuttsperRoundRound2",2014
37,37,"Matt Kuchar",NA,28.52,656,23,"PuttsperRoundRound2",2014
39,39,"Ben Crane",NA,28.54,685,24,"PuttsperRoundRound2",2014
39,39,"Gonzalo Fdez Castano",NA,28.54,685,24,"PuttsperRoundRound2",2014
39,39,"Scott Langley",NA,28.54,799,28,"PuttsperRoundRound2",2014
42,42,"Kevin Chappell",NA,28.56,771,27,"PuttsperRoundRound2",2014
43,43,"Russell Henley",NA,28.59,829,29,"PuttsperRoundRound2",2014
43,43,"Kevin Na",NA,28.59,772,27,"PuttsperRoundRound2",2014
45,45,"Rickie Fowler",NA,28.6,715,25,"PuttsperRoundRound2",2014
46,46,"Woody Austin",NA,28.62,601,21,"PuttsperRoundRound2",2014
47,47,"Webb Simpson",NA,28.63,687,24,"PuttsperRoundRound2",2014
47,47,"Bubba Watson",NA,28.63,544,19,"PuttsperRoundRound2",2014
49,49,"David Lingmerth",NA,28.64,716,25,"PuttsperRoundRound2",2014
49,49,"Michael Thompson",NA,28.64,630,22,"PuttsperRoundRound2",2014
51,51,"Stuart Appleby",NA,28.65,745,26,"PuttsperRoundRound2",2014
51,51,"Bryce Molder",NA,28.65,659,23,"PuttsperRoundRound2",2014
53,53,"Phil Mickelson",NA,28.67,602,21,"PuttsperRoundRound2",2014
54,54,"Patrick Reed",NA,28.73,747,26,"PuttsperRoundRound2",2014
55,55,"Ben Curtis",NA,28.74,661,23,"PuttsperRoundRound2",2014
55,55,"Jim Herman",NA,28.74,546,19,"PuttsperRoundRound2",2014
57,57,"Marc Leishman",NA,28.78,662,23,"PuttsperRoundRound2",2014
57,57,"Justin Rose",NA,28.78,518,18,"PuttsperRoundRound2",2014
57,57,"Johnson Wagner",NA,28.78,662,23,"PuttsperRoundRound2",2014
60,60,"Robert Streb",NA,28.8,576,20,"PuttsperRoundRound2",2014
61,61,"Kevin Kisner",NA,28.81,749,26,"PuttsperRoundRound2",2014
61,61,"Will Ma Kenzie",NA,28.81,778,27,"PuttsperRoundRound2",2014
63,63,"Shawn Stefani",NA,28.82,490,17,"PuttsperRoundRound2",2014
64,64,"Tyrone Van Aswegen",NA,28.83,692,24,"PuttsperRoundRound2",2014
65,65,"Ricky Barnes",NA,28.84,721,25,"PuttsperRoundRound2",2014
66,66,"Jerry Kelly",NA,28.86,635,22,"PuttsperRoundRound2",2014
66,66,"Jeff Overton",NA,28.86,635,22,"PuttsperRoundRound2",2014
68,68,"Tim Clark",NA,28.88,693,24,"PuttsperRoundRound2",2014
68,68,"Robert Garrigus",NA,28.88,693,24,"PuttsperRoundRound2",2014
68,68,"Zach Johnson",NA,28.88,722,25,"PuttsperRoundRound2",2014
71,71,"YE Yang",NA,28.89,780,27,"PuttsperRoundRound2",2014
72,72,"Jim Furyk",NA,28.9,578,20,"PuttsperRoundRound2",2014
73,73,"Roberto Castro",NA,28.92,752,26,"PuttsperRoundRound2",2014
73,73,"Ken Duke",NA,28.92,694,24,"PuttsperRoundRound2",2014
73,73,"Brian Gay",NA,28.92,694,24,"PuttsperRoundRound2",2014
73,73,"Ben Martin",NA,28.92,752,26,"PuttsperRoundRound2",2014
77,77,"DH Lee",NA,28.94,492,17,"PuttsperRoundRound2",2014
78,78,"Spencer Levin",NA,28.95,579,20,"PuttsperRoundRound2",2014
78,78,"Wes Roach",NA,28.95,608,21,"PuttsperRoundRound2",2014
80,80,"Jonathan Byrd",NA,28.96,666,23,"PuttsperRoundRound2",2014
80,80,"Martin Flores",NA,28.96,753,26,"PuttsperRoundRound2",2014
80,80,"George McNeill",NA,28.96,666,23,"PuttsperRoundRound2",2014
80,80,"Brian Stuard",NA,28.96,811,28,"PuttsperRoundRound2",2014
84,84,"Morgan Hoffmann",NA,28.97,898,31,"PuttsperRoundRound2",2014
85,85,"Briny Baird",NA,29,464,16,"PuttsperRoundRound2",2014
85,85,"Luke Donald",NA,29,464,16,"PuttsperRoundRound2",2014
85,85,"Chesson Hadley",NA,29,841,29,"PuttsperRoundRound2",2014
85,85,"Jason Kokrak",NA,29,551,19,"PuttsperRoundRound2",2014
85,85,"Troy Merritt",NA,29,580,20,"PuttsperRoundRound2",2014
85,85,"Geoff Ogilvy",NA,29,725,25,"PuttsperRoundRound2",2014
85,85,"Cameron Tringale",NA,29,899,31,"PuttsperRoundRound2",2014
85,85,"Charlie Wi",NA,29,696,24,"PuttsperRoundRound2",2014
93,93,"Daniel Summerhays",NA,29.04,784,27,"PuttsperRoundRound2",2014
93,93,"Jimmy Walker",NA,29.04,755,26,"PuttsperRoundRound2",2014
95,95,"William McGirt",NA,29.07,843,29,"PuttsperRoundRound2",2014
96,96,"Jason Bohn",NA,29.08,727,25,"PuttsperRoundRound2",2014
97,97,"Scott Stallings",NA,29.11,786,27,"PuttsperRoundRound2",2014
98,98,"Bill Haas",NA,29.12,757,26,"PuttsperRoundRound2",2014
99,99,"James Driscoll",NA,29.13,699,24,"PuttsperRoundRound2",2014
99,99,"Brooks Koepka",NA,29.13,466,16,"PuttsperRoundRound2",2014
99,99,"Hunter Mahan",NA,29.13,699,24,"PuttsperRoundRound2",2014
99,99,"Pat Perez",NA,29.13,699,24,"PuttsperRoundRound2",2014
103,103,"Sean OHair",NA,29.16,729,25,"PuttsperRoundRound2",2014
104,104,"KJ Choi",NA,29.17,671,23,"PuttsperRoundRound2",2014
104,104,"Kevin Streelman",NA,29.17,671,23,"PuttsperRoundRound2",2014
106,106,"James Hahn",NA,29.19,759,26,"PuttsperRoundRound2",2014
106,106,"Billy Horschel",NA,29.19,759,26,"PuttsperRoundRound2",2014
106,106,"Graeme McDowell",NA,29.19,467,16,"PuttsperRoundRound2",2014
109,109,"Matt Jones",NA,29.2,730,25,"PuttsperRoundRound2",2014
110,110,"Harris English",NA,29.22,789,27,"PuttsperRoundRound2",2014
110,110,"Tommy Gainey",NA,29.22,672,23,"PuttsperRoundRound2",2014
110,110,"John Senden",NA,29.22,789,27,"PuttsperRoundRound2",2014
113,113,"Ryo Ishikawa",NA,29.25,702,24,"PuttsperRoundRound2",2014
114,114,"Trevor Immelman",NA,29.26,790,27,"PuttsperRoundRound2",2014
114,114,"Ryan Moore",NA,29.26,673,23,"PuttsperRoundRound2",2014
