"GIRPutting1015_RANKTHISWEEK_2014","GIRPutting1015_RANKLASTWEEK_2014","GIRPutting1015_PLAYERNAME_2014","GIRPutting1015_ROUNDS_2014","GIRPutting1015_Pct_2014","GIRPutting1015_ATTEMPTS_2014","GIRPutting1015_PUTTSMADE_2014","stat_name","year"
104,104,"Kevin Kisner",85,27.82,133,37,"GIRPutting1015",2014
105,105,"James Driscoll",71,27.78,90,25,"GIRPutting1015",2014
106,106,"Bryce Molder",77,27.73,119,33,"GIRPutting1015",2014
107,107,"Seung Yul Noh",92,27.69,130,36,"GIRPutting1015",2014
108,108,"Andres Romero",81,27.52,109,30,"GIRPutting1015",2014
109,109,"KJ Choi",80,27.5,120,33,"GIRPutting1015",2014
110,110,"Michael Putnam",106,27.45,153,42,"GIRPutting1015",2014
111,111,"Jonas Blixt",64,27.4,73,20,"GIRPutting1015",2014
111,111,"Chris Stroud",88,27.4,146,40,"GIRPutting1015",2014
113,113,"Louis Oosthuizen",50,27.27,55,15,"GIRPutting1015",2014
114,114,"Patrick Reed",92,27.22,158,43,"GIRPutting1015",2014
115,115,"Phil Mickelson",71,27.18,103,28,"GIRPutting1015",2014
116,116,"Will Ma Kenzie",82,27.08,144,39,"GIRPutting1015",2014
117,117,"Geoff Ogilvy",84,27.03,148,40,"GIRPutting1015",2014
118,118,"John Huh",87,26.95,141,38,"GIRPutting1015",2014
119,119,"Matt Jones",83,26.85,108,29,"GIRPutting1015",2014
120,120,"DH Lee",54,26.83,82,22,"GIRPutting1015",2014
120,120,"Jhonattan Vegas",77,26.83,123,33,"GIRPutting1015",2014
122,122,"Robert Allenby",83,26.67,120,32,"GIRPutting1015",2014
122,122,"Jason Dufner",57,26.67,90,24,"GIRPutting1015",2014
122,122,"James Hahn",82,26.67,150,40,"GIRPutting1015",2014
125,125,"Nick Watney",80,26.56,128,34,"GIRPutting1015",2014
126,126,"Hudson Swafford",75,26.36,110,29,"GIRPutting1015",2014
127,127,"Brice Garnett",92,26.28,156,41,"GIRPutting1015",2014
128,128,"Jim Renner",61,26.25,80,21,"GIRPutting1015",2014
129,129,"Derek Ernst",80,25.96,104,27,"GIRPutting1015",2014
130,130,"Martin Kaymer",65,25.84,89,23,"GIRPutting1015",2014
131,131,"Billy Horschel",92,25.81,124,32,"GIRPutting1015",2014
131,131,"Kevin Tway",64,25.81,62,16,"GIRPutting1015",2014
133,133,"Henrik Stenson",56,25.68,74,19,"GIRPutting1015",2014
134,134,"Tim Wilkinson",86,25.62,121,31,"GIRPutting1015",2014
135,135,"Rickie Fowler",91,25.22,115,29,"GIRPutting1015",2014
136,136,"Luke Guthrie",85,25.19,131,33,"GIRPutting1015",2014
137,137,"Jeff Maggert",54,25,100,25,"GIRPutting1015",2014
137,137,"John Rollins",84,25,120,30,"GIRPutting1015",2014
137,137,"Justin Rose",70,25,104,26,"GIRPutting1015",2014
137,137,"Rory Sabbatini",82,25,124,31,"GIRPutting1015",2014
137,137,"Brendan Steele",89,25,124,31,"GIRPutting1015",2014
142,142,"Billy Hurley III",86,24.84,157,39,"GIRPutting1015",2014
143,143,"Johnson Wagner",69,24.75,101,25,"GIRPutting1015",2014
144,144,"Carl Pettersson",91,24.67,150,37,"GIRPutting1015",2014
145,145,"Marc Leishman",81,24.6,126,31,"GIRPutting1015",2014
146,146,"Jim Herman",62,24.27,103,25,"GIRPutting1015",2014
146,146,"Bubba Watson",76,24.27,103,25,"GIRPutting1015",2014
148,148,"Ian Poulter",57,24.24,66,16,"GIRPutting1015",2014
149,149,"Russell Knox",92,24.14,174,42,"GIRPutting1015",2014
150,150,"Roberto Castro",76,24.04,104,25,"GIRPutting1015",2014
151,151,"Ryan Moore",86,23.97,121,29,"GIRPutting1015",2014
152,152,"Jamie Lovemark",64,23.86,88,21,"GIRPutting1015",2014
153,153,"Boo Weekley",73,23.71,97,23,"GIRPutting1015",2014
154,154,"Steven Bowditch",93,23.65,148,35,"GIRPutting1015",2014
155,155,"Brendon de Jonge",109,23.53,170,40,"GIRPutting1015",2014
156,156,"Stuart Appleby",92,23.42,158,37,"GIRPutting1015",2014
157,157,"YE Yang",79,23.4,94,22,"GIRPutting1015",2014
158,158,"Mark Wilson",69,23.36,107,25,"GIRPutting1015",2014
159,159,"Shawn Stefani",60,23.3,103,24,"GIRPutting1015",2014
160,160,"Adam Scott",68,23.28,116,27,"GIRPutting1015",2014
161,161,"Tim Clark",75,22.66,128,29,"GIRPutting1015",2014
162,162,"Lucas Glover",68,22.55,102,23,"GIRPutting1015",2014
163,163,"Sean OHair",77,22.4,125,28,"GIRPutting1015",2014
164,164,"Brooks Koepka",56,21.59,88,19,"GIRPutting1015",2014
165,165,"Vijay Singh",83,21.48,135,29,"GIRPutting1015",2014
166,166,"JJ Henry",91,20.92,153,32,"GIRPutting1015",2014
167,167,"JB Holmes",86,20.9,134,28,"GIRPutting1015",2014
168,168,"Brad Fritsch",50,20.78,77,16,"GIRPutting1015",2014
169,169,"Kyle Stanley",87,20.45,132,27,"GIRPutting1015",2014
170,170,"Chad Campbell",57,20.18,114,23,"GIRPutting1015",2014
170,170,"Trevor Immelman",84,20.18,109,22,"GIRPutting1015",2014
172,172,"Ted Potter Jr",68,19.57,138,27,"GIRPutting1015",2014
173,173,"Troy Matteson",62,18.75,80,15,"GIRPutting1015",2014
174,174,"Will Wilcox",51,18.18,66,12,"GIRPutting1015",2014
175,175,"John Peterson",62,17.39,115,20,"GIRPutting1015",2014
176,176,"Bronson La Cassie",51,16.67,66,11,"GIRPutting1015",2014
177,177,"Briny Baird",50,12.68,71,9,"GIRPutting1015",2014
