"Approachesfrom225250yardsRgh_RANKTHISWEEK_2008","Approachesfrom225250yardsRgh_RANKLASTWEEK_2008","Approachesfrom225250yardsRgh_PLAYERNAME_2008","Approachesfrom225250yardsRgh_ROUNDS_2008","Approachesfrom225250yardsRgh_AVG_2008","Approachesfrom225250yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom225250yardsRgh_OFATTEMPTS_2008","Approachesfrom225250yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Ian Poulter",51,NA,8.833,1,-1,"Approachesfrom225250yardsRgh",2008
2,2,"Tom Lehman",51,NA,10.75,1,-1,"Approachesfrom225250yardsRgh",2008
3,3,"Michael Allen",91,NA,49.917,2,0,"Approachesfrom225250yardsRgh",2008
4,4,"Paul Casey",55,NA,68.417,2,-1,"Approachesfrom225250yardsRgh",2008
5,5,"John Huston",56,NA,251.083,6,-1,"Approachesfrom225250yardsRgh",2008
6,6,"Paul Goydos",78,NA,136.917,3,-1,"Approachesfrom225250yardsRgh",2008
7,7,"Phil Mickelson",80,NA,414.833,9,-5,"Approachesfrom225250yardsRgh",2008
8,8,"Gavin Coles",54,NA,142,3,1,"Approachesfrom225250yardsRgh",2008
9,9,"Mike Weir",88,NA,477.25,10,-3,"Approachesfrom225250yardsRgh",2008
10,10,"Robert Garrigus",90,NA,820.167,17,-11,"Approachesfrom225250yardsRgh",2008
11,11,"Bo Van Pelt",101,NA,593.833,12,-5,"Approachesfrom225250yardsRgh",2008
12,12,"Kevin Stadler",90,NA,646.167,13,-9,"Approachesfrom225250yardsRgh",2008
13,13,"John Senden",93,NA,359.667,7,-1,"Approachesfrom225250yardsRgh",2008
14,14,"Joe Ogilvie",100,NA,1012,19,-4,"Approachesfrom225250yardsRgh",2008
15,15,"Chad Collins",72,NA,374.083,7,0,"Approachesfrom225250yardsRgh",2008
16,16,"Tom Scherrer",56,NA,326.083,6,-3,"Approachesfrom225250yardsRgh",2008
17,17,"Heath Slocum",104,NA,329.25,6,-1,"Approachesfrom225250yardsRgh",2008
18,18,"Dudley Hart",74,NA,498.917,9,3,"Approachesfrom225250yardsRgh",2008
19,19,"Steve Lowery",74,NA,333.333,6,0,"Approachesfrom225250yardsRgh",2008
20,20,"Mark Hensby",71,NA,391.083,7,-1,"Approachesfrom225250yardsRgh",2008
21,21,"Robert Allenby",108,NA,505.333,9,0,"Approachesfrom225250yardsRgh",2008
22,22,"Fred Couples",60,NA,621.667,11,-5,"Approachesfrom225250yardsRgh",2008
23,23,"Stephen Leaney",53,NA,226.667,4,1,"Approachesfrom225250yardsRgh",2008
24,24,"Ryan Armour",87,NA,346.333,6,-2,"Approachesfrom225250yardsRgh",2008
25,25,"Marco Dawson",64,NA,355.417,6,0,"Approachesfrom225250yardsRgh",2008
26,26,"Zach Johnson",85,NA,357.333,6,-1,"Approachesfrom225250yardsRgh",2008
27,27,"Tommy Armour III",77,NA,300.333,5,-2,"Approachesfrom225250yardsRgh",2008
28,28,"Stewart Cink",87,NA,546.167,9,-1,"Approachesfrom225250yardsRgh",2008
29,29,"Sean OHair",81,NA,487.917,8,-5,"Approachesfrom225250yardsRgh",2008
30,30,"Jeff Quinney",87,NA,733.417,12,-1,"Approachesfrom225250yardsRgh",2008
31,31,"Vijay Singh",82,NA,737.167,12,-5,"Approachesfrom225250yardsRgh",2008
32,32,"Mathias Gronberg",87,NA,752.083,12,-4,"Approachesfrom225250yardsRgh",2008
32,32,"Charley Hoffman",94,NA,626.667,10,-4,"Approachesfrom225250yardsRgh",2008
34,34,"JB Holmes",86,NA,815.833,13,-5,"Approachesfrom225250yardsRgh",2008
35,35,"Nick OHern",82,NA,567,9,0,"Approachesfrom225250yardsRgh",2008
36,36,"KJ Choi",74,NA,442.167,7,-2,"Approachesfrom225250yardsRgh",2008
37,37,"Rocco Mediate",87,NA,570.417,9,3,"Approachesfrom225250yardsRgh",2008
38,38,"Michael Letzig",88,NA,698.333,11,-7,"Approachesfrom225250yardsRgh",2008
39,39,"Steve Marino",119,NA,828.083,13,-3,"Approachesfrom225250yardsRgh",2008
40,40,"Travis Perkins",53,NA,254.917,4,-2,"Approachesfrom225250yardsRgh",2008
41,41,"Kevin Streelman",114,NA,830.083,13,-2,"Approachesfrom225250yardsRgh",2008
42,42,"Nicholas Thompson",113,NA,959.167,15,-4,"Approachesfrom225250yardsRgh",2008
43,43,"Mathew Goggin",91,NA,516,8,-1,"Approachesfrom225250yardsRgh",2008
44,44,"DJ Trahan",94,NA,387.583,6,-3,"Approachesfrom225250yardsRgh",2008
45,45,"Padraig Harrington",52,NA,454.583,7,-2,"Approachesfrom225250yardsRgh",2008
45,45,"Dean Wilson",109,NA,779.25,12,2,"Approachesfrom225250yardsRgh",2008
47,47,"Bob Sowards",61,NA,584.917,9,0,"Approachesfrom225250yardsRgh",2008
48,48,"Steve Allan",58,NA,195.333,3,-1,"Approachesfrom225250yardsRgh",2008
49,49,"Jim Furyk",95,NA,847.25,13,2,"Approachesfrom225250yardsRgh",2008
50,50,"Charlie Wi",97,NA,653.25,10,0,"Approachesfrom225250yardsRgh",2008
51,51,"Scott Sterling",89,NA,327.5,5,-1,"Approachesfrom225250yardsRgh",2008
52,52,"Woody Austin",109,NA,725.833,11,1,"Approachesfrom225250yardsRgh",2008
53,53,"Joe Durant",92,NA,397.167,6,1,"Approachesfrom225250yardsRgh",2008
54,54,"Adam Scott",51,NA,399.417,6,-3,"Approachesfrom225250yardsRgh",2008
55,55,"Richard Johnson",77,NA,1144,17,1,"Approachesfrom225250yardsRgh",2008
56,56,"Ron Whittaker",54,NA,269.583,4,0,"Approachesfrom225250yardsRgh",2008
57,57,"Justin Bolli",87,NA,539.833,8,0,"Approachesfrom225250yardsRgh",2008
58,58,"Ben Crane",86,NA,743.5,11,-4,"Approachesfrom225250yardsRgh",2008
