"ProximitytoHoleARG_RANKTHISWEEK_2013","ProximitytoHoleARG_RANKLASTWEEK_2013","ProximitytoHoleARG_PLAYERNAME_2013","ProximitytoHoleARG_ROUNDS_2013","ProximitytoHoleARG_AVGDTP_2013","ProximitytoHoleARG_TOTALDISTANCEFEET_2013","ProximitytoHoleARG_OFSHOTS_2013","ProximitytoHoleARG_SCRAMBLINGRANK_2013","stat_name","year"
38,NA,"DA Points",87,NA,3312.083,497,129,"ProximitytoHoleARG",2013
38,NA,"Webb Simpson",92,NA,3310.75,496,86,"ProximitytoHoleARG",2013
38,NA,"Jordan Spieth",82,NA,3149.583,471,31,"ProximitytoHoleARG",2013
38,NA,"YE Yang",56,NA,1990.5,297,110,"ProximitytoHoleARG",2013
50,NA,"Ben Crane",62,NA,2538.75,378,9,"ProximitytoHoleARG",2013
50,NA,"Brian Davis",91,NA,3975.917,592,73,"ProximitytoHoleARG",2013
50,NA,"Brad Fritsch",81,NA,3182.583,469,136,"ProximitytoHoleARG",2013
50,NA,"Colt Knost",69,NA,2743,404,116,"ProximitytoHoleARG",2013
50,NA,"Scott Langley",79,NA,2872.417,427,59,"ProximitytoHoleARG",2013
50,NA,"Jin Park",52,NA,2040.75,304,65,"ProximitytoHoleARG",2013
50,NA,"Kevin Stadler",83,NA,3082.833,455,143,"ProximitytoHoleARG",2013
50,NA,"DJ Trahan",48,NA,1760.583,260,118,"ProximitytoHoleARG",2013
50,NA,"Tiger Woods",61,NA,1904.917,283,46,"ProximitytoHoleARG",2013
59,NA,"Kevin Chappell",80,NA,3072.667,449,81,"ProximitytoHoleARG",2013
59,NA,"KJ Choi",85,NA,2773,407,13,"ProximitytoHoleARG",2013
59,NA,"Jason Dufner",78,NA,2730.167,401,70,"ProximitytoHoleARG",2013
59,NA,"Ken Duke",87,NA,3491.667,512,108,"ProximitytoHoleARG",2013
59,NA,"Geoff Ogilvy",57,NA,2149.667,314,132,"ProximitytoHoleARG",2013
59,NA,"Vijay Singh",61,NA,2096.833,306,103,"ProximitytoHoleARG",2013
59,NA,"Kevin Streelman",86,NA,3048,446,61,"ProximitytoHoleARG",2013
59,NA,"Cameron Tringale",80,NA,3463.083,508,20,"ProximitytoHoleARG",2013
59,NA,"Bo Van Pelt",72,NA,2530,370,159,"ProximitytoHoleARG",2013
68,NA,"Ben Curtis",59,NA,2150.833,312,141,"ProximitytoHoleARG",2013
68,NA,"Ernie Els",63,NA,2446.167,355,84,"ProximitytoHoleARG",2013
68,NA,"Padraig Harrington",52,NA,1885.917,273,113,"ProximitytoHoleARG",2013
68,NA,"David Hearn",88,NA,3441.25,497,90,"ProximitytoHoleARG",2013
68,NA,"William McGirt",75,NA,3499.25,508,39,"ProximitytoHoleARG",2013
68,NA,"John Merrick",79,NA,2999.167,436,115,"ProximitytoHoleARG",2013
68,NA,"Bryce Molder",82,NA,3300.583,478,19,"ProximitytoHoleARG",2013
68,NA,"Seung Yul Noh",71,NA,2976.417,431,158,"ProximitytoHoleARG",2013
68,NA,"Rod Pampling",46,NA,1822.75,264,127,"ProximitytoHoleARG",2013
68,NA,"Scott Piercy",78,NA,3136.667,453,161,"ProximitytoHoleARG",2013
68,NA,"Dicky Pride",71,NA,2830.667,407,60,"ProximitytoHoleARG",2013
68,NA,"Patrick Reed",83,NA,3770.167,546,40,"ProximitytoHoleARG",2013
68,NA,"Adam Scott",61,NA,2034.417,294,119,"ProximitytoHoleARG",2013
68,NA,"Shawn Stefani",63,NA,2610.5,376,79,"ProximitytoHoleARG",2013
68,NA,"Brian Stuard",78,NA,2799.083,405,43,"ProximitytoHoleARG",2013
68,NA,"Daniel Summerhays",83,NA,3708.5,539,68,"ProximitytoHoleARG",2013
68,NA,"David Toms",49,NA,1494.5,216,51,"ProximitytoHoleARG",2013
68,NA,"Lee Westwood",70,NA,2502,360,21,"ProximitytoHoleARG",2013
86,NA,"Keegan Bradley",88,NA,3524.25,503,32,"ProximitytoHoleARG",2013
86,NA,"Bud Cauley",67,NA,2769.833,398,165,"ProximitytoHoleARG",2013
86,NA,"Greg Chalmers",77,NA,3655.917,522,63,"ProximitytoHoleARG",2013
86,NA,"Stewart Cink",71,NA,2364.25,336,164,"ProximitytoHoleARG",2013
86,NA,"Brian Harman",89,NA,4076.833,584,77,"ProximitytoHoleARG",2013
86,NA,"Jeff Maggert",63,NA,2580.75,367,42,"ProximitytoHoleARG",2013
86,NA,"Troy Matteson",68,NA,2943.75,423,63,"ProximitytoHoleARG",2013
86,NA,"Greg Owen",73,NA,3001.333,430,142,"ProximitytoHoleARG",2013
86,NA,"Rory Sabbatini",86,NA,3372.25,479,91,"ProximitytoHoleARG",2013
95,NA,"Aaron Baddeley",68,NA,3436.417,486,92,"ProximitytoHoleARG",2013
95,NA,"Matt Every",89,NA,4029.333,566,113,"ProximitytoHoleARG",2013
95,NA,"Bill Haas",85,NA,3211,451,18,"ProximitytoHoleARG",2013
95,NA,"John Huh",88,NA,3642.917,513,62,"ProximitytoHoleARG",2013
95,NA,"Trevor Immelman",73,NA,2831.333,399,68,"ProximitytoHoleARG",2013
95,NA,"Marc Leishman",77,NA,3274.583,462,96,"ProximitytoHoleARG",2013
95,NA,"Rory McIlroy",56,NA,2178.667,309,145,"ProximitytoHoleARG",2013
95,NA,"Alistair Presnell",59,NA,2299.75,326,101,"ProximitytoHoleARG",2013
95,NA,"Henrik Stenson",65,NA,1929.667,273,102,"ProximitytoHoleARG",2013
95,NA,"Jimmy Walker",84,NA,3664.333,515,36,"ProximitytoHoleARG",2013
95,NA,"Charlie Wi",75,NA,3485.25,491,47,"ProximitytoHoleARG",2013
106,NA,"Stephen Ames",49,NA,2303.583,320,67,"ProximitytoHoleARG",2013
106,NA,"Brendon de Jonge",110,NA,4497.917,629,16,"ProximitytoHoleARG",2013
106,NA,"James Driscoll",76,NA,3142.667,439,53,"ProximitytoHoleARG",2013
106,NA,"Lucas Glover",65,NA,2497.167,348,174,"ProximitytoHoleARG",2013
106,NA,"Fabian Gomez",65,NA,2806.167,391,49,"ProximitytoHoleARG",2013
106,NA,"Ryan Palmer",79,NA,3398.333,472,133,"ProximitytoHoleARG",2013
106,NA,"Tag Ridings",69,NA,2897.833,404,98,"ProximitytoHoleARG",2013
106,NA,"Charl Schwartzel",69,NA,2606.583,365,140,"ProximitytoHoleARG",2013
106,NA,"Brendan Steele",86,NA,3549.583,495,104,"ProximitytoHoleARG",2013
106,NA,"Aaron Watkins",46,NA,1736.833,242,58,"ProximitytoHoleARG",2013
116,NA,"Ricky Barnes",74,NA,2885.417,398,162,"ProximitytoHoleARG",2013
116,NA,"Jason Bohn",70,NA,3254.25,450,144,"ProximitytoHoleARG",2013
116,NA,"Michael Bradley",56,NA,1943.417,269,166,"ProximitytoHoleARG",2013
116,NA,"Erik Compton",74,NA,3323.25,457,23,"ProximitytoHoleARG",2013
116,NA,"Graham DeLaet",94,NA,3577.583,492,51,"ProximitytoHoleARG",2013
116,NA,"David Lingmerth",68,NA,2930.417,406,80,"ProximitytoHoleARG",2013
116,NA,"Graeme McDowell",53,NA,1934.5,268,30,"ProximitytoHoleARG",2013
116,NA,"Cameron Percy",68,NA,2920.75,401,40,"ProximitytoHoleARG",2013
116,NA,"Ted Potter Jr",65,NA,2755.667,380,34,"ProximitytoHoleARG",2013
116,NA,"Chez Reavie",72,NA,3241.75,448,48,"ProximitytoHoleARG",2013
116,NA,"John Senden",79,NA,3197.167,440,153,"ProximitytoHoleARG",2013
116,NA,"Boo Weekley",100,NA,3892.333,539,135,"ProximitytoHoleARG",2013
128,NA,"Chad Campbell",78,NA,3263,446,76,"ProximitytoHoleARG",2013
128,NA,"Jason Kokrak",78,NA,3795.917,516,83,"ProximitytoHoleARG",2013
128,NA,"Richard Lee",81,NA,3331.167,455,11,"ProximitytoHoleARG",2013
128,NA,"Ryan Moore",72,NA,2952.417,403,95,"ProximitytoHoleARG",2013
128,NA,"Pat Perez",69,NA,3019,414,111,"ProximitytoHoleARG",2013
128,NA,"Vaughn Taylor",50,NA,2091.917,285,107,"ProximitytoHoleARG",2013
128,NA,"Bubba Watson",76,NA,2895.917,396,150,"ProximitytoHoleARG",2013
135,NA,"Robert Allenby",58,NA,2698,363,168,"ProximitytoHoleARG",2013
135,NA,"Harris English",95,NA,4150.333,560,125,"ProximitytoHoleARG",2013
135,NA,"Brandt Jobe",62,NA,2542.167,341,146,"ProximitytoHoleARG",2013
135,NA,"Dustin Johnson",71,NA,2539.75,343,163,"ProximitytoHoleARG",2013
135,NA,"Jeff Overton",78,NA,3934.833,533,66,"ProximitytoHoleARG",2013
135,NA,"John Rollins",77,NA,3370.917,456,93,"ProximitytoHoleARG",2013
135,NA,"Michael Thompson",66,NA,2839.833,382,93,"ProximitytoHoleARG",2013
142,NA,"Nicolas Colsaerts",50,NA,1747.917,232,178,"ProximitytoHoleARG",2013
142,NA,"Charley Hoffman",84,NA,3781.75,504,154,"ProximitytoHoleARG",2013
142,NA,"Ryo Ishikawa",72,NA,2783.5,372,160,"ProximitytoHoleARG",2013
142,NA,"Martin Kaymer",61,NA,2082.5,278,171,"ProximitytoHoleARG",2013
142,NA,"David Mathis",71,NA,3242.917,433,172,"ProximitytoHoleARG",2013
142,NA,"Scott Stallings",79,NA,3563.583,475,139,"ProximitytoHoleARG",2013
148,NA,"Sang Moon Bae",83,NA,3765.083,499,176,"ProximitytoHoleARG",2013
148,NA,"Jim Herman",59,NA,2276.167,300,149,"ProximitytoHoleARG",2013
148,NA,"Doug LaBelle II",72,NA,3052.083,403,123,"ProximitytoHoleARG",2013
148,NA,"Steve LeBrun",66,NA,2603,343,97,"ProximitytoHoleARG",2013
148,NA,"Robert Streb",75,NA,3424.917,450,86,"ProximitytoHoleARG",2013
153,NA,"Justin Bolli",59,NA,2737.583,356,106,"ProximitytoHoleARG",2013
153,NA,"Will Claxton",67,NA,2944.75,384,156,"ProximitytoHoleARG",2013
153,NA,"Tommy Gainey",84,NA,4271.167,558,152,"ProximitytoHoleARG",2013
153,NA,"Billy Horschel",96,NA,4260,557,131,"ProximitytoHoleARG",2013
153,NA,"Hunter Mahan",91,NA,3383.667,441,73,"ProximitytoHoleARG",2013
153,NA,"George McNeill",68,NA,3265.083,425,49,"ProximitytoHoleARG",2013
153,NA,"Andres Romero",63,NA,3189.5,417,88,"ProximitytoHoleARG",2013
153,NA,"Nick Watney",88,NA,3513.75,456,121,"ProximitytoHoleARG",2013
153,NA,"Gary Woodland",94,NA,4366,569,148,"ProximitytoHoleARG",2013
162,NA,"Charlie Beljan",62,NA,3045.917,392,170,"ProximitytoHoleARG",2013
162,NA,"Russell Henley",80,NA,3351.083,433,104,"ProximitytoHoleARG",2013
162,NA,"Martin Laird",68,NA,2878.5,370,122,"ProximitytoHoleARG",2013
162,NA,"Luke List",65,NA,3099.167,400,151,"ProximitytoHoleARG",2013
162,NA,"Sean OHair",56,NA,3013.333,389,169,"ProximitytoHoleARG",2013
162,NA,"Nicholas Thompson",99,NA,4356.167,564,109,"ProximitytoHoleARG",2013
168,NA,"Henrik Norlander",70,NA,3193.417,408,138,"ProximitytoHoleARG",2013
168,NA,"Kyle Stanley",71,NA,3278.167,419,155,"ProximitytoHoleARG",2013
168,NA,"Andrew Svoboda",46,NA,1946.25,249,167,"ProximitytoHoleARG",2013
171,NA,"Scott Gardiner",61,NA,3004.75,378,173,"ProximitytoHoleARG",2013
171,NA,"Ben Kohles",75,NA,3312.75,419,126,"ProximitytoHoleARG",2013
171,NA,"Johnson Wagner",64,NA,2932.583,369,120,"ProximitytoHoleARG",2013
174,NA,"Angel Cabrera",73,NA,3222.167,401,134,"ProximitytoHoleARG",2013
174,NA,"Eric Meierdierks",48,NA,2200.417,275,177,"ProximitytoHoleARG",2013
176,NA,"Bobby Gates",49,NA,2203,272,137,"ProximitytoHoleARG",2013
176,NA,"Justin Hicks",79,NA,3338.417,415,175,"ProximitytoHoleARG",2013
178,NA,"Robert Garrigus",69,NA,2947.25,355,180,"ProximitytoHoleARG",2013
179,NA,"JJ Henry",83,NA,3841,456,112,"ProximitytoHoleARG",2013
180,NA,"Derek Ernst",58,NA,3102.667,362,179,"ProximitytoHoleARG",2013
