"3PuttAvoidanceRound2_RANKTHISWEEK_2005","3PuttAvoidanceRound2_RANKLASTWEEK_2005","3PuttAvoidanceRound2_PLAYERNAME_2005","3PuttAvoidanceRound2__2005","3PuttAvoidanceRound2_Pct_2005","3PuttAvoidanceRound2_TOTAL3PUTTS_2005","3PuttAvoidanceRound2_TOTALHOLES_2005","stat_name","year"
1,1,"Ben Crane",NA,0.88,3,342,"3PuttAvoidanceRound2",2005
2,2,"Jesper Parnevik",NA,0.97,4,414,"3PuttAvoidanceRound2",2005
3,3,"Loren Roberts",NA,0.98,3,306,"3PuttAvoidanceRound2",2005
4,4,"Retief Goosen",NA,1.39,4,288,"3PuttAvoidanceRound2",2005
5,5,"Justin Bolli",NA,1.45,6,414,"3PuttAvoidanceRound2",2005
6,6,"Patrick Sheehan",NA,1.47,9,612,"3PuttAvoidanceRound2",2005
7,7,"Brett Quigley",NA,1.48,8,540,"3PuttAvoidanceRound2",2005
8,8,"Charlie Wi",NA,1.59,6,378,"3PuttAvoidanceRound2",2005
9,9,"Brent Geiberger",NA,1.75,6,342,"3PuttAvoidanceRound2",2005
10,10,"Justin Leonard",NA,1.77,7,396,"3PuttAvoidanceRound2",2005
11,11,"Ryuji Imada",NA,1.78,8,450,"3PuttAvoidanceRound2",2005
12,12,"Paul Gow",NA,1.85,8,432,"3PuttAvoidanceRound2",2005
12,12,"Matt Kuchar",NA,1.85,7,378,"3PuttAvoidanceRound2",2005
12,12,"Mark Wilson",NA,1.85,8,432,"3PuttAvoidanceRound2",2005
15,15,"Todd Fischer",NA,1.91,11,576,"3PuttAvoidanceRound2",2005
16,16,"Brandt Jobe",NA,1.92,9,468,"3PuttAvoidanceRound2",2005
17,17,"Jim Carter",NA,1.93,8,414,"3PuttAvoidanceRound2",2005
18,18,"Jonathan Kaye",NA,1.94,7,360,"3PuttAvoidanceRound2",2005
19,19,"Kirk Triplett",NA,1.96,6,306,"3PuttAvoidanceRound2",2005
20,20,"Robert Gamez",NA,1.98,10,504,"3PuttAvoidanceRound2",2005
21,21,"Jim Furyk",NA,2,9,450,"3PuttAvoidanceRound2",2005
21,21,"DJ Trahan",NA,2,9,450,"3PuttAvoidanceRound2",2005
23,23,"Chris DiMarco",NA,2.02,8,396,"3PuttAvoidanceRound2",2005
23,23,"Brad Faxon",NA,2.02,8,396,"3PuttAvoidanceRound2",2005
25,25,"Tag Ridings",NA,2.04,11,540,"3PuttAvoidanceRound2",2005
26,26,"Stephen Leaney",NA,2.06,10,486,"3PuttAvoidanceRound2",2005
27,27,"Tim Clark",NA,2.08,9,432,"3PuttAvoidanceRound2",2005
27,27,"Luke Donald",NA,2.08,6,288,"3PuttAvoidanceRound2",2005
27,27,"Rod Pampling",NA,2.08,9,432,"3PuttAvoidanceRound2",2005
27,27,"Jay Williamson",NA,2.08,6,288,"3PuttAvoidanceRound2",2005
31,31,"Steve Stricker",NA,2.12,8,378,"3PuttAvoidanceRound2",2005
32,32,"Aaron Baddeley",NA,2.14,10,468,"3PuttAvoidanceRound2",2005
33,33,"Bob Estes",NA,2.22,10,450,"3PuttAvoidanceRound2",2005
34,34,"Lucas Glover",NA,2.26,11,486,"3PuttAvoidanceRound2",2005
35,35,"Paul Azinger",NA,2.27,9,396,"3PuttAvoidanceRound2",2005
35,35,"Gavin Coles",NA,2.27,9,396,"3PuttAvoidanceRound2",2005
37,37,"Arjun Atwal",NA,2.29,7,306,"3PuttAvoidanceRound2",2005
38,38,"Zach Johnson",NA,2.3,12,522,"3PuttAvoidanceRound2",2005
38,38,"Vijay Singh",NA,2.3,12,522,"3PuttAvoidanceRound2",2005
40,40,"Steve Elkington",NA,2.34,8,342,"3PuttAvoidanceRound2",2005
41,41,"Peter Lonard",NA,2.35,11,468,"3PuttAvoidanceRound2",2005
42,42,"Olin Browne",NA,2.38,12,504,"3PuttAvoidanceRound2",2005
42,42,"Mark OMeara",NA,2.38,9,378,"3PuttAvoidanceRound2",2005
42,42,"Mario Tiziani",NA,2.38,9,378,"3PuttAvoidanceRound2",2005
42,42,"David Toms",NA,2.38,9,378,"3PuttAvoidanceRound2",2005
46,46,"Nick Watney",NA,2.41,13,540,"3PuttAvoidanceRound2",2005
47,47,"Scott Verplank",NA,2.42,10,414,"3PuttAvoidanceRound2",2005
48,48,"John Cook",NA,2.44,11,450,"3PuttAvoidanceRound2",2005
48,48,"Glen Day",NA,2.44,11,450,"3PuttAvoidanceRound2",2005
48,48,"Bob Tway",NA,2.44,11,450,"3PuttAvoidanceRound2",2005
51,51,"Brian Gay",NA,2.51,14,558,"3PuttAvoidanceRound2",2005
52,52,"Corey Pavin",NA,2.53,10,396,"3PuttAvoidanceRound2",2005
53,53,"Mark Brooks",NA,2.55,11,432,"3PuttAvoidanceRound2",2005
54,54,"Bart Bryant",NA,2.56,12,468,"3PuttAvoidanceRound2",2005
54,54,"Dean Wilson",NA,2.56,12,468,"3PuttAvoidanceRound2",2005
56,56,"Jason Bohn",NA,2.58,13,504,"3PuttAvoidanceRound2",2005
57,57,"Michael Allen",NA,2.59,14,540,"3PuttAvoidanceRound2",2005
57,57,"Briny Baird",NA,2.59,14,540,"3PuttAvoidanceRound2",2005
57,57,"Jay Haas",NA,2.59,7,270,"3PuttAvoidanceRound2",2005
60,60,"Hideto Tanihara",NA,2.63,9,342,"3PuttAvoidanceRound2",2005
61,61,"Jeff Brehaut",NA,2.65,10,378,"3PuttAvoidanceRound2",2005
61,61,"JP Hayes",NA,2.65,10,378,"3PuttAvoidanceRound2",2005
61,61,"Rocco Mediate",NA,2.65,10,378,"3PuttAvoidanceRound2",2005
64,64,"Stuart Appleby",NA,2.66,11,414,"3PuttAvoidanceRound2",2005
64,64,"Doug Barron",NA,2.66,11,414,"3PuttAvoidanceRound2",2005
64,64,"Phillip Price",NA,2.66,11,414,"3PuttAvoidanceRound2",2005
67,67,"Tim Herron",NA,2.67,13,486,"3PuttAvoidanceRound2",2005
67,67,"Andrew Magee",NA,2.67,13,486,"3PuttAvoidanceRound2",2005
67,67,"Rob Rashell",NA,2.67,12,450,"3PuttAvoidanceRound2",2005
67,67,"Justin Rose",NA,2.67,13,486,"3PuttAvoidanceRound2",2005
71,71,"Tommy Armour III",NA,2.68,14,522,"3PuttAvoidanceRound2",2005
71,71,"Jerry Kelly",NA,2.68,14,522,"3PuttAvoidanceRound2",2005
71,71,"Neal Lancaster",NA,2.68,14,522,"3PuttAvoidanceRound2",2005
74,74,"Skip Kendall",NA,2.69,15,558,"3PuttAvoidanceRound2",2005
74,74,"Hunter Mahan",NA,2.69,16,594,"3PuttAvoidanceRound2",2005
74,74,"Tom Pernice Jr",NA,2.69,15,558,"3PuttAvoidanceRound2",2005
74,74,"Carl Pettersson",NA,2.69,16,594,"3PuttAvoidanceRound2",2005
78,78,"Robert Damron",NA,2.78,14,504,"3PuttAvoidanceRound2",2005
78,78,"Harrison Frazar",NA,2.78,15,540,"3PuttAvoidanceRound2",2005
78,78,"Bill Glasson",NA,2.78,9,324,"3PuttAvoidanceRound2",2005
78,78,"Scott Gutschewski",NA,2.78,13,468,"3PuttAvoidanceRound2",2005
78,78,"Dudley Hart",NA,2.78,11,396,"3PuttAvoidanceRound2",2005
78,78,"Freddie Jacobson",NA,2.78,11,396,"3PuttAvoidanceRound2",2005
78,78,"Pat Perez",NA,2.78,13,468,"3PuttAvoidanceRound2",2005
78,78,"Kevin Stadler",NA,2.78,16,576,"3PuttAvoidanceRound2",2005
78,78,"Duffy Waldorf",NA,2.78,13,468,"3PuttAvoidanceRound2",2005
78,78,"Tiger Woods",NA,2.78,10,360,"3PuttAvoidanceRound2",2005
88,88,"Fred Funk",NA,2.87,15,522,"3PuttAvoidanceRound2",2005
88,88,"Todd Hamilton",NA,2.87,15,522,"3PuttAvoidanceRound2",2005
90,90,"Hank Kuehne",NA,2.88,14,486,"3PuttAvoidanceRound2",2005
91,91,"Michael Long",NA,2.89,13,450,"3PuttAvoidanceRound2",2005
91,91,"Darron Stiles",NA,2.89,13,450,"3PuttAvoidanceRound2",2005
93,93,"Dennis Paulson",NA,2.9,12,414,"3PuttAvoidanceRound2",2005
94,94,"Jose Maria Olazabal",NA,2.96,8,270,"3PuttAvoidanceRound2",2005
94,94,"Brenden Pappas",NA,2.96,8,270,"3PuttAvoidanceRound2",2005
96,96,"John Senden",NA,2.98,15,504,"3PuttAvoidanceRound2",2005
97,97,"Stewart Cink",NA,3.01,13,432,"3PuttAvoidanceRound2",2005
98,98,"Jeff Maggert",NA,3.03,12,396,"3PuttAvoidanceRound2",2005
98,98,"Scott McCarron",NA,3.03,12,396,"3PuttAvoidanceRound2",2005
100,100,"Robert Allenby",NA,3.07,16,522,"3PuttAvoidanceRound2",2005
100,100,"Franklin Langham",NA,3.07,16,522,"3PuttAvoidanceRound2",2005
100,100,"Joey Sindelar",NA,3.07,16,522,"3PuttAvoidanceRound2",2005
100,100,"Vaughn Taylor",NA,3.07,16,522,"3PuttAvoidanceRound2",2005
104,104,"Matt Gogel",NA,3.09,15,486,"3PuttAvoidanceRound2",2005
104,104,"Ian Poulter",NA,3.09,10,324,"3PuttAvoidanceRound2",2005
104,104,"Jeff Sluman",NA,3.09,15,486,"3PuttAvoidanceRound2",2005
107,107,"Marco Dawson",NA,3.14,13,414,"3PuttAvoidanceRound2",2005
107,107,"Greg Owen",NA,3.14,13,414,"3PuttAvoidanceRound2",2005
109,109,"Brian Bateman",NA,3.15,17,540,"3PuttAvoidanceRound2",2005
110,110,"KJ Choi",NA,3.17,12,378,"3PuttAvoidanceRound2",2005
110,110,"Shigeki Maruyama",NA,3.17,16,504,"3PuttAvoidanceRound2",2005
110,110,"Heath Slocum",NA,3.17,16,504,"3PuttAvoidanceRound2",2005
113,113,"Billy Andrade",NA,3.21,15,468,"3PuttAvoidanceRound2",2005
113,113,"Chad Campbell",NA,3.21,15,468,"3PuttAvoidanceRound2",2005
113,113,"Brett Wetterich",NA,3.21,15,468,"3PuttAvoidanceRound2",2005
116,116,"Bernhard Langer",NA,3.22,11,342,"3PuttAvoidanceRound2",2005
116,116,"Tom Lehman",NA,3.22,11,342,"3PuttAvoidanceRound2",2005
116,116,"Phil Mickelson",NA,3.22,11,342,"3PuttAvoidanceRound2",2005
119,119,"Ben Curtis",NA,3.24,14,432,"3PuttAvoidanceRound2",2005
119,119,"Bob Heintz",NA,3.24,14,432,"3PuttAvoidanceRound2",2005
119,119,"Will Ma Kenzie",NA,3.24,14,432,"3PuttAvoidanceRound2",2005
122,122,"Frank Lickliter II",NA,3.26,17,522,"3PuttAvoidanceRound2",2005
123,123,"Steve Flesch",NA,3.29,16,486,"3PuttAvoidanceRound2",2005
123,123,"Hunter Haas",NA,3.29,16,486,"3PuttAvoidanceRound2",2005
125,125,"Craig Barlow",NA,3.33,15,450,"3PuttAvoidanceRound2",2005
125,125,"Matt Davidson",NA,3.33,12,360,"3PuttAvoidanceRound2",2005
125,125,"James Driscoll",NA,3.33,15,450,"3PuttAvoidanceRound2",2005
125,125,"Glen Hnatiuk",NA,3.33,12,360,"3PuttAvoidanceRound2",2005
125,125,"JL Lewis",NA,3.33,18,540,"3PuttAvoidanceRound2",2005
125,125,"Billy Mayfair",NA,3.33,18,540,"3PuttAvoidanceRound2",2005
131,131,"Len Mattiace",NA,3.37,20,594,"3PuttAvoidanceRound2",2005
131,131,"Kevin Na",NA,3.37,17,504,"3PuttAvoidanceRound2",2005
133,133,"Arron Oberholser",NA,3.4,11,324,"3PuttAvoidanceRound2",2005
134,134,"Craig Perks",NA,3.42,16,468,"3PuttAvoidanceRound2",2005
135,135,"Richard Johnson",NA,3.47,10,288,"3PuttAvoidanceRound2",2005
136,136,"Tom Byrum",NA,3.5,17,486,"3PuttAvoidanceRound2",2005
136,136,"Tom Gillis",NA,3.5,17,486,"3PuttAvoidanceRound2",2005
136,136,"Sean OHair",NA,3.5,17,486,"3PuttAvoidanceRound2",2005
139,139,"Steve Jones",NA,3.51,12,342,"3PuttAvoidanceRound2",2005
139,139,"Tjaart van der Walt",NA,3.51,12,342,"3PuttAvoidanceRound2",2005
141,141,"Charles Warren",NA,3.52,19,540,"3PuttAvoidanceRound2",2005
142,142,"Danny Briggs",NA,3.56,16,450,"3PuttAvoidanceRound2",2005
142,142,"Mark Calcavecchia",NA,3.56,16,450,"3PuttAvoidanceRound2",2005
142,142,"Geoff Ogilvy",NA,3.56,16,450,"3PuttAvoidanceRound2",2005
142,142,"Kevin Sutherland",NA,3.56,16,450,"3PuttAvoidanceRound2",2005
146,146,"Kent Jones",NA,3.58,20,558,"3PuttAvoidanceRound2",2005
146,146,"Tim Petrovic",NA,3.58,20,558,"3PuttAvoidanceRound2",2005
148,148,"Chris Anderson",NA,3.62,15,414,"3PuttAvoidanceRound2",2005
149,149,"John Rollins",NA,3.64,19,522,"3PuttAvoidanceRound2",2005
150,150,"Hidemichi Tanaka",NA,3.65,21,576,"3PuttAvoidanceRound2",2005
151,151,"Cameron Beckman",NA,3.7,20,540,"3PuttAvoidanceRound2",2005
151,151,"Shaun Micheel",NA,3.7,18,486,"3PuttAvoidanceRound2",2005
151,151,"Joey Snyder III",NA,3.7,20,540,"3PuttAvoidanceRound2",2005
151,151,"Bo Van Pelt",NA,3.7,22,594,"3PuttAvoidanceRound2",2005
155,155,"Steve Lowery",NA,3.76,21,558,"3PuttAvoidanceRound2",2005
155,155,"Ted Purdy",NA,3.76,23,612,"3PuttAvoidanceRound2",2005
157,157,"Paul Claxton",NA,3.77,19,504,"3PuttAvoidanceRound2",2005
158,158,"Mark Hensby",NA,3.8,13,342,"3PuttAvoidanceRound2",2005
159,159,"Chris Smith",NA,3.82,22,576,"3PuttAvoidanceRound2",2005
160,160,"Jonathan Byrd",NA,3.83,20,522,"3PuttAvoidanceRound2",2005
161,161,"Padraig Harrington",NA,3.97,10,252,"3PuttAvoidanceRound2",2005
161,161,"Mike Weir",NA,3.97,15,378,"3PuttAvoidanceRound2",2005
163,163,"Lee Janzen",NA,4,18,450,"3PuttAvoidanceRound2",2005
164,164,"Mathias Gronberg",NA,4.01,13,324,"3PuttAvoidanceRound2",2005
165,165,"Stephen Ames",NA,4.04,16,396,"3PuttAvoidanceRound2",2005
165,165,"Daniel Chopra",NA,4.04,24,594,"3PuttAvoidanceRound2",2005
165,165,"Brian Davis",NA,4.04,16,396,"3PuttAvoidanceRound2",2005
168,168,"Bradley Hughes",NA,4.09,14,342,"3PuttAvoidanceRound2",2005
169,169,"DA Points",NA,4.12,23,558,"3PuttAvoidanceRound2",2005
170,170,"Fred Couples",NA,4.17,15,360,"3PuttAvoidanceRound2",2005
170,170,"Dan Forsman",NA,4.17,12,288,"3PuttAvoidanceRound2",2005
172,172,"Woody Austin",NA,4.21,22,522,"3PuttAvoidanceRound2",2005
172,172,"Joe Ogilvie",NA,4.21,22,522,"3PuttAvoidanceRound2",2005
174,174,"Jose Coceres",NA,4.23,16,378,"3PuttAvoidanceRound2",2005
174,174,"Jeff Hart",NA,4.23,16,378,"3PuttAvoidanceRound2",2005
176,176,"Larry Mize",NA,4.25,13,306,"3PuttAvoidanceRound2",2005
177,177,"JJ Henry",NA,4.26,23,540,"3PuttAvoidanceRound2",2005
177,177,"Ryan Palmer",NA,4.26,23,540,"3PuttAvoidanceRound2",2005
179,179,"Brendan Jones",NA,4.27,20,468,"3PuttAvoidanceRound2",2005
180,180,"Davis Love III",NA,4.29,17,396,"3PuttAvoidanceRound2",2005
180,180,"Kenny Perry",NA,4.29,17,396,"3PuttAvoidanceRound2",2005
180,180,"Chris Riley",NA,4.29,17,396,"3PuttAvoidanceRound2",2005
183,183,"Sergio Garcia",NA,4.32,14,324,"3PuttAvoidanceRound2",2005
