"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2010","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2010","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2010","AveragePuttingDistanceGIR3Putts_ROUNDS_2010","AveragePuttingDistanceGIR3Putts_AVG_2010","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2010","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2010","stat_name","year"
45,45,"Tim Petrovic",105,NA,19.494,37,"AveragePuttingDistanceGIR3Putts",2010
45,45,"Alex Prugh",88,NA,18.434,35,"AveragePuttingDistanceGIR3Putts",2010
47,47,"Chris Wilson",65,NA,20.495,39,"AveragePuttingDistanceGIR3Putts",2010
48,48,"Charley Hoffman",85,NA,16.799,32,"AveragePuttingDistanceGIR3Putts",2010
48,48,"David Toms",86,NA,14.173,27,"AveragePuttingDistanceGIR3Putts",2010
50,50,"John Rollins",81,NA,27.078,52,"AveragePuttingDistanceGIR3Putts",2010
51,51,"Martin Flores",75,NA,18.185,35,"AveragePuttingDistanceGIR3Putts",2010
51,51,"JB Holmes",100,NA,22.366,43,"AveragePuttingDistanceGIR3Putts",2010
53,53,"Justin Bolli",55,NA,14.528,28,"AveragePuttingDistanceGIR3Putts",2010
53,53,"Davis Love III",79,NA,21.78,42,"AveragePuttingDistanceGIR3Putts",2010
53,53,"Mike Weir",59,NA,7.261,14,"AveragePuttingDistanceGIR3Putts",2010
56,56,"Jeff Gove",57,NA,17.611,34,"AveragePuttingDistanceGIR3Putts",2010
56,56,"Cliff Kresge",50,NA,11.914,23,"AveragePuttingDistanceGIR3Putts",2010
58,58,"Michael Bradley",77,NA,17.562,34,"AveragePuttingDistanceGIR3Putts",2010
58,58,"Bill Lunde",79,NA,18.625,36,"AveragePuttingDistanceGIR3Putts",2010
58,58,"John Merrick",109,NA,26.35,51,"AveragePuttingDistanceGIR3Putts",2010
61,61,"Woody Austin",93,NA,23.208,45,"AveragePuttingDistanceGIR3Putts",2010
61,61,"Bubba Watson",77,NA,16.01,31,"AveragePuttingDistanceGIR3Putts",2010
63,63,"Martin Laird",91,NA,23.673,46,"AveragePuttingDistanceGIR3Putts",2010
63,63,"Shaun Micheel",70,NA,12.36,24,"AveragePuttingDistanceGIR3Putts",2010
65,65,"Chad Campbell",95,NA,14.402,28,"AveragePuttingDistanceGIR3Putts",2010
65,65,"Paul Casey",64,NA,6.162,12,"AveragePuttingDistanceGIR3Putts",2010
65,65,"Stewart Cink",84,NA,18.499,36,"AveragePuttingDistanceGIR3Putts",2010
65,65,"Ben Curtis",78,NA,12.847,25,"AveragePuttingDistanceGIR3Putts",2010
69,69,"Aron Price",70,NA,17.445,34,"AveragePuttingDistanceGIR3Putts",2010
70,70,"Brett Quigley",96,NA,19.422,38,"AveragePuttingDistanceGIR3Putts",2010
70,70,"Andres Romero",73,NA,20.941,41,"AveragePuttingDistanceGIR3Putts",2010
72,72,"Sergio Garcia",58,NA,6.121,12,"AveragePuttingDistanceGIR3Putts",2010
72,72,"Matt Kuchar",97,NA,12.247,24,"AveragePuttingDistanceGIR3Putts",2010
72,72,"Geoff Ogilvy",62,NA,12.23,24,"AveragePuttingDistanceGIR3Putts",2010
72,72,"Vaughn Taylor",87,NA,16.842,33,"AveragePuttingDistanceGIR3Putts",2010
76,76,"Greg Chalmers",93,NA,14.755,29,"AveragePuttingDistanceGIR3Putts",2010
76,76,"Michael Connell",89,NA,19.839,39,"AveragePuttingDistanceGIR3Putts",2010
76,76,"Mathias Gronberg",61,NA,20.36,40,"AveragePuttingDistanceGIR3Putts",2010
76,76,"Chris Stroud",90,NA,18.846,37,"AveragePuttingDistanceGIR3Putts",2010
80,80,"Rocco Mediate",71,NA,22.868,45,"AveragePuttingDistanceGIR3Putts",2010
80,80,"Nicholas Thompson",88,NA,28.473,56,"AveragePuttingDistanceGIR3Putts",2010
82,82,"Brent Delahoussaye",57,NA,9.626,19,"AveragePuttingDistanceGIR3Putts",2010
83,83,"Aaron Baddeley",94,NA,11.638,23,"AveragePuttingDistanceGIR3Putts",2010
84,84,"KJ Choi",82,NA,15.668,31,"AveragePuttingDistanceGIR3Putts",2010
84,84,"Rickie Fowler",98,NA,15.154,30,"AveragePuttingDistanceGIR3Putts",2010
86,86,"Justin Leonard",89,NA,16.119,32,"AveragePuttingDistanceGIR3Putts",2010
86,86,"Tom Pernice Jr",74,NA,12.595,25,"AveragePuttingDistanceGIR3Putts",2010
88,88,"Ben Crane",85,NA,18.109,36,"AveragePuttingDistanceGIR3Putts",2010
89,89,"Chris Riley",73,NA,12.552,25,"AveragePuttingDistanceGIR3Putts",2010
89,89,"Jeev Milkha Singh",59,NA,13.05,26,"AveragePuttingDistanceGIR3Putts",2010
89,89,"Garrett Willis",82,NA,20.597,41,"AveragePuttingDistanceGIR3Putts",2010
92,92,"Jonathan Byrd",85,NA,25.554,51,"AveragePuttingDistanceGIR3Putts",2010
92,92,"Paul Goydos",78,NA,16.035,32,"AveragePuttingDistanceGIR3Putts",2010
92,92,"Bill Haas",87,NA,18.047,36,"AveragePuttingDistanceGIR3Putts",2010
92,92,"Jeff Quinney",91,NA,16.03,32,"AveragePuttingDistanceGIR3Putts",2010
92,92,"Josh Teater",101,NA,25.064,50,"AveragePuttingDistanceGIR3Putts",2010
92,92,"Vance Veazey",58,NA,15.52,31,"AveragePuttingDistanceGIR3Putts",2010
98,98,"Tom Gillis",97,NA,25.445,51,"AveragePuttingDistanceGIR3Putts",2010
98,98,"Pat Perez",90,NA,21.462,43,"AveragePuttingDistanceGIR3Putts",2010
100,100,"Freddie Jacobson",83,NA,15.933,32,"AveragePuttingDistanceGIR3Putts",2010
101,101,"Briny Baird",87,NA,19.88,40,"AveragePuttingDistanceGIR3Putts",2010
101,101,"Vijay Singh",75,NA,18.893,38,"AveragePuttingDistanceGIR3Putts",2010
103,103,"Steve Marino",81,NA,12.889,26,"AveragePuttingDistanceGIR3Putts",2010
103,103,"Troy Matteson",84,NA,21.327,43,"AveragePuttingDistanceGIR3Putts",2010
103,103,"Ryan Moore",80,NA,10.411,21,"AveragePuttingDistanceGIR3Putts",2010
106,106,"Dustin Johnson",83,NA,16.792,34,"AveragePuttingDistanceGIR3Putts",2010
107,107,"David Lutterus",69,NA,13.808,28,"AveragePuttingDistanceGIR3Putts",2010
108,108,"Robert Garrigus",71,NA,21.164,43,"AveragePuttingDistanceGIR3Putts",2010
109,109,"Brian Davis",101,NA,22.108,45,"AveragePuttingDistanceGIR3Putts",2010
109,109,"Michael Letzig",84,NA,23.096,47,"AveragePuttingDistanceGIR3Putts",2010
109,109,"Garth Mulroy",53,NA,14.739,30,"AveragePuttingDistanceGIR3Putts",2010
112,112,"Tim Herron",79,NA,18.125,37,"AveragePuttingDistanceGIR3Putts",2010
112,112,"Sean OHair",84,NA,20.581,42,"AveragePuttingDistanceGIR3Putts",2010
112,112,"Ted Purdy",86,NA,21.053,43,"AveragePuttingDistanceGIR3Putts",2010
112,112,"Cameron Tringale",55,NA,17.152,35,"AveragePuttingDistanceGIR3Putts",2010
116,116,"Brendon de Jonge",114,NA,14.645,30,"AveragePuttingDistanceGIR3Putts",2010
116,116,"JP Hayes",79,NA,11.23,23,"AveragePuttingDistanceGIR3Putts",2010
116,116,"Scott Piercy",88,NA,19.031,39,"AveragePuttingDistanceGIR3Putts",2010
119,119,"Jerry Kelly",99,NA,21.437,44,"AveragePuttingDistanceGIR3Putts",2010
120,120,"Omar Uresti",74,NA,15.069,31,"AveragePuttingDistanceGIR3Putts",2010
121,121,"Hunter Mahan",85,NA,16.439,34,"AveragePuttingDistanceGIR3Putts",2010
122,122,"Kris Blanks",91,NA,26.072,54,"AveragePuttingDistanceGIR3Putts",2010
122,122,"Lucas Glover",75,NA,16.408,34,"AveragePuttingDistanceGIR3Putts",2010
122,122,"John Mallinger",78,NA,15.94,33,"AveragePuttingDistanceGIR3Putts",2010
122,122,"Charlie Wi",95,NA,18.358,38,"AveragePuttingDistanceGIR3Putts",2010
126,126,"Trevor Immelman",55,NA,7.716,16,"AveragePuttingDistanceGIR3Putts",2010
127,127,"Brad Faxon",58,NA,8.647,18,"AveragePuttingDistanceGIR3Putts",2010
128,128,"Rich Barcelo",70,NA,7.669,16,"AveragePuttingDistanceGIR3Putts",2010
128,128,"Daniel Chopra",74,NA,11.497,24,"AveragePuttingDistanceGIR3Putts",2010
130,130,"Stephen Ames",75,NA,13.863,29,"AveragePuttingDistanceGIR3Putts",2010
130,130,"Chris Couch",66,NA,12.432,26,"AveragePuttingDistanceGIR3Putts",2010
130,130,"Roland Thatcher",72,NA,21.996,46,"AveragePuttingDistanceGIR3Putts",2010
133,133,"Graham DeLaet",88,NA,31.026,65,"AveragePuttingDistanceGIR3Putts",2010
133,133,"George McNeill",79,NA,19.56,41,"AveragePuttingDistanceGIR3Putts",2010
135,135,"Joe Durant",67,NA,14.266,30,"AveragePuttingDistanceGIR3Putts",2010
135,135,"Zach Johnson",93,NA,9.991,21,"AveragePuttingDistanceGIR3Putts",2010
135,135,"Brian Stuard",81,NA,13.813,29,"AveragePuttingDistanceGIR3Putts",2010
138,138,"Brian Gay",101,NA,8.551,18,"AveragePuttingDistanceGIR3Putts",2010
139,139,"James Nitties",92,NA,17.018,36,"AveragePuttingDistanceGIR3Putts",2010
140,140,"Charles Warren",64,NA,22.194,47,"AveragePuttingDistanceGIR3Putts",2010
141,141,"Ricky Barnes",103,NA,19.227,41,"AveragePuttingDistanceGIR3Putts",2010
141,141,"Bob Estes",79,NA,16.866,36,"AveragePuttingDistanceGIR3Putts",2010
141,141,"Troy Merritt",86,NA,18.296,39,"AveragePuttingDistanceGIR3Putts",2010
144,144,"Cameron Percy",73,NA,19.635,42,"AveragePuttingDistanceGIR3Putts",2010
144,144,"Jimmy Walker",82,NA,13.575,29,"AveragePuttingDistanceGIR3Putts",2010
146,146,"Steve Flesch",78,NA,13.065,28,"AveragePuttingDistanceGIR3Putts",2010
147,147,"Chad Collins",87,NA,9.314,20,"AveragePuttingDistanceGIR3Putts",2010
147,147,"Rod Pampling",77,NA,11.658,25,"AveragePuttingDistanceGIR3Putts",2010
149,149,"Lee Janzen",77,NA,19.523,42,"AveragePuttingDistanceGIR3Putts",2010
149,149,"Jeff Maggert",76,NA,17.656,38,"AveragePuttingDistanceGIR3Putts",2010
151,151,"Jason Day",82,NA,19.503,42,"AveragePuttingDistanceGIR3Putts",2010
151,151,"Kevin Stadler",86,NA,16.693,36,"AveragePuttingDistanceGIR3Putts",2010
153,153,"Jason Dufner",87,NA,18.519,40,"AveragePuttingDistanceGIR3Putts",2010
154,154,"Bo Van Pelt",104,NA,18.465,40,"AveragePuttingDistanceGIR3Putts",2010
155,155,"Jay Williamson",76,NA,16.612,36,"AveragePuttingDistanceGIR3Putts",2010
156,156,"Steve Lowery",67,NA,12.418,27,"AveragePuttingDistanceGIR3Putts",2010
156,156,"Boo Weekley",88,NA,20.245,44,"AveragePuttingDistanceGIR3Putts",2010
158,158,"Will Ma Kenzie",72,NA,16.513,36,"AveragePuttingDistanceGIR3Putts",2010
159,159,"Mark Calcavecchia",50,NA,12.787,28,"AveragePuttingDistanceGIR3Putts",2010
160,160,"Justin Rose",78,NA,10.944,24,"AveragePuttingDistanceGIR3Putts",2010
160,160,"Heath Slocum",97,NA,17.336,38,"AveragePuttingDistanceGIR3Putts",2010
162,162,"Matt Jones",89,NA,13.182,29,"AveragePuttingDistanceGIR3Putts",2010
163,163,"Kenny Perry",69,NA,15.907,35,"AveragePuttingDistanceGIR3Putts",2010
163,163,"DA Points",90,NA,21.807,48,"AveragePuttingDistanceGIR3Putts",2010
163,163,"Rory Sabbatini",79,NA,19.078,42,"AveragePuttingDistanceGIR3Putts",2010
166,166,"Nick Watney",91,NA,14.492,32,"AveragePuttingDistanceGIR3Putts",2010
166,166,"Steve Wheatcroft",74,NA,14.485,32,"AveragePuttingDistanceGIR3Putts",2010
168,168,"Billy Mayfair",78,NA,23.898,53,"AveragePuttingDistanceGIR3Putts",2010
168,168,"Camilo Villegas",78,NA,14.431,32,"AveragePuttingDistanceGIR3Putts",2010
170,170,"Tim Clark",88,NA,10.342,23,"AveragePuttingDistanceGIR3Putts",2010
171,171,"Alex Cejka",81,NA,17.404,39,"AveragePuttingDistanceGIR3Putts",2010
171,171,"Matt Every",60,NA,11.142,25,"AveragePuttingDistanceGIR3Putts",2010
171,171,"Nathan Green",86,NA,15.152,34,"AveragePuttingDistanceGIR3Putts",2010
174,174,"Phil Mickelson",76,NA,9.766,22,"AveragePuttingDistanceGIR3Putts",2010
175,175,"Cameron Beckman",68,NA,14.161,32,"AveragePuttingDistanceGIR3Putts",2010
175,175,"Richard Johnson",90,NA,13.74,31,"AveragePuttingDistanceGIR3Putts",2010
177,177,"Ryan Palmer",84,NA,12.372,28,"AveragePuttingDistanceGIR3Putts",2010
178,178,"Kevin Streelman",90,NA,15.82,36,"AveragePuttingDistanceGIR3Putts",2010
179,179,"Greg Owen",69,NA,17.534,40,"AveragePuttingDistanceGIR3Putts",2010
180,180,"Brenden Pappas",66,NA,10.9,25,"AveragePuttingDistanceGIR3Putts",2010
180,180,"DJ Trahan",92,NA,20.495,47,"AveragePuttingDistanceGIR3Putts",2010
182,182,"Craig Bowden",56,NA,10.774,25,"AveragePuttingDistanceGIR3Putts",2010
183,183,"Steve Stricker",73,NA,5.918,14,"AveragePuttingDistanceGIR3Putts",2010
184,184,"Kevin Johnson",62,NA,9.707,23,"AveragePuttingDistanceGIR3Putts",2010
185,185,"Ian Poulter",55,NA,4.176,10,"AveragePuttingDistanceGIR3Putts",2010
185,185,"Adam Scott",70,NA,14.616,35,"AveragePuttingDistanceGIR3Putts",2010
187,187,"Matt Bettencourt",91,NA,10.755,26,"AveragePuttingDistanceGIR3Putts",2010
188,188,"Brandt Snedeker",89,NA,11.509,28,"AveragePuttingDistanceGIR3Putts",2010
189,189,"Brett Wetterich",54,NA,11.013,27,"AveragePuttingDistanceGIR3Putts",2010
190,190,"John Daly",63,NA,12.564,31,"AveragePuttingDistanceGIR3Putts",2010
191,191,"Rory McIlroy",54,NA,7.964,20,"AveragePuttingDistanceGIR3Putts",2010
