"Puttingfrom7_RANKTHISWEEK_2014","Puttingfrom7_RANKLASTWEEK_2014","Puttingfrom7_PLAYERNAME_2014","Puttingfrom7_ROUNDS_2014","Puttingfrom7_PctMADE_2014","Puttingfrom7_ATTEMPTS_2014","Puttingfrom7_PUTTSMADE_2014","stat_name","year"
1,1,"Phil Mickelson",71,78.57,42,33,"Puttingfrom7",2014
2,2,"Tim Clark",75,78.43,51,40,"Puttingfrom7",2014
3,3,"Andrew Loupe",65,76.92,39,30,"Puttingfrom7",2014
4,4,"Freddie Jacobson",91,76.27,59,45,"Puttingfrom7",2014
5,5,"Justin Hicks",103,76.25,80,61,"Puttingfrom7",2014
6,6,"Shawn Stefani",60,76.09,46,35,"Puttingfrom7",2014
7,7,"Greg Chalmers",85,75.41,61,46,"Puttingfrom7",2014
8,8,"Kevin Streelman",79,74.42,43,32,"Puttingfrom7",2014
9,9,"Luke Donald",57,73.68,38,28,"Puttingfrom7",2014
10,10,"Russell Henley",92,73.13,67,49,"Puttingfrom7",2014
11,11,"Cameron Tringale",111,72.92,96,70,"Puttingfrom7",2014
12,12,"Jerry Kelly",80,72.73,55,40,"Puttingfrom7",2014
13,13,"Michael Thompson",74,72.58,62,45,"Puttingfrom7",2014
14,14,"Billy Horschel",92,72.31,65,47,"Puttingfrom7",2014
15,15,"Brooks Koepka",56,72.22,36,26,"Puttingfrom7",2014
16,16,"Chris Stroud",88,71.7,53,38,"Puttingfrom7",2014
17,17,"Keegan Bradley",89,71.21,66,47,"Puttingfrom7",2014
18,18,"Rickie Fowler",91,70.69,58,41,"Puttingfrom7",2014
19,19,"Spencer Levin",59,69.57,46,32,"Puttingfrom7",2014
20,20,"Webb Simpson",87,69.12,68,47,"Puttingfrom7",2014
21,21,"Brian Davis",93,69.05,84,58,"Puttingfrom7",2014
22,22,"Will Wilcox",51,68.89,45,31,"Puttingfrom7",2014
23,23,"David Hearn",97,68.75,80,55,"Puttingfrom7",2014
24,24,"Retief Goosen",94,68.66,67,46,"Puttingfrom7",2014
25,25,"Martin Kaymer",65,68.57,35,24,"Puttingfrom7",2014
26,26,"Adam Scott",68,68.52,54,37,"Puttingfrom7",2014
27,27,"DA Points",75,68.09,47,32,"Puttingfrom7",2014
28,28,"Jason Dufner",57,67.74,31,21,"Puttingfrom7",2014
29,29,"Scott Stallings",77,67.39,46,31,"Puttingfrom7",2014
30,30,"Ryo Ishikawa",75,67.16,67,45,"Puttingfrom7",2014
31,31,"John Huh",87,66.67,81,54,"Puttingfrom7",2014
31,31,"Matt Kuchar",91,66.67,54,36,"Puttingfrom7",2014
31,31,"Hudson Swafford",75,66.67,51,34,"Puttingfrom7",2014
34,34,"David Toms",64,65.79,38,25,"Puttingfrom7",2014
35,35,"Patrick Reed",92,65.57,61,40,"Puttingfrom7",2014
36,36,"Chesson Hadley",84,65.52,58,38,"Puttingfrom7",2014
36,36,"JJ Henry",91,65.52,58,38,"Puttingfrom7",2014
36,36,"Ben Martin",80,65.52,58,38,"Puttingfrom7",2014
39,39,"Stuart Appleby",92,65.43,81,53,"Puttingfrom7",2014
40,40,"James Driscoll",71,65.12,43,28,"Puttingfrom7",2014
41,41,"Scott Langley",95,65,60,39,"Puttingfrom7",2014
42,42,"Jeff Overton",80,64.94,77,50,"Puttingfrom7",2014
43,43,"Ryan Palmer",85,64.86,74,48,"Puttingfrom7",2014
44,44,"Robert Streb",75,64.81,54,35,"Puttingfrom7",2014
45,45,"Zach Johnson",97,64.79,71,46,"Puttingfrom7",2014
46,46,"Matt Every",85,64.71,68,44,"Puttingfrom7",2014
47,47,"John Senden",99,64.52,62,40,"Puttingfrom7",2014
48,48,"Brendon Todd",108,64.47,76,49,"Puttingfrom7",2014
49,49,"Ted Potter Jr",68,64.41,59,38,"Puttingfrom7",2014
50,50,"Jimmy Walker",98,64.29,70,45,"Puttingfrom7",2014
51,51,"Brice Garnett",92,64.2,81,52,"Puttingfrom7",2014
52,52,"Gonzalo Fdez Castano",83,64.18,67,43,"Puttingfrom7",2014
53,53,"Ben Curtis",77,63.93,61,39,"Puttingfrom7",2014
53,53,"Jordan Spieth",102,63.93,61,39,"Puttingfrom7",2014
55,55,"Ken Duke",80,63.77,69,44,"Puttingfrom7",2014
56,56,"George McNeill",79,63.64,66,42,"Puttingfrom7",2014
56,56,"John Peterson",62,63.64,55,35,"Puttingfrom7",2014
56,56,"John Rollins",84,63.64,55,35,"Puttingfrom7",2014
59,59,"Kevin Na",94,63.49,63,40,"Puttingfrom7",2014
60,60,"Erik Compton",88,63.29,79,50,"Puttingfrom7",2014
61,61,"Ben Crane",81,63.1,84,53,"Puttingfrom7",2014
62,62,"Rory Sabbatini",82,63.08,65,41,"Puttingfrom7",2014
63,63,"Johnson Wagner",69,63.04,46,29,"Puttingfrom7",2014
64,64,"Jason Bohn",81,62.96,54,34,"Puttingfrom7",2014
65,65,"Rory McIlroy",66,62.86,35,22,"Puttingfrom7",2014
66,66,"James Hahn",82,62.71,59,37,"Puttingfrom7",2014
67,67,"Davis Love III",74,62.69,67,42,"Puttingfrom7",2014
68,68,"Richard Lee",80,62.5,64,40,"Puttingfrom7",2014
68,68,"Graeme McDowell",66,62.5,32,20,"Puttingfrom7",2014
70,70,"KJ Choi",80,62.3,61,38,"Puttingfrom7",2014
71,71,"Russell Knox",92,62.2,82,51,"Puttingfrom7",2014
72,72,"Kevin Kisner",85,62.12,66,41,"Puttingfrom7",2014
73,73,"Aaron Baddeley",74,62,50,31,"Puttingfrom7",2014
74,74,"Wes Roach",67,61.9,42,26,"Puttingfrom7",2014
