"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2006","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2006","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2006","TenthTeeLateRound1ScoringAverage__2006","TenthTeeLateRound1ScoringAverage_AVG_2006","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2006","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
24,24,"KJ Choi",NA,69.6,348,5,"TenthTeeLateRound1ScoringAverage",2006
25,25,"Mathias Gronberg",NA,69.63,557,8,"TenthTeeLateRound1ScoringAverage",2006
26,26,"Ernie Els",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2006
26,26,"Frank Lickliter II",NA,69.67,418,6,"TenthTeeLateRound1ScoringAverage",2006
28,28,"Mark Calcavecchia",NA,69.71,488,7,"TenthTeeLateRound1ScoringAverage",2006
29,29,"Lucas Glover",NA,69.83,419,6,"TenthTeeLateRound1ScoringAverage",2006
30,30,"Mike Weir",NA,69.86,489,7,"TenthTeeLateRound1ScoringAverage",2006
31,31,"Nathan Green",NA,70,350,5,"TenthTeeLateRound1ScoringAverage",2006
31,31,"Scott Gutschewski",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2006
31,31,"Tim Herron",NA,70,210,3,"TenthTeeLateRound1ScoringAverage",2006
31,31,"Arron Oberholser",NA,70,70,1,"TenthTeeLateRound1ScoringAverage",2006
35,35,"Jerry Kelly",NA,70.13,561,8,"TenthTeeLateRound1ScoringAverage",2006
36,36,"Bo Van Pelt",NA,70.14,491,7,"TenthTeeLateRound1ScoringAverage",2006
37,37,"Marco Dawson",NA,70.17,421,6,"TenthTeeLateRound1ScoringAverage",2006
37,37,"Heath Slocum",NA,70.17,421,6,"TenthTeeLateRound1ScoringAverage",2006
37,37,"Nick Watney",NA,70.17,421,6,"TenthTeeLateRound1ScoringAverage",2006
40,40,"Trevor Immelman",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2006
40,40,"Chris Riley",NA,70.2,702,10,"TenthTeeLateRound1ScoringAverage",2006
42,42,"Jeff Brehaut",NA,70.25,562,8,"TenthTeeLateRound1ScoringAverage",2006
42,42,"Davis Love III",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2006
42,42,"Joe Ogilvie",NA,70.25,562,8,"TenthTeeLateRound1ScoringAverage",2006
45,45,"Rich Beem",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2006
46,46,"Stephen Ames",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2006
46,46,"Peter Lonard",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2006
46,46,"Scott Verplank",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2006
49,49,"Jonathan Byrd",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2006
49,49,"Alex Cejka",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2006
49,49,"Corey Pavin",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2006
52,52,"Jason Gore",NA,70.57,494,7,"TenthTeeLateRound1ScoringAverage",2006
53,53,"JB Holmes",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2006
54,54,"Jason Schultz",NA,70.63,565,8,"TenthTeeLateRound1ScoringAverage",2006
55,55,"Michael Allen",NA,70.67,636,9,"TenthTeeLateRound1ScoringAverage",2006
55,55,"David Duval",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2006
55,55,"Skip Kendall",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2006
55,55,"Larry Mize",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2006
59,59,"Will Ma Kenzie",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2006
60,60,"Patrick Sheehan",NA,70.73,778,11,"TenthTeeLateRound1ScoringAverage",2006
61,61,"Danny Ellis",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2006
61,61,"Robert Gamez",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2006
61,61,"Ryan Moore",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2006
61,61,"Tom Pernice Jr",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2006
61,61,"John Senden",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2006
66,66,"Jeff Gove",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2006
66,66,"Jonathan Kaye",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2006
66,66,"Billy Mayfair",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2006
69,69,"Brian Gay",NA,70.82,779,11,"TenthTeeLateRound1ScoringAverage",2006
70,70,"Vance Veazey",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2006
70,70,"Camilo Villegas",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2006
72,72,"Daniel Chopra",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2006
73,73,"Ryan Palmer",NA,70.88,567,8,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Woody Austin",NA,71,639,9,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Stewart Cink",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Fred Couples",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Jim Furyk",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Retief Goosen",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2006
74,74,"John Huston",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Tom Lehman",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Steve Lowery",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Troy Matteson",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Bob May",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Jeff Overton",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Jesper Parnevik",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Tim Petrovic",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Wes Short Jr",NA,71,710,10,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Kevin Sutherland",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2006
74,74,"Charles Warren",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2006
90,90,"Todd Fischer",NA,71.07,995,14,"TenthTeeLateRound1ScoringAverage",2006
91,91,"Kent Jones",NA,71.08,853,12,"TenthTeeLateRound1ScoringAverage",2006
92,92,"Bob Estes",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2006
92,92,"Paul Goydos",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2006
94,94,"Brian Davis",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2006
94,94,"Steve Jones",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2006
96,96,"Briny Baird",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2006
96,96,"Robert Damron",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2006
96,96,"Chris DiMarco",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2006
96,96,"Thomas Levet",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2006
100,100,"Billy Andrade",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2006
100,100,"Tommy Armour III",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2006
100,100,"Harrison Frazar",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2006
103,103,"Tag Ridings",NA,71.27,784,11,"TenthTeeLateRound1ScoringAverage",2006
104,104,"Justin Leonard",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2006
104,104,"Kirk Triplett",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2006
104,104,"Bob Tway",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2006
107,107,"Arjun Atwal",NA,71.38,571,8,"TenthTeeLateRound1ScoringAverage",2006
108,108,"David McKenzie",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2006
108,108,"Duffy Waldorf",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2006
110,110,"Carlos Franco",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2006
110,110,"Charles Howell III",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2006
110,110,"Jeff Maggert",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2006
110,110,"Sean OHair",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Brian Bateman",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Olin Browne",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Tim Clark",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Brad Faxon",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Sergio Garcia",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Brent Geiberger",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Ian Leggatt",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2006
114,114,"Mark Wilson",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2006
122,122,"John Cook",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2006
122,122,"John Daly",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2006
124,124,"Mark Brooks",NA,71.78,646,9,"TenthTeeLateRound1ScoringAverage",2006
125,125,"Greg Chalmers",NA,71.86,503,7,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Stuart Appleby",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Paul Azinger",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Jason Bohn",NA,72,576,8,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Kris Cox",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Brandt Jobe",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Shigeki Maruyama",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Kenny Perry",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Adam Scott",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2006
126,126,"Tjaart van der Walt",NA,72,648,9,"TenthTeeLateRound1ScoringAverage",2006
135,135,"David Branshaw",NA,72.1,721,10,"TenthTeeLateRound1ScoringAverage",2006
135,135,"Ryuji Imada",NA,72.1,721,10,"TenthTeeLateRound1ScoringAverage",2006
137,137,"Bill Haas",NA,72.11,649,9,"TenthTeeLateRound1ScoringAverage",2006
138,138,"Henrik Bjornstad",NA,72.13,577,8,"TenthTeeLateRound1ScoringAverage",2006
139,139,"Carl Pettersson",NA,72.14,505,7,"TenthTeeLateRound1ScoringAverage",2006
140,140,"Eric Axley",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2006
140,140,"Steve Flesch",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2006
140,140,"Richard Johnson",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2006
140,140,"Jerry Smith",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2006
144,144,"DJ Trahan",NA,72.22,650,9,"TenthTeeLateRound1ScoringAverage",2006
145,145,"Hunter Mahan",NA,72.25,578,8,"TenthTeeLateRound1ScoringAverage",2006
146,146,"Robert Garrigus",NA,72.33,651,9,"TenthTeeLateRound1ScoringAverage",2006
146,146,"Mathew Goggin",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2006
146,146,"Lee Janzen",NA,72.33,651,9,"TenthTeeLateRound1ScoringAverage",2006
146,146,"Mark OMeara",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2006
146,146,"Brett Wetterich",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2006
151,151,"Pat Perez",NA,72.4,362,5,"TenthTeeLateRound1ScoringAverage",2006
151,151,"Ron Whittaker",NA,72.4,724,10,"TenthTeeLateRound1ScoringAverage",2006
153,153,"Brett Quigley",NA,72.44,652,9,"TenthTeeLateRound1ScoringAverage",2006
154,154,"Jon Mills",NA,72.5,580,8,"TenthTeeLateRound1ScoringAverage",2006
154,154,"Jose Maria Olazabal",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2006
154,154,"Rod Pampling",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2006
157,157,"Omar Uresti",NA,72.57,508,7,"TenthTeeLateRound1ScoringAverage",2006
158,158,"Alex Aragon",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2006
158,158,"Joey Sindelar",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2006
158,158,"Jimmy Walker",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2006
161,161,"Nicholas Thompson",NA,72.71,509,7,"TenthTeeLateRound1ScoringAverage",2006
162,162,"Ben Curtis",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2006
162,162,"Steve Elkington",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2006
162,162,"Daisuke Maruyama",NA,72.75,582,8,"TenthTeeLateRound1ScoringAverage",2006
165,165,"John Engler Jr",NA,72.82,801,11,"TenthTeeLateRound1ScoringAverage",2006
166,166,"Craig Barlow",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2006
166,166,"Doug Barron",NA,73,438,6,"TenthTeeLateRound1ScoringAverage",2006
166,166,"Ben Crane",NA,73,146,2,"TenthTeeLateRound1ScoringAverage",2006
166,166,"Padraig Harrington",NA,73,146,2,"TenthTeeLateRound1ScoringAverage",2006
166,166,"Dudley Hart",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2006
166,166,"Freddie Jacobson",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2006
172,172,"Shane Bertsch",NA,73.11,658,9,"TenthTeeLateRound1ScoringAverage",2006
173,173,"Ryan Hietala",NA,73.14,512,7,"TenthTeeLateRound1ScoringAverage",2006
173,173,"Justin Rose",NA,73.14,512,7,"TenthTeeLateRound1ScoringAverage",2006
175,175,"Todd Hamilton",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2006
175,175,"Len Mattiace",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2006
177,177,"Chris Couch",NA,73.2,366,5,"TenthTeeLateRound1ScoringAverage",2006
178,178,"Aaron Baddeley",NA,73.33,440,6,"TenthTeeLateRound1ScoringAverage",2006
178,178,"Ted Purdy",NA,73.33,440,6,"TenthTeeLateRound1ScoringAverage",2006
178,178,"Vaughn Taylor",NA,73.33,440,6,"TenthTeeLateRound1ScoringAverage",2006
181,181,"James Driscoll",NA,73.43,514,7,"TenthTeeLateRound1ScoringAverage",2006
182,182,"JL Lewis",NA,73.5,147,2,"TenthTeeLateRound1ScoringAverage",2006
183,183,"JP Hayes",NA,73.75,295,4,"TenthTeeLateRound1ScoringAverage",2006
184,184,"Bubba Dickerson",NA,73.88,591,8,"TenthTeeLateRound1ScoringAverage",2006
185,185,"Chris Smith",NA,74,74,1,"TenthTeeLateRound1ScoringAverage",2006
185,185,"David Toms",NA,74,74,1,"TenthTeeLateRound1ScoringAverage",2006
187,187,"Roger Tambellini",NA,74.4,372,5,"TenthTeeLateRound1ScoringAverage",2006
188,188,"Michael Connell",NA,74.67,448,6,"TenthTeeLateRound1ScoringAverage",2006
189,189,"Mike Sposa",NA,74.75,299,4,"TenthTeeLateRound1ScoringAverage",2006
190,190,"Greg Kraft",NA,74.8,374,5,"TenthTeeLateRound1ScoringAverage",2006
191,191,"Matt Hansen",NA,74.86,524,7,"TenthTeeLateRound1ScoringAverage",2006
192,192,"Hidemichi Tanaka",NA,75.75,303,4,"TenthTeeLateRound1ScoringAverage",2006
