"OnePuttPercentageRound3_RANKTHISWEEK_2014","OnePuttPercentageRound3_RANKLASTWEEK_2014","OnePuttPercentageRound3_PLAYERNAME_2014","OnePuttPercentageRound3__2014","OnePuttPercentageRound3_Pct_2014","OnePuttPercentageRound3_OF1PUTTS_2014","OnePuttPercentageRound3_OFHOLES_2014","stat_name","year"
48,48,"Sergio Garcia",NA,42.06,106,252,"OnePuttPercentageRound3",2014
49,49,"Ben Crane",NA,42.01,121,288,"OnePuttPercentageRound3",2014
50,50,"Briny Baird",NA,41.98,68,162,"OnePuttPercentageRound3",2014
50,50,"Pat Perez",NA,41.98,136,324,"OnePuttPercentageRound3",2014
52,52,"Ben Curtis",NA,41.67,105,252,"OnePuttPercentageRound3",2014
52,52,"Martin Kaymer",NA,41.67,105,252,"OnePuttPercentageRound3",2014
52,52,"Ian Poulter",NA,41.67,90,216,"OnePuttPercentageRound3",2014
55,55,"JB Holmes",NA,41.52,142,342,"OnePuttPercentageRound3",2014
56,56,"Greg Chalmers",NA,41.5,127,306,"OnePuttPercentageRound3",2014
57,57,"Graeme McDowell",NA,41.48,112,270,"OnePuttPercentageRound3",2014
57,57,"Rory Sabbatini",NA,41.48,112,270,"OnePuttPercentageRound3",2014
59,59,"KJ Choi",NA,41.36,134,324,"OnePuttPercentageRound3",2014
60,60,"Kevin Streelman",NA,41.32,119,288,"OnePuttPercentageRound3",2014
61,61,"Jeff Maggert",NA,41.11,74,180,"OnePuttPercentageRound3",2014
61,61,"Cameron Tringale",NA,41.11,185,450,"OnePuttPercentageRound3",2014
63,63,"Matt Every",NA,41.05,133,324,"OnePuttPercentageRound3",2014
64,64,"David Hearn",NA,41.01,155,378,"OnePuttPercentageRound3",2014
65,65,"Brad Fritsch",NA,40.97,59,144,"OnePuttPercentageRound3",2014
66,66,"Woody Austin",NA,40.74,66,162,"OnePuttPercentageRound3",2014
66,66,"Paul Casey",NA,40.74,88,216,"OnePuttPercentageRound3",2014
66,66,"Troy Merritt",NA,40.74,88,216,"OnePuttPercentageRound3",2014
69,69,"Stuart Appleby",NA,40.64,139,342,"OnePuttPercentageRound3",2014
70,70,"Robert Garrigus",NA,40.63,117,288,"OnePuttPercentageRound3",2014
70,70,"John Huh",NA,40.63,117,288,"OnePuttPercentageRound3",2014
70,70,"George McNeill",NA,40.63,117,288,"OnePuttPercentageRound3",2014
70,70,"Brian Stuard",NA,40.63,117,288,"OnePuttPercentageRound3",2014
74,74,"Shawn Stefani",NA,40.6,95,234,"OnePuttPercentageRound3",2014
75,75,"Kevin Chappell",NA,40.48,153,378,"OnePuttPercentageRound3",2014
75,75,"Bronson La Cassie",NA,40.48,51,126,"OnePuttPercentageRound3",2014
77,77,"Brendon Todd",NA,40.44,182,450,"OnePuttPercentageRound3",2014
78,78,"Michael Putnam",NA,40.4,160,396,"OnePuttPercentageRound3",2014
78,78,"Scott Stallings",NA,40.4,80,198,"OnePuttPercentageRound3",2014
80,80,"Hunter Mahan",NA,40.35,138,342,"OnePuttPercentageRound3",2014
80,80,"Brendan Steele",NA,40.35,138,342,"OnePuttPercentageRound3",2014
82,82,"Jim Furyk",NA,40.28,145,360,"OnePuttPercentageRound3",2014
82,82,"Brandt Snedeker",NA,40.28,145,360,"OnePuttPercentageRound3",2014
84,84,"Gonzalo Fdez Castano",NA,40.2,123,306,"OnePuttPercentageRound3",2014
84,84,"Russell Henley",NA,40.2,123,306,"OnePuttPercentageRound3",2014
84,84,"Vijay Singh",NA,40.2,123,306,"OnePuttPercentageRound3",2014
87,87,"Gary Woodland",NA,40.15,159,396,"OnePuttPercentageRound3",2014
88,88,"Steven Bowditch",NA,40.12,130,324,"OnePuttPercentageRound3",2014
89,89,"Trevor Immelman",NA,40.08,101,252,"OnePuttPercentageRound3",2014
90,90,"Camilo Villegas",NA,40,144,360,"OnePuttPercentageRound3",2014
90,90,"Mike Weir",NA,40,72,180,"OnePuttPercentageRound3",2014
92,92,"Roberto Castro",NA,39.9,79,198,"OnePuttPercentageRound3",2014
92,92,"Daniel Summerhays",NA,39.9,158,396,"OnePuttPercentageRound3",2014
94,94,"Marc Leishman",NA,39.87,122,306,"OnePuttPercentageRound3",2014
95,95,"Luke Donald",NA,39.81,86,216,"OnePuttPercentageRound3",2014
96,96,"Brian Davis",NA,39.77,136,342,"OnePuttPercentageRound3",2014
96,96,"Patrick Reed",NA,39.77,136,342,"OnePuttPercentageRound3",2014
98,98,"William McGirt",NA,39.72,143,360,"OnePuttPercentageRound3",2014
98,98,"Seung Yul Noh",NA,39.72,143,360,"OnePuttPercentageRound3",2014
100,100,"Chesson Hadley",NA,39.68,100,252,"OnePuttPercentageRound3",2014
101,101,"Kevin Kisner",NA,39.54,121,306,"OnePuttPercentageRound3",2014
102,102,"Hideki Matsuyama",NA,39.51,128,324,"OnePuttPercentageRound3",2014
103,103,"Ryan Moore",NA,39.47,135,342,"OnePuttPercentageRound3",2014
104,104,"Mark Wilson",NA,39.44,71,180,"OnePuttPercentageRound3",2014
105,105,"Jonathan Byrd",NA,39.32,92,234,"OnePuttPercentageRound3",2014
105,105,"David Toms",NA,39.32,92,234,"OnePuttPercentageRound3",2014
107,107,"John Rollins",NA,39.29,99,252,"OnePuttPercentageRound3",2014
108,108,"Davis Love III",NA,39.24,113,288,"OnePuttPercentageRound3",2014
109,109,"Bo Van Pelt",NA,39.22,120,306,"OnePuttPercentageRound3",2014
110,110,"Josh Teater",NA,39.2,127,324,"OnePuttPercentageRound3",2014
111,111,"Retief Goosen",NA,39.15,148,378,"OnePuttPercentageRound3",2014
112,112,"Scott Brown",NA,38.89,154,396,"OnePuttPercentageRound3",2014
112,112,"Bud Cauley",NA,38.89,70,180,"OnePuttPercentageRound3",2014
112,112,"Erik Compton",NA,38.89,119,306,"OnePuttPercentageRound3",2014
112,112,"Jason Day",NA,38.89,77,198,"OnePuttPercentageRound3",2014
112,112,"Brendon de Jonge",NA,38.89,168,432,"OnePuttPercentageRound3",2014
112,112,"Brian Harman",NA,38.89,168,432,"OnePuttPercentageRound3",2014
112,112,"Billy Hurley III",NA,38.89,126,324,"OnePuttPercentageRound3",2014
112,112,"Danny Lee",NA,38.89,98,252,"OnePuttPercentageRound3",2014
112,112,"Jim Renner",NA,38.89,42,108,"OnePuttPercentageRound3",2014
112,112,"Justin Rose",NA,38.89,112,288,"OnePuttPercentageRound3",2014
112,112,"Michael Thompson",NA,38.89,105,270,"OnePuttPercentageRound3",2014
123,123,"Robert Allenby",NA,38.46,90,234,"OnePuttPercentageRound3",2014
124,124,"Charles Howell III",NA,38.43,166,432,"OnePuttPercentageRound3",2014
125,125,"Zach Johnson",NA,38.41,159,414,"OnePuttPercentageRound3",2014
126,126,"Carl Pettersson",NA,38.27,124,324,"OnePuttPercentageRound3",2014
127,127,"Jason Bohn",NA,38.19,110,288,"OnePuttPercentageRound3",2014
128,128,"John Senden",NA,38.16,158,414,"OnePuttPercentageRound3",2014
129,129,"Andrew Svoboda",NA,38.15,103,270,"OnePuttPercentageRound3",2014
130,130,"Jason Kokrak",NA,38.1,96,252,"OnePuttPercentageRound3",2014
131,131,"Jamie Lovemark",NA,38.03,89,234,"OnePuttPercentageRound3",2014
132,132,"Graham DeLaet",NA,37.91,116,306,"OnePuttPercentageRound3",2014
132,132,"Geoff Ogilvy",NA,37.91,116,306,"OnePuttPercentageRound3",2014
132,132,"Adam Scott",NA,37.91,116,306,"OnePuttPercentageRound3",2014
135,135,"Jeff Overton",NA,37.85,109,288,"OnePuttPercentageRound3",2014
136,136,"Louis Oosthuizen",NA,37.65,61,162,"OnePuttPercentageRound3",2014
137,137,"Russell Knox",NA,37.5,135,360,"OnePuttPercentageRound3",2014
137,137,"Troy Matteson",NA,37.5,54,144,"OnePuttPercentageRound3",2014
137,137,"Robert Streb",NA,37.5,108,288,"OnePuttPercentageRound3",2014
140,140,"Keegan Bradley",NA,37.43,128,342,"OnePuttPercentageRound3",2014
141,141,"Martin Flores",NA,37.35,121,324,"OnePuttPercentageRound3",2014
142,142,"Heath Slocum",NA,37.3,94,252,"OnePuttPercentageRound3",2014
143,143,"Brice Garnett",NA,37.13,127,342,"OnePuttPercentageRound3",2014
144,144,"Webb Simpson",NA,37.04,120,324,"OnePuttPercentageRound3",2014
145,145,"Jhonattan Vegas",NA,36.81,106,288,"OnePuttPercentageRound3",2014
146,146,"Spencer Levin",NA,36.67,66,180,"OnePuttPercentageRound3",2014
147,147,"Bubba Watson",NA,36.6,112,306,"OnePuttPercentageRound3",2014
148,148,"Jason Dufner",NA,36.57,79,216,"OnePuttPercentageRound3",2014
148,148,"Tommy Gainey",NA,36.57,79,216,"OnePuttPercentageRound3",2014
150,150,"Dustin Johnson",NA,36.32,85,234,"OnePuttPercentageRound3",2014
150,150,"Henrik Stenson",NA,36.32,85,234,"OnePuttPercentageRound3",2014
152,152,"Ben Martin",NA,36.3,98,270,"OnePuttPercentageRound3",2014
153,153,"Matt Kuchar",NA,36.24,137,378,"OnePuttPercentageRound3",2014
154,154,"Bill Haas",NA,36.11,169,468,"OnePuttPercentageRound3",2014
155,155,"Justin Hicks",NA,35.98,136,378,"OnePuttPercentageRound3",2014
156,156,"Hudson Swafford",NA,35.86,71,198,"OnePuttPercentageRound3",2014
157,157,"Stewart Cink",NA,35.71,135,378,"OnePuttPercentageRound3",2014
158,158,"Nicholas Thompson",NA,35.65,77,216,"OnePuttPercentageRound3",2014
159,159,"Kyle Stanley",NA,35.56,96,270,"OnePuttPercentageRound3",2014
160,160,"Will Wilcox",NA,35.35,70,198,"OnePuttPercentageRound3",2014
161,161,"Ken Duke",NA,35.29,108,306,"OnePuttPercentageRound3",2014
162,162,"Charlie Beljan",NA,35.19,76,216,"OnePuttPercentageRound3",2014
163,163,"Kevin Stadler",NA,35,126,360,"OnePuttPercentageRound3",2014
164,164,"Tyrone Van Aswegen",NA,34.72,100,288,"OnePuttPercentageRound3",2014
165,165,"Harris English",NA,34.5,118,342,"OnePuttPercentageRound3",2014
166,166,"Johnson Wagner",NA,34.44,62,180,"OnePuttPercentageRound3",2014
167,167,"Martin Laird",NA,34.26,74,216,"OnePuttPercentageRound3",2014
168,168,"John Merrick",NA,33.92,116,342,"OnePuttPercentageRound3",2014
169,169,"Derek Ernst",NA,33.8,73,216,"OnePuttPercentageRound3",2014
170,170,"Billy Horschel",NA,33.63,115,342,"OnePuttPercentageRound3",2014
171,171,"JJ Henry",NA,33.02,107,324,"OnePuttPercentageRound3",2014
172,172,"Jim Herman",NA,32.78,59,180,"OnePuttPercentageRound3",2014
173,173,"James Hahn",NA,32.22,87,270,"OnePuttPercentageRound3",2014
174,174,"Chad Campbell",NA,31.11,56,180,"OnePuttPercentageRound3",2014
175,175,"Kevin Tway",NA,30.25,49,162,"OnePuttPercentageRound3",2014
176,176,"Lucas Glover",NA,29.01,47,162,"OnePuttPercentageRound3",2014
177,177,"Boo Weekley",NA,28.52,77,270,"OnePuttPercentageRound3",2014
