"Approachesfrom150175yards_RANKTHISWEEK_2006","Approachesfrom150175yards_RANKLASTWEEK_2006","Approachesfrom150175yards_PLAYERNAME_2006","Approachesfrom150175yards_ROUNDS_2006","Approachesfrom150175yards_AVG_2006","Approachesfrom150175yards_TOTALDISTANCEFEET_2006","Approachesfrom150175yards_OFATTEMPTS_2006","Approachesfrom150175yards_RELATIVETOPAR_2006","stat_name","year"
1,1,"Tiger Woods",55,NA,2301.833,105,-16,"Approachesfrom150175yards",2006
2,2,"David Branshaw",98,NA,6196.833,247,-19,"Approachesfrom150175yards",2006
3,3,"David Howell",52,NA,2179.25,86,-9,"Approachesfrom150175yards",2006
4,4,"Scott Verplank",88,NA,6024.75,237,-19,"Approachesfrom150175yards",2006
5,5,"Jim Furyk",89,NA,5289.75,207,-23,"Approachesfrom150175yards",2006
5,5,"Brian Gay",107,NA,7879.417,308,-34,"Approachesfrom150175yards",2006
7,7,"Joey Sindelar",90,NA,5925.917,231,-11,"Approachesfrom150175yards",2006
8,8,"Justin Rose",98,NA,6025.333,234,-17,"Approachesfrom150175yards",2006
9,9,"Jerry Kelly",100,NA,6178.833,238,-18,"Approachesfrom150175yards",2006
10,10,"Olin Browne",108,NA,6861.25,263,-9,"Approachesfrom150175yards",2006
10,10,"Stewart Cink",93,NA,5481.083,210,-15,"Approachesfrom150175yards",2006
10,10,"Ben Curtis",86,NA,5080.75,195,-7,"Approachesfrom150175yards",2006
10,10,"Thomas Levet",53,NA,3780.75,145,5,"Approachesfrom150175yards",2006
10,10,"Adam Scott",70,NA,3759,144,-15,"Approachesfrom150175yards",2006
15,15,"Robert Damron",91,NA,6352.917,243,-13,"Approachesfrom150175yards",2006
15,15,"Davis Love III",85,NA,3998.167,153,-4,"Approachesfrom150175yards",2006
17,17,"Kenny Perry",73,NA,4643.167,177,-5,"Approachesfrom150175yards",2006
17,17,"Heath Slocum",96,NA,6500.333,248,3,"Approachesfrom150175yards",2006
19,19,"Woody Austin",107,NA,6483.583,246,-17,"Approachesfrom150175yards",2006
19,19,"Shigeki Maruyama",94,NA,6530.583,248,-9,"Approachesfrom150175yards",2006
19,19,"Jeff Sluman",101,NA,6128.5,233,-3,"Approachesfrom150175yards",2006
22,22,"Skip Kendall",72,NA,4494.333,170,-16,"Approachesfrom150175yards",2006
23,23,"Matt Hansen",68,NA,4401.333,166,2,"Approachesfrom150175yards",2006
24,24,"Fred Funk",106,NA,7177.917,270,-15,"Approachesfrom150175yards",2006
24,24,"David Toms",76,NA,4705.833,177,-14,"Approachesfrom150175yards",2006
24,24,"Omar Uresti",61,NA,3935.917,148,4,"Approachesfrom150175yards",2006
27,27,"Chris DiMarco",83,NA,4554.667,171,-2,"Approachesfrom150175yards",2006
27,27,"Corey Pavin",74,NA,4610.333,173,-9,"Approachesfrom150175yards",2006
27,27,"Jerry Smith",94,NA,6996.417,262,-13,"Approachesfrom150175yards",2006
