"Approaches100yardsRghRTP_RANKTHISWEEK_2013","Approaches100yardsRghRTP_RANKLASTWEEK_2013","Approaches100yardsRghRTP_PLAYERNAME_2013","Approaches100yardsRghRTP_ROUNDS_2013","Approaches100yardsRghRTP_AVGRTP_2013","stat_name","year"
1,1,"Sergio Garcia",65,-0.05,"Approaches100yardsRghRTP",2013
2,2,"Steve Stricker",51,-0.046,"Approaches100yardsRghRTP",2013
3,3,"Jimmy Walker",84,-0.03,"Approaches100yardsRghRTP",2013
4,4,"Charles Howell III",87,-0.028,"Approaches100yardsRghRTP",2013
5,5,"Webb Simpson",92,0.01,"Approaches100yardsRghRTP",2013
6,6,"Freddie Jacobson",63,0.012,"Approaches100yardsRghRTP",2013
7,7,"Ernie Els",63,0.014,"Approaches100yardsRghRTP",2013
8,8,"Rory McIlroy",56,0.015,"Approaches100yardsRghRTP",2013
8,8,"Justin Rose",62,0.015,"Approaches100yardsRghRTP",2013
10,10,"Adam Scott",61,0.022,"Approaches100yardsRghRTP",2013
11,11,"Jordan Spieth",82,0.023,"Approaches100yardsRghRTP",2013
12,12,"Bill Haas",85,0.024,"Approaches100yardsRghRTP",2013
13,13,"Jason Day",86,0.025,"Approaches100yardsRghRTP",2013
14,14,"Bubba Watson",76,0.027,"Approaches100yardsRghRTP",2013
15,15,"Harris English",95,0.031,"Approaches100yardsRghRTP",2013
15,15,"Robert Garrigus",69,0.031,"Approaches100yardsRghRTP",2013
17,17,"Cameron Percy",68,0.035,"Approaches100yardsRghRTP",2013
18,18,"Patrick Reed",83,0.038,"Approaches100yardsRghRTP",2013
19,19,"Andres Romero",63,0.039,"Approaches100yardsRghRTP",2013
20,20,"Keegan Bradley",88,0.04,"Approaches100yardsRghRTP",2013
20,20,"Chris Stroud",88,0.04,"Approaches100yardsRghRTP",2013
22,22,"Kevin Streelman",86,0.042,"Approaches100yardsRghRTP",2013
23,23,"Luke List",65,0.043,"Approaches100yardsRghRTP",2013
23,23,"Phil Mickelson",78,0.043,"Approaches100yardsRghRTP",2013
23,23,"Kevin Stadler",83,0.043,"Approaches100yardsRghRTP",2013
26,26,"Charley Hoffman",84,0.044,"Approaches100yardsRghRTP",2013
27,27,"Martin Flores",83,0.045,"Approaches100yardsRghRTP",2013
28,28,"Chris Kirk",89,0.05,"Approaches100yardsRghRTP",2013
29,29,"Josh Teater",86,0.052,"Approaches100yardsRghRTP",2013
30,30,"Dustin Johnson",71,0.056,"Approaches100yardsRghRTP",2013
31,31,"Zach Johnson",84,0.058,"Approaches100yardsRghRTP",2013
31,31,"Scott Piercy",78,0.058,"Approaches100yardsRghRTP",2013
33,33,"Graham DeLaet",94,0.059,"Approaches100yardsRghRTP",2013
34,34,"DA Points",87,0.06,"Approaches100yardsRghRTP",2013
35,35,"Russell Henley",80,0.063,"Approaches100yardsRghRTP",2013
36,36,"Lee Westwood",70,0.064,"Approaches100yardsRghRTP",2013
37,37,"Peter Hanson",45,0.066,"Approaches100yardsRghRTP",2013
37,37,"Mark Wilson",56,0.066,"Approaches100yardsRghRTP",2013
39,39,"Luke Donald",60,0.067,"Approaches100yardsRghRTP",2013
39,39,"Jason Kokrak",78,0.067,"Approaches100yardsRghRTP",2013
41,41,"KJ Choi",85,0.069,"Approaches100yardsRghRTP",2013
42,42,"Shawn Stefani",63,0.072,"Approaches100yardsRghRTP",2013
43,43,"Brendon de Jonge",110,0.074,"Approaches100yardsRghRTP",2013
44,44,"Ryan Palmer",79,0.075,"Approaches100yardsRghRTP",2013
45,45,"Aaron Baddeley",68,0.076,"Approaches100yardsRghRTP",2013
45,45,"Charlie Beljan",62,0.076,"Approaches100yardsRghRTP",2013
47,47,"Cameron Tringale",80,0.077,"Approaches100yardsRghRTP",2013
47,47,"Gary Woodland",94,0.077,"Approaches100yardsRghRTP",2013
49,49,"Daniel Summerhays",83,0.081,"Approaches100yardsRghRTP",2013
50,50,"Richard Lee",81,0.084,"Approaches100yardsRghRTP",2013
51,51,"James Driscoll",76,0.086,"Approaches100yardsRghRTP",2013
51,51,"Jason Dufner",78,0.086,"Approaches100yardsRghRTP",2013
51,51,"Troy Matteson",68,0.086,"Approaches100yardsRghRTP",2013
54,54,"Matt Kuchar",93,0.087,"Approaches100yardsRghRTP",2013
55,55,"Matt Jones",83,0.089,"Approaches100yardsRghRTP",2013
55,55,"Martin Kaymer",61,0.089,"Approaches100yardsRghRTP",2013
55,55,"Bo Van Pelt",72,0.089,"Approaches100yardsRghRTP",2013
58,58,"Ian Poulter",59,0.09,"Approaches100yardsRghRTP",2013
59,59,"Matt Every",89,0.091,"Approaches100yardsRghRTP",2013
60,60,"Johnson Wagner",64,0.092,"Approaches100yardsRghRTP",2013
61,61,"Morgan Hoffmann",64,0.094,"Approaches100yardsRghRTP",2013
62,62,"Stephen Ames",49,0.099,"Approaches100yardsRghRTP",2013
63,63,"Henrik Norlander",70,0.1,"Approaches100yardsRghRTP",2013
63,63,"Brendan Steele",86,0.1,"Approaches100yardsRghRTP",2013
65,65,"Stewart Cink",71,0.101,"Approaches100yardsRghRTP",2013
65,65,"Charlie Wi",75,0.101,"Approaches100yardsRghRTP",2013
67,67,"Sangmoon Bae",83,0.102,"Approaches100yardsRghRTP",2013
68,68,"John Merrick",79,0.104,"Approaches100yardsRghRTP",2013
69,69,"Jim Herman",59,0.105,"Approaches100yardsRghRTP",2013
69,69,"Justin Leonard",86,0.105,"Approaches100yardsRghRTP",2013
69,69,"Pat Perez",69,0.105,"Approaches100yardsRghRTP",2013
69,69,"Charl Schwartzel",69,0.105,"Approaches100yardsRghRTP",2013
73,73,"Rickie Fowler",75,0.106,"Approaches100yardsRghRTP",2013
74,74,"Kyle Stanley",71,0.107,"Approaches100yardsRghRTP",2013
74,74,"Tiger Woods",61,0.107,"Approaches100yardsRghRTP",2013
76,76,"Kevin Chappell",80,0.109,"Approaches100yardsRghRTP",2013
77,77,"Steven Bowditch",67,0.11,"Approaches100yardsRghRTP",2013
78,78,"Jeff Overton",78,0.112,"Approaches100yardsRghRTP",2013
79,79,"Chez Reavie",72,0.113,"Approaches100yardsRghRTP",2013
80,80,"Rory Sabbatini",86,0.114,"Approaches100yardsRghRTP",2013
81,81,"DH Lee",65,0.115,"Approaches100yardsRghRTP",2013
82,82,"John Rollins",77,0.116,"Approaches100yardsRghRTP",2013
82,82,"Brandt Snedeker",79,0.116,"Approaches100yardsRghRTP",2013
84,84,"Henrik Stenson",65,0.117,"Approaches100yardsRghRTP",2013
85,85,"William McGirt",75,0.118,"Approaches100yardsRghRTP",2013
86,86,"DJ Trahan",48,0.119,"Approaches100yardsRghRTP",2013
87,87,"Ben Crane",62,0.12,"Approaches100yardsRghRTP",2013
87,87,"Nicholas Thompson",99,0.12,"Approaches100yardsRghRTP",2013
89,89,"Brian Stuard",78,0.121,"Approaches100yardsRghRTP",2013
90,90,"James Hahn",78,0.122,"Approaches100yardsRghRTP",2013
90,90,"Hunter Mahan",91,0.122,"Approaches100yardsRghRTP",2013
90,90,"Bryce Molder",82,0.122,"Approaches100yardsRghRTP",2013
93,93,"Roberto Castro",97,0.123,"Approaches100yardsRghRTP",2013
93,93,"Tim Clark",64,0.123,"Approaches100yardsRghRTP",2013
93,93,"Brian Gay",79,0.123,"Approaches100yardsRghRTP",2013
93,93,"Ted Potter Jr",65,0.123,"Approaches100yardsRghRTP",2013
97,97,"Dicky Pride",71,0.124,"Approaches100yardsRghRTP",2013
97,97,"John Senden",79,0.124,"Approaches100yardsRghRTP",2013
97,97,"Scott Stallings",79,0.124,"Approaches100yardsRghRTP",2013
100,100,"Martin Laird",68,0.125,"Approaches100yardsRghRTP",2013
101,101,"Billy Horschel",96,0.126,"Approaches100yardsRghRTP",2013
101,101,"David Lingmerth",68,0.126,"Approaches100yardsRghRTP",2013
103,103,"Stuart Appleby",88,0.127,"Approaches100yardsRghRTP",2013
103,103,"Greg Chalmers",77,0.127,"Approaches100yardsRghRTP",2013
105,105,"Ricky Barnes",74,0.129,"Approaches100yardsRghRTP",2013
105,105,"Trevor Immelman",73,0.129,"Approaches100yardsRghRTP",2013
107,107,"Camilo Villegas",79,0.13,"Approaches100yardsRghRTP",2013
108,108,"Angel Cabrera",73,0.131,"Approaches100yardsRghRTP",2013
108,108,"Marc Leishman",77,0.131,"Approaches100yardsRghRTP",2013
108,108,"Seung Yul Noh",71,0.131,"Approaches100yardsRghRTP",2013
111,111,"John Huh",88,0.132,"Approaches100yardsRghRTP",2013
111,111,"Graeme McDowell",53,0.132,"Approaches100yardsRghRTP",2013
113,113,"Scott Gardiner",61,0.133,"Approaches100yardsRghRTP",2013
114,114,"Erik Compton",74,0.136,"Approaches100yardsRghRTP",2013
114,114,"Jerry Kelly",75,0.136,"Approaches100yardsRghRTP",2013
