"Last15EventsAccuracy_RANKTHISWEEK_2013","Last15EventsAccuracy_RANKLASTWEEK_2013","Last15EventsAccuracy_PLAYERNAME_2013","Last15EventsAccuracy_EVENTS_2013","Last15EventsAccuracy_RATING_2013","stat_name","year"
1,1,"Woody Austin",1,8.5,"Last15EventsAccuracy",2013
1,1,"Blayne Barber",1,8.5,"Last15EventsAccuracy",2013
1,1,"David Branshaw",1,8.5,"Last15EventsAccuracy",2013
4,4,"Billy Andrade",1,8.4,"Last15EventsAccuracy",2013
5,5,"Hideto Tanihara",1,8.3,"Last15EventsAccuracy",2013
6,6,"Ross Fisher",6,8.1,"Last15EventsAccuracy",2013
6,6,"Kent Jones",1,8.1,"Last15EventsAccuracy",2013
8,8,"Glen Day",2,8,"Last15EventsAccuracy",2013
9,9,"Joe Durant",2,7.9,"Last15EventsAccuracy",2013
9,9,"Danny Willett",1,7.9,"Last15EventsAccuracy",2013
11,11,"Jim Furyk",10,7.8,"Last15EventsAccuracy",2013
11,11,"John Kimbell",1,7.8,"Last15EventsAccuracy",2013
11,11,"Kenny Perry",2,7.8,"Last15EventsAccuracy",2013
11,11,"Chez Reavie",10,7.8,"Last15EventsAccuracy",2013
11,11,"Chris Riley",2,7.8,"Last15EventsAccuracy",2013
11,11,"Justin Rose",9,7.8,"Last15EventsAccuracy",2013
11,11,"Richard Sterne",2,7.8,"Last15EventsAccuracy",2013
11,11,"Mark Wilson",7,7.8,"Last15EventsAccuracy",2013
19,19,"Ricky Barnes",6,7.7,"Last15EventsAccuracy",2013
19,19,"Gary Christian",3,7.7,"Last15EventsAccuracy",2013
19,19,"Miguel Angel Jimenez",1,7.7,"Last15EventsAccuracy",2013
19,19,"Ben Kohles",4,7.7,"Last15EventsAccuracy",2013
19,19,"Peter Lonard",1,7.7,"Last15EventsAccuracy",2013
19,19,"Heath Slocum",6,7.7,"Last15EventsAccuracy",2013
19,19,"Joey Snyder III",2,7.7,"Last15EventsAccuracy",2013
19,19,"Darron Stiles",3,7.7,"Last15EventsAccuracy",2013
19,19,"Tom Watson",1,7.7,"Last15EventsAccuracy",2013
28,28,"Michael Bradley",2,7.6,"Last15EventsAccuracy",2013
28,28,"John Rollins",5,7.6,"Last15EventsAccuracy",2013
28,28,"Sam Saunders",1,7.6,"Last15EventsAccuracy",2013
28,28,"Kyle Stanley",6,7.6,"Last15EventsAccuracy",2013
28,28,"Nicholas Thompson",10,7.6,"Last15EventsAccuracy",2013
28,28,"Peter Tomasulo",7,7.6,"Last15EventsAccuracy",2013
28,28,"Nick Watney",9,7.6,"Last15EventsAccuracy",2013
35,35,"Cameron Beckman",4,7.5,"Last15EventsAccuracy",2013
35,35,"KJ Choi",9,7.5,"Last15EventsAccuracy",2013
35,35,"Robert Garrigus",4,7.5,"Last15EventsAccuracy",2013
35,35,"Justin Hicks",7,7.5,"Last15EventsAccuracy",2013
35,35,"Zach Johnson",12,7.5,"Last15EventsAccuracy",2013
35,35,"Michael Kim",1,7.5,"Last15EventsAccuracy",2013
35,35,"Russell Knox",7,7.5,"Last15EventsAccuracy",2013
35,35,"Hideki Matsuyama",3,7.5,"Last15EventsAccuracy",2013
35,35,"Greg Owen",7,7.5,"Last15EventsAccuracy",2013
35,35,"Bo Van Pelt",7,7.5,"Last15EventsAccuracy",2013
35,35,"Tiger Woods",10,7.5,"Last15EventsAccuracy",2013
46,46,"Thomas Aiken",1,7.4,"Last15EventsAccuracy",2013
46,46,"Patrick Cantlay",1,7.4,"Last15EventsAccuracy",2013
46,46,"Jim Herman",6,7.4,"Last15EventsAccuracy",2013
46,46,"Jeff Maggert",7,7.4,"Last15EventsAccuracy",2013
46,46,"Francesco Molinari",4,7.4,"Last15EventsAccuracy",2013
46,46,"Nick OHern",6,7.4,"Last15EventsAccuracy",2013
46,46,"Ted Potter Jr",6,7.4,"Last15EventsAccuracy",2013
46,46,"Steve Stricker",10,7.4,"Last15EventsAccuracy",2013
46,46,"David Toms",5,7.4,"Last15EventsAccuracy",2013
55,55,"Tim Clark",5,7.3,"Last15EventsAccuracy",2013
55,55,"Marco Dawson",2,7.3,"Last15EventsAccuracy",2013
55,55,"Brendon de Jonge",12,7.3,"Last15EventsAccuracy",2013
55,55,"Graham DeLaet",12,7.3,"Last15EventsAccuracy",2013
55,55,"John Huh",8,7.3,"Last15EventsAccuracy",2013
55,55,"Jerry Kelly",11,7.3,"Last15EventsAccuracy",2013
55,55,"David Lingmerth",6,7.3,"Last15EventsAccuracy",2013
55,55,"Shane Lowry",2,7.3,"Last15EventsAccuracy",2013
55,55,"George McNeill",8,7.3,"Last15EventsAccuracy",2013
55,55,"Ryan Moore",8,7.3,"Last15EventsAccuracy",2013
55,55,"Alexander Noren",1,7.3,"Last15EventsAccuracy",2013
55,55,"Rory Sabbatini",9,7.3,"Last15EventsAccuracy",2013
55,55,"Vijay Singh",5,7.3,"Last15EventsAccuracy",2013
55,55,"Kevin Stadler",7,7.3,"Last15EventsAccuracy",2013
55,55,"Paul Stankowski",1,7.3,"Last15EventsAccuracy",2013
55,55,"Henrik Stenson",9,7.3,"Last15EventsAccuracy",2013
55,55,"Kevin Streelman",9,7.3,"Last15EventsAccuracy",2013
55,55,"Boo Weekley",10,7.3,"Last15EventsAccuracy",2013
55,55,"YE Yang",4,7.3,"Last15EventsAccuracy",2013
74,74,"Jason Bohn",9,7.2,"Last15EventsAccuracy",2013
74,74,"Bud Cauley",5,7.2,"Last15EventsAccuracy",2013
74,74,"Brian Davis",10,7.2,"Last15EventsAccuracy",2013
74,74,"Jason Dufner",10,7.2,"Last15EventsAccuracy",2013
74,74,"Dustin Johnson",8,7.2,"Last15EventsAccuracy",2013
74,74,"Matt Jones",9,7.2,"Last15EventsAccuracy",2013
74,74,"Chris Kirk",11,7.2,"Last15EventsAccuracy",2013
74,74,"Davis Love III",6,7.2,"Last15EventsAccuracy",2013
74,74,"Billy Mayfair",2,7.2,"Last15EventsAccuracy",2013
74,74,"Ryan Palmer",11,7.2,"Last15EventsAccuracy",2013
74,74,"Charl Schwartzel",10,7.2,"Last15EventsAccuracy",2013
74,74,"Wes Short Jr",3,7.2,"Last15EventsAccuracy",2013
74,74,"Brandt Snedeker",8,7.2,"Last15EventsAccuracy",2013
74,74,"Jordan Spieth",12,7.2,"Last15EventsAccuracy",2013
74,74,"Scott Stallings",6,7.2,"Last15EventsAccuracy",2013
74,74,"Andre Stolz",1,7.2,"Last15EventsAccuracy",2013
74,74,"Brian Stuard",4,7.2,"Last15EventsAccuracy",2013
74,74,"Marc Turnesa",1,7.2,"Last15EventsAccuracy",2013
74,74,"Jeremiah Wooding",1,7.2,"Last15EventsAccuracy",2013
93,93,"Arjun Atwal",4,7.1,"Last15EventsAccuracy",2013
93,93,"Roberto Castro",11,7.1,"Last15EventsAccuracy",2013
93,93,"Kevin Chappell",11,7.1,"Last15EventsAccuracy",2013
93,93,"Robert Gamez",1,7.1,"Last15EventsAccuracy",2013
93,93,"Lucas Glover",4,7.1,"Last15EventsAccuracy",2013
