"Top5FinalRoundPerformance_RANKTHISWEEK_2014","Top5FinalRoundPerformance_RANKLASTWEEK_2014","Top5FinalRoundPerformance_PLAYERNAME_2014","Top5FinalRoundPerformance_EVENTS_2014","Top5FinalRoundPerformance_PctTIMESIMPROVED_2014","Top5FinalRoundPerformance_OFTIMESIMPROVED_2014","stat_name","year"
52,52,"Adam Scott",17,66.7,2,"Top5FinalRoundPerformance",2014
52,52,"John Senden",27,66.7,2,"Top5FinalRoundPerformance",2014
62,62,"Jordan Spieth",27,60,3,"Top5FinalRoundPerformance",2014
63,63,"Keegan Bradley",26,50,2,"Top5FinalRoundPerformance",2014
63,63,"Scott Brown",30,50,1,"Top5FinalRoundPerformance",2014
63,63,"Jason Day",15,50,2,"Top5FinalRoundPerformance",2014
63,63,"Luke Donald",17,50,1,"Top5FinalRoundPerformance",2014
63,63,"Jason Dufner",17,50,1,"Top5FinalRoundPerformance",2014
63,63,"Jim Furyk",21,50,2,"Top5FinalRoundPerformance",2014
63,63,"Robert Garrigus",25,50,1,"Top5FinalRoundPerformance",2014
63,63,"Brian Harman",32,50,2,"Top5FinalRoundPerformance",2014
63,63,"Freddie Jacobson",27,50,1,"Top5FinalRoundPerformance",2014
63,63,"Dustin Johnson",17,50,2,"Top5FinalRoundPerformance",2014
63,63,"Matt Jones",25,50,1,"Top5FinalRoundPerformance",2014
63,63,"Jerry Kelly",23,50,2,"Top5FinalRoundPerformance",2014
63,63,"Russell Knox",26,50,1,"Top5FinalRoundPerformance",2014
63,63,"Jason Kokrak",19,50,1,"Top5FinalRoundPerformance",2014
63,63,"Marc Leishman",24,50,2,"Top5FinalRoundPerformance",2014
63,63,"Ryan Moore",24,50,2,"Top5FinalRoundPerformance",2014
63,63,"Kevin Na",27,50,2,"Top5FinalRoundPerformance",2014
63,63,"Seung Yul Noh",27,50,1,"Top5FinalRoundPerformance",2014
63,63,"Jeff Overton",24,50,1,"Top5FinalRoundPerformance",2014
63,63,"Brandt Snedeker",25,50,1,"Top5FinalRoundPerformance",2014
63,63,"Robert Streb",21,50,1,"Top5FinalRoundPerformance",2014
63,63,"Nick Watney",25,50,1,"Top5FinalRoundPerformance",2014
63,63,"Will Wilcox",16,50,1,"Top5FinalRoundPerformance",2014
86,86,"Hunter Mahan",25,33.3,1,"Top5FinalRoundPerformance",2014
86,86,"Pat Perez",25,33.3,1,"Top5FinalRoundPerformance",2014
86,86,"Kevin Stadler",26,33.3,1,"Top5FinalRoundPerformance",2014
89,89,"Scott Langley",29,25,1,"Top5FinalRoundPerformance",2014
89,89,"Phil Mickelson",21,25,1,"Top5FinalRoundPerformance",2014
89,89,"Brendon Todd",29,25,1,"Top5FinalRoundPerformance",2014
92,92,"Gary Woodland",25,20,1,"Top5FinalRoundPerformance",2014
93,93,"Stuart Appleby",29,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Charlie Beljan",26,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Jonathan Byrd",24,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Chad Campbell",18,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Paul Casey",16,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Kevin Chappell",28,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Ben Curtis",24,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Brendon de Jonge",31,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Graham DeLaet",24,0,NA,"Top5FinalRoundPerformance",2014
93,93,"James Driscoll",25,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Brad Fritsch",18,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Retief Goosen",26,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Bill Haas",28,0,NA,"Top5FinalRoundPerformance",2014
93,93,"JJ Henry",28,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Charley Hoffman",25,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Morgan Hoffmann",32,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Charles Howell III",29,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Kevin Kisner",26,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Richard Lee",27,0,NA,"Top5FinalRoundPerformance",2014
93,93,"David Lingmerth",26,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Jamie Lovemark",20,0,NA,"Top5FinalRoundPerformance",2014
93,93,"William McGirt",29,0,NA,"Top5FinalRoundPerformance",2014
93,93,"George McNeill",24,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Sean OHair",25,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Louis Oosthuizen",16,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Michael Putnam",30,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Charl Schwartzel",18,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Kyle Stanley",28,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Brendan Steele",26,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Hudson Swafford",26,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Nicholas Thompson",30,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Michael Thompson",22,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Bo Van Pelt",25,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Jhonattan Vegas",23,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Camilo Villegas",29,0,NA,"Top5FinalRoundPerformance",2014
93,93,"Tim Wilkinson",25,0,NA,"Top5FinalRoundPerformance",2014
