"BestYTD1PuttorBetterStreak_RANKTHISWEEK_2015","BestYTD1PuttorBetterStreak_RANKLASTWEEK_2015","BestYTD1PuttorBetterStreak_PLAYERNAME_2015","BestYTD1PuttorBetterStreak_EVENTS_2015","BestYTD1PuttorBetterStreak_VALUE_2015","stat_name","year"
48,48,"Justin Rose",20,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Kyle Stanley",12,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Brendan Steele",24,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Henrik Stenson",16,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Robert Streb",30,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Steve Stricker",9,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Andrew Svoboda",30,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Justin Thomas",30,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Brendon Todd",27,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Nick Watney",28,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Bubba Watson",19,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Boo Weekley",24,8,"BestYTD1PuttorBetterStreak",2015
48,48,"Mike Weir",18,8,"BestYTD1PuttorBetterStreak",2015
100,100,"Thomas Aiken",4,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Steven Alker",22,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Benjamin Alvarado",8,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Wu Ashun",1,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Thomas Bjorn",7,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Alex Cejka",30,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Tim Clark",13,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Ben Crane",22,7,"BestYTD1PuttorBetterStreak",2015
100,100,"John Daly",10,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Glen Day",8,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Jason Day",20,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Graham DeLaet",22,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Luke Donald",20,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Ken Duke",30,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Harris English",29,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Matt Every",26,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Derek Fathauer",27,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Tony Finau",31,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Harrison Frazar",7,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Sergio Garcia",15,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Lucas Glover",26,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Luke Guthrie",27,7,"BestYTD1PuttorBetterStreak",2015
100,100,"JJ Henry",30,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Morgan Hoffmann",26,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Max Homa",27,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Billy Horschel",28,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Charles Howell III",30,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Mikko Ilonen",8,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Trevor Immelman",19,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Ryo Ishikawa",28,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Zach Johnson",25,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Colt Knost",29,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Russell Knox",28,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Jason Kokrak",28,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Matt Kuchar",25,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Marc Leishman",23,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Justin Leonard",22,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Scott McCarron",7,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Rory McIlroy",12,7,"BestYTD1PuttorBetterStreak",2015
100,100,"George McNeill",27,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Troy Merritt",29,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Phil Mickelson",19,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Colin Montgomerie",2,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Sean OHair",26,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Koumei Oda",4,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Louis Oosthuizen",20,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Carlos Ortiz",30,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Greg Owen",19,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Cameron Percy",23,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Pat Perez",26,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Rod Perry",2,7,"BestYTD1PuttorBetterStreak",2015
100,100,"John Peterson",25,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Scott Piercy",28,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Martin Piller",1,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Scott Pinckney",27,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Ian Poulter",19,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Jon Rahm",3,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Chez Reavie",19,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Kyle Reifers",31,7,"BestYTD1PuttorBetterStreak",2015
100,100,"John Rollins",14,7,"BestYTD1PuttorBetterStreak",2015
100,100,"John Senden",24,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Marcel Siem",8,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Webb Simpson",22,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Roger Sloan",20,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Brandt Snedeker",27,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Scott Stallings",19,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Shawn Stefani",26,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Zack Sucher",18,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Hudson Swafford",30,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Nicholas Thompson",31,7,"BestYTD1PuttorBetterStreak",2015
100,100,"David Toms",21,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Cameron Tringale",28,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Tyrone Van Aswegen",20,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Scott Vincent",1,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Lee Westwood",15,7,"BestYTD1PuttorBetterStreak",2015
100,100,"Steve Wheatcroft",28,7,"BestYTD1PuttorBetterStreak",2015
176,176,"Blake Adams",13,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Robert Allenby",25,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jason Allred",3,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Mark Anderson",7,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Mark Baldwin",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Charlie Beljan",27,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jonas Blixt",26,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Michael Block",6,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Keegan Bradley",24,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jonathan Byrd",22,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Angel Cabrera",19,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Chad Campbell",30,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Daniel Chopra",5,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Stewart Cink",23,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Austin Connelly",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Timothy Crouch",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Nick Cullen",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jon Curran",28,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Ben Curtis",14,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Andrew Dodt",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jamie Donaldson",16,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Sean Dougherty",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Ernie Els",18,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jim Furyk",19,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Stephen Gallacher",11,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Robert Garrigus",25,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Fabian Gomez",26,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Emiliano Grillo",5,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Brandon Hagy",8,6,"BestYTD1PuttorBetterStreak",2015
176,176,"David Hearn",30,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Mike Hendry",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jim Herman",27,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Wes Homan",4,6,"BestYTD1PuttorBetterStreak",2015
176,176,"John Huh",31,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Hiroshi Iwata",4,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Thongchai Jaidee",10,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Robert Karlsson",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Martin Kaymer",13,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Troy Kelly",9,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Whee Kim",23,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Chris Kirk",21,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Kevin Kisner",30,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jake Knapp",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"DH Lee",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Andrew Loupe",15,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Davis Love III",18,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Shane Lowry",13,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Joost Luiten",13,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Hunter Mahan",24,6,"BestYTD1PuttorBetterStreak",2015
176,176,"David Mathis",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Lee McCoy",3,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Graeme McDowell",15,6,"BestYTD1PuttorBetterStreak",2015
176,176,"William McGirt",30,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Larry Mize",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Francesco Molinari",16,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Chris Naegel",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Brody Ninyette",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Seung Yul Noh",21,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Geoff Ogilvy",15,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Garrett Osborn",4,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Rod Pampling",10,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Kenny Perry",9,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Austin Peters",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Tim Petrovic",11,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Carl Pettersson",32,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Alex Prugh",27,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Andrew Putnam",23,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Angelo Que",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Brett Quigley",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Alvaro Quiros",2,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Cory Renfrew",1,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Patrick Rodgers",17,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Carlos Sainz Jr",20,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Sam Saunders",28,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Vijay Singh",23,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Chris Smith",9,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Byron Smith",21,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Cameron Smith",13,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Kevin Streelman",27,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Andy Sullivan",6,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Vaughn Taylor",12,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Bo Van Pelt",28,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Jhonattan Vegas",27,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Scott Verplank",13,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Johnson Wagner",23,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Marc Warren",9,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Tim Wilkinson",28,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Danny Willett",10,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Mark Wilson",28,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Tiger Woods",11,6,"BestYTD1PuttorBetterStreak",2015
176,176,"Gunn Yang",9,6,"BestYTD1PuttorBetterStreak",2015
267,267,"Stuart Appleby",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Tommy Armour III",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Ryan Armour",17,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Scott Arnold",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Woody Austin",11,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Matt Bettencourt",8,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Michael Bradley",4,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Mark Brooks",3,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Sam Burns",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Mark Calcavecchia",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Roberto Castro",16,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Albin Choi",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Darren Clarke",6,5,"BestYTD1PuttorBetterStreak",2015
267,267,"George Coetzee",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Austin Cook",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Bryson DeChambeau",3,5,"BestYTD1PuttorBetterStreak",2015
267,267,"James Driscoll",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Victor Dubuisson",10,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Ty Dunlap",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"John Faidley",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Tommy Fleetwood",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Steve Flesch",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Brian Gaffney",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Brice Garnett",29,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Kevin Golding",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Jerry Haas",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Todd Hamilton",3,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Tyrrell Hatton",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Tim Herron",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"David Holmes",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Mu Hu",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Lee Janzen",4,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Alex Kang",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Smylie Kaufman",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"JJ Killeen",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"David Lipsky",5,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Jamie Lovemark",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Steve Lowery",3,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Bill Lunde",18,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Jarrod Lyle",10,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Will Ma Kenzie",16,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Troy Matteson",9,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Len Mattiace",6,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Maverick McNealy",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Prom Meesawat",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Shaun Micheel",5,5,"BestYTD1PuttorBetterStreak",2015
267,267,"James Morrison",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Taylor Pendrith",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Andy Pope",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Dicky Pride",5,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Garrett Rank",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Jim Renner",27,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Ben Schlottman",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Ollie Schniederjans",7,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Adam Scott",15,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Kevin Stadler",5,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Richard Sterne",18,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Nick Taylor",28,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Josh Teater",11,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Matt Thompson",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"DJ Trahan",5,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Peter Uihlein",4,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Jaco Van Zyl",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"TJ Vogel",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Charlie Wi",9,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Garrett Willis",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Bobby Wyatt",2,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Will Zalatoris",1,5,"BestYTD1PuttorBetterStreak",2015
267,267,"Lian Wei Zhang",1,5,"BestYTD1PuttorBetterStreak",2015
336,336,"Joe Affrunti",4,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Byeong Hun An",5,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Cameron Beckman",8,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Kyle Bilodeau",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Guy Boros",2,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Josh Broadaway",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Rafa Cabrera Bello",4,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Brian Cairns",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Brian Campbell",2,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Patrick Cantlay",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Sebastian Cappelen",2,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Danny Chia",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Corey Conners",6,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Fred Couples",2,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Kelvin Day",2,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Roberto Diaz",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Chris DiMarco",4,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Robert Dinwiddie",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Matt Dobyns",1,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Joe Durant",2,4,"BestYTD1PuttorBetterStreak",2015
336,336,"David Duval",6,4,"BestYTD1PuttorBetterStreak",2015
336,336,"Jeronimo Esteve",1,4,"BestYTD1PuttorBetterStreak",2015
