"ProximitytoHolefrom1020yards_RANKTHISWEEK_2011","ProximitytoHolefrom1020yards_RANKLASTWEEK_2011","ProximitytoHolefrom1020yards_PLAYERNAME_2011","ProximitytoHolefrom1020yards_ROUNDS_2011","ProximitytoHolefrom1020yards_AVGDTP_2011","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2011","ProximitytoHolefrom1020yards_OFSHOTS_2011","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2011","stat_name","year"
23,23,"DA Points",89,NA,1593.5,252,77,"ProximitytoHolefrom1020yards",2011
23,23,"Paul Stankowski",78,NA,1175.333,186,56,"ProximitytoHolefrom1020yards",2011
29,29,"Stuart Appleby",65,NA,1207,188,128,"ProximitytoHolefrom1020yards",2011
29,29,"Greg Chalmers",88,NA,1570.833,246,1,"ProximitytoHolefrom1020yards",2011
29,29,"Nathan Green",81,NA,1519.167,238,26,"ProximitytoHolefrom1020yards",2011
29,29,"Trevor Immelman",84,NA,1102.083,172,89,"ProximitytoHolefrom1020yards",2011
29,29,"Lee Janzen",62,NA,1032.583,160,144,"ProximitytoHolefrom1020yards",2011
29,29,"Rocco Mediate",53,NA,972.167,151,178,"ProximitytoHolefrom1020yards",2011
29,29,"Kevin Na",84,NA,1513.75,237,9,"ProximitytoHolefrom1020yards",2011
29,29,"Rod Pampling",72,NA,1256.75,196,10,"ProximitytoHolefrom1020yards",2011
29,29,"Cameron Tringale",110,NA,1713,266,97,"ProximitytoHolefrom1020yards",2011
29,29,"Mark Wilson",89,NA,1341,209,11,"ProximitytoHolefrom1020yards",2011
39,39,"Arjun Atwal",91,NA,1570.667,242,131,"ProximitytoHolefrom1020yards",2011
39,39,"Woody Austin",59,NA,974.917,150,5,"ProximitytoHolefrom1020yards",2011
39,39,"Kris Blanks",92,NA,1562.583,239,94,"ProximitytoHolefrom1020yards",2011
39,39,"Chad Campbell",99,NA,1387.583,214,102,"ProximitytoHolefrom1020yards",2011
39,39,"Chris DiMarco",93,NA,1370.167,212,39,"ProximitytoHolefrom1020yards",2011
39,39,"James Driscoll",71,NA,1295.167,200,112,"ProximitytoHolefrom1020yards",2011
39,39,"Ernie Els",71,NA,882.167,136,182,"ProximitytoHolefrom1020yards",2011
39,39,"Sergio Garcia",61,NA,964.333,149,44,"ProximitytoHolefrom1020yards",2011
39,39,"Steve Marino",76,NA,1113.333,171,97,"ProximitytoHolefrom1020yards",2011
39,39,"Billy Mayfair",94,NA,1489.083,228,27,"ProximitytoHolefrom1020yards",2011
39,39,"Zack Miller",86,NA,1703.5,263,153,"ProximitytoHolefrom1020yards",2011
39,39,"Justin Rose",79,NA,1254.417,193,95,"ProximitytoHolefrom1020yards",2011
39,39,"Nate Smith",66,NA,1083.833,167,90,"ProximitytoHolefrom1020yards",2011
39,39,"Camilo Villegas",69,NA,1095.167,168,127,"ProximitytoHolefrom1020yards",2011
53,53,"Aaron Baddeley",77,NA,1263.583,191,55,"ProximitytoHolefrom1020yards",2011
53,53,"Jim Furyk",87,NA,1126.167,172,76,"ProximitytoHolefrom1020yards",2011
53,53,"Paul Goydos",81,NA,1329.5,202,130,"ProximitytoHolefrom1020yards",2011
53,53,"Matt Kuchar",94,NA,1241.75,188,13,"ProximitytoHolefrom1020yards",2011
53,53,"Marc Leishman",87,NA,1536.25,233,71,"ProximitytoHolefrom1020yards",2011
53,53,"Spencer Levin",113,NA,1696.333,257,41,"ProximitytoHolefrom1020yards",2011
53,53,"Joe Ogilvie",75,NA,1243.417,190,109,"ProximitytoHolefrom1020yards",2011
53,53,"Chris Riley",76,NA,1388.25,211,20,"ProximitytoHolefrom1020yards",2011
53,53,"Heath Slocum",89,NA,1218,186,149,"ProximitytoHolefrom1020yards",2011
62,62,"Michael Bradley",74,NA,1053.417,158,179,"ProximitytoHolefrom1020yards",2011
62,62,"KJ Choi",77,NA,1090.583,163,27,"ProximitytoHolefrom1020yards",2011
62,62,"Colt Knost",80,NA,1402.333,210,135,"ProximitytoHolefrom1020yards",2011
62,62,"Shaun Micheel",77,NA,1480.417,223,69,"ProximitytoHolefrom1020yards",2011
62,62,"Phil Mickelson",79,NA,1135.5,170,17,"ProximitytoHolefrom1020yards",2011
62,62,"Chris Stroud",88,NA,1633.083,245,103,"ProximitytoHolefrom1020yards",2011
62,62,"David Toms",78,NA,929.833,140,25,"ProximitytoHolefrom1020yards",2011
69,69,"Charley Hoffman",93,NA,1643.75,243,163,"ProximitytoHolefrom1020yards",2011
69,69,"Freddie Jacobson",92,NA,1441.583,213,34,"ProximitytoHolefrom1020yards",2011
69,69,"Robert Karlsson",61,NA,979.917,145,40,"ProximitytoHolefrom1020yards",2011
69,69,"Bio Kim",71,NA,1443.75,213,142,"ProximitytoHolefrom1020yards",2011
69,69,"Geoff Ogilvy",69,NA,1270.667,189,52,"ProximitytoHolefrom1020yards",2011
69,69,"Carl Pettersson",95,NA,1811.75,268,72,"ProximitytoHolefrom1020yards",2011
75,75,"Alex Cejka",59,NA,1059.5,155,111,"ProximitytoHolefrom1020yards",2011
75,75,"Michael Connell",76,NA,1481.667,218,30,"ProximitytoHolefrom1020yards",2011
75,75,"Jason Day",76,NA,1245.583,182,3,"ProximitytoHolefrom1020yards",2011
75,75,"Retief Goosen",50,NA,777,114,81,"ProximitytoHolefrom1020yards",2011
75,75,"Justin Hicks",60,NA,865,126,185,"ProximitytoHolefrom1020yards",2011
75,75,"Charles Howell III",108,NA,1815.5,266,5,"ProximitytoHolefrom1020yards",2011
75,75,"Richard Johnson",64,NA,1019.083,149,155,"ProximitytoHolefrom1020yards",2011
75,75,"George McNeill",69,NA,1334.833,195,124,"ProximitytoHolefrom1020yards",2011
75,75,"Ryan Palmer",82,NA,1211.25,178,47,"ProximitytoHolefrom1020yards",2011
75,75,"Pat Perez",76,NA,1622.667,237,78,"ProximitytoHolefrom1020yards",2011
75,75,"Tag Ridings",87,NA,1616,237,134,"ProximitytoHolefrom1020yards",2011
86,86,"Stephen Ames",69,NA,1248.167,180,35,"ProximitytoHolefrom1020yards",2011
86,86,"Brendon de Jonge",105,NA,1820.583,264,42,"ProximitytoHolefrom1020yards",2011
86,86,"David Duval",67,NA,1115.583,161,172,"ProximitytoHolefrom1020yards",2011
86,86,"Rickie Fowler",84,NA,1420.583,205,139,"ProximitytoHolefrom1020yards",2011
86,86,"Tim Herron",85,NA,1575,229,60,"ProximitytoHolefrom1020yards",2011
86,86,"Troy Merritt",63,NA,1291.5,186,121,"ProximitytoHolefrom1020yards",2011
86,86,"Sean OHair",71,NA,1330.667,192,146,"ProximitytoHolefrom1020yards",2011
86,86,"Charl Schwartzel",58,NA,813.583,117,50,"ProximitytoHolefrom1020yards",2011
86,86,"Bo Van Pelt",92,NA,1360.417,197,68,"ProximitytoHolefrom1020yards",2011
86,86,"Nick Watney",80,NA,1287.5,187,12,"ProximitytoHolefrom1020yards",2011
96,96,"Robert Allenby",84,NA,1354.167,193,66,"ProximitytoHolefrom1020yards",2011
96,96,"Rich Beem",53,NA,986.5,141,168,"ProximitytoHolefrom1020yards",2011
96,96,"Stewart Cink",72,NA,1039.833,149,107,"ProximitytoHolefrom1020yards",2011
96,96,"Jason Dufner",78,NA,1266.667,182,70,"ProximitytoHolefrom1020yards",2011
96,96,"Tom Gillis",55,NA,1090.917,155,129,"ProximitytoHolefrom1020yards",2011
96,96,"Bill Haas",93,NA,1476.25,210,79,"ProximitytoHolefrom1020yards",2011
96,96,"Brandt Jobe",100,NA,1574.417,226,67,"ProximitytoHolefrom1020yards",2011
96,96,"Matt Jones",71,NA,1486.583,213,110,"ProximitytoHolefrom1020yards",2011
96,96,"DJ Trahan",91,NA,1702.167,243,82,"ProximitytoHolefrom1020yards",2011
96,96,"Charlie Wi",83,NA,1646.417,236,64,"ProximitytoHolefrom1020yards",2011
96,96,"Gary Woodland",93,NA,1388.75,198,86,"ProximitytoHolefrom1020yards",2011
107,107,"Blake Adams",116,NA,2185.167,309,33,"ProximitytoHolefrom1020yards",2011
107,107,"Brian Davis",105,NA,1838,259,62,"ProximitytoHolefrom1020yards",2011
107,107,"Lucas Glover",74,NA,1254.833,178,162,"ProximitytoHolefrom1020yards",2011
107,107,"Scott Gutschewski",67,NA,1250.917,177,115,"ProximitytoHolefrom1020yards",2011
107,107,"Anthony Kim",72,NA,1172.167,165,75,"ProximitytoHolefrom1020yards",2011
107,107,"David Mathis",83,NA,1525.833,216,30,"ProximitytoHolefrom1020yards",2011
107,107,"Kevin Streelman",90,NA,1413.167,199,37,"ProximitytoHolefrom1020yards",2011
107,107,"Jimmy Walker",79,NA,1666.417,234,54,"ProximitytoHolefrom1020yards",2011
115,115,"Steven Bowditch",86,NA,1887.917,264,175,"ProximitytoHolefrom1020yards",2011
115,115,"JP Hayes",56,NA,1145.833,160,80,"ProximitytoHolefrom1020yards",2011
115,115,"Bill Lunde",92,NA,1547.25,215,114,"ProximitytoHolefrom1020yards",2011
115,115,"Troy Matteson",91,NA,1827.583,254,132,"ProximitytoHolefrom1020yards",2011
115,115,"William McGirt",103,NA,1853.917,260,51,"ProximitytoHolefrom1020yards",2011
115,115,"Alexandre Rocha",65,NA,943.75,132,136,"ProximitytoHolefrom1020yards",2011
115,115,"Brandt Snedeker",85,NA,1614.5,225,22,"ProximitytoHolefrom1020yards",2011
115,115,"YE Yang",63,NA,957.333,134,23,"ProximitytoHolefrom1020yards",2011
123,123,"Jason Bohn",74,NA,1342.583,185,83,"ProximitytoHolefrom1020yards",2011
123,123,"Harrison Frazar",58,NA,1001.583,138,157,"ProximitytoHolefrom1020yards",2011
123,123,"David Hearn",88,NA,1491.417,206,53,"ProximitytoHolefrom1020yards",2011
123,123,"Dustin Johnson",72,NA,1138.917,158,181,"ProximitytoHolefrom1020yards",2011
123,123,"Martin Laird",77,NA,1404.333,194,60,"ProximitytoHolefrom1020yards",2011
123,123,"Davis Love III",70,NA,1171.167,161,161,"ProximitytoHolefrom1020yards",2011
123,123,"Scott McCarron",65,NA,1373.917,190,36,"ProximitytoHolefrom1020yards",2011
123,123,"Jim Renner",65,NA,1114,153,85,"ProximitytoHolefrom1020yards",2011
123,123,"Johnson Wagner",81,NA,1314.583,181,96,"ProximitytoHolefrom1020yards",2011
123,123,"Dean Wilson",62,NA,1333.917,183,19,"ProximitytoHolefrom1020yards",2011
133,133,"Ben Crane",76,NA,1426.25,194,23,"ProximitytoHolefrom1020yards",2011
133,133,"Hunter Haas",96,NA,1877,255,48,"ProximitytoHolefrom1020yards",2011
133,133,"Chez Reavie",92,NA,1822.75,248,140,"ProximitytoHolefrom1020yards",2011
133,133,"Brendan Steele",89,NA,1723.25,236,149,"ProximitytoHolefrom1020yards",2011
133,133,"Daniel Summerhays",75,NA,1554,211,138,"ProximitytoHolefrom1020yards",2011
133,133,"Vaughn Taylor",89,NA,1741.5,237,72,"ProximitytoHolefrom1020yards",2011
133,133,"Josh Teater",104,NA,2050.25,281,152,"ProximitytoHolefrom1020yards",2011
133,133,"Michael Thompson",79,NA,1514,206,32,"ProximitytoHolefrom1020yards",2011
141,141,"JJ Henry",96,NA,1600.833,217,126,"ProximitytoHolefrom1020yards",2011
141,141,"John Rollins",85,NA,1568,211,123,"ProximitytoHolefrom1020yards",2011
141,141,"Andres Romero",77,NA,1609.25,218,120,"ProximitytoHolefrom1020yards",2011
141,141,"John Senden",94,NA,1347.667,181,145,"ProximitytoHolefrom1020yards",2011
145,145,"Briny Baird",60,NA,934.833,125,46,"ProximitytoHolefrom1020yards",2011
146,146,"Chris Couch",73,NA,1816,239,27,"ProximitytoHolefrom1020yards",2011
146,146,"Joe Durant",71,NA,1310.417,172,59,"ProximitytoHolefrom1020yards",2011
146,146,"Kent Jones",76,NA,1422.75,187,151,"ProximitytoHolefrom1020yards",2011
146,146,"Will Strickler",51,NA,1112.917,147,154,"ProximitytoHolefrom1020yards",2011
146,146,"Jhonattan Vegas",84,NA,1583.75,209,148,"ProximitytoHolefrom1020yards",2011
146,146,"Boo Weekley",66,NA,1240.583,164,169,"ProximitytoHolefrom1020yards",2011
152,152,"Shane Bertsch",62,NA,1161.583,152,57,"ProximitytoHolefrom1020yards",2011
152,152,"Bobby Gates",82,NA,1567.917,204,180,"ProximitytoHolefrom1020yards",2011
152,152,"Graeme McDowell",50,NA,997.667,130,160,"ProximitytoHolefrom1020yards",2011
152,152,"John Merrick",71,NA,1292.833,168,91,"ProximitytoHolefrom1020yards",2011
152,152,"Kyle Stanley",98,NA,1815.5,238,156,"ProximitytoHolefrom1020yards",2011
157,157,"Jim Herman",69,NA,1272.667,164,118,"ProximitytoHolefrom1020yards",2011
157,157,"Derek Lamely",65,NA,1309.083,169,183,"ProximitytoHolefrom1020yards",2011
157,157,"Roland Thatcher",67,NA,1438.5,186,92,"ProximitytoHolefrom1020yards",2011
157,157,"Garrett Willis",71,NA,1435.083,185,88,"ProximitytoHolefrom1020yards",2011
161,161,"Cameron Beckman",71,NA,1551.667,198,113,"ProximitytoHolefrom1020yards",2011
161,161,"Joseph Bramlett",73,NA,1456.25,185,119,"ProximitytoHolefrom1020yards",2011
161,161,"Ryan Moore",79,NA,1437.833,184,45,"ProximitytoHolefrom1020yards",2011
161,161,"Adam Scott",60,NA,919.5,118,62,"ProximitytoHolefrom1020yards",2011
165,165,"Keegan Bradley",91,NA,1984.417,249,125,"ProximitytoHolefrom1020yards",2011
165,165,"Tommy Gainey",104,NA,2106.083,263,133,"ProximitytoHolefrom1020yards",2011
165,165,"Andres Gonzales",60,NA,1002.25,125,169,"ProximitytoHolefrom1020yards",2011
165,165,"Kevin Kisner",70,NA,1410.667,177,142,"ProximitytoHolefrom1020yards",2011
165,165,"Jeff Overton",92,NA,1694.5,211,147,"ProximitytoHolefrom1020yards",2011
170,170,"Matt Bettencourt",84,NA,2022.417,251,141,"ProximitytoHolefrom1020yards",2011
170,170,"Fabian Gomez",84,NA,1531.333,189,177,"ProximitytoHolefrom1020yards",2011
170,170,"JB Holmes",57,NA,1157.917,143,158,"ProximitytoHolefrom1020yards",2011
170,170,"Michael Putnam",67,NA,1418.5,176,87,"ProximitytoHolefrom1020yards",2011
174,174,"DJ Brigman",67,NA,1433.917,176,166,"ProximitytoHolefrom1020yards",2011
174,174,"Scott Piercy",78,NA,1587.25,195,100,"ProximitytoHolefrom1020yards",2011
174,174,"Bubba Watson",85,NA,1249,153,184,"ProximitytoHolefrom1020yards",2011
177,177,"Ben Martin",74,NA,1782.5,216,167,"ProximitytoHolefrom1020yards",2011
178,178,"Sung Kang",63,NA,1284.25,153,115,"ProximitytoHolefrom1020yards",2011
179,179,"Robert Garrigus",83,NA,1981.167,234,164,"ProximitytoHolefrom1020yards",2011
179,179,"Alex Prugh",82,NA,1696.25,199,186,"ProximitytoHolefrom1020yards",2011
181,181,"Angel Cabrera",50,NA,1100.833,128,176,"ProximitytoHolefrom1020yards",2011
181,181,"Scott Stallings",84,NA,1731.083,201,165,"ProximitytoHolefrom1020yards",2011
183,183,"Kevin Stadler",88,NA,1775.75,205,174,"ProximitytoHolefrom1020yards",2011
184,184,"Marc Turnesa",54,NA,1233.167,138,171,"ProximitytoHolefrom1020yards",2011
185,185,"Billy Horschel",75,NA,1532.5,171,159,"ProximitytoHolefrom1020yards",2011
186,186,"Martin Piller",63,NA,1561.5,172,172,"ProximitytoHolefrom1020yards",2011
