"Scrambling2030ydsRTPScore_RANKTHISWEEK_2015","Scrambling2030ydsRTPScore_RANKLASTWEEK_2015","Scrambling2030ydsRTPScore_PLAYERNAME_2015","Scrambling2030ydsRTPScore_ROUNDS_2015","Scrambling2030ydsRTPScore_AVGRTP_2015","Scrambling2030ydsRTPScore_TOTALHOLES_2015","Scrambling2030ydsRTPScore_TOTALRTP_2015","stat_name","year"
28,28,"Phil Mickelson",70,0.408,76,31,"Scrambling2030ydsRTPScore",2015
29,29,"KJ Choi",66,0.411,73,30,"Scrambling2030ydsRTPScore",2015
29,29,"Luke Donald",71,0.411,73,30,"Scrambling2030ydsRTPScore",2015
31,31,"Jamie Donaldson",50,0.412,51,21,"Scrambling2030ydsRTPScore",2015
32,32,"Ricky Barnes",82,0.417,84,35,"Scrambling2030ydsRTPScore",2015
32,32,"Martin Flores",95,0.417,72,30,"Scrambling2030ydsRTPScore",2015
34,34,"Jon Curran",83,0.419,74,31,"Scrambling2030ydsRTPScore",2015
34,34,"Justin Leonard",61,0.419,86,36,"Scrambling2030ydsRTPScore",2015
36,36,"Charley Hoffman",97,0.424,99,42,"Scrambling2030ydsRTPScore",2015
37,37,"Steven Bowditch",103,0.429,91,39,"Scrambling2030ydsRTPScore",2015
37,37,"Webb Simpson",81,0.429,63,27,"Scrambling2030ydsRTPScore",2015
39,39,"Alex Cejka",94,0.432,88,38,"Scrambling2030ydsRTPScore",2015
40,40,"Ben Crane",62,0.433,60,26,"Scrambling2030ydsRTPScore",2015
40,40,"Boo Weekley",79,0.433,60,26,"Scrambling2030ydsRTPScore",2015
42,42,"Kevin Na",98,0.435,85,37,"Scrambling2030ydsRTPScore",2015
43,43,"Matt Kuchar",97,0.436,101,44,"Scrambling2030ydsRTPScore",2015
44,44,"Steven Alker",62,0.444,54,24,"Scrambling2030ydsRTPScore",2015
44,44,"Retief Goosen",81,0.444,72,32,"Scrambling2030ydsRTPScore",2015
46,46,"John Huh",102,0.447,103,46,"Scrambling2030ydsRTPScore",2015
47,47,"Chad Collins",79,0.448,67,30,"Scrambling2030ydsRTPScore",2015
47,47,"Pat Perez",96,0.448,67,30,"Scrambling2030ydsRTPScore",2015
49,49,"Jerry Kelly",79,0.455,99,45,"Scrambling2030ydsRTPScore",2015
49,49,"Justin Rose",69,0.455,33,15,"Scrambling2030ydsRTPScore",2015
51,51,"Kyle Reifers",96,0.457,94,43,"Scrambling2030ydsRTPScore",2015
52,52,"Max Homa",78,0.462,65,30,"Scrambling2030ydsRTPScore",2015
52,52,"Troy Merritt",91,0.462,104,48,"Scrambling2030ydsRTPScore",2015
52,52,"Brian Stuard",97,0.462,78,36,"Scrambling2030ydsRTPScore",2015
55,55,"Ian Poulter",68,0.463,67,31,"Scrambling2030ydsRTPScore",2015
56,56,"Chesson Hadley",101,0.465,101,47,"Scrambling2030ydsRTPScore",2015
57,57,"Seung Yul Noh",65,0.466,58,27,"Scrambling2030ydsRTPScore",2015
58,58,"Kevin Chappell",86,0.467,75,35,"Scrambling2030ydsRTPScore",2015
59,59,"Andrew Putnam",68,0.468,77,36,"Scrambling2030ydsRTPScore",2015
60,60,"Scott Langley",94,0.47,83,39,"Scrambling2030ydsRTPScore",2015
60,60,"John Merrick",78,0.47,66,31,"Scrambling2030ydsRTPScore",2015
62,62,"Derek Ernst",75,0.471,70,33,"Scrambling2030ydsRTPScore",2015
62,62,"Andres Gonzales",90,0.471,87,41,"Scrambling2030ydsRTPScore",2015
62,62,"Byron Smith",59,0.471,34,16,"Scrambling2030ydsRTPScore",2015
65,65,"Michael Putnam",87,0.472,72,34,"Scrambling2030ydsRTPScore",2015
65,65,"Patrick Reed",103,0.472,89,42,"Scrambling2030ydsRTPScore",2015
67,67,"Ken Duke",93,0.473,91,43,"Scrambling2030ydsRTPScore",2015
67,67,"Whee Kim",71,0.473,55,26,"Scrambling2030ydsRTPScore",2015
69,69,"Davis Love III",51,0.475,40,19,"Scrambling2030ydsRTPScore",2015
70,70,"JJ Henry",94,0.476,84,40,"Scrambling2030ydsRTPScore",2015
71,71,"George McNeill",93,0.477,107,51,"Scrambling2030ydsRTPScore",2015
72,72,"Billy Hurley III",83,0.478,67,32,"Scrambling2030ydsRTPScore",2015
72,72,"Hudson Swafford",97,0.478,69,33,"Scrambling2030ydsRTPScore",2015
72,72,"Jhonattan Vegas",90,0.478,90,43,"Scrambling2030ydsRTPScore",2015
75,75,"Eric Axley",57,0.479,48,23,"Scrambling2030ydsRTPScore",2015
76,76,"Zac Blair",108,0.481,129,62,"Scrambling2030ydsRTPScore",2015
76,76,"Jason Gore",76,0.481,52,25,"Scrambling2030ydsRTPScore",2015
76,76,"William McGirt",103,0.481,108,52,"Scrambling2030ydsRTPScore",2015
76,76,"Jonathan Randolph",72,0.481,77,37,"Scrambling2030ydsRTPScore",2015
76,76,"Jim Renner",68,0.481,52,25,"Scrambling2030ydsRTPScore",2015
81,81,"Carlos Ortiz",100,0.482,85,41,"Scrambling2030ydsRTPScore",2015
82,82,"Kevin Kisner",104,0.483,89,43,"Scrambling2030ydsRTPScore",2015
83,83,"Chez Reavie",56,0.486,37,18,"Scrambling2030ydsRTPScore",2015
84,84,"Daniel Summerhays",101,0.487,115,56,"Scrambling2030ydsRTPScore",2015
85,85,"Colt Knost",90,0.488,86,42,"Scrambling2030ydsRTPScore",2015
86,86,"Billy Horschel",99,0.492,61,30,"Scrambling2030ydsRTPScore",2015
86,86,"Hideki Matsuyama",95,0.492,61,30,"Scrambling2030ydsRTPScore",2015
88,88,"Gonzalo Fdez Castano",81,0.493,73,36,"Scrambling2030ydsRTPScore",2015
88,88,"Bo Van Pelt",81,0.493,73,36,"Scrambling2030ydsRTPScore",2015
90,90,"Brendan Steele",88,0.494,77,38,"Scrambling2030ydsRTPScore",2015
90,90,"Camilo Villegas",83,0.494,83,41,"Scrambling2030ydsRTPScore",2015
92,92,"Harris English",105,0.495,97,48,"Scrambling2030ydsRTPScore",2015
92,92,"Derek Fathauer",81,0.495,99,49,"Scrambling2030ydsRTPScore",2015
94,94,"Padraig Harrington",60,0.5,64,32,"Scrambling2030ydsRTPScore",2015
94,94,"Matt Jones",89,0.5,84,42,"Scrambling2030ydsRTPScore",2015
94,94,"Bill Lunde",50,0.5,40,20,"Scrambling2030ydsRTPScore",2015
94,94,"Rory Sabbatini",81,0.5,68,34,"Scrambling2030ydsRTPScore",2015
94,94,"Heath Slocum",57,0.5,48,24,"Scrambling2030ydsRTPScore",2015
94,94,"Henrik Stenson",63,0.5,42,21,"Scrambling2030ydsRTPScore",2015
94,94,"Mark Wilson",89,0.5,104,52,"Scrambling2030ydsRTPScore",2015
101,101,"Brendon de Jonge",106,0.504,113,57,"Scrambling2030ydsRTPScore",2015
102,102,"Carl Pettersson",106,0.505,99,50,"Scrambling2030ydsRTPScore",2015
103,103,"Jason Bohn",95,0.506,79,40,"Scrambling2030ydsRTPScore",2015
103,103,"Alex Prugh",84,0.506,79,40,"Scrambling2030ydsRTPScore",2015
105,105,"DA Points",72,0.507,67,34,"Scrambling2030ydsRTPScore",2015
106,106,"Keegan Bradley",87,0.508,63,32,"Scrambling2030ydsRTPScore",2015
107,107,"Ryan Palmer",80,0.511,45,23,"Scrambling2030ydsRTPScore",2015
108,108,"Jim Herman",88,0.515,66,34,"Scrambling2030ydsRTPScore",2015
108,108,"Charles Howell III",105,0.515,101,52,"Scrambling2030ydsRTPScore",2015
108,108,"Mark Hubbard",79,0.515,68,35,"Scrambling2030ydsRTPScore",2015
111,111,"Russell Henley",87,0.516,93,48,"Scrambling2030ydsRTPScore",2015
111,111,"Chris Kirk",76,0.516,62,32,"Scrambling2030ydsRTPScore",2015
113,113,"Matt Every",73,0.518,83,43,"Scrambling2030ydsRTPScore",2015
113,113,"Jason Kokrak",88,0.518,83,43,"Scrambling2030ydsRTPScore",2015
115,115,"Daniel Berger",97,0.519,77,40,"Scrambling2030ydsRTPScore",2015
116,116,"Ryo Ishikawa",90,0.52,75,39,"Scrambling2030ydsRTPScore",2015
117,117,"David Hearn",97,0.521,96,50,"Scrambling2030ydsRTPScore",2015
118,118,"Ryan Moore",81,0.522,69,36,"Scrambling2030ydsRTPScore",2015
119,119,"Ben Martin",93,0.524,82,43,"Scrambling2030ydsRTPScore",2015
120,120,"Cameron Percy",72,0.525,61,32,"Scrambling2030ydsRTPScore",2015
121,121,"Erik Compton",86,0.526,78,41,"Scrambling2030ydsRTPScore",2015
122,122,"David Lingmerth",90,0.528,89,47,"Scrambling2030ydsRTPScore",2015
123,123,"Zach Johnson",90,0.529,85,45,"Scrambling2030ydsRTPScore",2015
124,124,"James Hahn",94,0.53,83,44,"Scrambling2030ydsRTPScore",2015
125,125,"Jimmy Walker",89,0.531,64,34,"Scrambling2030ydsRTPScore",2015
126,126,"Chad Campbell",97,0.533,92,49,"Scrambling2030ydsRTPScore",2015
126,126,"Paul Casey",87,0.533,60,32,"Scrambling2030ydsRTPScore",2015
126,126,"Hunter Mahan",88,0.533,75,40,"Scrambling2030ydsRTPScore",2015
129,129,"Brian Harman",90,0.534,73,39,"Scrambling2030ydsRTPScore",2015
130,130,"Kevin Streelman",95,0.538,65,35,"Scrambling2030ydsRTPScore",2015
131,131,"Sean OHair",86,0.539,102,55,"Scrambling2030ydsRTPScore",2015
131,131,"Vijay Singh",78,0.539,76,41,"Scrambling2030ydsRTPScore",2015
133,133,"Tim Wilkinson",73,0.541,74,40,"Scrambling2030ydsRTPScore",2015
134,134,"Fabian Gomez",83,0.543,70,38,"Scrambling2030ydsRTPScore",2015
135,135,"Francesco Molinari",56,0.545,44,24,"Scrambling2030ydsRTPScore",2015
135,135,"Nick Taylor",91,0.545,88,48,"Scrambling2030ydsRTPScore",2015
137,137,"Sangmoon Bae",98,0.549,102,56,"Scrambling2030ydsRTPScore",2015
137,137,"Michael Thompson",83,0.549,91,50,"Scrambling2030ydsRTPScore",2015
139,139,"Brian Davis",86,0.552,87,48,"Scrambling2030ydsRTPScore",2015
140,140,"Blayne Barber",76,0.553,76,42,"Scrambling2030ydsRTPScore",2015
140,140,"Nick Watney",91,0.553,76,42,"Scrambling2030ydsRTPScore",2015
142,142,"Ernie Els",57,0.556,45,25,"Scrambling2030ydsRTPScore",2015
142,142,"Bill Haas",89,0.556,81,45,"Scrambling2030ydsRTPScore",2015
144,144,"Brice Garnett",81,0.558,77,43,"Scrambling2030ydsRTPScore",2015
145,145,"Adam Hadwin",95,0.561,82,46,"Scrambling2030ydsRTPScore",2015
145,145,"Brooks Koepka",84,0.561,57,32,"Scrambling2030ydsRTPScore",2015
147,147,"Scott Brown",97,0.565,92,52,"Scrambling2030ydsRTPScore",2015
147,147,"Roberto Castro",54,0.565,46,26,"Scrambling2030ydsRTPScore",2015
147,147,"Scott Piercy",90,0.565,92,52,"Scrambling2030ydsRTPScore",2015
147,147,"Charl Schwartzel",67,0.565,46,26,"Scrambling2030ydsRTPScore",2015
151,151,"John Peterson",84,0.569,72,41,"Scrambling2030ydsRTPScore",2015
152,152,"Roger Sloan",56,0.571,42,24,"Scrambling2030ydsRTPScore",2015
153,153,"Geoff Ogilvy",50,0.574,54,31,"Scrambling2030ydsRTPScore",2015
153,153,"Scott Stallings",60,0.574,54,31,"Scrambling2030ydsRTPScore",2015
155,155,"Tom Hoge",83,0.575,73,42,"Scrambling2030ydsRTPScore",2015
156,156,"Justin Thomas",106,0.577,78,45,"Scrambling2030ydsRTPScore",2015
157,157,"Russell Knox",96,0.584,77,45,"Scrambling2030ydsRTPScore",2015
158,158,"Stewart Cink",77,0.586,58,34,"Scrambling2030ydsRTPScore",2015
159,159,"Robert Allenby",63,0.587,46,27,"Scrambling2030ydsRTPScore",2015
160,160,"Andrew Svoboda",80,0.588,80,47,"Scrambling2030ydsRTPScore",2015
161,161,"Scott Pinckney",88,0.591,88,52,"Scrambling2030ydsRTPScore",2015
162,162,"Shawn Stefani",94,0.595,79,47,"Scrambling2030ydsRTPScore",2015
163,163,"Greg Chalmers",58,0.596,47,28,"Scrambling2030ydsRTPScore",2015
163,163,"John Senden",80,0.596,52,31,"Scrambling2030ydsRTPScore",2015
165,165,"Steve Wheatcroft",87,0.598,92,55,"Scrambling2030ydsRTPScore",2015
166,166,"Dustin Johnson",75,0.603,63,38,"Scrambling2030ydsRTPScore",2015
167,167,"Spencer Levin",99,0.606,94,57,"Scrambling2030ydsRTPScore",2015
168,168,"Rickie Fowler",76,0.614,70,43,"Scrambling2030ydsRTPScore",2015
168,168,"Robert Garrigus",70,0.614,44,27,"Scrambling2030ydsRTPScore",2015
170,170,"Lucas Glover",79,0.617,60,37,"Scrambling2030ydsRTPScore",2015
171,171,"Tony Finau",106,0.624,85,53,"Scrambling2030ydsRTPScore",2015
172,172,"Patrick Rodgers",57,0.625,40,25,"Scrambling2030ydsRTPScore",2015
173,173,"Sergio Garcia",59,0.63,46,29,"Scrambling2030ydsRTPScore",2015
174,174,"Angel Cabrera",53,0.634,41,26,"Scrambling2030ydsRTPScore",2015
175,175,"Andres Romero",69,0.647,68,44,"Scrambling2030ydsRTPScore",2015
176,176,"Nicholas Thompson",90,0.653,72,47,"Scrambling2030ydsRTPScore",2015
177,177,"Adam Scott",51,0.656,32,21,"Scrambling2030ydsRTPScore",2015
178,178,"Marc Leishman",74,0.66,53,35,"Scrambling2030ydsRTPScore",2015
179,179,"Jeff Overton",94,0.677,93,63,"Scrambling2030ydsRTPScore",2015
180,180,"Jonas Blixt",78,0.678,59,40,"Scrambling2030ydsRTPScore",2015
181,181,"Charlie Beljan",76,0.68,50,34,"Scrambling2030ydsRTPScore",2015
182,182,"Louis Oosthuizen",68,0.684,38,26,"Scrambling2030ydsRTPScore",2015
183,183,"Oscar Fraustro",58,0.7,50,35,"Scrambling2030ydsRTPScore",2015
184,184,"Sam Saunders",83,0.727,66,48,"Scrambling2030ydsRTPScore",2015
