"Puttingfrom1520_RANKTHISWEEK_2015","Puttingfrom1520_RANKLASTWEEK_2015","Puttingfrom1520_PLAYERNAME_2015","Puttingfrom1520_ROUNDS_2015","Puttingfrom1520_PctMADE_2015","Puttingfrom1520_ATTEMPTS_2015","Puttingfrom1520_PUTTSMADE_2015","stat_name","year"
1,1,"Hunter Mahan",88,30.63,111,34,"Puttingfrom1520",2015
2,2,"Jordan Spieth",91,27.89,147,41,"Puttingfrom1520",2015
3,3,"Jamie Donaldson",50,26.79,56,15,"Puttingfrom1520",2015
4,4,"Jimmy Walker",89,25.38,130,33,"Puttingfrom1520",2015
5,5,"Rickie Fowler",76,25.22,115,29,"Puttingfrom1520",2015
6,6,"Andrew Putnam",68,24.73,93,23,"Puttingfrom1520",2015
7,7,"Brian Stuard",97,24.71,170,42,"Puttingfrom1520",2015
8,8,"Billy Hurley III",83,24.43,131,32,"Puttingfrom1520",2015
9,9,"Justin Rose",69,24.18,91,22,"Puttingfrom1520",2015
10,10,"Will Wilcox",58,24.05,79,19,"Puttingfrom1520",2015
11,11,"Stewart Cink",77,24,125,30,"Puttingfrom1520",2015
12,12,"Hudson Swafford",97,23.73,177,42,"Puttingfrom1520",2015
13,13,"Zac Blair",108,23.53,170,40,"Puttingfrom1520",2015
13,13,"Ernie Els",57,23.53,68,16,"Puttingfrom1520",2015
15,15,"Camilo Villegas",83,23.19,138,32,"Puttingfrom1520",2015
16,16,"Padraig Harrington",60,23.17,82,19,"Puttingfrom1520",2015
16,16,"Whee Kim",71,23.17,82,19,"Puttingfrom1520",2015
18,18,"Bryce Molder",91,22.89,166,38,"Puttingfrom1520",2015
19,19,"Kevin Na",98,22.83,127,29,"Puttingfrom1520",2015
20,20,"Blayne Barber",76,22.73,132,30,"Puttingfrom1520",2015
20,20,"Scott Pinckney",88,22.73,154,35,"Puttingfrom1520",2015
22,22,"Robert Streb",110,22.46,187,42,"Puttingfrom1520",2015
23,23,"Fabian Gomez",83,22.3,139,31,"Puttingfrom1520",2015
24,24,"David Hearn",97,22.16,167,37,"Puttingfrom1520",2015
