"3PuttAvoidance510_RANKTHISWEEK_2006","3PuttAvoidance510_RANKLASTWEEK_2006","3PuttAvoidance510_PLAYERNAME_2006","3PuttAvoidance510_ROUNDS_2006","3PuttAvoidance510_Pct_2006","3PuttAvoidance510_TOTAL3PUTTS_2006","3PuttAvoidance510_ATTEMPTS_2006","3PuttAvoidance510_2PUTTORBETTERPct_2006","stat_name","year"
1,1,"Michael Allen",84,0,NA,263,100,"3PuttAvoidance510",2006
1,1,"Stuart Appleby",83,0,NA,233,100,"3PuttAvoidance510",2006
1,1,"Eric Axley",91,0,NA,283,100,"3PuttAvoidance510",2006
1,1,"Briny Baird",81,0,NA,244,100,"3PuttAvoidance510",2006
1,1,"Shane Bertsch",104,0,NA,319,100,"3PuttAvoidance510",2006
1,1,"David Branshaw",98,0,NA,271,100,"3PuttAvoidance510",2006
1,1,"Mark Brooks",90,0,NA,235,100,"3PuttAvoidance510",2006
1,1,"Olin Browne",108,0,NA,323,100,"3PuttAvoidance510",2006
1,1,"Bart Bryant",87,0,NA,232,100,"3PuttAvoidance510",2006
1,1,"Chad Campbell",91,0,NA,223,100,"3PuttAvoidance510",2006
1,1,"Greg Chalmers",71,0,NA,214,100,"3PuttAvoidance510",2006
1,1,"Stewart Cink",93,0,NA,255,100,"3PuttAvoidance510",2006
1,1,"Michael Connell",51,0,NA,142,100,"3PuttAvoidance510",2006
1,1,"John Cook",67,0,NA,189,100,"3PuttAvoidance510",2006
1,1,"John Daly",51,0,NA,152,100,"3PuttAvoidance510",2006
1,1,"Robert Damron",91,0,NA,290,100,"3PuttAvoidance510",2006
1,1,"Bubba Dickerson",98,0,NA,313,100,"3PuttAvoidance510",2006
1,1,"Chris DiMarco",83,0,NA,208,100,"3PuttAvoidance510",2006
1,1,"John Engler Jr",69,0,NA,207,100,"3PuttAvoidance510",2006
1,1,"Jim Furyk",89,0,NA,208,100,"3PuttAvoidance510",2006
1,1,"Sergio Garcia",59,0,NA,146,100,"3PuttAvoidance510",2006
1,1,"Retief Goosen",68,0,NA,179,100,"3PuttAvoidance510",2006
1,1,"Jeff Gove",91,0,NA,245,100,"3PuttAvoidance510",2006
1,1,"Paul Goydos",72,0,NA,232,100,"3PuttAvoidance510",2006
1,1,"Matt Hansen",68,0,NA,178,100,"3PuttAvoidance510",2006
1,1,"Tim Herron",82,0,NA,231,100,"3PuttAvoidance510",2006
1,1,"Charles Howell III",96,0,NA,245,100,"3PuttAvoidance510",2006
1,1,"Trevor Immelman",86,0,NA,239,100,"3PuttAvoidance510",2006
1,1,"Freddie Jacobson",56,0,NA,184,100,"3PuttAvoidance510",2006
1,1,"Brandt Jobe",91,0,NA,258,100,"3PuttAvoidance510",2006
1,1,"Skip Kendall",72,0,NA,236,100,"3PuttAvoidance510",2006
1,1,"Greg Kraft",79,0,NA,241,100,"3PuttAvoidance510",2006
1,1,"Bernhard Langer",77,0,NA,204,100,"3PuttAvoidance510",2006
1,1,"Ian Leggatt",80,0,NA,245,100,"3PuttAvoidance510",2006
1,1,"Tom Lehman",70,0,NA,171,100,"3PuttAvoidance510",2006
1,1,"Frank Lickliter II",99,0,NA,290,100,"3PuttAvoidance510",2006
1,1,"Peter Lonard",77,0,NA,216,100,"3PuttAvoidance510",2006
1,1,"Davis Love III",85,0,NA,229,100,"3PuttAvoidance510",2006
1,1,"Steve Lowery",99,0,NA,294,100,"3PuttAvoidance510",2006
1,1,"Jeff Maggert",81,0,NA,256,100,"3PuttAvoidance510",2006
1,1,"Shigeki Maruyama",94,0,NA,304,100,"3PuttAvoidance510",2006
1,1,"Daisuke Maruyama",83,0,NA,230,100,"3PuttAvoidance510",2006
1,1,"Phil Mickelson",74,0,NA,167,100,"3PuttAvoidance510",2006
1,1,"Mark OMeara",52,0,NA,142,100,"3PuttAvoidance510",2006
1,1,"Arron Oberholser",82,0,NA,224,100,"3PuttAvoidance510",2006
1,1,"Jose Maria Olazabal",62,0,NA,122,100,"3PuttAvoidance510",2006
1,1,"Ryan Palmer",101,0,NA,290,100,"3PuttAvoidance510",2006
1,1,"Corey Pavin",74,0,NA,193,100,"3PuttAvoidance510",2006
1,1,"John Rollins",93,0,NA,251,100,"3PuttAvoidance510",2006
1,1,"Justin Rose",98,0,NA,319,100,"3PuttAvoidance510",2006
1,1,"Jason Schultz",77,0,NA,201,100,"3PuttAvoidance510",2006
1,1,"Adam Scott",70,0,NA,171,100,"3PuttAvoidance510",2006
1,1,"Vijay Singh",103,0,NA,279,100,"3PuttAvoidance510",2006
1,1,"Heath Slocum",96,0,NA,299,100,"3PuttAvoidance510",2006
1,1,"Paul Stankowski",70,0,NA,202,100,"3PuttAvoidance510",2006
1,1,"Steve Stricker",64,0,NA,169,100,"3PuttAvoidance510",2006
1,1,"Kevin Sutherland",100,0,NA,271,100,"3PuttAvoidance510",2006
1,1,"Vance Veazey",59,0,NA,198,100,"3PuttAvoidance510",2006
1,1,"Scott Verplank",88,0,NA,220,100,"3PuttAvoidance510",2006
1,1,"Brett Wetterich",82,0,NA,264,100,"3PuttAvoidance510",2006
1,1,"Tiger Woods",55,0,NA,114,100,"3PuttAvoidance510",2006
62,62,"Brian Gay",107,0.27,1,374,99.7,"3PuttAvoidance510",2006
63,63,"Nathan Green",108,0.3,1,337,99.7,"3PuttAvoidance510",2006
63,63,"Kent Jones",103,0.3,1,331,99.7,"3PuttAvoidance510",2006
65,65,"Daniel Chopra",110,0.31,1,323,99.6,"3PuttAvoidance510",2006
65,65,"Tim Petrovic",95,0.31,1,319,99.6,"3PuttAvoidance510",2006
67,67,"Brent Geiberger",99,0.32,1,313,99.6,"3PuttAvoidance510",2006
67,67,"Charley Hoffman",100,0.32,1,317,99.6,"3PuttAvoidance510",2006
67,67,"Hunter Mahan",98,0.32,1,316,99.6,"3PuttAvoidance510",2006
67,67,"Tag Ridings",103,0.32,1,312,99.6,"3PuttAvoidance510",2006
71,71,"Ryuji Imada",105,0.33,1,305,99.6,"3PuttAvoidance510",2006
72,72,"Jeff Brehaut",100,0.34,1,298,99.6,"3PuttAvoidance510",2006
72,72,"Jerry Kelly",100,0.34,1,291,99.6,"3PuttAvoidance510",2006
72,72,"Jeff Sluman",101,0.34,1,292,99.6,"3PuttAvoidance510",2006
75,75,"Arjun Atwal",97,0.35,1,284,99.6,"3PuttAvoidance510",2006
75,75,"Tom Pernice Jr",108,0.35,1,283,99.6,"3PuttAvoidance510",2006
77,77,"Mathias Gronberg",92,0.36,1,275,99.6,"3PuttAvoidance510",2006
77,77,"Zach Johnson",98,0.36,1,279,99.6,"3PuttAvoidance510",2006
77,77,"Camilo Villegas",95,0.36,1,275,99.6,"3PuttAvoidance510",2006
80,80,"Kris Cox",83,0.37,1,271,99.6,"3PuttAvoidance510",2006
80,80,"Jonathan Kaye",95,0.37,1,272,99.6,"3PuttAvoidance510",2006
80,80,"Stephen Leaney",84,0.37,1,271,99.6,"3PuttAvoidance510",2006
83,83,"James Driscoll",80,0.38,1,266,99.6,"3PuttAvoidance510",2006
83,83,"Robert Garrigus",85,0.38,1,262,99.6,"3PuttAvoidance510",2006
83,83,"Jerry Smith",94,0.38,1,266,99.6,"3PuttAvoidance510",2006
83,83,"Charles Warren",93,0.38,1,265,99.6,"3PuttAvoidance510",2006
87,87,"Jason Gore",86,0.39,1,259,99.6,"3PuttAvoidance510",2006
87,87,"Carl Pettersson",95,0.39,1,256,99.6,"3PuttAvoidance510",2006
89,89,"Rich Beem",85,0.4,1,249,99.6,"3PuttAvoidance510",2006
89,89,"Joey Sindelar",90,0.4,1,250,99.6,"3PuttAvoidance510",2006
91,91,"KJ Choi",93,0.41,1,245,99.5,"3PuttAvoidance510",2006
91,91,"Bob Estes",85,0.41,1,244,99.5,"3PuttAvoidance510",2006
91,91,"DA Points",82,0.41,1,243,99.5,"3PuttAvoidance510",2006
91,91,"Bob Tway",81,0.41,1,242,99.5,"3PuttAvoidance510",2006
95,95,"Chris Couch",75,0.42,1,236,99.5,"3PuttAvoidance510",2006
95,95,"Rory Sabbatini",84,0.42,1,236,99.5,"3PuttAvoidance510",2006
97,97,"Aaron Baddeley",78,0.43,1,235,99.5,"3PuttAvoidance510",2006
97,97,"David McKenzie",82,0.43,1,233,99.5,"3PuttAvoidance510",2006
97,97,"David Toms",76,0.43,1,234,99.5,"3PuttAvoidance510",2006
100,100,"Steve Jones",83,0.44,1,226,99.5,"3PuttAvoidance510",2006
101,101,"Ben Crane",85,0.46,1,218,99.5,"3PuttAvoidance510",2006
101,101,"JB Holmes",81,0.46,1,218,99.5,"3PuttAvoidance510",2006
101,101,"Rod Pampling",89,0.46,1,218,99.5,"3PuttAvoidance510",2006
104,104,"Billy Andrade",78,0.47,1,212,99.5,"3PuttAvoidance510",2006
104,104,"Justin Leonard",83,0.47,1,214,99.5,"3PuttAvoidance510",2006
104,104,"Bob May",65,0.47,1,212,99.5,"3PuttAvoidance510",2006
104,104,"Jimmy Walker",60,0.47,1,212,99.5,"3PuttAvoidance510",2006
108,108,"Tommy Armour III",65,0.5,1,201,99.5,"3PuttAvoidance510",2006
108,108,"Mike Sposa",68,0.5,1,202,99.5,"3PuttAvoidance510",2006
110,110,"Ryan Moore",68,0.51,1,195,99.4,"3PuttAvoidance510",2006
111,111,"Ryan Hietala",61,0.52,1,192,99.4,"3PuttAvoidance510",2006
111,111,"Omar Uresti",61,0.52,1,192,99.4,"3PuttAvoidance510",2006
113,113,"Geoff Ogilvy",76,0.53,1,189,99.4,"3PuttAvoidance510",2006
114,114,"Steve Flesch",119,0.55,2,362,99.4,"3PuttAvoidance510",2006
115,115,"Jon Mills",68,0.59,1,170,99.4,"3PuttAvoidance510",2006
116,116,"Ian Poulter",53,0.6,1,166,99.4,"3PuttAvoidance510",2006
116,116,"Roger Tambellini",64,0.6,1,168,99.4,"3PuttAvoidance510",2006
118,118,"Thomas Levet",53,0.61,1,163,99.3,"3PuttAvoidance510",2006
119,119,"Scott Gutschewski",53,0.62,1,161,99.3,"3PuttAvoidance510",2006
120,120,"Luke Donald",66,0.63,1,160,99.3,"3PuttAvoidance510",2006
120,120,"Fred Funk",106,0.63,2,317,99.3,"3PuttAvoidance510",2006
122,122,"Alex Cejka",93,0.64,2,311,99.3,"3PuttAvoidance510",2006
122,122,"Lucas Glover",105,0.64,2,314,99.3,"3PuttAvoidance510",2006
122,122,"Chris Smith",67,0.64,1,157,99.3,"3PuttAvoidance510",2006
