"Percentageofpotentialmoneywon_RANKTHISWEEK_2006","Percentageofpotentialmoneywon_RANKLASTWEEK_2006","Percentageofpotentialmoneywon_PLAYERNAME_2006","Percentageofpotentialmoneywon_EVENTS_2006","Percentageofpotentialmoneywon_Pct_2006","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2006","Percentageofpotentialmoneywon_POTENTIALMONEY_2006","stat_name","year"
58,58,"Aaron Baddeley",25,6.1,1516512,24877480,"Percentageofpotentialmoneywon",2006
59,59,"Justin Rose",28,6.09,1629288,26766000,"Percentageofpotentialmoneywon",2006
60,60,"Jason Bohn",29,6.08,1676892,27576000,"Percentageofpotentialmoneywon",2006
61,61,"John Senden",28,6.01,1650673,27465480,"Percentageofpotentialmoneywon",2006
62,62,"Nick OHern",15,5.96,995235,16687480,"Percentageofpotentialmoneywon",2006
63,63,"Nathan Green",30,5.94,1700803,28621000,"Percentageofpotentialmoneywon",2006
64,64,"Jerry Kelly",31,5.87,1737799,29580480,"Percentageofpotentialmoneywon",2006
65,65,"Thongchai Jaidee",2,5.86,150000,2560000,"Percentageofpotentialmoneywon",2006
66,66,"Shaun Micheel",29,5.81,1632842,28096480,"Percentageofpotentialmoneywon",2006
67,67,"Bob Estes",25,5.79,1340243,23158000,"Percentageofpotentialmoneywon",2006
68,68,"Corey Pavin",23,5.7,1308084,22946000,"Percentageofpotentialmoneywon",2006
69,69,"Chris DiMarco",26,5.69,1537925,27037480,"Percentageofpotentialmoneywon",2006
69,69,"JB Holmes",26,5.69,1487603,26129480,"Percentageofpotentialmoneywon",2006
69,69,"John Rollins",28,5.69,1498827,26353000,"Percentageofpotentialmoneywon",2006
72,72,"Jesper Parnevik",24,5.68,1308309,23040000,"Percentageofpotentialmoneywon",2006
73,73,"David Howell",14,5.66,912437,16111480,"Percentageofpotentialmoneywon",2006
74,74,"Richard Johnson",29,5.65,1555376,27549000,"Percentageofpotentialmoneywon",2006
75,75,"David Hearn",1,5.6,50437,9e+05,"Percentageofpotentialmoneywon",2006
76,76,"Ryan Moore",22,5.59,1122117,20079000,"Percentageofpotentialmoneywon",2006
77,77,"Jeff Maggert",26,5.5,1430376,26020480,"Percentageofpotentialmoneywon",2006
77,77,"Greg Owen",24,5.5,1316684,23955480,"Percentageofpotentialmoneywon",2006
79,79,"Paul Casey",8,5.45,529151,9712480,"Percentageofpotentialmoneywon",2006
80,80,"Ben Crane",26,5.41,1489092,27523480,"Percentageofpotentialmoneywon",2006
80,80,"Fred Funk",29,5.41,1579837,29184480,"Percentageofpotentialmoneywon",2006
82,82,"Chris Couch",27,5.36,1356731,25294000,"Percentageofpotentialmoneywon",2006
83,83,"Charles Howell III",30,5.21,1553104,29831000,"Percentageofpotentialmoneywon",2006
84,84,"Bo Van Pelt",28,5.18,1389926,26827480,"Percentageofpotentialmoneywon",2006
85,85,"Eric Axley",29,5.16,1274579,24678000,"Percentageofpotentialmoneywon",2006
86,86,"Jose Coceres",13,5.14,522591,10170000,"Percentageofpotentialmoneywon",2006
87,87,"Darren Clarke",11,5.05,660897,13087480,"Percentageofpotentialmoneywon",2006
88,88,"SK Ho",2,5.03,128890,2562480,"Percentageofpotentialmoneywon",2006
89,89,"Daniel Chopra",33,4.96,1530454,30825000,"Percentageofpotentialmoneywon",2006
90,90,"Billy Mayfair",29,4.87,1367997,28099000,"Percentageofpotentialmoneywon",2006
91,91,"Bart Bryant",26,4.85,1316131,27136480,"Percentageofpotentialmoneywon",2006
92,92,"Kenneth Ferrie",3,4.84,183255,3787480,"Percentageofpotentialmoneywon",2006
93,93,"Craig Barlow",22,4.76,1006537,21160000,"Percentageofpotentialmoneywon",2006
94,94,"Nick Watney",29,4.72,1243816,26379000,"Percentageofpotentialmoneywon",2006
95,95,"Sean OHair",30,4.59,1411387,30777480,"Percentageofpotentialmoneywon",2006
96,96,"Steve Flesch",33,4.58,1417615,30924000,"Percentageofpotentialmoneywon",2006
96,96,"JP Hayes",19,4.58,701432,15327000,"Percentageofpotentialmoneywon",2006
98,98,"Miguel Angel Jimenez",8,4.57,458511,10041480,"Percentageofpotentialmoneywon",2006
99,99,"Daisuke Maruyama",25,4.51,956873,21213000,"Percentageofpotentialmoneywon",2006
100,100,"Kirk Triplett",18,4.48,766593,17127000,"Percentageofpotentialmoneywon",2006
100,100,"Anthony Wall",3,4.48,172890,3862480,"Percentageofpotentialmoneywon",2006
102,102,"Freddie Jacobson",18,4.47,788763,17649000,"Percentageofpotentialmoneywon",2006
102,102,"Jeff Sluman",29,4.47,1252024,27979480,"Percentageofpotentialmoneywon",2006
104,104,"Billy Andrade",24,4.43,1057926,23874480,"Percentageofpotentialmoneywon",2006
105,105,"Mathew Goggin",26,4.34,1076141,24784480,"Percentageofpotentialmoneywon",2006
105,105,"Anders Hansen",1,4.34,53100,1224000,"Percentageofpotentialmoneywon",2006
107,107,"Charley Hoffman",29,4.26,1115192,26182000,"Percentageofpotentialmoneywon",2006
108,108,"Heath Slocum",30,4.24,1180681,27837000,"Percentageofpotentialmoneywon",2006
109,109,"Paul Goydos",24,4.23,890391,21051000,"Percentageofpotentialmoneywon",2006
109,109,"Bubba Watson",27,4.23,1019263,24120000,"Percentageofpotentialmoneywon",2006
111,111,"Hunter Mahan",29,4.17,1107456,26547480,"Percentageofpotentialmoneywon",2006
112,112,"Fred Couples",17,4.15,780361,18789480,"Percentageofpotentialmoneywon",2006
113,113,"Michael Campbell",10,4.14,515982,12457480,"Percentageofpotentialmoneywon",2006
114,114,"Woody Austin",31,4.08,1179321,28891000,"Percentageofpotentialmoneywon",2006
114,114,"Shigeki Maruyama",30,4.08,1154115,28264000,"Percentageofpotentialmoneywon",2006
116,116,"Lee Slattery",1,4.04,54096,1338480,"Percentageofpotentialmoneywon",2006
117,117,"Joe Ogilvie",29,3.97,1073110,27036000,"Percentageofpotentialmoneywon",2006
117,117,"Pat Perez",19,3.97,719507,18108000,"Percentageofpotentialmoneywon",2006
119,119,"Briny Baird",25,3.9,844547,21681000,"Percentageofpotentialmoneywon",2006
120,120,"Charles Warren",27,3.89,1018840,26163000,"Percentageofpotentialmoneywon",2006
120,120,"Lee Westwood",14,3.89,630565,16209480,"Percentageofpotentialmoneywon",2006
122,122,"Ryan Palmer",30,3.86,1092853,28278000,"Percentageofpotentialmoneywon",2006
123,123,"Ted Purdy",33,3.82,1216428,31849480,"Percentageofpotentialmoneywon",2006
124,124,"Robert Karlsson",5,3.81,234282,6152480,"Percentageofpotentialmoneywon",2006
125,125,"Steve Lowery",31,3.76,1124949,29917000,"Percentageofpotentialmoneywon",2006
126,126,"Kenny Perry",22,3.69,818698,22182480,"Percentageofpotentialmoneywon",2006
127,127,"Brian Gay",31,3.68,1037599,28179000,"Percentageofpotentialmoneywon",2006
128,128,"Peter Lonard",22,3.6,837017,23252480,"Percentageofpotentialmoneywon",2006
129,129,"Ryuji Imada",31,3.57,1018140,28486000,"Percentageofpotentialmoneywon",2006
130,130,"Jason Day",7,3.45,174508,5058000,"Percentageofpotentialmoneywon",2006
130,130,"DJ Trahan",33,3.45,1035242,30034000,"Percentageofpotentialmoneywon",2006
132,132,"Will Ma Kenzie",29,3.44,879965,25569000,"Percentageofpotentialmoneywon",2006
133,133,"Tetsuji Hiratsuka",1,3.38,44000,1300000,"Percentageofpotentialmoneywon",2006
134,134,"John Cook",22,3.37,644505,19135000,"Percentageofpotentialmoneywon",2006
134,134,"Harrison Frazar",29,3.37,889022,26370000,"Percentageofpotentialmoneywon",2006
134,134,"Jyoti Randhawa",2,3.37,85000,2525000,"Percentageofpotentialmoneywon",2006
137,137,"Bill Haas",30,3.3,887023,26865000,"Percentageofpotentialmoneywon",2006
138,138,"Bob May",21,3.22,548711,17046000,"Percentageofpotentialmoneywon",2006
139,139,"Omar Uresti",22,3.2,583704,18252000,"Percentageofpotentialmoneywon",2006
140,140,"Jeff Gove",29,3.12,793476,25443000,"Percentageofpotentialmoneywon",2006
141,141,"Loren Roberts",4,3.1,134571,4347000,"Percentageofpotentialmoneywon",2006
142,142,"Stephen Leaney",27,2.99,746747,25011000,"Percentageofpotentialmoneywon",2006
143,143,"Brian Davis",28,2.98,762281,25614000,"Percentageofpotentialmoneywon",2006
144,144,"Jason Allred",2,2.97,52500,1765000,"Percentageofpotentialmoneywon",2006
145,145,"Jason Caron",1,2.96,29260,990000,"Percentageofpotentialmoneywon",2006
146,146,"Justin Leonard",26,2.95,781756,26496000,"Percentageofpotentialmoneywon",2006
147,147,"Simon Dyson",2,2.94,77577,2638480,"Percentageofpotentialmoneywon",2006
147,147,"Joey Sindelar",29,2.94,802507,27289000,"Percentageofpotentialmoneywon",2006
149,149,"Kent Jones",32,2.92,860766,29476000,"Percentageofpotentialmoneywon",2006
150,150,"Peter Hedblom",2,2.9,74252,2563480,"Percentageofpotentialmoneywon",2006
151,151,"Kevin Sutherland",29,2.88,751625,26091000,"Percentageofpotentialmoneywon",2006
152,152,"Brian Bateman",26,2.85,645153,22662000,"Percentageofpotentialmoneywon",2006
153,153,"Brandt Jobe",28,2.84,802431,28235480,"Percentageofpotentialmoneywon",2006
154,154,"Dudley Hart",29,2.81,762736,27135000,"Percentageofpotentialmoneywon",2006
155,155,"David Branshaw",29,2.8,706345,25236000,"Percentageofpotentialmoneywon",2006
156,156,"Shingo Katayama",6,2.76,207262,7517480,"Percentageofpotentialmoneywon",2006
157,157,"Scott Piercy",6,2.74,132042,4824000,"Percentageofpotentialmoneywon",2006
158,158,"Gregory Bourdy",1,2.73,35500,1300000,"Percentageofpotentialmoneywon",2006
158,158,"Marcus Fraser",1,2.73,36482,1338480,"Percentageofpotentialmoneywon",2006
160,160,"Kevin Stadler",6,2.65,170972,6458000,"Percentageofpotentialmoneywon",2006
161,161,"WC Liang",1,2.61,25850,990000,"Percentageofpotentialmoneywon",2006
162,162,"Thomas Bjorn",7,2.58,234273,9087480,"Percentageofpotentialmoneywon",2006
162,162,"Paul Broadhurst",4,2.58,133096,5162480,"Percentageofpotentialmoneywon",2006
162,162,"Jason Gore",29,2.58,717004,27814000,"Percentageofpotentialmoneywon",2006
165,165,"JL Lewis",17,2.55,438668,17208000,"Percentageofpotentialmoneywon",2006
165,165,"Dicky Pride",9,2.55,174674,6858000,"Percentageofpotentialmoneywon",2006
167,167,"Olin Browne",30,2.54,754061,29660000,"Percentageofpotentialmoneywon",2006
168,168,"Paul Azinger",30,2.53,702089,27774000,"Percentageofpotentialmoneywon",2006
168,168,"Mark Calcavecchia",27,2.53,705315,27825480,"Percentageofpotentialmoneywon",2006
168,168,"Mathias Gronberg",30,2.53,674002,26595000,"Percentageofpotentialmoneywon",2006
171,171,"Stephen Gangluff",2,2.52,53584,2125000,"Percentageofpotentialmoneywon",2006
172,172,"Rich Beem",27,2.49,658225,26440480,"Percentageofpotentialmoneywon",2006
173,173,"Duffy Waldorf",28,2.47,625513,25282000,"Percentageofpotentialmoneywon",2006
174,174,"Scott Gutschewski",19,2.45,379487,15462000,"Percentageofpotentialmoneywon",2006
175,175,"Skip Kendall",22,2.42,439933,18163000,"Percentageofpotentialmoneywon",2006
175,175,"Thaworn Wiratchant",3,2.42,86045,3556480,"Percentageofpotentialmoneywon",2006
177,177,"Chad Collins",1,2.4,29459,1225000,"Percentageofpotentialmoneywon",2006
177,177,"Lee Williams",1,2.4,29459,1225000,"Percentageofpotentialmoneywon",2006
179,179,"Tatsuhiko Takahashi",1,2.37,30750,1300000,"Percentageofpotentialmoneywon",2006
180,180,"Marco Dawson",27,2.36,545076,23085000,"Percentageofpotentialmoneywon",2006
180,180,"Jeff Overton",28,2.36,577131,24435000,"Percentageofpotentialmoneywon",2006
182,182,"Bubba Dickerson",32,2.33,650313,27855000,"Percentageofpotentialmoneywon",2006
182,182,"Bernhard Langer",24,2.33,561512,24103480,"Percentageofpotentialmoneywon",2006
184,184,"Louis Oosthuizen",2,2.31,61000,2638480,"Percentageofpotentialmoneywon",2006
185,185,"Shane Bertsch",34,2.3,697058,30321000,"Percentageofpotentialmoneywon",2006
185,185,"Graeme McDowell",15,2.3,357901,15590480,"Percentageofpotentialmoneywon",2006
187,187,"Jay Delsing",14,2.27,276447,12160000,"Percentageofpotentialmoneywon",2006
188,188,"Charl Schwartzel",8,2.25,211281,9402480,"Percentageofpotentialmoneywon",2006
189,189,"Cameron Beckman",16,2.23,288427,12924000,"Percentageofpotentialmoneywon",2006
189,189,"Jerry Smith",29,2.23,568213,25425000,"Percentageofpotentialmoneywon",2006
191,191,"Michael Allen",25,2.22,470945,21231000,"Percentageofpotentialmoneywon",2006
192,192,"Brent Geiberger",30,2.2,590478,26865000,"Percentageofpotentialmoneywon",2006
193,193,"Jay Haas",7,2.19,163398,7462000,"Percentageofpotentialmoneywon",2006
194,194,"Robert Garrigus",28,2.18,537594,24615000,"Percentageofpotentialmoneywon",2006
194,194,"Mark Wilson",24,2.18,444317,20394000,"Percentageofpotentialmoneywon",2006
196,196,"Scott Sterling",1,2.17,20280,936000,"Percentageofpotentialmoneywon",2006
197,197,"Johan Edfors",4,2.15,111000,5162480,"Percentageofpotentialmoneywon",2006
198,198,"Brad Faxon",26,2.13,543680,25528000,"Percentageofpotentialmoneywon",2006
198,198,"Tim Petrovic",30,2.13,601928,28314000,"Percentageofpotentialmoneywon",2006
200,200,"Chris Riley",27,2.12,495313,23382000,"Percentageofpotentialmoneywon",2006
201,201,"Kris Cox",28,2.11,517835,24507000,"Percentageofpotentialmoneywon",2006
202,202,"Soren Kjeldsen",1,2.06,27619,1338480,"Percentageofpotentialmoneywon",2006
203,203,"Alex Cejka",30,2.05,525483,25605000,"Percentageofpotentialmoneywon",2006
204,204,"John Bickerton",4,2.03,104827,5162480,"Percentageofpotentialmoneywon",2006
205,205,"Lee Janzen",28,2.01,524197,26092000,"Percentageofpotentialmoneywon",2006
205,205,"Craig Parry",15,2.01,283282,14062000,"Percentageofpotentialmoneywon",2006
207,207,"Gabriel Hjertstedt",16,2,251235,12546000,"Percentageofpotentialmoneywon",2006
207,207,"Jonathan Kaye",32,2,578713,28908000,"Percentageofpotentialmoneywon",2006
209,209,"Danny Ellis",23,1.98,382500,19314000,"Percentageofpotentialmoneywon",2006
210,210,"Yusaku Miyazato",2,1.93,28162,1458000,"Percentageofpotentialmoneywon",2006
211,211,"Jeff Brehaut",33,1.89,558593,29538000,"Percentageofpotentialmoneywon",2006
212,212,"Paul McGinley",9,1.87,199984,10707480,"Percentageofpotentialmoneywon",2006
213,213,"Arjun Atwal",33,1.85,550535,29691000,"Percentageofpotentialmoneywon",2006
214,214,"Parker McLachlin",2,1.83,34674,1890000,"Percentageofpotentialmoneywon",2006
215,215,"David McKenzie",28,1.79,425227,23706000,"Percentageofpotentialmoneywon",2006
216,216,"John Huston",27,1.78,431024,24228000,"Percentageofpotentialmoneywon",2006
216,216,"Simon Khan",2,1.78,45545,2562480,"Percentageofpotentialmoneywon",2006
218,218,"Carlos Franco",29,1.77,454384,25677000,"Percentageofpotentialmoneywon",2006
219,219,"Henrik Bjornstad",31,1.76,491043,27891000,"Percentageofpotentialmoneywon",2006
220,220,"Franklin Langham",1,1.74,16642,954000,"Percentageofpotentialmoneywon",2006
221,221,"Robert Gamez",30,1.72,493640,28624000,"Percentageofpotentialmoneywon",2006
222,222,"Azuma Yano",1,1.69,14007,828000,"Percentageofpotentialmoneywon",2006
223,223,"Philip Archer",1,1.67,20482,1225000,"Percentageofpotentialmoneywon",2006
223,223,"Tag Ridings",33,1.67,498242,29854000,"Percentageofpotentialmoneywon",2006
223,223,"Paul Stankowski",22,1.67,319596,19134000,"Percentageofpotentialmoneywon",2006
226,226,"Steve Elkington",17,1.66,255196,15337480,"Percentageofpotentialmoneywon",2006
226,226,"Don Yrene",2,1.66,29238,1764000,"Percentageofpotentialmoneywon",2006
228,228,"BJ Staten",18,1.64,253088,15462000,"Percentageofpotentialmoneywon",2006
229,229,"Grant Waite",8,1.62,96950,5976000,"Percentageofpotentialmoneywon",2006
230,230,"Andrew Marshall",1,1.61,21577,1338480,"Percentageofpotentialmoneywon",2006
230,230,"DA Points",28,1.61,405983,25209000,"Percentageofpotentialmoneywon",2006
232,232,"Robert Damron",31,1.58,451299,28575000,"Percentageofpotentialmoneywon",2006
233,233,"Doug Barron",28,1.56,388225,24921000,"Percentageofpotentialmoneywon",2006
234,234,"Gary Hallberg",4,1.53,35692,2340000,"Percentageofpotentialmoneywon",2006
235,235,"Ian Leggatt",29,1.49,377902,25371000,"Percentageofpotentialmoneywon",2006
236,236,"Mark Hensby",16,1.48,251883,17043480,"Percentageofpotentialmoneywon",2006
237,237,"Tommy Armour III",25,1.47,352446,24004000,"Percentageofpotentialmoneywon",2006
238,238,"Glen Day",12,1.46,134580,9234000,"Percentageofpotentialmoneywon",2006
239,239,"Larry Mize",18,1.43,217971,15246000,"Percentageofpotentialmoneywon",2006
240,240,"Toru Taniguchi",2,1.41,35500,2525000,"Percentageofpotentialmoneywon",2006
241,241,"Kevin Na",11,1.4,146099,10440000,"Percentageofpotentialmoneywon",2006
241,241,"John Riegger",20,1.4,230765,16488000,"Percentageofpotentialmoneywon",2006
243,243,"Jason Dufner",2,1.39,29459,2125000,"Percentageofpotentialmoneywon",2006
244,244,"Ben Crenshaw",2,1.37,32060,2340000,"Percentageofpotentialmoneywon",2006
245,245,"Tjaart van der Walt",21,1.36,234917,17271000,"Percentageofpotentialmoneywon",2006
246,246,"David Duval",24,1.35,318276,23497480,"Percentageofpotentialmoneywon",2006
246,246,"Nick Price",16,1.35,208938,15526000,"Percentageofpotentialmoneywon",2006
246,246,"Marco Ruiz",1,1.35,18125,1338480,"Percentageofpotentialmoneywon",2006
249,249,"Wes Short Jr",33,1.33,422505,31720000,"Percentageofpotentialmoneywon",2006
250,250,"Notah Begay III",12,1.29,116033,8982000,"Percentageofpotentialmoneywon",2006
251,251,"Spencer Levin",1,1.28,11520,9e+05,"Percentageofpotentialmoneywon",2006
251,251,"Bob Tway",25,1.28,299725,23328000,"Percentageofpotentialmoneywon",2006
253,253,"Todd Fischer",35,1.26,395817,31527000,"Percentageofpotentialmoneywon",2006
253,253,"Richard Green",4,1.26,64250,5087480,"Percentageofpotentialmoneywon",2006
253,253,"Patrick Sheehan",34,1.26,386796,30609000,"Percentageofpotentialmoneywon",2006
253,253,"Eli Zackheim",1,1.26,6810,540000,"Percentageofpotentialmoneywon",2006
257,257,"Darron Stiles",15,1.25,157558,12654000,"Percentageofpotentialmoneywon",2006
257,257,"Ron Whittaker",28,1.25,300032,24075000,"Percentageofpotentialmoneywon",2006
259,259,"Stuart Deane",1,1.22,13140,1080000,"Percentageofpotentialmoneywon",2006
259,259,"Scott Parel",1,1.22,11660,954000,"Percentageofpotentialmoneywon",2006
259,259,"Kane Webber",1,1.22,12045,990000,"Percentageofpotentialmoneywon",2006
262,262,"Steve Jones",27,1.21,308359,25507000,"Percentageofpotentialmoneywon",2006
263,263,"Greg Kraft",26,1.19,273734,22951000,"Percentageofpotentialmoneywon",2006
263,263,"Jin Park",1,1.19,6450,540000,"Percentageofpotentialmoneywon",2006
263,263,"Vance Veazey",20,1.19,207077,17451000,"Percentageofpotentialmoneywon",2006
266,266,"Patrick Damron",1,1.18,11660,990000,"Percentageofpotentialmoneywon",2006
266,266,"Wayne Levi",1,1.18,6390,540000,"Percentageofpotentialmoneywon",2006
268,268,"Brent Delahoussaye",1,1.17,10550,9e+05,"Percentageofpotentialmoneywon",2006
268,268,"Andres Gonzales",1,1.17,8400,720000,"Percentageofpotentialmoneywon",2006
270,270,"Scott Hend",6,1.16,61162,5275000,"Percentageofpotentialmoneywon",2006
270,270,"Casey Wittenberg",1,1.16,10868,936000,"Percentageofpotentialmoneywon",2006
272,272,"Scott McCarron",15,1.15,175727,15264000,"Percentageofpotentialmoneywon",2006
273,273,"Chip Beck",1,1.14,6180,540000,"Percentageofpotentialmoneywon",2006
273,273,"Peter Jacobsen",4,1.14,46256,4069000,"Percentageofpotentialmoneywon",2006
275,275,"Mark OMeara",18,1.13,203667,18015480,"Percentageofpotentialmoneywon",2006
276,276,"Brian Henninger",12,1.1,96453,8748000,"Percentageofpotentialmoneywon",2006
277,277,"Chris Parra",1,1.09,12152,1116000,"Percentageofpotentialmoneywon",2006
278,278,"Stephen Dodd",3,1.08,41750,3862480,"Percentageofpotentialmoneywon",2006
279,279,"Scott Harrington",1,1.04,7480,720000,"Percentageofpotentialmoneywon",2006
279,279,"Jim Kane",1,1.04,12725,1224000,"Percentageofpotentialmoneywon",2006
279,279,"Chris Smith",21,1.04,183410,17631000,"Percentageofpotentialmoneywon",2006
282,282,"Rob Oppenheim",2,1.03,19500,1890000,"Percentageofpotentialmoneywon",2006
282,282,"David Roesch",1,1.03,7400,720000,"Percentageofpotentialmoneywon",2006
282,282,"Esteban Toledo",2,1.03,15566,1512000,"Percentageofpotentialmoneywon",2006
285,285,"Sonny Skinner",1,1.01,9646,954000,"Percentageofpotentialmoneywon",2006
286,286,"David Frost",7,1,56960,5724000,"Percentageofpotentialmoneywon",2006
286,286,"Brendan Jones",9,1,68760,6894000,"Percentageofpotentialmoneywon",2006
288,288,"Dan Forsman",15,0.99,117125,11808000,"Percentageofpotentialmoneywon",2006
289,289,"Michael Bradley",6,0.98,41790,4266000,"Percentageofpotentialmoneywon",2006
289,289,"Gonzalo Fdez Castano",5,0.98,52577,5392480,"Percentageofpotentialmoneywon",2006
289,289,"Shiv Kapur",3,0.98,35000,3556480,"Percentageofpotentialmoneywon",2006
289,289,"Chris Starkjohann",1,0.98,8976,918000,"Percentageofpotentialmoneywon",2006
293,293,"Matt Gogel",14,0.97,108230,11106000,"Percentageofpotentialmoneywon",2006
293,293,"Scott Gump",10,0.97,72248,7434000,"Percentageofpotentialmoneywon",2006
295,295,"Tom Byrum",11,0.95,101094,10647000,"Percentageofpotentialmoneywon",2006
295,295,"Bill Glasson",17,0.95,127931,13482000,"Percentageofpotentialmoneywon",2006
295,295,"Nicholas Thompson",32,0.95,264716,27775000,"Percentageofpotentialmoneywon",2006
298,298,"Simon Wakefield",2,0.93,21577,2328480,"Percentageofpotentialmoneywon",2006
