"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2010","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2010","AveragePuttingDistanceAll1putts_PLAYERNAME_2010","AveragePuttingDistanceAll1putts_ROUNDS_2010","AveragePuttingDistanceAll1putts_AVG_2010","AveragePuttingDistanceAll1putts_DISTANCEFEET_2010","AveragePuttingDistanceAll1putts_TOTALPUTTS_2010","stat_name","year"
13,13,"Bryce Molder",84,NA,4125.417,528,"AveragePuttingDistanceAll1putts",2010
13,13,"Kevin Na",94,NA,4451.167,571,"AveragePuttingDistanceAll1putts",2010
13,13,"Geoff Ogilvy",62,NA,2855.917,363,"AveragePuttingDistanceAll1putts",2010
13,13,"DA Points",90,NA,4000.333,508,"AveragePuttingDistanceAll1putts",2010
13,13,"Brett Quigley",96,NA,4397.667,563,"AveragePuttingDistanceAll1putts",2010
13,13,"Andres Romero",73,NA,3956.417,507,"AveragePuttingDistanceAll1putts",2010
13,13,"Brian Stuard",81,NA,3846.5,491,"AveragePuttingDistanceAll1putts",2010
25,25,"Tom Gillis",97,NA,5125.917,659,"AveragePuttingDistanceAll1putts",2010
25,25,"Scott Piercy",88,NA,4342.75,559,"AveragePuttingDistanceAll1putts",2010
25,25,"Johnson Wagner",85,NA,3881.917,500,"AveragePuttingDistanceAll1putts",2010
25,25,"Charlie Wi",95,NA,5335.333,687,"AveragePuttingDistanceAll1putts",2010
25,25,"Jay Williamson",76,NA,3075.75,397,"AveragePuttingDistanceAll1putts",2010
30,30,"Jason Bohn",84,NA,3920.167,512,"AveragePuttingDistanceAll1putts",2010
30,30,"Mark Calcavecchia",50,NA,1637.667,213,"AveragePuttingDistanceAll1putts",2010
30,30,"Stewart Cink",84,NA,3563.5,464,"AveragePuttingDistanceAll1putts",2010
30,30,"Michael Connell",89,NA,4257.917,557,"AveragePuttingDistanceAll1putts",2010
30,30,"Chris Couch",66,NA,3209.083,417,"AveragePuttingDistanceAll1putts",2010
30,30,"Robert Garrigus",71,NA,3096.667,405,"AveragePuttingDistanceAll1putts",2010
30,30,"Dustin Johnson",83,NA,3507.333,456,"AveragePuttingDistanceAll1putts",2010
30,30,"Ryan Palmer",84,NA,3982.167,522,"AveragePuttingDistanceAll1putts",2010
30,30,"Carl Pettersson",99,NA,4798.083,628,"AveragePuttingDistanceAll1putts",2010
30,30,"Aron Price",70,NA,3158.667,412,"AveragePuttingDistanceAll1putts",2010
30,30,"John Senden",103,NA,4123.833,536,"AveragePuttingDistanceAll1putts",2010
30,30,"Steve Stricker",73,NA,3165.5,412,"AveragePuttingDistanceAll1putts",2010
30,30,"Kevin Sutherland",86,NA,3672.083,477,"AveragePuttingDistanceAll1putts",2010
30,30,"Brett Wetterich",54,NA,2611.417,340,"AveragePuttingDistanceAll1putts",2010
30,30,"Mark Wilson",87,NA,3938.083,511,"AveragePuttingDistanceAll1putts",2010
45,45,"Aaron Baddeley",94,NA,4875.333,645,"AveragePuttingDistanceAll1putts",2010
45,45,"Henrik Bjornstad",72,NA,2675.333,354,"AveragePuttingDistanceAll1putts",2010
45,45,"Brendon de Jonge",114,NA,4559.25,602,"AveragePuttingDistanceAll1putts",2010
45,45,"Joe Durant",67,NA,2755.167,364,"AveragePuttingDistanceAll1putts",2010
45,45,"David Duval",71,NA,2944.75,388,"AveragePuttingDistanceAll1putts",2010
45,45,"Bob Estes",79,NA,3619.25,479,"AveragePuttingDistanceAll1putts",2010
45,45,"JP Hayes",79,NA,3577.333,474,"AveragePuttingDistanceAll1putts",2010
45,45,"Trevor Immelman",55,NA,2156.25,283,"AveragePuttingDistanceAll1putts",2010
45,45,"Derek Lamely",81,NA,3417.333,450,"AveragePuttingDistanceAll1putts",2010
45,45,"Shaun Micheel",70,NA,2923.833,385,"AveragePuttingDistanceAll1putts",2010
45,45,"James Nitties",92,NA,4372.417,578,"AveragePuttingDistanceAll1putts",2010
45,45,"Jeff Overton",89,NA,3994.667,527,"AveragePuttingDistanceAll1putts",2010
45,45,"Adam Scott",70,NA,2667.75,352,"AveragePuttingDistanceAll1putts",2010
45,45,"Dean Wilson",54,NA,2603.833,342,"AveragePuttingDistanceAll1putts",2010
59,59,"Michael Bradley",77,NA,3362.917,446,"AveragePuttingDistanceAll1putts",2010
59,59,"Greg Chalmers",93,NA,4944.083,661,"AveragePuttingDistanceAll1putts",2010
59,59,"Chad Collins",87,NA,4253.167,565,"AveragePuttingDistanceAll1putts",2010
59,59,"John Daly",63,NA,2338.583,311,"AveragePuttingDistanceAll1putts",2010
59,59,"Martin Flores",75,NA,3318,442,"AveragePuttingDistanceAll1putts",2010
59,59,"Freddie Jacobson",83,NA,4175.917,557,"AveragePuttingDistanceAll1putts",2010
59,59,"Zach Johnson",93,NA,4270.917,567,"AveragePuttingDistanceAll1putts",2010
59,59,"Troy Matteson",84,NA,3413.75,456,"AveragePuttingDistanceAll1putts",2010
59,59,"George McNeill",79,NA,3686.083,492,"AveragePuttingDistanceAll1putts",2010
59,59,"Sean OHair",84,NA,3196.667,428,"AveragePuttingDistanceAll1putts",2010
59,59,"Joe Ogilvie",99,NA,4490.583,599,"AveragePuttingDistanceAll1putts",2010
59,59,"Chris Stroud",90,NA,3555.833,472,"AveragePuttingDistanceAll1putts",2010
59,59,"Vaughn Taylor",87,NA,3960.417,531,"AveragePuttingDistanceAll1putts",2010
59,59,"Steve Wheatcroft",74,NA,3014.75,404,"AveragePuttingDistanceAll1putts",2010
59,59,"YE Yang",72,NA,3075.167,410,"AveragePuttingDistanceAll1putts",2010
74,74,"Cameron Beckman",68,NA,2871.917,389,"AveragePuttingDistanceAll1putts",2010
74,74,"Jonathan Byrd",85,NA,4052.833,547,"AveragePuttingDistanceAll1putts",2010
74,74,"Lucas Glover",75,NA,2964.417,400,"AveragePuttingDistanceAll1putts",2010
74,74,"Justin Leonard",89,NA,3801,515,"AveragePuttingDistanceAll1putts",2010
74,74,"Michael Letzig",84,NA,4090.083,554,"AveragePuttingDistanceAll1putts",2010
74,74,"Steve Lowery",67,NA,2602.5,351,"AveragePuttingDistanceAll1putts",2010
74,74,"Bill Lunde",79,NA,3317.083,447,"AveragePuttingDistanceAll1putts",2010
74,74,"Kenny Perry",69,NA,2625.417,353,"AveragePuttingDistanceAll1putts",2010
74,74,"John Rollins",81,NA,3660.417,493,"AveragePuttingDistanceAll1putts",2010
74,74,"Cameron Tringale",55,NA,2014.583,273,"AveragePuttingDistanceAll1putts",2010
84,84,"Graham DeLaet",88,NA,3661.75,500,"AveragePuttingDistanceAll1putts",2010
84,84,"Luke Donald",71,NA,3017.167,411,"AveragePuttingDistanceAll1putts",2010
84,84,"Jeff Gove",57,NA,1892.917,258,"AveragePuttingDistanceAll1putts",2010
84,84,"Nathan Green",86,NA,4364.667,597,"AveragePuttingDistanceAll1putts",2010
84,84,"Bill Haas",87,NA,3659.25,501,"AveragePuttingDistanceAll1putts",2010
84,84,"Tim Herron",79,NA,3566.5,487,"AveragePuttingDistanceAll1putts",2010
84,84,"Matt Kuchar",97,NA,4099,560,"AveragePuttingDistanceAll1putts",2010
84,84,"Davis Love III",79,NA,2975.167,405,"AveragePuttingDistanceAll1putts",2010
84,84,"Steve Marino",81,NA,3292,447,"AveragePuttingDistanceAll1putts",2010
84,84,"Scott McCarron",90,NA,4285.417,584,"AveragePuttingDistanceAll1putts",2010
84,84,"Kevin Streelman",90,NA,4125.417,562,"AveragePuttingDistanceAll1putts",2010
84,84,"David Toms",86,NA,3797.5,519,"AveragePuttingDistanceAll1putts",2010
84,84,"DJ Trahan",92,NA,3879.917,528,"AveragePuttingDistanceAll1putts",2010
84,84,"Garrett Willis",82,NA,3416.5,467,"AveragePuttingDistanceAll1putts",2010
98,98,"Woody Austin",93,NA,4165.75,573,"AveragePuttingDistanceAll1putts",2010
98,98,"Rich Barcelo",70,NA,2888.583,400,"AveragePuttingDistanceAll1putts",2010
98,98,"Tim Clark",88,NA,3644.5,500,"AveragePuttingDistanceAll1putts",2010
98,98,"Ben Curtis",78,NA,3194.417,439,"AveragePuttingDistanceAll1putts",2010
98,98,"James Driscoll",78,NA,3685.083,506,"AveragePuttingDistanceAll1putts",2010
98,98,"Steve Elkington",74,NA,2902.25,401,"AveragePuttingDistanceAll1putts",2010
98,98,"Retief Goosen",75,NA,2816.167,387,"AveragePuttingDistanceAll1putts",2010
98,98,"Matt Jones",89,NA,4322.583,593,"AveragePuttingDistanceAll1putts",2010
98,98,"Skip Kendall",58,NA,2531.583,348,"AveragePuttingDistanceAll1putts",2010
98,98,"Jeff Maggert",76,NA,3084.667,425,"AveragePuttingDistanceAll1putts",2010
98,98,"Hunter Mahan",85,NA,3343.583,461,"AveragePuttingDistanceAll1putts",2010
98,98,"Billy Mayfair",78,NA,2791.917,387,"AveragePuttingDistanceAll1putts",2010
98,98,"Rocco Mediate",71,NA,2697.25,374,"AveragePuttingDistanceAll1putts",2010
98,98,"Pat Perez",90,NA,4460.417,614,"AveragePuttingDistanceAll1putts",2010
98,98,"Jeff Quinney",91,NA,4344,598,"AveragePuttingDistanceAll1putts",2010
98,98,"Kevin Stadler",86,NA,3535,488,"AveragePuttingDistanceAll1putts",2010
98,98,"Roger Tambellini",77,NA,2622.167,361,"AveragePuttingDistanceAll1putts",2010
98,98,"Bo Van Pelt",104,NA,4468.333,618,"AveragePuttingDistanceAll1putts",2010
98,98,"Jimmy Walker",82,NA,3567.75,493,"AveragePuttingDistanceAll1putts",2010
98,98,"Charles Warren",64,NA,2612.667,360,"AveragePuttingDistanceAll1putts",2010
118,118,"Kris Blanks",91,NA,3152.833,442,"AveragePuttingDistanceAll1putts",2010
118,118,"Daniel Chopra",74,NA,3401.5,477,"AveragePuttingDistanceAll1putts",2010
118,118,"Chris DiMarco",88,NA,3952.167,549,"AveragePuttingDistanceAll1putts",2010
118,118,"Paul Goydos",78,NA,3368.417,472,"AveragePuttingDistanceAll1putts",2010
118,118,"JJ Henry",92,NA,3651,508,"AveragePuttingDistanceAll1putts",2010
118,118,"Charley Hoffman",85,NA,4039.167,565,"AveragePuttingDistanceAll1putts",2010
118,118,"Lee Janzen",77,NA,3400.917,473,"AveragePuttingDistanceAll1putts",2010
118,118,"Will Ma Kenzie",72,NA,3218.083,449,"AveragePuttingDistanceAll1putts",2010
118,118,"Rory McIlroy",54,NA,2039.5,286,"AveragePuttingDistanceAll1putts",2010
118,118,"Brenden Pappas",66,NA,2584.167,361,"AveragePuttingDistanceAll1putts",2010
118,118,"Justin Rose",78,NA,3705.167,519,"AveragePuttingDistanceAll1putts",2010
118,118,"Rory Sabbatini",79,NA,3515.417,489,"AveragePuttingDistanceAll1putts",2010
118,118,"Webb Simpson",98,NA,4749.25,662,"AveragePuttingDistanceAll1putts",2010
118,118,"Vijay Singh",75,NA,2749.167,383,"AveragePuttingDistanceAll1putts",2010
118,118,"Vance Veazey",58,NA,2368.333,329,"AveragePuttingDistanceAll1putts",2010
118,118,"Nick Watney",91,NA,3471.25,486,"AveragePuttingDistanceAll1putts",2010
118,118,"Bubba Watson",77,NA,3225.583,448,"AveragePuttingDistanceAll1putts",2010
135,135,"Stuart Appleby",101,NA,4437.083,627,"AveragePuttingDistanceAll1putts",2010
135,135,"Chad Campbell",95,NA,3702.917,522,"AveragePuttingDistanceAll1putts",2010
135,135,"Ernie Els",72,NA,2833.25,400,"AveragePuttingDistanceAll1putts",2010
135,135,"Rickie Fowler",98,NA,4153,586,"AveragePuttingDistanceAll1putts",2010
135,135,"Mathias Gronberg",61,NA,2432.417,344,"AveragePuttingDistanceAll1putts",2010
135,135,"Jerry Kelly",99,NA,3788.25,532,"AveragePuttingDistanceAll1putts",2010
135,135,"John Merrick",109,NA,4164.333,588,"AveragePuttingDistanceAll1putts",2010
135,135,"Ryan Moore",80,NA,3062.917,431,"AveragePuttingDistanceAll1putts",2010
135,135,"Greg Owen",69,NA,2718.75,386,"AveragePuttingDistanceAll1putts",2010
135,135,"Tom Pernice Jr",74,NA,2754.583,387,"AveragePuttingDistanceAll1putts",2010
135,135,"Tim Petrovic",105,NA,4525.333,636,"AveragePuttingDistanceAll1putts",2010
135,135,"Alex Prugh",88,NA,3816,536,"AveragePuttingDistanceAll1putts",2010
135,135,"Ted Purdy",86,NA,3533.75,500,"AveragePuttingDistanceAll1putts",2010
135,135,"Michael Sim",64,NA,2853.083,405,"AveragePuttingDistanceAll1putts",2010
135,135,"Jerod Turner",54,NA,2054.5,289,"AveragePuttingDistanceAll1putts",2010
135,135,"Scott Verplank",74,NA,2969.583,420,"AveragePuttingDistanceAll1putts",2010
151,151,"Craig Bowden",56,NA,2231.75,319,"AveragePuttingDistanceAll1putts",2010
151,151,"Angel Cabrera",64,NA,2463.417,353,"AveragePuttingDistanceAll1putts",2010
151,151,"Alex Cejka",81,NA,3088.833,439,"AveragePuttingDistanceAll1putts",2010
151,151,"Steve Flesch",78,NA,3233.25,463,"AveragePuttingDistanceAll1putts",2010
151,151,"Brian Gay",101,NA,4582,655,"AveragePuttingDistanceAll1putts",2010
151,151,"Charles Howell III",103,NA,4396,626,"AveragePuttingDistanceAll1putts",2010
151,151,"Ryuji Imada",90,NA,4546.917,647,"AveragePuttingDistanceAll1putts",2010
151,151,"Spencer Levin",110,NA,4743.583,676,"AveragePuttingDistanceAll1putts",2010
151,151,"John Mallinger",78,NA,3128.5,449,"AveragePuttingDistanceAll1putts",2010
151,151,"Andrew McLardy",52,NA,2019.917,288,"AveragePuttingDistanceAll1putts",2010
151,151,"Chris Riley",73,NA,3112.167,443,"AveragePuttingDistanceAll1putts",2010
151,151,"Josh Teater",101,NA,4239.833,604,"AveragePuttingDistanceAll1putts",2010
151,151,"Nicholas Thompson",88,NA,3369.917,481,"AveragePuttingDistanceAll1putts",2010
164,164,"Briny Baird",87,NA,3599.833,519,"AveragePuttingDistanceAll1putts",2010
164,164,"Ricky Barnes",103,NA,3994.333,577,"AveragePuttingDistanceAll1putts",2010
164,164,"Matt Bettencourt",91,NA,3791.167,545,"AveragePuttingDistanceAll1putts",2010
164,164,"Brian Davis",101,NA,4564.583,656,"AveragePuttingDistanceAll1putts",2010
164,164,"Jason Dufner",87,NA,3171.333,458,"AveragePuttingDistanceAll1putts",2010
164,164,"JB Holmes",100,NA,4472.833,648,"AveragePuttingDistanceAll1putts",2010
164,164,"Greg Kraft",52,NA,1818.833,262,"AveragePuttingDistanceAll1putts",2010
164,164,"Cameron Percy",73,NA,2601.417,374,"AveragePuttingDistanceAll1putts",2010
164,164,"Ian Poulter",55,NA,1779.083,257,"AveragePuttingDistanceAll1putts",2010
164,164,"Jeev Milkha Singh",59,NA,2530,364,"AveragePuttingDistanceAll1putts",2010
164,164,"Roland Thatcher",72,NA,3052.833,443,"AveragePuttingDistanceAll1putts",2010
164,164,"Camilo Villegas",78,NA,2740.583,394,"AveragePuttingDistanceAll1putts",2010
176,176,"Kevin Johnson",62,NA,2188.333,320,"AveragePuttingDistanceAll1putts",2010
176,176,"Jarrod Lyle",54,NA,2188.5,319,"AveragePuttingDistanceAll1putts",2010
176,176,"Garth Mulroy",53,NA,1787.833,262,"AveragePuttingDistanceAll1putts",2010
176,176,"Brandt Snedeker",89,NA,4055.583,590,"AveragePuttingDistanceAll1putts",2010
180,180,"Jim Furyk",76,NA,2959.083,436,"AveragePuttingDistanceAll1putts",2010
180,180,"Martin Laird",91,NA,3594.5,535,"AveragePuttingDistanceAll1putts",2010
182,182,"Marc Leishman",87,NA,3432.167,518,"AveragePuttingDistanceAll1putts",2010
182,182,"Phil Mickelson",76,NA,2699.167,406,"AveragePuttingDistanceAll1putts",2010
184,184,"Justin Bolli",55,NA,1786.083,272,"AveragePuttingDistanceAll1putts",2010
184,184,"Sergio Garcia",58,NA,1543.75,235,"AveragePuttingDistanceAll1putts",2010
184,184,"Cliff Kresge",50,NA,1883.75,285,"AveragePuttingDistanceAll1putts",2010
184,184,"Rod Pampling",77,NA,3059.583,466,"AveragePuttingDistanceAll1putts",2010
184,184,"Heath Slocum",97,NA,3395.667,513,"AveragePuttingDistanceAll1putts",2010
189,189,"Padraig Harrington",57,NA,2198.583,338,"AveragePuttingDistanceAll1putts",2010
189,189,"Chris Wilson",65,NA,2260.5,346,"AveragePuttingDistanceAll1putts",2010
191,191,"Omar Uresti",74,NA,2456.917,382,"AveragePuttingDistanceAll1putts",2010
192,192,"Mike Weir",59,NA,1998.417,322,"AveragePuttingDistanceAll1putts",2010
