"DrivingPct320AllDrives_RANKTHISWEEK_2005","DrivingPct320AllDrives_RANKLASTWEEK_2005","DrivingPct320AllDrives_PLAYERNAME_2005","DrivingPct320AllDrives_ROUNDS_2005","DrivingPct320AllDrives_Pct_2005","DrivingPct320AllDrives_TOTALDRIVESFOR320_2005","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2005","DrivingPct320AllDrives_RELATIVETOPAR_2005","stat_name","year"
1,1,"Scott Hend",75,30.29,272,898,-0.18,"DrivingPct320AllDrives",2005
2,2,"Tiger Woods",76,27.39,212,774,-0.302,"DrivingPct320AllDrives",2005
3,3,"John Daly",78,27.04,212,784,-0.184,"DrivingPct320AllDrives",2005
4,4,"Brett Wetterich",76,24.52,230,938,-0.278,"DrivingPct320AllDrives",2005
5,5,"Scott Gutschewski",86,19.58,195,996,-0.354,"DrivingPct320AllDrives",2005
6,6,"Brenden Pappas",51,19.1,131,686,-0.382,"DrivingPct320AllDrives",2005
7,7,"Hank Kuehne",84,19.02,197,1036,-0.228,"DrivingPct320AllDrives",2005
8,8,"Jason Allred",75,16.06,141,878,-0.078,"DrivingPct320AllDrives",2005
9,9,"Lucas Glover",88,14.65,160,1092,-0.263,"DrivingPct320AllDrives",2005
10,10,"Stuart Appleby",84,14.51,128,882,-0.227,"DrivingPct320AllDrives",2005
11,11,"Davis Love III",80,14.47,113,781,-0.142,"DrivingPct320AllDrives",2005
12,12,"Adam Scott",72,14.29,104,728,-0.298,"DrivingPct320AllDrives",2005
13,13,"Brendan Jones",81,14.23,144,1012,-0.299,"DrivingPct320AllDrives",2005
14,14,"Vijay Singh",111,13.97,171,1224,-0.363,"DrivingPct320AllDrives",2005
15,15,"Sergio Garcia",73,13.93,102,732,-0.333,"DrivingPct320AllDrives",2005
16,16,"Kenny Perry",82,13.41,112,835,-0.286,"DrivingPct320AllDrives",2005
17,17,"Fred Couples",72,13.27,80,603,-0.238,"DrivingPct320AllDrives",2005
18,18,"Tag Ridings",93,13.26,154,1161,-0.377,"DrivingPct320AllDrives",2005
19,19,"Mathias Gronberg",60,13.21,103,780,-0.34,"DrivingPct320AllDrives",2005
20,20,"Rod Pampling",89,12.36,120,971,-0.333,"DrivingPct320AllDrives",2005
21,21,"John Elliott",58,12.32,88,714,-0.205,"DrivingPct320AllDrives",2005
22,22,"Phil Mickelson",81,12.18,85,698,-0.424,"DrivingPct320AllDrives",2005
23,23,"Brandt Jobe",96,12.1,137,1132,-0.307,"DrivingPct320AllDrives",2005
