"25FinalRoundPerformance_RANKTHISWEEK_2011","25FinalRoundPerformance_RANKLASTWEEK_2011","25FinalRoundPerformance_PLAYERNAME_2011","25FinalRoundPerformance_EVENTS_2011","25FinalRoundPerformance_PctTIMESIMPROVED_2011","25FinalRoundPerformance_OFTIMESIMPROVED_2011","stat_name","year"
1,1,"Luke Donald",19,100,3,"25FinalRoundPerformance",2011
1,1,"Brandt Snedeker",26,100,3,"25FinalRoundPerformance",2011
1,1,"Brendan Steele",27,100,9,"25FinalRoundPerformance",2011
1,1,"Steve Stricker",19,100,3,"25FinalRoundPerformance",2011
1,1,"Will Strickler",19,100,4,"25FinalRoundPerformance",2011
1,1,"Nick Watney",22,100,5,"25FinalRoundPerformance",2011
7,7,"Steven Bowditch",28,90.9,10,"25FinalRoundPerformance",2011
8,8,"Rod Pampling",21,88.9,8,"25FinalRoundPerformance",2011
8,8,"Ian Poulter",16,88.9,8,"25FinalRoundPerformance",2011
10,10,"Joe Durant",25,87.5,7,"25FinalRoundPerformance",2011
10,10,"Kevin Na",26,87.5,7,"25FinalRoundPerformance",2011
10,10,"Pat Perez",24,87.5,7,"25FinalRoundPerformance",2011
13,13,"Zach Johnson",23,85.7,6,"25FinalRoundPerformance",2011
13,13,"Carl Pettersson",27,85.7,12,"25FinalRoundPerformance",2011
13,13,"Charl Schwartzel",15,85.7,6,"25FinalRoundPerformance",2011
13,13,"Vaughn Taylor",27,85.7,6,"25FinalRoundPerformance",2011
17,17,"Lucas Glover",23,83.3,5,"25FinalRoundPerformance",2011
17,17,"Scott Stallings",28,83.3,5,"25FinalRoundPerformance",2011
19,19,"Brandt Jobe",28,81.8,9,"25FinalRoundPerformance",2011
19,19,"Chris Kirk",28,81.8,9,"25FinalRoundPerformance",2011
21,21,"Jason Day",21,80,4,"25FinalRoundPerformance",2011
21,21,"Chris DiMarco",31,80,8,"25FinalRoundPerformance",2011
21,21,"Justin Hicks",23,80,4,"25FinalRoundPerformance",2011
21,21,"Billy Mayfair",29,80,12,"25FinalRoundPerformance",2011
21,21,"Matt McQuillan",21,80,4,"25FinalRoundPerformance",2011
21,21,"Roland Thatcher",22,80,4,"25FinalRoundPerformance",2011
27,27,"KJ Choi",22,77.8,7,"25FinalRoundPerformance",2011
27,27,"Ernie Els",21,77.8,7,"25FinalRoundPerformance",2011
27,27,"Kent Jones",25,77.8,7,"25FinalRoundPerformance",2011
27,27,"Hunter Mahan",25,77.8,7,"25FinalRoundPerformance",2011
27,27,"Scott Piercy",23,77.8,7,"25FinalRoundPerformance",2011
27,27,"Chez Reavie",27,77.8,7,"25FinalRoundPerformance",2011
27,27,"Justin Rose",23,77.8,7,"25FinalRoundPerformance",2011
27,27,"Gary Woodland",25,77.8,7,"25FinalRoundPerformance",2011
35,35,"Stewart Cink",22,75,6,"25FinalRoundPerformance",2011
35,35,"Jim Furyk",26,75,6,"25FinalRoundPerformance",2011
35,35,"Freddie Jacobson",25,75,6,"25FinalRoundPerformance",2011
35,35,"Bio Kim",25,75,6,"25FinalRoundPerformance",2011
35,35,"Matt Kuchar",24,75,3,"25FinalRoundPerformance",2011
35,35,"Ben Martin",25,75,6,"25FinalRoundPerformance",2011
35,35,"Aron Price",18,75,6,"25FinalRoundPerformance",2011
35,35,"Tag Ridings",28,75,9,"25FinalRoundPerformance",2011
35,35,"David Toms",23,75,3,"25FinalRoundPerformance",2011
44,44,"Jerry Kelly",26,72.7,8,"25FinalRoundPerformance",2011
44,44,"Spencer Levin",31,72.7,8,"25FinalRoundPerformance",2011
44,44,"Rory Sabbatini",24,72.7,8,"25FinalRoundPerformance",2011
44,44,"Heath Slocum",29,72.7,8,"25FinalRoundPerformance",2011
44,44,"Jhonattan Vegas",25,72.7,8,"25FinalRoundPerformance",2011
44,44,"Bubba Watson",22,72.7,8,"25FinalRoundPerformance",2011
50,50,"Shane Bertsch",20,71.4,5,"25FinalRoundPerformance",2011
50,50,"Michael Bradley",24,71.4,5,"25FinalRoundPerformance",2011
50,50,"Ben Crane",23,71.4,5,"25FinalRoundPerformance",2011
50,50,"Ben Curtis",23,71.4,5,"25FinalRoundPerformance",2011
50,50,"James Driscoll",24,71.4,5,"25FinalRoundPerformance",2011
50,50,"Sergio Garcia",16,71.4,5,"25FinalRoundPerformance",2011
50,50,"Billy Horschel",25,71.4,5,"25FinalRoundPerformance",2011
50,50,"George McNeill",21,71.4,5,"25FinalRoundPerformance",2011
50,50,"John Senden",26,71.4,5,"25FinalRoundPerformance",2011
50,50,"Vijay Singh",25,71.4,5,"25FinalRoundPerformance",2011
50,50,"Boo Weekley",23,71.4,5,"25FinalRoundPerformance",2011
61,61,"Ricky Barnes",23,70,7,"25FinalRoundPerformance",2011
61,61,"Brian Gay",26,70,7,"25FinalRoundPerformance",2011
61,61,"Charles Howell III",30,70,7,"25FinalRoundPerformance",2011
61,61,"Tim Petrovic",29,70,7,"25FinalRoundPerformance",2011
65,65,"Blake Adams",34,68.8,11,"25FinalRoundPerformance",2011
66,66,"Cameron Beckman",25,66.7,4,"25FinalRoundPerformance",2011
66,66,"Steve Flesch",27,66.7,8,"25FinalRoundPerformance",2011
66,66,"Rickie Fowler",24,66.7,4,"25FinalRoundPerformance",2011
66,66,"JJ Henry",28,66.7,8,"25FinalRoundPerformance",2011
66,66,"Trevor Immelman",25,66.7,8,"25FinalRoundPerformance",2011
66,66,"Graeme McDowell",16,66.7,4,"25FinalRoundPerformance",2011
66,66,"Martin Piller",23,66.7,4,"25FinalRoundPerformance",2011
66,66,"Kevin Streelman",26,66.7,8,"25FinalRoundPerformance",2011
66,66,"Marc Turnesa",20,66.7,4,"25FinalRoundPerformance",2011
66,66,"Camilo Villegas",25,66.7,4,"25FinalRoundPerformance",2011
76,76,"Charley Hoffman",27,64.3,9,"25FinalRoundPerformance",2011
77,77,"Robert Allenby",25,63.6,7,"25FinalRoundPerformance",2011
77,77,"Fabian Gomez",26,63.6,7,"25FinalRoundPerformance",2011
77,77,"Marc Leishman",27,63.6,7,"25FinalRoundPerformance",2011
77,77,"DA Points",26,63.6,7,"25FinalRoundPerformance",2011
81,81,"Woody Austin",18,62.5,5,"25FinalRoundPerformance",2011
81,81,"John Merrick",21,62.5,5,"25FinalRoundPerformance",2011
81,81,"Troy Merritt",23,62.5,5,"25FinalRoundPerformance",2011
81,81,"Ryan Moore",22,62.5,5,"25FinalRoundPerformance",2011
81,81,"Nick OHern",29,62.5,5,"25FinalRoundPerformance",2011
86,86,"Chad Campbell",29,61.5,8,"25FinalRoundPerformance",2011
87,87,"Joseph Bramlett",25,60,6,"25FinalRoundPerformance",2011
87,87,"Alex Cejka",21,60,3,"25FinalRoundPerformance",2011
87,87,"Brian Davis",30,60,6,"25FinalRoundPerformance",2011
