"LateRound5ScoringAverage_RANKTHISWEEK_2008","LateRound5ScoringAverage_RANKLASTWEEK_2008","LateRound5ScoringAverage_PLAYERNAME_2008","LateRound5ScoringAverage__2008","LateRound5ScoringAverage_AVG_2008","LateRound5ScoringAverage_TOTALSTROKES_2008","LateRound5ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Chez Reavie",NA,65,65,1,"LateRound5ScoringAverage",2008
1,1,"DJ Trahan",NA,65,65,1,"LateRound5ScoringAverage",2008
3,3,"Ryan Moore",NA,66,66,1,"LateRound5ScoringAverage",2008
4,4,"Ryan Armour",NA,69,69,1,"LateRound5ScoringAverage",2008
4,4,"Chad Campbell",NA,69,69,1,"LateRound5ScoringAverage",2008
4,4,"Steve Elkington",NA,69,69,1,"LateRound5ScoringAverage",2008
4,4,"Bill Haas",NA,69,69,1,"LateRound5ScoringAverage",2008
4,4,"JJ Henry",NA,69,69,1,"LateRound5ScoringAverage",2008
4,4,"Anthony Kim",NA,69,69,1,"LateRound5ScoringAverage",2008
4,4,"Kenny Perry",NA,69,69,1,"LateRound5ScoringAverage",2008
11,11,"Fred Couples",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"Ryuji Imada",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"Martin Laird",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"John Merrick",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"Joe Ogilvie",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"Jeff Quinney",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"Brett Rumford",NA,70,70,1,"LateRound5ScoringAverage",2008
11,11,"Nicholas Thompson",NA,70,70,1,"LateRound5ScoringAverage",2008
19,19,"Ben Crane",NA,71,71,1,"LateRound5ScoringAverage",2008
19,19,"Lucas Glover",NA,71,71,1,"LateRound5ScoringAverage",2008
19,19,"Dustin Johnson",NA,71,71,1,"LateRound5ScoringAverage",2008
19,19,"Patrick Sheehan",NA,71,71,1,"LateRound5ScoringAverage",2008
19,19,"Scott Verplank",NA,71,71,1,"LateRound5ScoringAverage",2008
19,19,"Boo Weekley",NA,71,71,1,"LateRound5ScoringAverage",2008
25,25,"Shane Bertsch",NA,72,72,1,"LateRound5ScoringAverage",2008
25,25,"Justin Leonard",NA,72,72,1,"LateRound5ScoringAverage",2008
25,25,"Michael Letzig",NA,72,72,1,"LateRound5ScoringAverage",2008
28,28,"Paul Goydos",NA,73,73,1,"LateRound5ScoringAverage",2008
28,28,"Scott McCarron",NA,73,73,1,"LateRound5ScoringAverage",2008
30,30,"Robert Gamez",NA,74,74,1,"LateRound5ScoringAverage",2008
31,31,"Ken Duke",NA,75,75,1,"LateRound5ScoringAverage",2008
