"ConsecutiveHolesBelowPar_RANKTHISWEEK_2013","ConsecutiveHolesBelowPar_RANKLASTWEEK_2013","ConsecutiveHolesBelowPar_PLAYERNAME_2013","ConsecutiveHolesBelowPar_EVENTS_2013","ConsecutiveHolesBelowPar_NUMBEROFHOLES_2013","stat_name","year"
12,12,"Jerry Kelly",22,5,"ConsecutiveHolesBelowPar",2013
12,12,"Chris Kirk",24,5,"ConsecutiveHolesBelowPar",2013
12,12,"Colt Knost",25,5,"ConsecutiveHolesBelowPar",2013
12,12,"Ben Kohles",25,5,"ConsecutiveHolesBelowPar",2013
12,12,"DH Lee",22,5,"ConsecutiveHolesBelowPar",2013
12,12,"Richard Lee",24,5,"ConsecutiveHolesBelowPar",2013
12,12,"David Lingmerth",23,5,"ConsecutiveHolesBelowPar",2013
12,12,"Graeme McDowell",16,5,"ConsecutiveHolesBelowPar",2013
12,12,"Phil Mickelson",21,5,"ConsecutiveHolesBelowPar",2013
12,12,"Ryan Palmer",22,5,"ConsecutiveHolesBelowPar",2013
12,12,"Tim Petrovic",12,5,"ConsecutiveHolesBelowPar",2013
12,12,"Scott Piercy",24,5,"ConsecutiveHolesBelowPar",2013
12,12,"DA Points",28,5,"ConsecutiveHolesBelowPar",2013
12,12,"Ted Potter Jr",22,5,"ConsecutiveHolesBelowPar",2013
12,12,"Adam Scott",16,5,"ConsecutiveHolesBelowPar",2013
12,12,"Jordan Spieth",23,5,"ConsecutiveHolesBelowPar",2013
12,12,"Scott Stallings",27,5,"ConsecutiveHolesBelowPar",2013
12,12,"Brendan Steele",26,5,"ConsecutiveHolesBelowPar",2013
12,12,"Andrew Svoboda",18,5,"ConsecutiveHolesBelowPar",2013
12,12,"Vaughn Taylor",16,5,"ConsecutiveHolesBelowPar",2013
12,12,"Peter Tomasulo",10,5,"ConsecutiveHolesBelowPar",2013
12,12,"Steve Wheatcroft",1,5,"ConsecutiveHolesBelowPar",2013
12,12,"Charlie Wi",23,5,"ConsecutiveHolesBelowPar",2013
50,50,"Brad Adamonis",2,4,"ConsecutiveHolesBelowPar",2013
50,50,"Stephen Ames",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Billy Andrade",3,4,"ConsecutiveHolesBelowPar",2013
50,50,"Woody Austin",8,4,"ConsecutiveHolesBelowPar",2013
50,50,"Cameron Beckman",8,4,"ConsecutiveHolesBelowPar",2013
50,50,"Charlie Beljan",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jonas Blixt",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jason Bohn",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Justin Bolli",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Steven Bowditch",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Keegan Bradley",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Scott Brown",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Angel Cabrera",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Patrick Cantlay",7,4,"ConsecutiveHolesBelowPar",2013
50,50,"Roberto Castro",29,4,"ConsecutiveHolesBelowPar",2013
50,50,"Greg Chalmers",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Kevin Chappell",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"KJ Choi",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Gary Christian",10,4,"ConsecutiveHolesBelowPar",2013
50,50,"Stewart Cink",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Tim Clark",20,4,"ConsecutiveHolesBelowPar",2013
50,50,"George Coetzee",11,4,"ConsecutiveHolesBelowPar",2013
50,50,"Ben Crane",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Ben Curtis",20,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brian Davis",28,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brendon de Jonge",30,4,"ConsecutiveHolesBelowPar",2013
50,50,"Chris DiMarco",11,4,"ConsecutiveHolesBelowPar",2013
50,50,"Luke Donald",17,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jason Dufner",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Ken Duke",28,4,"ConsecutiveHolesBelowPar",2013
50,50,"David Duval",8,4,"ConsecutiveHolesBelowPar",2013
50,50,"Derek Ernst",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Matt Every",28,4,"ConsecutiveHolesBelowPar",2013
50,50,"Gonzalo Fdez Castano",12,4,"ConsecutiveHolesBelowPar",2013
50,50,"Steve Flesch",6,4,"ConsecutiveHolesBelowPar",2013
50,50,"Martin Flores",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brad Fritsch",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Bobby Gates",20,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brian Gay",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Lucas Glover",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Fabian Gomez",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Retief Goosen",9,4,"ConsecutiveHolesBelowPar",2013
50,50,"Branden Grace",12,4,"ConsecutiveHolesBelowPar",2013
50,50,"Bill Haas",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"James Hahn",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"Paul Haley II",18,4,"ConsecutiveHolesBelowPar",2013
50,50,"Peter Hanson",15,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brian Harman",29,4,"ConsecutiveHolesBelowPar",2013
50,50,"David Hearn",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"JJ Henry",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"Morgan Hoffmann",20,4,"ConsecutiveHolesBelowPar",2013
50,50,"John Huh",28,4,"ConsecutiveHolesBelowPar",2013
50,50,"Kohki Idoki",1,4,"ConsecutiveHolesBelowPar",2013
50,50,"Ryo Ishikawa",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Freddie Jacobson",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brandt Jobe",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Dustin Johnson",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Robert Karlsson",18,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jeff Klauk",8,4,"ConsecutiveHolesBelowPar",2013
50,50,"Russell Knox",11,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jason Kokrak",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Matt Kuchar",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Martin Laird",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Scott Langley",27,4,"ConsecutiveHolesBelowPar",2013
50,50,"Steve LeBrun",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Marc Leishman",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Justin Leonard",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Michael Letzig",17,4,"ConsecutiveHolesBelowPar",2013
50,50,"Frank Lickliter II",3,4,"ConsecutiveHolesBelowPar",2013
50,50,"Luke List",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Bill Lunde",10,4,"ConsecutiveHolesBelowPar",2013
50,50,"Hunter Mahan",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Hideki Matsuyama",7,4,"ConsecutiveHolesBelowPar",2013
50,50,"Troy Matteson",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"William McGirt",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Rory McIlroy",16,4,"ConsecutiveHolesBelowPar",2013
50,50,"Andrew McLardy",1,4,"ConsecutiveHolesBelowPar",2013
50,50,"George McNeill",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"John Merrick",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Bryce Molder",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Seung Yul Noh",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Geoff Ogilvy",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Thorbjorn Olesen",11,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jeff Overton",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Greg Owen",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Pat Perez",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Carl Pettersson",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Ian Poulter",16,4,"ConsecutiveHolesBelowPar",2013
50,50,"Alistair Presnell",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Dicky Pride",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Jonathan Randolph",1,4,"ConsecutiveHolesBelowPar",2013
50,50,"Chez Reavie",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Patrick Reed",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"Tag Ridings",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"John Rollins",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Andres Romero",21,4,"ConsecutiveHolesBelowPar",2013
50,50,"Justin Rose",17,4,"ConsecutiveHolesBelowPar",2013
50,50,"Rory Sabbatini",27,4,"ConsecutiveHolesBelowPar",2013
50,50,"Charl Schwartzel",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"John Senden",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Wes Short Jr",15,4,"ConsecutiveHolesBelowPar",2013
50,50,"Webb Simpson",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Vijay Singh",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Heath Slocum",9,4,"ConsecutiveHolesBelowPar",2013
50,50,"Kevin Stadler",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Henrik Stenson",18,4,"ConsecutiveHolesBelowPar",2013
50,50,"Darron Stiles",20,4,"ConsecutiveHolesBelowPar",2013
50,50,"Robert Streb",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Kevin Streelman",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brian Stuard",25,4,"ConsecutiveHolesBelowPar",2013
50,50,"Daniel Summerhays",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"Hideto Tanihara",1,4,"ConsecutiveHolesBelowPar",2013
50,50,"Josh Teater",24,4,"ConsecutiveHolesBelowPar",2013
50,50,"Justin Thomas",2,4,"ConsecutiveHolesBelowPar",2013
50,50,"Nicholas Thompson",29,4,"ConsecutiveHolesBelowPar",2013
50,50,"Brendon Todd",10,4,"ConsecutiveHolesBelowPar",2013
50,50,"David Toms",16,4,"ConsecutiveHolesBelowPar",2013
50,50,"Bo Van Pelt",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Sebastian Vazquez",1,4,"ConsecutiveHolesBelowPar",2013
50,50,"Camilo Villegas",23,4,"ConsecutiveHolesBelowPar",2013
50,50,"Aaron Watkins",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Nick Watney",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"Boo Weekley",27,4,"ConsecutiveHolesBelowPar",2013
50,50,"Lee Westwood",19,4,"ConsecutiveHolesBelowPar",2013
50,50,"Lee Williams",22,4,"ConsecutiveHolesBelowPar",2013
50,50,"Casey Wittenberg",27,4,"ConsecutiveHolesBelowPar",2013
50,50,"Gary Woodland",26,4,"ConsecutiveHolesBelowPar",2013
50,50,"Tiger Woods",16,4,"ConsecutiveHolesBelowPar",2013
50,50,"YE Yang",19,4,"ConsecutiveHolesBelowPar",2013
179,179,"Mark Anderson",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Connor Arendell",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Aaron Baddeley",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Todd Baek",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Rich Beem",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Thomas Bjorn",4,3,"ConsecutiveHolesBelowPar",2013
179,179,"Ryan Blaum",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Michael Bradley",21,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jonathan Byrd",16,3,"ConsecutiveHolesBelowPar",2013
179,179,"Chad Campbell",25,3,"ConsecutiveHolesBelowPar",2013
179,179,"Rafael Campos",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Paul Casey",7,3,"ConsecutiveHolesBelowPar",2013
179,179,"Bud Cauley",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Alex Cejka",2,3,"ConsecutiveHolesBelowPar",2013
179,179,"Darren Clarke",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Will Claxton",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Russ Cochran",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Wil Collins",2,3,"ConsecutiveHolesBelowPar",2013
179,179,"Erik Compton",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Fred Couples",4,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jeff Curl",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jason Day",21,3,"ConsecutiveHolesBelowPar",2013
179,179,"Ernie Els",19,3,"ConsecutiveHolesBelowPar",2013
179,179,"Bob Estes",18,3,"ConsecutiveHolesBelowPar",2013
179,179,"Charles Frost",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jim Furyk",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"Tom Gillis",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"Andres Gonzales",17,3,"ConsecutiveHolesBelowPar",2013
179,179,"Nathan Green",9,3,"ConsecutiveHolesBelowPar",2013
179,179,"Luke Guthrie",27,3,"ConsecutiveHolesBelowPar",2013
179,179,"Hunter Haas",5,3,"ConsecutiveHolesBelowPar",2013
179,179,"Chesson Hadley",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Padraig Harrington",17,3,"ConsecutiveHolesBelowPar",2013
179,179,"Mike Hendry",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jim Herman",19,3,"ConsecutiveHolesBelowPar",2013
179,179,"Tim Herron",15,3,"ConsecutiveHolesBelowPar",2013
179,179,"Charles Howell III",26,3,"ConsecutiveHolesBelowPar",2013
179,179,"John Hurley",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Mikko Ilonen",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Ryuji Imada",7,3,"ConsecutiveHolesBelowPar",2013
179,179,"Trevor Immelman",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Scott Jamieson",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Zach Johnson",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Kent Jones",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Shiv Kapur",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Troy Kelly",10,3,"ConsecutiveHolesBelowPar",2013
179,179,"Skip Kendall",2,3,"ConsecutiveHolesBelowPar",2013
179,179,"John Kimbell",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Kevin Kisner",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Kelly Kraft",2,3,"ConsecutiveHolesBelowPar",2013
179,179,"Hank Kuehne",5,3,"ConsecutiveHolesBelowPar",2013
179,179,"Doug LaBelle II",23,3,"ConsecutiveHolesBelowPar",2013
179,179,"Bernhard Langer",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Danny Lee",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Ken Looper",2,3,"ConsecutiveHolesBelowPar",2013
179,179,"Davis Love III",15,3,"ConsecutiveHolesBelowPar",2013
179,179,"Shane Lowry",9,3,"ConsecutiveHolesBelowPar",2013
179,179,"Joost Luiten",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"David Lynn",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jeff Maggert",21,3,"ConsecutiveHolesBelowPar",2013
179,179,"Steve Marino",12,3,"ConsecutiveHolesBelowPar",2013
179,179,"David Mathis",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Scott McCarron",8,3,"ConsecutiveHolesBelowPar",2013
179,179,"Eric Meierdierks",19,3,"ConsecutiveHolesBelowPar",2013
179,179,"Francesco Molinari",9,3,"ConsecutiveHolesBelowPar",2013
179,179,"Ryan Moore",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"Alexander Noren",5,3,"ConsecutiveHolesBelowPar",2013
179,179,"Henrik Norlander",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"Sean OHair",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"Nick OHern",10,3,"ConsecutiveHolesBelowPar",2013
179,179,"Joe Ogilvie",15,3,"ConsecutiveHolesBelowPar",2013
179,179,"Rod Pampling",16,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jin Park",20,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jesper Parnevik",13,3,"ConsecutiveHolesBelowPar",2013
179,179,"Cameron Percy",21,3,"ConsecutiveHolesBelowPar",2013
179,179,"Justin Peters",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"John Peterson",6,3,"ConsecutiveHolesBelowPar",2013
179,179,"Brett Quigley",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Chris Riley",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Alexandre Rocha",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Marcel Siem",9,3,"ConsecutiveHolesBelowPar",2013
179,179,"Roger Sloan",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Joey Snyder III",15,3,"ConsecutiveHolesBelowPar",2013
179,179,"Paul Stankowski",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Kyle Stanley",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Chris Starkjohann",1,3,"ConsecutiveHolesBelowPar",2013
179,179,"Shawn Stefani",21,3,"ConsecutiveHolesBelowPar",2013
179,179,"Richard Sterne",7,3,"ConsecutiveHolesBelowPar",2013
179,179,"Steve Stricker",13,3,"ConsecutiveHolesBelowPar",2013
179,179,"Kevin Sutherland",13,3,"ConsecutiveHolesBelowPar",2013
179,179,"Michael Thompson",22,3,"ConsecutiveHolesBelowPar",2013
179,179,"DJ Trahan",16,3,"ConsecutiveHolesBelowPar",2013
179,179,"Cameron Tringale",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Johnson Wagner",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Jimmy Walker",24,3,"ConsecutiveHolesBelowPar",2013
179,179,"Bubba Watson",21,3,"ConsecutiveHolesBelowPar",2013
179,179,"Danny Willett",2,3,"ConsecutiveHolesBelowPar",2013
179,179,"Mark Wilson",19,3,"ConsecutiveHolesBelowPar",2013
179,179,"Thaworn Wiratchant",3,3,"ConsecutiveHolesBelowPar",2013
179,179,"Chris Wood",5,3,"ConsecutiveHolesBelowPar",2013
279,279,"Blake Adams",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Joe Affrunti",5,2,"ConsecutiveHolesBelowPar",2013
279,279,"Steven Alker",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Robert Allenby",24,2,"ConsecutiveHolesBelowPar",2013
279,279,"Kiradech Aphibarnrat",3,2,"ConsecutiveHolesBelowPar",2013
279,279,"Arjun Atwal",8,2,"ConsecutiveHolesBelowPar",2013
279,279,"Eric Axley",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Daniel Balin",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Eric Banks",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Blayne Barber",3,2,"ConsecutiveHolesBelowPar",2013
279,279,"Shane Bertsch",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Kris Blanks",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"David Branshaw",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Mark Brooks",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Mark Brown",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Bart Bryant",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Rafa Cabrera Bello",5,2,"ConsecutiveHolesBelowPar",2013
279,279,"Kevin Carll",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Albin Choi",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Nicolas Colsaerts",17,2,"ConsecutiveHolesBelowPar",2013
279,279,"Corey Conners",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Carl Cooper",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Franklin Corpening",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Brandon Crick",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jon Curran",3,2,"ConsecutiveHolesBelowPar",2013
279,279,"John Daly",12,2,"ConsecutiveHolesBelowPar",2013
279,279,"Robert Damron",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Steve Dartnall",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Marco Dawson",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Glen Day",6,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jamie Donaldson",10,2,"ConsecutiveHolesBelowPar",2013
279,279,"Joe Durant",7,2,"ConsecutiveHolesBelowPar",2013
279,279,"Matt Fast",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Brad Faxon",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Zack Fischer",4,2,"ConsecutiveHolesBelowPar",2013
279,279,"Oliver Fisher",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Grant Forrest",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Steven Fox",9,2,"ConsecutiveHolesBelowPar",2013
279,279,"Marcus Fraser",6,2,"ConsecutiveHolesBelowPar",2013
279,279,"Robin Freeman",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"David Frost",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Hiroyuki Fujita",5,2,"ConsecutiveHolesBelowPar",2013
279,279,"Stephen Gallacher",5,2,"ConsecutiveHolesBelowPar",2013
279,279,"Robert Gamez",3,2,"ConsecutiveHolesBelowPar",2013
279,279,"Stephen Gangluff",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jorge Garcia",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Bob Gaus",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Mathew Goggin",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jason Gore",4,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jeff Gove",17,2,"ConsecutiveHolesBelowPar",2013
279,279,"Paul Goydos",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Cody Gribble",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Adam Hadwin",3,2,"ConsecutiveHolesBelowPar",2013
279,279,"John Hahn",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Gavin Hall",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Todd Hamilton",4,2,"ConsecutiveHolesBelowPar",2013
279,279,"Scott Harrington",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Peter Hedblom",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Mark Hensby",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"JB Holmes",5,2,"ConsecutiveHolesBelowPar",2013
279,279,"Steven Ihm",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Yuta Ikeda",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Thongchai Jaidee",4,2,"ConsecutiveHolesBelowPar",2013
279,279,"Lee Janzen",11,2,"ConsecutiveHolesBelowPar",2013
279,279,"Shingo Katayama",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Simon Khan",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Si Woo Kim",8,2,"ConsecutiveHolesBelowPar",2013
279,279,"Michael Kim",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Brooks Koepka",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Cliff Kresge",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Neal Lancaster",6,2,"ConsecutiveHolesBelowPar",2013
279,279,"Paul Lawrie",7,2,"ConsecutiveHolesBelowPar",2013
279,279,"Peter Laws",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Tom Lehman",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Edward Loar",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Peter Lonard",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Steve Lowery",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Sandy Lyle",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Morten Orum Madsen",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Matteo Manassero",9,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jeff Martin",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Bobby Massa",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Billy Mayfair",14,2,"ConsecutiveHolesBelowPar",2013
279,279,"Michael McCabe",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"Parker McLachlin",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Shaun Micheel",5,2,"ConsecutiveHolesBelowPar",2013
279,279,"Kelly Mitchum",2,2,"ConsecutiveHolesBelowPar",2013
279,279,"Jimmy Mullen",1,2,"ConsecutiveHolesBelowPar",2013
279,279,"David Muttitt",1,2,"ConsecutiveHolesBelowPar",2013
